# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1116122.9191791,1116122.9191791
0.0050000,0.0050000,0.0050000,779351.5109835,779351.5109835
0.0100000,0.0100000,0.0100000,577930.5956040,577930.5956040
0.0150000,0.0150000,0.0150000,454593.2295110,454593.2295110
0.0200000,0.0200000,0.0200000,383722.5649377,383722.5649377
0.0250000,0.0250000,0.0250000,339578.4162766,339578.4162766
0.0300000,0.0300000,0.0300000,303273.1896214,303273.1896214
0.0350000,0.0350000,0.0350000,271214.7483443,271214.7483443
0.0400000,0.0400000,0.0400000,234304.8267702,234304.8267702
0.0450000,0.0450000,0.0450000,201207.8494550,201207.8494550
0.0500000,0.0500000,0.0500000,174892.8618817,174892.8618817
0.0550000,0.0550000,0.0550000,153633.7054105,153633.7054105
0.0600000,0.0600000,0.0600000,132680.3226588,132680.3226588
0.0650000,0.0650000,0.0650000,108884.1431304,108884.1431304
0.0700000,0.0700000,0.0700000,89302.2841266,89302.2841266
0.0750000,0.0750000,0.0750000,73189.9859613,73189.9859613
0.0800000,0.0800000,0.0800000,58676.3213807,58676.3213807
0.0850000,0.0850000,0.0850000,46696.2351138,46696.2351138
0.0900000,0.0900000,0.0900000,37484.3059948,37484.3059948
0.0950000,0.0950000,0.0950000,30273.7661267,30273.7661267
0.1000000,0.1000000,0.1000000,24556.1478520,24556.1478520
0.1050000,0.1050000,0.1050000,19978.9343720,19978.9343720
0.1100000,0.1100000,0.1100000,16288.4061777,16288.4061777
0.1150000,0.1150000,0.1150000,13220.6848151,13220.6848151
0.1200000,0.1200000,0.1200000,10646.9279268,10646.9279268
0.1250000,0.1250000,0.1250000,8580.9558089,8580.9558089
0.1300000,0.1300000,0.1300000,6920.4776563,6920.4776563
0.1350000,0.1350000,0.1350000,5584.4545735,5584.4545735
0.1400000,0.1400000,0.1400000,4508.4973655,4508.4973655
0.1450000,0.1450000,0.1450000,3641.3077171,3641.3077171
0.1500000,0.1500000,0.1500000,2941.9182489,2941.9182489
0.1550000,0.1550000,0.1550000,2376.4489047,2376.4489047
0.1600000,0.1600000,0.1600000,1913.9976486,1913.9976486
0.1650000,0.1650000,0.1650000,1567.9049058,1542.0693978
0.1700000,0.1700000,0.1700000,1268.6437920,1242.8161717
0.1750000,0.1750000,0.1750000,1027.3260325,1001.9307272
0.1800000,0.1800000,0.1800000,831.0521730,807.4520408
0.1850000,0.1850000,0.1850000,671.2058248,647.2765677
0.1900000,0.1900000,0.1900000,542.7024522,518.5835264
0.1950000,0.1950000,0.1950000,439.8746057,415.7487017
0.2000000,0.2000000,0.2000000,357.4792289,333.7804259
0.2050000,0.2050000,0.2050000,291.3004171,268.2668625
0.2100000,0.2100000,0.2100000,238.0272047,214.9802797
0.2150000,0.2150000,0.2150000,195.0393261,172.3900921
0.2200000,0.2200000,0.2200000,160.2439376,138.3066818
0.2250000,0.2250000,0.2250000,131.9786369,110.4523290
0.2300000,0.2300000,0.2300000,108.9447821,87.7138741
0.2350000,0.2350000,0.2350000,90.1340701,68.6796689
0.2400000,0.2400000,0.2400000,74.7418929,53.4776124
0.2450000,0.2450000,0.2450000,62.0762354,41.3144211
0.2500000,0.2500000,0.2500000,51.4957213,31.5843912
0.2550000,0.2550000,0.2550000,42.4444425,23.8386968
0.2600000,0.2600000,0.2600000,34.5853728,17.6880209
0.2650000,0.2650000,0.2650000,27.8164071,10.8866593
0.2700000,0.2700000,0.2700000,22.1076357,4.8217916
0.2750000,0.2750000,0.2750000,17.3918002,0.0113807
0.2800000,0.2800000,0.2800000,13.5616489,-3.7520611
0.2850000,0.2850000,0.2850000,10.4947930,-6.6710566
0.2900000,0.2900000,0.2900000,8.0704631,-8.9093784
0.2950000,0.2950000,0.2950000,6.1755130,-10.5995536
0.3000000,0.3000000,0.3000000,4.7017704,-11.8488901
0.3050000,0.3050000,0.3050000,3.5376854,-12.7443221
0.3100000,0.3100000,0.3100000,2.5628440,-13.3563082
0.3150000,0.3150000,0.3150000,1.6621404,-13.7441410
0.3200000,0.3200000,0.3200000,0.7656024,-15.4870407
0.3250000,0.3250000,0.3250000,-0.1240101,-16.7264914
0.3300000,0.3300000,0.3300000,-0.9565266,-17.5675697
0.3350000,0.3350000,0.3350000,-1.6848134,-18.0939950
0.3400000,0.3400000,0.3400000,-2.2966692,-18.3726034
0.3450000,0.3450000,0.3450000,-2.8252299,-18.4568401
0.3500000,0.3500000,0.3500000,-3.3509360,-19.8249187
0.3550000,0.3550000,0.3550000,-3.9911979,-21.6723384
0.3600000,0.3600000,0.3600000,-4.8355360,-22.9238829
0.3650000,0.3650000,0.3650000,-5.8576958,-23.7039267
0.3700000,0.3700000,0.3700000,-6.9403730,-24.1124706
0.3750000,0.3750000,0.3750000,-7.9614669,-24.2299406
0.3800000,0.3800000,0.3800000,-8.8380856,-24.3306932
0.3850000,0.3850000,0.3850000,-9.5632728,-25.0420430
0.3900000,0.3900000,0.3900000,-10.2670622,-25.5336736
0.3950000,0.3950000,0.3950000,-11.2287101,-25.7228732
0.4000000,0.4000000,0.4000000,-12.5576446,-27.8347937
0.4050000,0.4050000,0.4050000,-14.0419877,-29.6434913
0.4100000,0.4100000,0.4100000,-15.4667810,-31.1451663
0.4150000,0.4150000,0.4150000,-16.6572623,-33.3859311
0.4200000,0.4200000,0.4200000,-17.5062551,-34.7246761
0.4250000,0.4250000,0.4250000,-18.0475282,-35.3694871
0.4300000,0.4300000,0.4300000,-18.4155737,-35.4839772
0.4350000,0.4350000,0.4350000,-18.7732837,-35.1968379
0.4400000,0.4400000,0.4400000,-19.3417709,-34.6092867
0.4450000,0.4450000,0.4450000,-20.1035555,-34.9608186
0.4500000,0.4500000,0.4500000,-20.6879312,-36.1857865
0.4550000,0.4550000,0.4550000,-20.8844334,-36.5326098
0.4600000,0.4600000,0.4600000,-20.7146818,-36.2895962
0.4650000,0.4650000,0.4650000,-20.2772873,-35.6544097
0.4700000,0.4700000,0.4700000,-19.6747765,-34.7636192
0.4750000,0.4750000,0.4750000,-18.9919945,-34.2250776
0.4800000,0.4800000,0.4800000,-18.2891852,-33.5758655
0.4850000,0.4850000,0.4850000,-17.6130839,-32.7421264
0.4900000,0.4900000,0.4900000,-16.9970432,-31.7797584
0.4950000,0.4950000,0.4950000,-16.4357547,-30.7320386
0.5000000,0.5000000,0.5000000,-15.8888818,-29.9239911
0.5050000,0.5050000,0.5050000,-15.3172628,-29.7476739
0.5100000,0.5100000,0.5100000,-14.7047684,-29.2550627
0.5150000,0.5150000,0.5150000,-14.0543498,-28.5493268
0.5200000,0.5200000,0.5200000,-13.3757140,-27.9928756
0.5250000,0.5250000,0.5250000,-12.6783873,-27.6035190
0.5300000,0.5300000,0.5300000,-11.9711268,-27.4659638
0.5350000,0.5350000,0.5350000,-11.2630654,-27.0734222
0.5400000,0.5400000,0.5400000,-10.5638296,-26.5003436
0.5450000,0.5450000,0.5450000,-9.8826688,-25.8027108
0.5500000,0.5500000,0.5500000,-9.2274868,-25.0225769
0.5550000,0.5550000,0.5550000,-8.6042698,-24.1914600
0.5600000,0.5600000,0.5600000,-8.0169442,-23.3328922
0.5650000,0.5650000,0.5650000,-7.4675320,-22.4643413
0.5700000,0.5700000,0.5700000,-6.9564731,-21.5986645
0.5750000,0.5750000,0.5750000,-6.4830045,-20.7452113
0.5800000,0.5800000,0.5800000,-6.0455235,-19.9106624
0.5850000,0.5850000,0.5850000,-5.6419017,-19.0996706
0.5900000,0.5900000,0.5900000,-5.2697393,-18.3153497
0.5950000,0.5950000,0.5950000,-4.9265568,-17.5596498
0.6000000,0.6000000,0.6000000,-4.6099279,-16.8336449
0.6050000,0.6050000,0.6050000,-4.3175599,-16.1377532
0.6100000,0.6100000,0.6100000,-4.0473329,-15.4719073
0.6150000,0.6150000,0.6150000,-3.7973130,-14.8356840
0.6200000,0.6200000,0.6200000,-3.5657475,-14.2284045
0.6250000,0.6250000,0.6250000,-3.3510528,-13.6492107
0.6300000,0.6300000,0.6300000,-3.1517994,-13.0971241
0.6350000,0.6350000,0.6350000,-2.9666956,-12.5710898
0.6400000,0.6400000,0.6400000,-2.7945729,-12.0700110
0.6450000,0.6450000,0.6450000,-2.6343728,-11.5927737
0.6500000,0.6500000,0.6500000,-2.4851348,-11.1382662
0.6550000,0.6550000,0.6550000,-2.3459862,-10.7053925
0.6600000,0.6600000,0.6600000,-2.2161332,-10.2930825
0.6650000,0.6650000,0.6650000,-2.0948528,-9.9002995
0.6700000,0.6700000,0.6700000,-1.9814858,-9.5260443
0.6750000,0.6750000,0.6750000,-1.8754303,-9.1693587
0.6800000,0.6800000,0.6800000,-1.7761368,-8.8293267
0.6850000,0.6850000,0.6850000,-1.6831026,-8.5050757
0.6900000,0.6900000,0.6900000,-1.5958675,-8.1957763
0.6950000,0.6950000,0.6950000,-1.5140101,-7.9006412
0.7000000,0.7000000,0.7000000,-1.4371438,-7.6189247
0.7050000,0.7050000,0.7050000,-1.3649138,-7.3499211
0.7100000,0.7100000,0.7100000,-1.2969942,-7.0929634
0.7150000,0.7150000,0.7150000,-1.2330853,-6.8474213
0.7200000,0.7200000,0.7200000,-1.1729113,-6.6126997
0.7250000,0.7250000,0.7250000,-1.1162179,-6.3882372
0.7300000,0.7300000,0.7300000,-1.0627710,-6.1735039
0.7350000,0.7350000,0.7350000,-1.0123543,-5.9680001
0.7400000,0.7400000,0.7400000,-0.9647681,-5.7712544
0.7450000,0.7450000,0.7450000,-0.9198277,-5.5828222
