# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,192919743.0576191
0.0050000,0.0050000,0.0050000,187918561.4338815
0.0100000,0.0100000,0.0100000,173797723.0323037
0.0150000,0.0150000,0.0150000,152918918.1966660
0.0200000,0.0200000,0.0200000,128403875.8804868
0.0250000,0.0250000,0.0250000,103310306.3296688
0.0300000,0.0300000,0.0300000,80015955.2024682
0.0350000,0.0350000,0.0350000,59957373.0708994
0.0400000,0.0400000,0.0400000,43686075.8820968
0.0450000,0.0450000,0.0450000,31104643.7869339
0.0500000,0.0500000,0.0500000,21742936.3790250
0.0550000,0.0550000,0.0550000,14986294.8182201
0.0600000,0.0600000,0.0600000,10224788.7266359
0.0650000,0.0650000,0.0650000,6929990.0583976
0.0700000,0.0700000,0.0700000,4680756.9765395
0.0750000,0.0750000,0.0750000,3159897.8471945
0.0800000,0.0800000,0.0800000,2137880.3665017
0.0850000,0.0850000,0.0850000,1453325.4820721
0.0900000,0.0900000,0.0900000,995110.7948567
0.0950000,0.0950000,0.0950000,687855.7345125
0.1000000,0.1000000,0.1000000,480964.7221920
0.1050000,0.1050000,0.1050000,340728.1027988
0.1100000,0.1100000,0.1100000,244799.8181683
0.1150000,0.1150000,0.1150000,178415.8085434
0.1200000,0.1200000,0.1200000,131840.0112466
0.1250000,0.1250000,0.1250000,97078.3246460
0.1300000,0.1300000,0.1300000,71824.5653062
0.1350000,0.1350000,0.1350000,53637.1072292
0.1400000,0.1400000,0.1400000,40309.8729005
0.1450000,0.1450000,0.1450000,29943.8020314
0.1500000,0.1500000,0.1500000,22392.6132663
0.1550000,0.1550000,0.1550000,16842.4731454
0.1600000,0.1600000,0.1600000,12730.4095860
0.1650000,0.1650000,0.1650000,9662.5061856
0.1700000,0.1700000,0.1700000,7359.8974275
0.1750000,0.1750000,0.1750000,5622.8912981
0.1800000,0.1800000,0.1800000,4306.9367505
0.1850000,0.1850000,0.1850000,3306.3619655
0.1900000,0.1900000,0.1900000,2543.2421164
0.1950000,0.1950000,0.1950000,1959.6816617
0.2000000,0.2000000,0.2000000,1522.6373289
0.2050000,0.2050000,0.2050000,1179.0865046
0.2100000,0.2100000,0.2100000,914.7127842
0.2150000,0.2150000,0.2150000,710.9095020
0.2200000,0.2200000,0.2200000,553.5380155
0.2250000,0.2250000,0.2250000,431.8270027
0.2300000,0.2300000,0.2300000,337.5505006
0.2350000,0.2350000,0.2350000,264.4103423
0.2400000,0.2400000,0.2400000,207.5723974
0.2450000,0.2450000,0.2450000,163.3207910
0.2500000,0.2500000,0.2500000,128.7998548
0.2550000,0.2550000,0.2550000,101.8172296
0.2600000,0.2600000,0.2600000,80.6897996
0.2650000,0.2650000,0.2650000,64.1224904
0.2700000,0.2700000,0.2700000,51.1133783
0.2750000,0.2750000,0.2750000,40.8800518
0.2800000,0.2800000,0.2800000,32.8044702
0.2850000,0.2850000,0.2850000,26.3957085
0.2900000,0.2900000,0.2900000,21.2692591
0.2950000,0.2950000,0.2950000,17.1361673
0.3000000,0.3000000,0.3000000,13.7897888
0.3050000,0.3050000,0.3050000,11.0833564
0.3100000,0.3100000,0.3100000,8.9050116
0.3150000,0.3150000,0.3150000,7.1604655
