# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1725000,0.1725000,0.1725000,1783.5526459,-0.8641394,inf
0.1750000,0.1750000,0.1750000,1574.4791035,-0.8469528,inf
0.1775000,0.1775000,0.1775000,1390.8694379,-0.8301074,inf
0.1800000,0.1800000,0.1800000,1229.4918823,-0.8135987,inf
0.1825000,0.1825000,0.1825000,1087.5412078,-0.7974220,inf
0.1850000,0.1850000,0.1850000,962.5804444,-0.7815725,1756.5278979
0.1875000,0.1875000,0.1875000,852.4907977,-0.7660453,1416.3355408
0.1900000,0.1900000,0.1900000,755.4285841,-0.7508356,1148.1855789
0.1925000,0.1925000,0.1925000,669.7881775,-0.7359382,935.4288927
0.1950000,0.1950000,0.1950000,594.1701061,-0.7213481,765.5664330
0.1975000,0.1975000,0.1975000,527.3535663,-0.7070602,629.1450251
0.2000000,0.2000000,0.2000000,468.2727247,-0.6930693,518.9642368
0.2025000,0.2025000,0.2025000,415.9962713,-0.6793704,429.5021057
0.2050000,0.2050000,0.2050000,369.7097658,-0.6659582,356.4961378
0.2075000,0.2075000,0.2075000,328.7003819,-0.6528275,296.6353422
0.2100000,0.2100000,0.2100000,292.3437169,-0.6399732,247.3322768
0.2125000,0.2125000,0.2125000,260.0923751,-0.6273901,206.5531721
0.2150000,0.2150000,0.2150000,231.4660808,-0.6150731,172.6905082
0.2175000,0.2175000,0.2175000,206.0431088,-0.6030171,144.4668346
0.2200000,0.2200000,0.2200000,183.4528500,-0.5912170,120.8617330
0.2225000,0.2225000,0.2225000,163.3693580,-0.5796679,101.0560266
0.2250000,0.2250000,0.2250000,145.5057419,-0.5683646,84.3889081
0.2275000,0.2275000,0.2275000,129.6092906,-0.5573023,70.3247571
0.2300000,0.2300000,0.2300000,115.4572298,-0.5464760,58.4272075
0.2325000,0.2325000,0.2325000,102.8530271,-0.5358810,48.3386971
0.2350000,0.2350000,0.2350000,91.6231705,-0.5255125,39.7643710
0.2375000,0.2375000,0.2375000,81.6143595,-0.5153658,32.4596923
0.2400000,0.2400000,0.2400000,72.6910517,-0.5054361,26.2212269
0.2425000,0.2425000,0.2425000,64.7333201,-0.4957191,20.8798923
0.2450000,0.2450000,0.2450000,57.6349788,-0.4862100,16.2957833
0.2475000,0.2475000,0.2475000,51.3019436,-0.4769045,12.3537627
0.2500000,0.2500000,0.2500000,45.6507956,-0.4677983,8.9593482
0.2525000,0.2525000,0.2525000,40.6075227,-0.4588870,6.0348301
0.2550000,0.2550000,0.2550000,36.1064153,-0.4501663,3.5157903
0.2575000,0.2575000,0.2575000,32.0890976,-0.4416322,1.3482092
0.2600000,0.2600000,0.2600000,28.5036757,-0.4332806,-0.5137812
0.2625000,0.2625000,0.2625000,25.3039896,-0.4251074,-2.1095577
0.2650000,0.2650000,0.2650000,22.4489548,-0.4171088,-3.4732140
0.2675000,0.2675000,0.2675000,19.9019818,-0.4092808,-4.6344480
0.2700000,0.2700000,0.2700000,17.6304659,-0.4016197,-5.6192416
0.2725000,0.2725000,0.2725000,15.6053357,-0.3941218,-6.4504034
0.2750000,0.2750000,0.2750000,13.8006544,-0.3867835,-7.1480203
0.2775000,0.2775000,0.2775000,12.1932647,-0.3796012,-7.7298366
0.2800000,0.2800000,0.2800000,10.7624717,-0.3725716,-8.2115658
0.2825000,0.2825000,0.2825000,9.4897528,-0.3656913,-8.6071381
0.2850000,0.2850000,0.2850000,8.3584919,-0.3589569,-8.9288848
0.2875000,0.2875000,0.2875000,7.3537303,-0.3523647,-9.1876670
0.2900000,0.2900000,0.2900000,6.4619364,-0.3459104,-9.3929639
0.2925000,0.2925000,0.2925000,5.6707993,-0.3395888,-9.5529379
0.2950000,0.2950000,0.2950000,4.9690542,-0.3333934,-9.6744999
0.2975000,0.2975000,0.2975000,4.3463519,-0.3273163,-9.7633921
0.3000000,0.3000000,0.3000000,3.7931774,-0.3213483,-9.8243029
0.3025000,0.3025000,0.3025000,3.3008193,-0.3154792,-9.8610129
0.3050000,0.3050000,0.3050000,2.8613797,-0.3096986,-9.8765637
0.3075000,0.3075000,0.3075000,2.4678091,-0.3039970,-9.8734285
0.3100000,0.3100000,0.3100000,2.1139441,-0.2983666,-9.8536645
0.3125000,0.3125000,0.3125000,1.7945270,-0.2928021,-9.8190312
0.3150000,0.3150000,0.3150000,1.5051915,-0.2873013,-9.7710701
0.3175000,0.3175000,0.3175000,1.2424069,-0.2818649,-9.7111512
0.3200000,0.3200000,0.3200000,1.0033857,-0.2764963,-9.6405011
0.3225000,0.3225000,0.3225000,0.7859630,-0.2712008,-9.5602257
0.3250000,0.3250000,0.3250000,0.5884649,-0.2659846,-9.4713434
0.3275000,0.3275000,0.3275000,0.4095790,-0.2608543,-9.3748292
