# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,2374097.3203232,2880556500.1864128,1872271422.3917253,11252154139.5106201,195578145.0313443,7936011565.5316935,2880555383.8254628,2880557616.5473628,3395711775.7695184,2147636697.7773290,58232203058.6796036,2880556500.1864128,1872271422.3917253,11252154139.5106201,195578145.0313443,7936011565.5316935,2880555383.8254628,2880557616.5473628,3395711775.7695184,2147636697.7773290,58232203058.6796036
0.0025000,0.0025000,0.0025000,inf,nan,1651705.4421858,1784751891.2917244,1160028300.6193180,6971719275.1838675,121173633.2217302,4917069096.2714128,1784750820.0039744,1784752962.5794744,2103934782.6345451,1330645192.3152876,36080056195.1111374,1784751891.2917244,1160028300.6193180,6971719275.1838675,121173633.2217302,4917069096.2714128,1784750820.0039744,1784752962.5794744,2103934782.6345451,1330645192.3152876,36080056195.1111374
0.0050000,0.0050000,0.0050000,inf,nan,1166023.4815872,1126231544.3265450,732008108.1419554,4399406386.8987484,76460750.2457646,3102845735.7209826,1126230514.8272903,1126232573.8257997,1327645445.2690821,839676706.4397439,22767797622.9145088,1126231544.3265450,732008108.1419554,4399406386.8987484,76460750.2457646,3102845735.7209826,1126230514.8272903,1126232573.8257997,1327645445.2690821,839676706.4397439,22767797622.9145088
0.0075000,0.0075000,0.0075000,inf,nan,834656.0937175,722955636.0947423,469889644.0481660,2824133640.1408730,49078755.9549331,1991823382.6990867,722954645.4600028,722956626.7294818,852248156.4541397,539009061.2149224,14615429067.7132912,722955636.0947423,469889644.0481660,2824133640.1408730,49078755.9549331,1991823382.6990867,722954645.4600028,722956626.7294818,852248156.4541397,539009061.2149224,14615429067.7132912
0.0100000,0.0100000,0.0100000,inf,nan,605562.3037478,471658763.2261586,306553030.9599096,1842527344.8001089,32015793.8180210,1299507043.1269689,471657808.8435431,471659717.6087741,556009651.7212234,351651380.0952052,9535406525.6725616,471658763.2261586,306553030.9599096,1842527344.8001089,32015793.8180210,1299507043.1269689,471657808.8435431,471659717.6087741,556009651.7212234,351651380.0952052,9535406525.6725616
0.0125000,0.0125000,0.0125000,inf,nan,445322.6143952,312556022.1408877,203139558.1050276,1221057421.5675039,21212366.0869299,861190503.7586972,312555101.6686812,312556942.6130942,368453166.9150756,233030243.7107669,6319162212.0997658,312556022.1408877,203139558.1050276,1221057421.5675039,21212366.0869299,861190503.7586972,312555101.6686812,312556942.6130942,368453166.9150756,233030243.7107669,6319162212.0997658
0.0150000,0.0150000,0.0150000,inf,nan,332151.2430505,210378286.7762979,136725084.3390403,821957812.0417501,14273589.5593292,579708814.5759698,210377398.1092037,210379175.4433920,248002087.6959923,156850292.3192312,4253727011.3811469,210378286.7762979,136725084.3390403,821957812.0417501,14273589.5593292,579708814.5759698,210377398.1092037,210379175.4433920,248002087.6959923,156850292.3192312,4253727011.3811469
0.0175000,0.0175000,0.0175000,inf,nan,251657.8733191,143958568.4648436,93551420.6581113,562549101.6904424,9762080.9007546,396748976.1946213,143957709.7051516,143959427.2245357,169703946.4865059,107330199.7633376,2911216379.7349286,143958568.4648436,93551420.6581113,562549101.6904424,9762080.9007546,396748976.1946213,143957709.7051516,143959427.2245357,169703946.4865059,107330199.7633376,2911216379.7349286
0.0200000,0.0200000,0.0200000,inf,nan,194234.4392173,100398353.7341483,65234572.0427447,392451528.6394420,6801823.7439870,276778511.2291487,100397523.1673602,100399184.3009364,118353475.1083196,74853310.0676667,2030902709.1967056,100398353.7341483,65234572.0427447,392451528.6394420,6801823.7439870,276778511.2291487,100397523.1673602,100399184.3009364,118353475.1083196,74853310.0676667,2030902709.1967056
0.0225000,0.0225000,0.0225000,inf,nan,153420.7981404,71739776.9453909,46601693.6250016,280586455.7625356,4852176.1459224,197877720.8115497,71738973.0195334,71740580.8712484,84569632.7597732,53486532.0809749,1451944969.7900591,71739776.9453909,46601693.6250016,280586455.7625356,4852176.1459224,197877720.8115497,71738973.0195334,71740580.8712484,84569632.7597732,53486532.0809749,1451944969.7900591
0.0250000,0.0250000,0.0250000,inf,nan,124871.4619037,53037363.0228488,34437709.9724498,207645132.8857096,3576896.0161597,146427946.2844913,53036584.3308586,53038141.7148390,62522501.5238533,39542701.9653449,1074412606.7145979,53037363.0228488,34437709.9724498,207645132.8857096,3576896.0161597,146427946.2844913,53036584.3308586,53038141.7148390,62522501.5238533,39542701.9653449,1074412606.7145979
