# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,231153.0193240,133842695.1132889,85747133.5700949,540681253.8981757,8235471.3248288,380535613.8868390,133843177.2457614,133842212.9808164,157778962.4565644,99788177.6441878,2790938548.6610694
0.0025000,0.0025000,0.0025000,inf,nan,229716.2658080,128725375.7286182,82468635.7409502,520009894.1856808,7920493.8126566,365986942.1868942,128725857.2161308,128724894.2411055,151746467.8001410,95972893.0267693,2684235076.6500120
0.0050000,0.0050000,0.0050000,inf,nan,250489.7206852,126231037.3600134,80870600.8437138,509933947.7590808,7766976.9763360,358895408.6442139,126231516.2474453,126230558.4725814,148806044.9441835,94113206.3250007,2632224062.0530057
0.0075000,0.0075000,0.0075000,inf,nan,296652.7538063,122199321.6671972,78287627.7244107,493647670.7907951,7518843.6800211,347432996.8936456,122199797.0984444,122198846.2359499,144053302.0440652,91107307.7854870,2548155977.8407264
0.0100000,0.0100000,0.0100000,inf,nan,375352.2849705,117169693.2834587,75065334.0972964,473330220.8018317,7209298.4504597,333133416.2995268,117170164.6684388,117169221.8984785,138124180.9421877,87357402.3445071,2443279419.2899795
0.0125000,0.0125000,0.0125000,inf,nan,499334.8306514,110597572.1032138,70854819.4278493,446781843.6288022,6804817.4773833,314448458.3935751,110598038.3942905,110597105.8121371,130376709.4789141,82457471.1582866,2306239446.6227374
0.0150000,0.0150000,0.0150000,inf,nan,690038.6802876,103427022.0771725,66260917.1639827,417816040.3533695,6363511.4592701,294062097.8761998,103427482.3792586,103426561.7750865,121923786.8715647,77111373.4934160,2156720980.9518757
0.0175000,0.0175000,0.0175000,inf,nan,983260.6736862,95849519.2267876,61406299.2961510,387206281.0414656,5897165.5076487,272518709.1579173,95849972.6908699,95849065.7627053,112991132.4840136,71461866.8102644,1998716595.4004126
0.0200000,0.0200000,0.0200000,inf,nan,1439683.4158865,87868408.1094152,56293140.8128540,354965755.8199413,5405999.3106724,249827597.1471691,87868859.5140848,87867956.7047455,103582689.0102498,65511444.6874564,1832294557.0081713
0.0225000,0.0225000,0.0225000,inf,nan,2165131.1103847,79819048.2353646,51136192.5044289,322450170.5824105,4910607.9320737,226942850.8270674,79819485.0264283,79818611.4443009,94093791.2538784,59510138.8085373,1664452312.9680648
0.0250000,0.0250000,0.0250000,inf,nan,3351534.6080469,71833934.6754371,46020476.8811325,290193323.6352626,4419214.6266782,204240250.6960418,71834364.9937350,71833504.3571393,84680629.5455252,53556732.6121617,1497946027.1531575
0.0275000,0.0275000,0.0275000,inf,nan,5365223.6586357,63742798.0161289,40836814.1476806,257508439.3932858,3921285.3159993,181236379.8517540,63743218.9726844,63742377.0595735,75142483.6936402,47524279.5027931,1329230131.7790110
0.0300000,0.0300000,0.0300000,inf,nan,8952866.1017320,56090109.1947364,35934053.5689887,226594617.1093743,3450347.9172030,159478997.6235210,56090520.2740097,56089698.1154632,66121197.1660472,41818716.9323559,1169656287.5884984
0.0325000,0.0325000,0.0325000,inf,nan,15770489.0655984,48971843.0431392,31373682.1045079,197839557.3630229,3012308.5770804,139240970.5270559,48972243.7977509,48971442.2885275,57729908.8186477,36511600.1961534,1021225762.8431588
0.0350000,0.0350000,0.0350000,inf,nan,29646297.6127343,42448673.2748392,27194570.4364148,171488362.4245314,2610900.5857379,120694803.2227395,42449063.3247415,42448283.2249369,50040143.1792211,31648165.3774556,885203747.7073783
0.0375000,0.0375000,0.0375000,inf,nan,51867737.7119079,36550257.5521731,23415718.3101466,147660845.2991224,2247948.1767256,103924820.7756252,36550636.5829873,36549878.5213589,43086861.8509274,27250524.1355898,762208701.9114823
0.0400000,0.0400000,0.0400000,inf,nan,88579410.4966581,31280445.5225444,20039591.1859029,126372567.1477872,1923687.1315339,88941974.9755748,31280813.2831958,31280077.7618929,36874602.9475023,23321546.6256931,652320947.9024242
0.0425000,0.0425000,0.0425000,inf,nan,51978900.8778867,26622789.6077412,17055650.8471097,107557097.7524335,1637104.0107304,75699511.4434058,26623145.9075233,26622433.3079590,31383977.4255393,19848970.1400024,555197577.2024614
0.0450000,0.0450000,0.0450000,inf,nan,32510985.3585171,22545878.3732654,14443772.3337645,91087559.3827595,1386264.4551210,64108132.3864555,22546223.0784607,22545533.6680701,26577956.2672040,16809375.4713423,470183657.7336536
0.0475000,0.0475000,0.0475000,inf,nan,22400749.3833228,19008162.0693948,12177335.5188913,76796119.3852307,1168610.2196929,54049715.6451514,19008495.0995735,19007829.0392162,22407559.0152814,14171784.6585858,396412852.6266660
0.0500000,0.0500000,0.0500000,inf,nan,18000629.8609635,15962078.2684548,10225868.2723001,64490655.6002091,981213.1185419,45389043.9503611,15962399.5925602,15961756.9443494,18816717.2344784,11900736.9096593,332893445.4299834
0.0525000,0.0525000,0.0525000,inf,nan,17878508.7118013,13357399.9174431,8557191.4452143,53968280.8040475,820981.1007268,37983323.5346947,13357709.5497624,13357090.2851239,15746221.3257713,9958784.7861107,278578151.9029974
0.0550000,0.0550000,0.0550000,inf,nan,12926632.6925679,11143813.5509675,7139070.6390790,45025757.4468854,684816.9353714,31689514.1068675,11144111.5470693,11143515.5548656,13136759.8238574,8308416.4235963,232417879.8139124
0.0575000,0.0575000,0.0575000,inf,nan,8635616.1941913,9272792.3226618,5940416.1843282,37467063.8565814,569733.4874979,26369654.0035200,9273078.7753738,9272505.8699498,10931127.3992682,6913451.9950321,193400784.8826030
0.0600000,0.0600000,0.0600000,inf,nan,5870275.4923360,7698860.7421616,4932093.4028006,31108503.2684961,472931.5497087,21894455.9611348,7699135.7776421,7698585.7066811,9075715.7793906,5739986.6518409,160578643.0321173
0.0625000,0.0625000,0.0625000,inf,nan,4054622.9194731,6380360.9355953,4087413.5116988,25781799.2769247,391846.9905443,18145485.7148019,6380624.7095470,6380097.1616436,7521417.0460668,4756961.8195174,133082828.7492989
0.0650000,0.0650000,0.0650000,inf,nan,2841937.9640256,5279829.4998586,3382375.0477449,21335618.2860989,324173.9340618,15016233.5064964,5280082.1939161,5279576.8058010,6224067.8860369,3936446.1662772,110132173.7762822
0.0675000,0.0675000,0.0675000,inf,nan,2019110.4282376,4364084.6273230,2795719.6717696,17635921.5957951,267870.1067141,12412361.8809322,4364326.4456396,4363842.8090063,5144552.2969247,3253700.5600266,91034784.4964791
0.0700000,0.0700000,0.0700000,inf,nan,1452614.8631448,3604109.1861053,2308857.2498483,14565493.2403392,221149.6261599,10251373.3703855,3604340.3521547,3603878.0200560,4248663.7577236,2687090.8973232,75185604.6468328
0.0725000,0.0725000,0.0725000,inf,nan,1057294.3723575,2974799.8194972,1905705.0987115,12022926.5988619,182467.5448815,8461897.2588563,2975020.5730982,2974579.0658961,3506809.4574677,2217901.0411634,62061184.2668039
0.0750000,0.0750000,0.0750000,inf,nan,777940.7249100,2454636.8539083,1572476.4972995,9921291.0961810,150499.5211568,6982751.1919929,2454847.4484774,2454426.2593391,2893621.1699075,1830086.7165178,51212797.3127600
