# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,61306341.2943701
0.0050000,0.0050000,0.0050000,35132773.1033913
0.0100000,0.0100000,0.0100000,21234259.9205085
0.0150000,0.0150000,0.0150000,13550245.8727135
0.0200000,0.0200000,0.0200000,9135228.3486451
0.0250000,0.0250000,0.0250000,6513049.3438076
0.0300000,0.0300000,0.0300000,4924458.7938338
0.0350000,0.0350000,0.0350000,3971855.5144191
0.0400000,0.0400000,0.0400000,3428656.0216130
0.0450000,0.0450000,0.0450000,3051326.8947330
0.0500000,0.0500000,0.0500000,2590975.2136586
0.0550000,0.0550000,0.0550000,2234845.7728388
0.0600000,0.0600000,0.0600000,1928112.4727774
0.0650000,0.0650000,0.0650000,1690959.1584807
0.0700000,0.0700000,0.0700000,1393170.6369224
0.0750000,0.0750000,0.0750000,1107887.7851605
0.0800000,0.0800000,0.0800000,888531.9989869
0.0850000,0.0850000,0.0850000,718464.8292774
0.0900000,0.0900000,0.0900000,585428.0597142
0.0950000,0.0950000,0.0950000,480372.9326782
0.1000000,0.1000000,0.1000000,393620.5179317
0.1050000,0.1050000,0.1050000,314722.0969420
0.1100000,0.1100000,0.1100000,252711.6317787
0.1150000,0.1150000,0.1150000,203701.1615765
0.1200000,0.1200000,0.1200000,164756.7438015
0.1250000,0.1250000,0.1250000,133654.3830723
0.1300000,0.1300000,0.1300000,108699.4419725
0.1350000,0.1350000,0.1350000,88593.0846531
0.1400000,0.1400000,0.1400000,72333.5001576
0.1450000,0.1450000,0.1450000,59142.7980348
0.1500000,0.1500000,0.1500000,48211.5101998
0.1550000,0.1550000,0.1550000,37401.5984691
0.1600000,0.1600000,0.1600000,29105.6731295
0.1650000,0.1650000,0.1650000,22717.9078629
0.1700000,0.1700000,0.1700000,17783.1694819
0.1750000,0.1750000,0.1750000,13958.5235093
0.1800000,0.1800000,0.1800000,10984.7794154
0.1850000,0.1850000,0.1850000,8665.4202335
0.1900000,0.1900000,0.1900000,6850.9675342
0.1950000,0.1950000,0.1950000,5427.3521645
0.2000000,0.2000000,0.2000000,4307.2420918
0.2050000,0.2050000,0.2050000,3423.5575935
0.2100000,0.2100000,0.2100000,2724.6080866
0.2150000,0.2150000,0.2150000,2170.4341902
0.2200000,0.2200000,0.2200000,1741.9340600
0.2250000,0.2250000,0.2250000,1391.2302044
0.2300000,0.2300000,0.2300000,1111.4006400
0.2350000,0.2350000,0.2350000,887.7267804
0.2400000,0.2400000,0.2400000,708.6570461
0.2450000,0.2450000,0.2450000,565.0999036
0.2500000,0.2500000,0.2500000,449.8804206
0.2550000,0.2550000,0.2550000,357.3212401
0.2600000,0.2600000,0.2600000,282.9185109
0.2650000,0.2650000,0.2650000,223.0905112
0.2700000,0.2700000,0.2700000,174.9820650
0.2750000,0.2750000,0.2750000,136.3117290
0.2800000,0.2800000,0.2800000,105.2513878
0.2850000,0.2850000,0.2850000,80.3304989
0.2900000,0.2900000,0.2900000,60.3610891
0.2950000,0.2950000,0.2950000,44.3821836
0.3000000,0.3000000,0.3000000,31.6200946
0.3050000,0.3050000,0.3050000,21.4571350
0.3100000,0.3100000,0.3100000,13.4023900
0.3150000,0.3150000,0.3150000,7.0636277
0.3200000,0.3200000,0.3200000,2.1225834
0.3250000,0.3250000,0.3250000,-1.6851180
0.3300000,0.3300000,0.3300000,-4.5848965
0.3350000,0.3350000,0.3350000,-6.7713501
0.3400000,0.3400000,0.3400000,-8.4085121
0.3450000,0.3450000,0.3450000,-9.6259415
0.3500000,0.3500000,0.3500000,-10.5189055
0.3550000,0.3550000,0.3550000,-11.1576534
0.3600000,0.3600000,0.3600000,-11.6012952
0.3650000,0.3650000,0.3650000,-11.9067001
0.3700000,0.3700000,0.3700000,-12.1265523
0.3750000,0.3750000,0.3750000,-12.2992731
0.3800000,0.3800000,0.3800000,-12.4409107
0.3850000,0.3850000,0.3850000,-12.5473755
0.3900000,0.3900000,0.3900000,-12.6048616
0.3950000,0.3950000,0.3950000,-12.6002531
0.4000000,0.4000000,0.4000000,-12.5269881
0.4050000,0.4050000,0.4050000,-12.3867330
0.4100000,0.4100000,0.4100000,-12.1884595
0.4150000,0.4150000,0.4150000,-11.9462300
0.4200000,0.4200000,0.4200000,-11.6767420
0.4250000,0.4250000,0.4250000,-11.3972238
0.4300000,0.4300000,0.4300000,-11.1237547
0.4350000,0.4350000,0.4350000,-10.8697839
0.4400000,0.4400000,0.4400000,-10.6446584
0.4450000,0.4450000,0.4450000,-10.4524265
0.4500000,0.4500000,0.4500000,-10.2915929
0.4550000,0.4550000,0.4550000,-10.1560207
0.4600000,0.4600000,0.4600000,-10.0363682
0.4650000,0.4650000,0.4650000,-9.9218688
0.4700000,0.4700000,0.4700000,-9.8026767
0.4750000,0.4750000,0.4750000,-9.6721828
0.4800000,0.4800000,0.4800000,-9.5287654
0.4850000,0.4850000,0.4850000,-9.3769864
0.4900000,0.4900000,0.4900000,-9.2269575
0.4950000,0.4950000,0.4950000,-9.0898786
0.5000000,0.5000000,0.5000000,-8.9711015
0.5050000,0.5050000,0.5050000,-8.8663174
0.5100000,0.5100000,0.5100000,-8.7645580
0.5150000,0.5150000,0.5150000,-8.6546517
0.5200000,0.5200000,0.5200000,-8.5292730
0.5250000,0.5250000,0.5250000,-8.3850471
0.5300000,0.5300000,0.5300000,-8.2211061
0.5350000,0.5350000,0.5350000,-8.0385376
0.5400000,0.5400000,0.5400000,-7.8410516
0.5450000,0.5450000,0.5450000,-7.6350225
0.5500000,0.5500000,0.5500000,-7.4274194
0.5550000,0.5550000,0.5550000,-7.2230964
0.5600000,0.5600000,0.5600000,-7.0242181
0.5650000,0.5650000,0.5650000,-6.8318441
0.5700000,0.5700000,0.5700000,-6.6469573
0.5750000,0.5750000,0.5750000,-6.4695530
0.5800000,0.5800000,0.5800000,-6.2972789
0.5850000,0.5850000,0.5850000,-6.1255092
0.5900000,0.5900000,0.5900000,-5.9489381
0.5950000,0.5950000,0.5950000,-5.7634341
0.6000000,0.6000000,0.6000000,-5.5670871
0.6050000,0.6050000,0.6050000,-5.3602522
0.6100000,0.6100000,0.6100000,-5.1449707
0.6150000,0.6150000,0.6150000,-4.9242129
0.6200000,0.6200000,0.6200000,-4.7012238
0.6250000,0.6250000,0.6250000,-4.4790712
0.6300000,0.6300000,0.6300000,-4.2603927
0.6350000,0.6350000,0.6350000,-4.0472926
0.6400000,0.6400000,0.6400000,-3.8413378
0.6450000,0.6450000,0.6450000,-3.6436087
0.6500000,0.6500000,0.6500000,-3.4547746
0.6550000,0.6550000,0.6550000,-3.2751747
0.6600000,0.6600000,0.6600000,-3.1048944
0.6650000,0.6650000,0.6650000,-2.9438312
0.6700000,0.6700000,0.6700000,-2.7917492
0.6750000,0.6750000,0.6750000,-2.6483225
0.6800000,0.6800000,0.6800000,-2.5131681
0.6850000,0.6850000,0.6850000,-2.3858710
0.6900000,0.6900000,0.6900000,-2.2660025
0.6950000,0.6950000,0.6950000,-2.1531333
0.7000000,0.7000000,0.7000000,-2.0468420
0.7050000,0.7050000,0.7050000,-1.9467217
0.7100000,0.7100000,0.7100000,-1.8523833
0.7150000,0.7150000,0.7150000,-1.7634580
0.7200000,0.7200000,0.7200000,-1.6795981
0.7250000,0.7250000,0.7250000,-1.6004771
0.7300000,0.7300000,0.7300000,-1.5257897
0.7350000,0.7350000,0.7350000,-1.4552507
0.7400000,0.7400000,0.7400000,-1.3885946
0.7450000,0.7450000,0.7450000,-1.3255739
0.7500000,0.7500000,0.7500000,-1.2659586
0.7550000,0.7550000,0.7550000,-1.2095348
0.7600000,0.7600000,0.7600000,-1.1561035
0.7650000,0.7650000,0.7650000,-1.1054797
0.7700000,0.7700000,0.7700000,-1.0574913
0.7750000,0.7750000,0.7750000,-1.0119783
0.7800000,0.7800000,0.7800000,-0.9687917
0.7850000,0.7850000,0.7850000,-0.9277927
0.7900000,0.7900000,0.7900000,-0.8888520
0.7950000,0.7950000,0.7950000,-0.8518492
0.8000000,0.8000000,0.8000000,-0.8166718
0.8050000,0.8050000,0.8050000,-0.7832149
0.8100000,0.8100000,0.8100000,-0.7513805
0.8150000,0.8150000,0.8150000,-0.7210770
0.8200000,0.8200000,0.8200000,-0.6922188
0.8250000,0.8250000,0.8250000,-0.6647257
0.8300000,0.8300000,0.8300000,-0.6385226
0.8350000,0.8350000,0.8350000,-0.6135394
0.8400000,0.8400000,0.8400000,-0.5897100
0.8450000,0.8450000,0.8450000,-0.5669726
0.8500000,0.8500000,0.8500000,-0.5452693
0.8550000,0.8550000,0.8550000,-0.5245455
0.8600000,0.8600000,0.8600000,-0.5047501
0.8650000,0.8650000,0.8650000,-0.4858348
0.8700000,0.8700000,0.8700000,-0.4677544
0.8750000,0.8750000,0.8750000,-0.4504662
0.8800000,0.8800000,0.8800000,-0.4339303
0.8850000,0.8850000,0.8850000,-0.4181086
