# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,13254304231.7648125
0.0050000,0.0050000,0.0050000,5000140388.2630043
0.0100000,0.0100000,0.0100000,2029304467.1201727
0.0150000,0.0150000,0.0150000,878064072.6234863
0.0200000,0.0200000,0.0200000,402475304.2923819
0.0250000,0.0250000,0.0250000,194692495.4759753
0.0300000,0.0300000,0.0300000,99292928.6631086
0.0350000,0.0350000,0.0350000,53480567.1794859
0.0400000,0.0400000,0.0400000,30537750.0847676
0.0450000,0.0450000,0.0450000,18563648.5924441
0.0500000,0.0500000,0.0500000,12037444.4075878
0.0550000,0.0550000,0.0550000,8304777.1807012
0.0600000,0.0600000,0.0600000,6049216.7170403
0.0650000,0.0650000,0.0650000,4575060.4007335
0.0700000,0.0700000,0.0700000,3427497.9578846
0.0750000,0.0750000,0.0750000,2635468.5479081
0.0800000,0.0800000,0.0800000,2064656.6632163
0.0850000,0.0850000,0.0850000,1638564.0014538
0.0900000,0.0900000,0.0900000,1312047.1375943
0.0950000,0.0950000,0.0950000,1032261.2823532
0.1000000,0.1000000,0.1000000,822569.4053571
0.1050000,0.1050000,0.1050000,667832.6626567
0.1100000,0.1100000,0.1100000,552026.6395456
0.1150000,0.1150000,0.1150000,464092.9896226
0.1200000,0.1200000,0.1200000,383197.2045082
0.1250000,0.1250000,0.1250000,316590.1402861
0.1300000,0.1300000,0.1300000,262546.4233819
0.1350000,0.1350000,0.1350000,216611.5588396
0.1400000,0.1400000,0.1400000,174597.3934333
0.1450000,0.1450000,0.1450000,142333.7133419
0.1500000,0.1500000,0.1500000,117022.4025881
0.1550000,0.1550000,0.1550000,96248.0727354
0.1600000,0.1600000,0.1600000,74042.0397115
0.1650000,0.1650000,0.1650000,57249.4165400
0.1700000,0.1700000,0.1700000,44449.5178818
0.1750000,0.1750000,0.1750000,34629.1491713
0.1800000,0.1800000,0.1800000,27054.4329188
0.1850000,0.1850000,0.1850000,21186.3237985
