# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,304992.5079094,304992.5079094
0.0050000,0.0050000,0.0050000,239650.8762418,239650.8762418
0.0100000,0.0100000,0.0100000,198616.2105859,198616.2105859
0.0150000,0.0150000,0.0150000,174917.2524810,174917.2524810
0.0200000,0.0200000,0.0200000,161900.8334056,161900.8334056
0.0250000,0.0250000,0.0250000,153182.0584917,153182.0584917
0.0300000,0.0300000,0.0300000,142901.5895988,142901.5895988
0.0350000,0.0350000,0.0350000,130121.0808910,130121.0808910
0.0400000,0.0400000,0.0400000,117947.9879711,117947.9879711
0.0450000,0.0450000,0.0450000,106518.2242303,106518.2242303
0.0500000,0.0500000,0.0500000,96432.7540555,96432.7540555
0.0550000,0.0550000,0.0550000,88022.2141381,88022.2141381
0.0600000,0.0600000,0.0600000,78920.9842022,78920.9842022
0.0650000,0.0650000,0.0650000,70269.2815889,70269.2815889
0.0700000,0.0700000,0.0700000,62344.0075479,62344.0075479
0.0750000,0.0750000,0.0750000,55015.2309708,55015.2309708
0.0800000,0.0800000,0.0800000,48268.1070276,48268.1070276
0.0850000,0.0850000,0.0850000,41960.4431801,41960.4431801
0.0900000,0.0900000,0.0900000,36629.0742064,36629.0742064
0.0950000,0.0950000,0.0950000,32142.7093199,32142.7093199
0.1000000,0.1000000,0.1000000,28372.0540612,28372.0540612
0.1050000,0.1050000,0.1050000,25194.9026217,25194.9026217
0.1100000,0.1100000,0.1100000,22499.9440497,22499.9440497
0.1150000,0.1150000,0.1150000,20189.3488564,20189.3488564
0.1200000,0.1200000,0.1200000,18180.2239881,18180.2239881
0.1250000,0.1250000,0.1250000,16405.0339832,16405.0339832
0.1300000,0.1300000,0.1300000,14811.1059297,14811.1059297
0.1350000,0.1350000,0.1350000,13318.6337373,13318.6337373
0.1400000,0.1400000,0.1400000,11867.3582244,11867.3582244
0.1450000,0.1450000,0.1450000,10392.9104265,10392.9104265
0.1500000,0.1500000,0.1500000,9059.8752734,9059.8752734
0.1550000,0.1550000,0.1550000,7858.5335547,7858.5335547
0.1600000,0.1600000,0.1600000,6780.9953407,6780.9953407
0.1650000,0.1650000,0.1650000,5820.1857745,5820.1857745
0.1700000,0.1700000,0.1700000,4969.1583786,4969.1583786
0.1750000,0.1750000,0.1750000,4220.7076563,4220.7076563
0.1800000,0.1800000,0.1800000,3552.0889063,3552.0889063
0.1850000,0.1850000,0.1850000,2974.1276531,2974.1276531
0.1900000,0.1900000,0.1900000,2479.3011306,2479.3011306
0.1950000,0.1950000,0.1950000,2058.2618599,2058.2618599
0.2000000,0.2000000,0.2000000,1730.9446541,1702.0723114
0.2050000,0.2050000,0.2050000,1431.2189944,1402.3466603
0.2100000,0.2100000,0.2100000,1180.2288969,1151.3567811
0.2150000,0.2150000,0.2150000,970.9669306,942.0977126
0.2200000,0.2200000,0.2200000,797.1358676,768.3144692
0.2250000,0.2250000,0.2250000,651.9425530,624.4959848
0.2300000,0.2300000,0.2300000,527.3687080,501.3296048
0.2350000,0.2350000,0.2350000,423.3993916,397.9048058
0.2400000,0.2400000,0.2400000,337.6658236,313.0675045
0.2450000,0.2450000,0.2450000,267.5223210,242.2593778
0.2500000,0.2500000,0.2500000,210.6297572,185.1832300
0.2550000,0.2550000,0.2550000,164.7096366,139.3112990
0.2600000,0.2600000,0.2600000,127.7589505,102.5568838
0.2650000,0.2650000,0.2650000,98.1211690,73.2050519
0.2700000,0.2700000,0.2700000,74.4413567,49.8515551
0.2750000,0.2750000,0.2750000,55.6009570,31.3499703
0.2800000,0.2800000,0.2800000,40.6720375,16.7666205
0.2850000,0.2850000,0.2850000,28.8846824,5.3425722
0.2900000,0.2900000,0.2900000,19.5974656,-3.6896944
0.2950000,0.2950000,0.2950000,12.2755719,-10.6863817
0.3000000,0.3000000,0.3000000,6.4845238,-15.9822113
0.3050000,0.3050000,0.3050000,1.8931669,-19.9208548
0.3100000,0.3100000,0.3100000,-1.7355672,-22.7791991
0.3150000,0.3150000,0.3150000,-4.5765068,-24.7801909
0.3200000,0.3200000,0.3200000,-6.7752814,-27.0726321
0.3250000,0.3250000,0.3250000,-8.4545940,-28.7797611
0.3300000,0.3300000,0.3300000,-9.7039422,-29.8743285
0.3350000,0.3350000,0.3350000,-10.5836445,-30.4827526
0.3400000,0.3400000,0.3400000,-11.1427026,-30.7075963
0.3450000,0.3450000,0.3450000,-11.4312063,-30.6319998
0.3500000,0.3500000,0.3500000,-11.5030155,-30.3232865
0.3550000,0.3550000,0.3550000,-11.4143382,-29.8358973
0.3600000,0.3600000,0.3600000,-11.2201227,-29.2137804
0.3650000,0.3650000,0.3650000,-10.9675840,-28.5432213
0.3700000,0.3700000,0.3700000,-10.6901310,-27.9372109
0.3750000,0.3750000,0.3750000,-10.4102698,-28.3088002
0.3800000,0.3800000,0.3800000,-10.1547729,-28.3624298
0.3850000,0.3850000,0.3850000,-9.9638222,-28.1698132
0.3900000,0.3900000,0.3900000,-9.8674056,-27.7887466
0.3950000,0.3950000,0.3950000,-9.8551049,-27.2656916
0.4000000,0.4000000,0.4000000,-9.8980629,-26.6378916
0.4050000,0.4050000,0.4050000,-9.9880937,-26.2709069
0.4100000,0.4100000,0.4100000,-10.1451829,-26.1706629
0.4150000,0.4150000,0.4150000,-10.4430338,-25.8140193
0.4200000,0.4200000,0.4200000,-10.9994170,-26.5011205
0.4250000,0.4250000,0.4250000,-11.7962853,-28.6818534
0.4300000,0.4300000,0.4300000,-12.6172166,-29.9954287
0.4350000,0.4350000,0.4350000,-13.2562170,-31.4046771
0.4400000,0.4400000,0.4400000,-13.6424295,-32.1620651
0.4450000,0.4450000,0.4450000,-13.8554271,-32.4200165
0.4500000,0.4500000,0.4500000,-14.0860319,-32.2985067
0.4550000,0.4550000,0.4550000,-14.4201083,-31.8919014
0.4600000,0.4600000,0.4600000,-14.7167721,-31.2743395
0.4650000,0.4650000,0.4650000,-14.8125988,-31.2413774
