# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,7138345450.5921755,7138345450.5921755
0.0050000,0.0050000,0.0050000,2432924192.6116629,2432924192.6116629
0.0100000,0.0100000,0.0100000,918218446.5067350,918218446.5067350
0.0150000,0.0150000,0.0150000,392817319.1233826,392817319.1233826
0.0200000,0.0200000,0.0200000,203302352.8835909,203302352.8835909
0.0250000,0.0250000,0.0250000,106178172.5175955,106178172.5175955
0.0300000,0.0300000,0.0300000,61541430.0838458,61541430.0838458
0.0350000,0.0350000,0.0350000,37601355.8912844,37601355.8912844
0.0400000,0.0400000,0.0400000,24913613.6918360,24913613.6918360
0.0450000,0.0450000,0.0450000,14090240.9028711,14090240.9028711
0.0500000,0.0500000,0.0500000,8099626.6238881,8099626.6238881
0.0550000,0.0550000,0.0550000,4819602.3360573,4819602.3360573
0.0600000,0.0600000,0.0600000,2979584.3598306,2979584.3598306
0.0650000,0.0650000,0.0650000,1923064.1253729,1923064.1253729
0.0700000,0.0700000,0.0700000,1298414.4792515,1298414.4792515
0.0750000,0.0750000,0.0750000,920490.8831922,920490.8831922
0.0800000,0.0800000,0.0800000,652703.9008446,652703.9008446
0.0850000,0.0850000,0.0850000,467677.5683986,467677.5683986
0.0900000,0.0900000,0.0900000,338231.8076118,338231.8076118
0.0950000,0.0950000,0.0950000,235782.1899253,235782.1899253
0.1000000,0.1000000,0.1000000,169796.6125766,169796.6125766
0.1050000,0.1050000,0.1050000,127301.6259551,127301.6259551
0.1100000,0.1100000,0.1100000,91342.6942303,91342.6942303
0.1150000,0.1150000,0.1150000,64273.9968681,64273.9968681
0.1200000,0.1200000,0.1200000,46187.8515428,46187.8515428
0.1250000,0.1250000,0.1250000,33959.1533023,33959.1533023
0.1300000,0.1300000,0.1300000,25600.3494082,25600.3494082
0.1350000,0.1350000,0.1350000,19650.8056369,19650.8056369
0.1400000,0.1400000,0.1400000,14104.6314168,14104.6314168
0.1450000,0.1450000,0.1450000,10227.9414442,10227.9414442
0.1500000,0.1500000,0.1500000,7490.6062144,7490.6062144
0.1550000,0.1550000,0.1550000,5538.5830041,5538.5830041
0.1600000,0.1600000,0.1600000,4101.4613982,4101.4613982
0.1650000,0.1650000,0.1650000,3064.1901762,3064.1901762
0.1700000,0.1700000,0.1700000,2308.4797240,2308.4797240
0.1750000,0.1750000,0.1750000,1778.3217264,1752.6915669
0.1800000,0.1800000,0.1800000,1363.7443627,1338.6499472
0.1850000,0.1850000,0.1850000,1051.8016248,1025.7498216
0.1900000,0.1900000,0.1900000,816.5538618,790.3284532
0.1950000,0.1950000,0.1950000,638.0341323,611.7850367
0.2000000,0.2000000,0.2000000,501.1757872,475.3583053
0.2050000,0.2050000,0.2050000,393.0019950,369.0299674
0.2100000,0.2100000,0.2100000,307.7379424,282.9612259
0.2150000,0.2150000,0.2150000,241.8304825,216.9937736
0.2200000,0.2200000,0.2200000,190.6062552,166.2004972
0.2250000,0.2250000,0.2250000,150.3038249,126.9351096
0.2300000,0.2300000,0.2300000,118.5953644,95.3282737
0.2350000,0.2350000,0.2350000,93.8711310,70.1995485
0.2400000,0.2400000,0.2400000,74.6904730,50.9785337
0.2450000,0.2450000,0.2450000,59.8144717,36.2711697
0.2500000,0.2500000,0.2500000,48.2437232,25.0238327
0.2550000,0.2550000,0.2550000,39.1942784,16.4366693
0.2600000,0.2600000,0.2600000,32.0543981,9.8999207
0.2650000,0.2650000,0.2650000,26.3238539,4.9469004
0.2700000,0.2700000,0.2700000,21.5033434,1.2190970
0.2750000,0.2750000,0.2750000,17.0518126,-2.8720581
0.2800000,0.2800000,0.2800000,12.7736764,-8.4913468
0.2850000,0.2850000,0.2850000,8.9275133,-12.6651817
0.2900000,0.2900000,0.2900000,5.7236653,-15.7064447
0.2950000,0.2950000,0.2950000,3.1812530,-17.8616499
0.3000000,0.3000000,0.3000000,1.1746266,-19.3252677
0.3050000,0.3050000,0.3050000,-0.5732551,-20.2508607
0.3100000,0.3100000,0.3100000,-2.3155510,-20.7597686
0.3150000,0.3150000,0.3150000,-3.9977021,-22.7756365
0.3200000,0.3200000,0.3200000,-5.4481455,-24.4503694
0.3250000,0.3250000,0.3250000,-6.6573650,-25.4486859
0.3300000,0.3300000,0.3300000,-7.7921035,-25.9325812
0.3350000,0.3350000,0.3350000,-8.9873806,-26.6956789
0.3400000,0.3400000,0.3400000,-10.1089308,-28.8634629
0.3450000,0.3450000,0.3450000,-10.9707516,-30.1219483
0.3500000,0.3500000,0.3500000,-11.6018679,-30.7033025
0.3550000,0.3550000,0.3550000,-12.1923927,-30.7841044
0.3600000,0.3600000,0.3600000,-12.8348133,-30.4987139
0.3650000,0.3650000,0.3650000,-13.4150592,-30.0513529
0.3700000,0.3700000,0.3700000,-13.7939973,-30.2875409
0.3750000,0.3750000,0.3750000,-13.9366589,-30.0924224
0.3800000,0.3800000,0.3800000,-13.8974539,-29.5899158
0.3850000,0.3850000,0.3850000,-13.7604678,-29.1098162
0.3900000,0.3900000,0.3900000,-13.5818735,-28.5962075
0.3950000,0.3950000,0.3950000,-13.3652019,-27.9120430
0.4000000,0.4000000,0.4000000,-13.0830035,-27.1122574
