# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,182366172.7133605,1559401.9786447,998062.2875112,6304487.8072922,95472.4990689,4436596.0497695,1559126.7822905,1559677.1749989,1838283.5614227,1162632.6078684,32538786.8219126,1559401.9786447,998062.2875112,6304487.8072922,95472.4990689,4436596.0497695,1559126.7822905,1559677.1749989,1838283.5614227,1162632.6078684,32538786.8219126
0.0025000,0.0025000,0.0025000,inf,nan,100378963.5751470,1263851.2617883,808742.8101834,5110316.3821263,77312.6740185,3596140.5647263,1263577.2991225,1264125.2244541,1489876.9082286,942280.8926584,26374700.6992771,1263851.2617883,808742.8101834,5110316.3821263,77312.6740185,3596140.5647263,1263577.2991225,1264125.2244541,1489876.9082286,942280.8926584,26374700.6992771
0.0050000,0.0050000,0.0050000,inf,nan,57363918.2175623,1038644.5700941,664486.6938272,4200338.4776277,63478.3648243,2955701.3875663,1038371.8298515,1038917.3103366,1224394.5214333,774375.0884722,21677580.1556395,1038644.5700941,664486.6938272,4200338.4776277,63478.3648243,2955701.3875663,1038371.8298515,1038917.3103366,1224394.5214333,774375.0884722,21677580.1556395
0.0075000,0.0075000,0.0075000,inf,nan,33889934.3820771,865531.2360142,553601.7967261,3500825.8030979,52846.7459014,2463388.1180019,865259.7050930,865802.7669354,1020321.8059565,645308.1706317,18066848.7523551,865531.2360142,553601.7967261,3500825.8030979,52846.7459014,2463388.1180019,865259.7050930,865802.7669354,1020321.8059565,645308.1706317,18066848.7523551
0.0100000,0.0100000,0.0100000,inf,nan,20628097.6861053,731456.1171882,467724.4977221,2959038.1886748,44614.6921949,2082081.9353207,731185.7802835,731726.4540928,862268.8534086,545346.7064386,15270268.3328711,731456.1171882,467724.4977221,2959038.1886748,44614.6921949,2082081.9353207,731185.7802835,731726.4540928,862268.8534086,545346.7064386,15270268.3328711
0.0125000,0.0125000,0.0125000,inf,nan,12903042.0394460,627026.5716470,400837.5500419,2537030.8196682,38204.4330380,1785077.0841595,626757.4109189,627295.7323750,739163.2529771,467487.8884214,13091972.6342809,627026.5716470,400837.5500419,2537030.8196682,38204.4330380,1785077.0841595,626757.4109189,627295.7323750,739163.2529771,467487.8884214,13091972.6342809
0.0150000,0.0150000,0.0150000,inf,nan,8280817.8418061,545452.8827097,348591.2570675,2207373.9829560,33198.3457096,1553068.4011943,545184.8774816,545720.8879379,643001.0231790,406669.5542129,11390373.0870362,545452.8827097,348591.2570675,2207373.9829560,33198.3457096,1553068.4011943,545184.8774816,545720.8879379,643001.0231790,406669.5542129,11390373.0870362
0.0175000,0.0175000,0.0175000,inf,nan,5450864.8552644,481811.4315668,307831.4202734,1950176.5661749,29293.6127682,1372056.4330336,481544.5580487,482078.3050849,567978.0111121,359220.8352013,10062794.4491737,481811.4315668,307831.4202734,1950176.5661749,29293.6127682,1372056.4330336,481544.5580487,482078.3050849,567978.0111121,359220.8352013,10062794.4491737
0.0200000,0.0200000,0.0200000,inf,nan,3686224.4028573,432529.9236889,276269.5482119,1751006.5568241,26270.5454233,1231883.8693747,432264.1547231,432795.6926547,509883.0573704,322478.3603241,9034740.6582193,432529.9236889,276269.5482119,1751006.5568241,26270.5454233,1231883.8693747,432264.1547231,432795.6926547,509883.0573704,322478.3603241,9034740.6582193
0.0225000,0.0225000,0.0225000,inf,nan,2573293.3052335,395026.9190512,252251.9214922,1599434.8643561,23970.4029902,1125210.6754319,394762.2238753,395291.6142272,465673.0602859,294517.5030969,8252378.2086658,395026.9190512,252251.9214922,1599434.8643561,23970.4029902,1125210.6754319,394762.2238753,395291.6142272,465673.0602859,294517.5030969,8252378.2086658
0.0250000,0.0250000,0.0250000,inf,nan,1872135.7347695,367459.8520426,234598.1623024,1488017.3980298,22279.8886630,1046797.6718757,367196.1960662,367723.5080190,433175.9320197,273964.5145497,7677281.7572277,367459.8520426,234598.1623024,1488017.3980298,22279.8886630,1046797.6718757,367196.1960662,367723.5080190,433175.9320197,273964.5145497,7677281.7572277
0.0275000,0.0275000,0.0275000,inf,nan,1442331.7222267,348550.5140648,222489.4306374,1411590.0659064,21120.4120004,993010.3508080,348287.8586579,348813.1694716,410884.8706782,259866.4094894,7282794.9917163,348550.5140648,222489.4306374,1411590.0659064,21120.4120004,993010.3508080,348287.8586579,348813.1694716,410884.8706782,259866.4094894,7282794.9917163
0.0300000,0.0300000,0.0300000,inf,nan,1202913.5368415,333554.0408224,212890.5378515,1350924.3983746,20206.7254918,950316.8998960,333291.7412635,333816.3403813,393206.4461165,248685.5920777,6969676.0291705,333554.0408224,212890.5378515,1350924.3983746,20206.7254918,950316.8998960,333291.7412635,333816.3403813,393206.4461165,248685.5920777,6969676.0291705
