# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol]
0.7925000,0.7925000,0.7925000,-0.1106000,0.0009986,-1.0610731,-0.1106000,-0.0927290,-0.2661591
0.7950000,0.7950000,0.7950000,-0.1083575,0.0009765,-1.0503749,-0.1083575,-0.0908890,-0.2608280
0.7975000,0.7975000,0.7975000,-0.1061682,0.0009551,-1.0398228,-0.1061682,-0.0890922,-0.2556211
0.8000000,0.8000000,0.8000000,-0.1040306,0.0009342,-1.0294144,-0.1040306,-0.0873372,-0.2505352
0.8025000,0.8025000,0.8025000,-0.1019433,0.0009140,-1.0191470,-0.1019433,-0.0856231,-0.2455673
0.8050000,0.8050000,0.8050000,-0.0999050,0.0008944,-1.0090183,-0.0999050,-0.0839487,-0.2407143
0.8075000,0.8075000,0.8075000,-0.0979143,0.0008753,-0.9990259,-0.0979143,-0.0823129,-0.2359731
0.8100000,0.8100000,0.8100000,-0.0959700,0.0008568,-0.9891674,-0.0959700,-0.0807148,-0.2313409
0.8125000,0.8125000,0.8125000,-0.0940709,0.0008388,-0.9794407,-0.0940709,-0.0791533,-0.2268149
0.8150000,0.8150000,0.8150000,-0.0922157,0.0008213,-0.9698434,-0.0922157,-0.0776275,-0.2223923
0.8175000,0.8175000,0.8175000,-0.0904034,0.0008043,-0.9603734,-0.0904034,-0.0761365,-0.2180706
0.8200000,0.8200000,0.8200000,-0.0886327,0.0007878,-0.9510286,-0.0886327,-0.0746793,-0.2138470
0.8225000,0.8225000,0.8225000,-0.0869027,0.0007718,-0.9418067,-0.0869027,-0.0732551,-0.2097191
0.8250000,0.8250000,0.8250000,-0.0852121,0.0007562,-0.9327059,-0.0852121,-0.0718630,-0.2056845
0.8275000,0.8275000,0.8275000,-0.0835601,0.0007410,-0.9237240,-0.0835601,-0.0705021,-0.2017407
0.8300000,0.8300000,0.8300000,-0.0819455,0.0007263,-0.9148591,-0.0819455,-0.0691717,-0.1978855
0.8325000,0.8325000,0.8325000,-0.0803675,0.0007119,-0.9061093,-0.0803675,-0.0678710,-0.1941165
0.8350000,0.8350000,0.8350000,-0.0788251,0.0006980,-0.8974726,-0.0788251,-0.0665992,-0.1904317
0.8375000,0.8375000,0.8375000,-0.0773174,0.0006844,-0.8889473,-0.0773174,-0.0653556,-0.1868289
0.8400000,0.8400000,0.8400000,-0.0758434,0.0006712,-0.8805314,-0.0758434,-0.0641395,-0.1833060
0.8425000,0.8425000,0.8425000,-0.0744023,0.0006583,-0.8722233,-0.0744023,-0.0629501,-0.1798609
0.8450000,0.8450000,0.8450000,-0.0729934,0.0006458,-0.8640212,-0.0729934,-0.0617868,-0.1764919
0.8475000,0.8475000,0.8475000,-0.0716157,0.0006337,-0.8559232,-0.0716157,-0.0606489,-0.1731968
0.8500000,0.8500000,0.8500000,-0.0702684,0.0006218,-0.8479279,-0.0702684,-0.0595359,-0.1699740
0.8525000,0.8525000,0.8525000,-0.0689509,0.0006102,-0.8400335,-0.0689509,-0.0584470,-0.1668216
0.8550000,0.8550000,0.8550000,-0.0676623,0.0005990,-0.8322384,-0.0676623,-0.0573816,-0.1637378
0.8575000,0.8575000,0.8575000,-0.0664019,0.0005880,-0.8245410,-0.0664019,-0.0563393,-0.1607210
0.8600000,0.8600000,0.8600000,-0.0651690,0.0005774,-0.8169399,-0.0651690,-0.0553193,-0.1577694
0.8625000,0.8625000,0.8625000,-0.0639630,0.0005670,-0.8094333,-0.0639630,-0.0543212,-0.1548815
0.8650000,0.8650000,0.8650000,-0.0627831,0.0005568,-0.8020199,-0.0627831,-0.0533444,-0.1520558
0.8675000,0.8675000,0.8675000,-0.0616287,0.0005470,-0.7946983,-0.0616287,-0.0523884,-0.1492906
0.8700000,0.8700000,0.8700000,-0.0604993,0.0005373,-0.7874669,-0.0604993,-0.0514527,-0.1465845
0.8725000,0.8725000,0.8725000,-0.0593940,0.0005280,-0.7803243,-0.0593940,-0.0505368,-0.1439361
0.8750000,0.8750000,0.8750000,-0.0583125,0.0005188,-0.7732692,-0.0583125,-0.0496401,-0.1413440
0.8775000,0.8775000,0.8775000,-0.0572540,0.0005099,-0.7663002,-0.0572540,-0.0487623,-0.1388067
0.8800000,0.8800000,0.8800000,-0.0562181,0.0005012,-0.7594160,-0.0562181,-0.0479029,-0.1363231
0.8825000,0.8825000,0.8825000,-0.0552041,0.0004927,-0.7526153,-0.0552041,-0.0470614,-0.1338917
0.8850000,0.8850000,0.8850000,-0.0542116,0.0004844,-0.7458968,-0.0542116,-0.0462374,-0.1315113
0.8875000,0.8875000,0.8875000,-0.0532400,0.0004763,-0.7392592,-0.0532400,-0.0454305,-0.1291807
0.8900000,0.8900000,0.8900000,-0.0522888,0.0004684,-0.7327014,-0.0522888,-0.0446403,-0.1268987
0.8925000,0.8925000,0.8925000,-0.0513575,0.0004607,-0.7262220,-0.0513575,-0.0438663,-0.1246641
0.8950000,0.8950000,0.8950000,-0.0504457,0.0004532,-0.7198199,-0.0504457,-0.0431082,-0.1224759
0.8975000,0.8975000,0.8975000,-0.0495528,0.0004459,-0.7134940,-0.0495528,-0.0423657,-0.1203328
0.9000000,0.9000000,0.9000000,-0.0486785,0.0004387,-0.7072430,-0.0486785,-0.0416383,-0.1182339
0.9025000,0.9025000,0.9025000,-0.0478223,0.0004317,-0.7010660,-0.0478223,-0.0409257,-0.1161781
0.9050000,0.9050000,0.9050000,-0.0469837,0.0004249,-0.6949616,-0.0469837,-0.0402275,-0.1141644
0.9075000,0.9075000,0.9075000,-0.0461624,0.0004182,-0.6889290,-0.0461624,-0.0395435,-0.1121918
0.9100000,0.9100000,0.9100000,-0.0453579,0.0004117,-0.6829670,-0.0453579,-0.0388732,-0.1102594
0.9125000,0.9125000,0.9125000,-0.0445699,0.0004053,-0.6770745,-0.0445699,-0.0382164,-0.1083661
0.9150000,0.9150000,0.9150000,-0.0437979,0.0003991,-0.6712506,-0.0437979,-0.0375727,-0.1065111
0.9175000,0.9175000,0.9175000,-0.0430416,0.0003930,-0.6654943,-0.0430416,-0.0369418,-0.1046936
0.9200000,0.9200000,0.9200000,-0.0423006,0.0003870,-0.6598044,-0.0423006,-0.0363236,-0.1029125
0.9225000,0.9225000,0.9225000,-0.0415745,0.0003812,-0.6541802,-0.0415745,-0.0357175,-0.1011672
0.9250000,0.9250000,0.9250000,-0.0408631,0.0003755,-0.6486206,-0.0408631,-0.0351235,-0.0994568
0.9275000,0.9275000,0.9275000,-0.0401659,0.0003700,-0.6431246,-0.0401659,-0.0345412,-0.0977804
0.9300000,0.9300000,0.9300000,-0.0394827,0.0003645,-0.6376914,-0.0394827,-0.0339703,-0.0961373
0.9325000,0.9325000,0.9325000,-0.0388131,0.0003592,-0.6323201,-0.0388131,-0.0334105,-0.0945267
0.9350000,0.9350000,0.9350000,-0.0381568,0.0003540,-0.6270097,-0.0381568,-0.0328617,-0.0929480
0.9375000,0.9375000,0.9375000,-0.0375136,0.0003489,-0.6217594,-0.0375136,-0.0323236,-0.0914003
0.9400000,0.9400000,0.9400000,-0.0368830,0.0003439,-0.6165683,-0.0368830,-0.0317960,-0.0898830
0.9425000,0.9425000,0.9425000,-0.0362649,0.0003390,-0.6114356,-0.0362649,-0.0312785,-0.0883954
0.9450000,0.9450000,0.9450000,-0.0356589,0.0003342,-0.6063605,-0.0356589,-0.0307710,-0.0869368
0.9475000,0.9475000,0.9475000,-0.0350648,0.0003296,-0.6013421,-0.0350648,-0.0302733,-0.0855066
0.9500000,0.9500000,0.9500000,-0.0344823,0.0003250,-0.5963796,-0.0344823,-0.0297851,-0.0841042
0.9525000,0.9525000,0.9525000,-0.0339112,0.0003205,-0.5914723,-0.0339112,-0.0293063,-0.0827288
0.9550000,0.9550000,0.9550000,-0.0333511,0.0003161,-0.5866194,-0.0333511,-0.0288365,-0.0813800
0.9575000,0.9575000,0.9575000,-0.0328019,0.0003118,-0.5818201,-0.0328019,-0.0283757,-0.0800571
0.9600000,0.9600000,0.9600000,-0.0322633,0.0003076,-0.5770737,-0.0322633,-0.0279236,-0.0787595
0.9625000,0.9625000,0.9625000,-0.0317351,0.0003035,-0.5723793,-0.0317351,-0.0274801,-0.0774868
0.9650000,0.9650000,0.9650000,-0.0312169,0.0002994,-0.5677364,-0.0312169,-0.0270449,-0.0762383
0.9675000,0.9675000,0.9675000,-0.0307088,0.0002955,-0.5631442,-0.0307088,-0.0266179,-0.0750135
0.9700000,0.9700000,0.9700000,-0.0302103,0.0002916,-0.5586020,-0.0302103,-0.0261989,-0.0738120
0.9725000,0.9725000,0.9725000,-0.0297213,0.0002878,-0.5541091,-0.0297213,-0.0257876,-0.0726331
0.9750000,0.9750000,0.9750000,-0.0292415,0.0002841,-0.5496649,-0.0292415,-0.0253841,-0.0714765
0.9775000,0.9775000,0.9775000,-0.0287709,0.0002804,-0.5452686,-0.0287709,-0.0249880,-0.0703416
0.9800000,0.9800000,0.9800000,-0.0283091,0.0002768,-0.5409196,-0.0283091,-0.0245993,-0.0692279
0.9825000,0.9825000,0.9825000,-0.0278561,0.0002733,-0.5366173,-0.0278561,-0.0242177,-0.0681350
0.9850000,0.9850000,0.9850000,-0.0274115,0.0002699,-0.5323611,-0.0274115,-0.0238431,-0.0670625
0.9875000,0.9875000,0.9875000,-0.0269752,0.0002665,-0.5281503,-0.0269752,-0.0234754,-0.0660099
0.9900000,0.9900000,0.9900000,-0.0265471,0.0002632,-0.5239843,-0.0265471,-0.0231145,-0.0649768
0.9925000,0.9925000,0.9925000,-0.0261269,0.0002599,-0.5198625,-0.0261269,-0.0227601,-0.0639628
0.9950000,0.9950000,0.9950000,-0.0257146,0.0002567,-0.5157843,-0.0257146,-0.0224121,-0.0629675
0.9975000,0.9975000,0.9975000,-0.0253098,0.0002536,-0.5117491,-0.0253098,-0.0220705,-0.0619904
1.0000000,1.0000000,1.0000000,-0.0249126,0.0002505,-0.5077564,-0.0249126,-0.0217350,-0.0610312
1.0025000,1.0025000,1.0025000,-0.0245226,0.0002475,-0.5038056,-0.0245226,-0.0214056,-0.0600895
1.0050000,1.0050000,1.0050000,-0.0241398,0.0002445,-0.4998962,-0.0241398,-0.0210821,-0.0591650
1.0075000,1.0075000,1.0075000,-0.0237640,0.0002416,-0.4960275,-0.0237640,-0.0207644,-0.0582573
1.0100000,1.0100000,1.0100000,-0.0233951,0.0002388,-0.4921991,-0.0233951,-0.0204524,-0.0573659
1.0125000,1.0125000,1.0125000,-0.0230328,0.0002360,-0.4884105,-0.0230328,-0.0201459,-0.0564907
1.0150000,1.0150000,1.0150000,-0.0226772,0.0002332,-0.4846610,-0.0226772,-0.0198449,-0.0556313
1.0175000,1.0175000,1.0175000,-0.0223279,0.0002305,-0.4809503,-0.0223279,-0.0195492,-0.0547873
1.0200000,1.0200000,1.0200000,-0.0219850,0.0002278,-0.4772777,-0.0219850,-0.0192588,-0.0539584
1.0225000,1.0225000,1.0225000,-0.0216483,0.0002252,-0.4736429,-0.0216483,-0.0189734,-0.0531443
1.0250000,1.0250000,1.0250000,-0.0213176,0.0002227,-0.4700452,-0.0213176,-0.0186931,-0.0523447
1.0275000,1.0275000,1.0275000,-0.0209928,0.0002202,-0.4664843,-0.0209928,-0.0184177,-0.0515593
1.0300000,1.0300000,1.0300000,-0.0206738,0.0002177,-0.4629597,-0.0206738,-0.0181471,-0.0507878
1.0325000,1.0325000,1.0325000,-0.0203605,0.0002153,-0.4594708,-0.0203605,-0.0178812,-0.0500299
1.0350000,1.0350000,1.0350000,-0.0200528,0.0002129,-0.4560173,-0.0200528,-0.0176199,-0.0492854
1.0375000,1.0375000,1.0375000,-0.0197505,0.0002105,-0.4525987,-0.0197505,-0.0173632,-0.0485540
1.0400000,1.0400000,1.0400000,-0.0194535,0.0002082,-0.4492145,-0.0194535,-0.0171109,-0.0478353
1.0425000,1.0425000,1.0425000,-0.0191618,0.0002059,-0.4458644,-0.0191618,-0.0168629,-0.0471293
1.0450000,1.0450000,1.0450000,-0.0188752,0.0002037,-0.4425478,-0.0188752,-0.0166192,-0.0464355
1.0475000,1.0475000,1.0475000,-0.0185936,0.0002015,-0.4392643,-0.0185936,-0.0163797,-0.0457538
1.0500000,1.0500000,1.0500000,-0.0183170,0.0001994,-0.4360136,-0.0183170,-0.0161443,-0.0450839
1.0525000,1.0525000,1.0525000,-0.0180452,0.0001972,-0.4327952,-0.0180452,-0.0159129,-0.0444256
1.0550000,1.0550000,1.0550000,-0.0177781,0.0001951,-0.4296087,-0.0177781,-0.0156854,-0.0437787
1.0575000,1.0575000,1.0575000,-0.0175156,0.0001931,-0.4264537,-0.0175156,-0.0154618,-0.0431429
1.0600000,1.0600000,1.0600000,-0.0172577,0.0001911,-0.4233299,-0.0172577,-0.0152420,-0.0425179
1.0625000,1.0625000,1.0625000,-0.0170042,0.0001891,-0.4202368,-0.0170042,-0.0150258,-0.0419037
1.0650000,1.0650000,1.0650000,-0.0167551,0.0001871,-0.4171740,-0.0167551,-0.0148134,-0.0413000
1.0675000,1.0675000,1.0675000,-0.0165102,0.0001852,-0.4141413,-0.0165102,-0.0146044,-0.0407065
1.0700000,1.0700000,1.0700000,-0.0162696,0.0001833,-0.4111381,-0.0162696,-0.0143990,-0.0401231
1.0725000,1.0725000,1.0725000,-0.0160330,0.0001814,-0.4081642,-0.0160330,-0.0141970,-0.0395495
1.0750000,1.0750000,1.0750000,-0.0158005,0.0001796,-0.4052192,-0.0158005,-0.0139984,-0.0389857
1.0775000,1.0775000,1.0775000,-0.0155720,0.0001778,-0.4023027,-0.0155720,-0.0138030,-0.0384313
1.0800000,1.0800000,1.0800000,-0.0153473,0.0001760,-0.3994144,-0.0153473,-0.0136109,-0.0378863
1.0825000,1.0825000,1.0825000,-0.0151264,0.0001743,-0.3965540,-0.0151264,-0.0134220,-0.0373504
1.0850000,1.0850000,1.0850000,-0.0149092,0.0001725,-0.3937210,-0.0149092,-0.0132362,-0.0368234
1.0875000,1.0875000,1.0875000,-0.0146957,0.0001709,-0.3909153,-0.0146957,-0.0130534,-0.0363053
1.0900000,1.0900000,1.0900000,-0.0144858,0.0001692,-0.3881363,-0.0144858,-0.0128736,-0.0357957
1.0925000,1.0925000,1.0925000,-0.0142793,0.0001675,-0.3853839,-0.0142793,-0.0126968,-0.0352946
1.0950000,1.0950000,1.0950000,-0.0140764,0.0001659,-0.3826577,-0.0140764,-0.0125228,-0.0348018
1.0975000,1.0975000,1.0975000,-0.0138768,0.0001643,-0.3799574,-0.0138768,-0.0123517,-0.0343171
1.1000000,1.1000000,1.1000000,-0.0136805,0.0001627,-0.3772827,-0.0136805,-0.0121834,-0.0338403
1.1025000,1.1025000,1.1025000,-0.0134874,0.0001612,-0.3746332,-0.0134874,-0.0120177,-0.0333714
1.1050000,1.1050000,1.1050000,-0.0132976,0.0001597,-0.3720088,-0.0132976,-0.0118548,-0.0329102
1.1075000,1.1075000,1.1075000,-0.0131109,0.0001582,-0.3694090,-0.0131109,-0.0116945,-0.0324565
1.1100000,1.1100000,1.1100000,-0.0129272,0.0001567,-0.3668335,-0.0129272,-0.0115367,-0.0320102
1.1125000,1.1125000,1.1125000,-0.0127466,0.0001552,-0.3642822,-0.0127466,-0.0113815,-0.0315712
1.1150000,1.1150000,1.1150000,-0.0125689,0.0001538,-0.3617547,-0.0125689,-0.0112287,-0.0311393
1.1175000,1.1175000,1.1175000,-0.0123942,0.0001523,-0.3592508,-0.0123942,-0.0110784,-0.0307143
1.1200000,1.1200000,1.1200000,-0.0122222,0.0001509,-0.3567700,-0.0122222,-0.0109305,-0.0302962
1.1225000,1.1225000,1.1225000,-0.0120531,0.0001496,-0.3543123,-0.0120531,-0.0107849,-0.0298848
1.1250000,1.1250000,1.1250000,-0.0118867,0.0001482,-0.3518773,-0.0118867,-0.0106416,-0.0294801
1.1275000,1.1275000,1.1275000,-0.0117230,0.0001469,-0.3494648,-0.0117230,-0.0105006,-0.0290818
1.1300000,1.1300000,1.1300000,-0.0115619,0.0001455,-0.3470744,-0.0115619,-0.0103618,-0.0286898
1.1325000,1.1325000,1.1325000,-0.0114035,0.0001442,-0.3447060,-0.0114035,-0.0102251,-0.0283042
1.1350000,1.1350000,1.1350000,-0.0112475,0.0001429,-0.3423593,-0.0112475,-0.0100907,-0.0279246
1.1375000,1.1375000,1.1375000,-0.0110941,0.0001417,-0.3400340,-0.0110941,-0.0099583,-0.0275510
1.1400000,1.1400000,1.1400000,-0.0109431,0.0001404,-0.3377298,-0.0109431,-0.0098279,-0.0271834
1.1425000,1.1425000,1.1425000,-0.0107945,0.0001392,-0.3354467,-0.0107945,-0.0096996,-0.0268216
1.1450000,1.1450000,1.1450000,-0.0106483,0.0001380,-0.3331842,-0.0106483,-0.0095733,-0.0264654
1.1475000,1.1475000,1.1475000,-0.0105044,0.0001368,-0.3309422,-0.0105044,-0.0094490,-0.0261149
1.1500000,1.1500000,1.1500000,-0.0103628,0.0001356,-0.3287205,-0.0103628,-0.0093265,-0.0257698
1.1525000,1.1525000,1.1525000,-0.0102234,0.0001344,-0.3265187,-0.0102234,-0.0092060,-0.0254301
1.1550000,1.1550000,1.1550000,-0.0100862,0.0001333,-0.3243367,-0.0100862,-0.0090873,-0.0250957
1.1575000,1.1575000,1.1575000,-0.0099512,0.0001321,-0.3221743,-0.0099512,-0.0089704,-0.0247665
1.1600000,1.1600000,1.1600000,-0.0098183,0.0001310,-0.3200312,-0.0098183,-0.0088553,-0.0244425
1.1625000,1.1625000,1.1625000,-0.0096874,0.0001299,-0.3179073,-0.0096874,-0.0087419,-0.0241234
1.1650000,1.1650000,1.1650000,-0.0095586,0.0001288,-0.3158022,-0.0095586,-0.0086303,-0.0238092
1.1675000,1.1675000,1.1675000,-0.0094318,0.0001277,-0.3137159,-0.0094318,-0.0085203,-0.0234999
1.1700000,1.1700000,1.1700000,-0.0093070,0.0001266,-0.3116480,-0.0093070,-0.0084121,-0.0231954
1.1725000,1.1725000,1.1725000,-0.0091841,0.0001256,-0.3095984,-0.0091841,-0.0083054,-0.0228955
1.1750000,1.1750000,1.1750000,-0.0090631,0.0001245,-0.3075669,-0.0090631,-0.0082004,-0.0226002
1.1775000,1.1775000,1.1775000,-0.0089440,0.0001235,-0.3055532,-0.0089440,-0.0080969,-0.0223094
1.1800000,1.1800000,1.1800000,-0.0088267,0.0001225,-0.3035572,-0.0088267,-0.0079950,-0.0220230
1.1825000,1.1825000,1.1825000,-0.0087112,0.0001215,-0.3015788,-0.0087112,-0.0078947,-0.0217410
1.1850000,1.1850000,1.1850000,-0.0085975,0.0001205,-0.2996175,-0.0085975,-0.0077958,-0.0214632
1.1875000,1.1875000,1.1875000,-0.0084855,0.0001195,-0.2976734,-0.0084855,-0.0076984,-0.0211897
1.1900000,1.1900000,1.1900000,-0.0083752,0.0001186,-0.2957463,-0.0083752,-0.0076024,-0.0209202
1.1925000,1.1925000,1.1925000,-0.0082666,0.0001176,-0.2938358,-0.0082666,-0.0075078,-0.0206548
1.1950000,1.1950000,1.1950000,-0.0081597,0.0001167,-0.2919419,-0.0081597,-0.0074147,-0.0203934
1.1975000,1.1975000,1.1975000,-0.0080543,0.0001157,-0.2900643,-0.0080543,-0.0073229,-0.0201360
1.2000000,1.2000000,1.2000000,-0.0079506,0.0001148,-0.2882029,-0.0079506,-0.0072325,-0.0198823
1.2025000,1.2025000,1.2025000,-0.0078484,0.0001139,-0.2863576,-0.0078484,-0.0071434,-0.0196324
1.2050000,1.2050000,1.2050000,-0.0077477,0.0001130,-0.2845281,-0.0077477,-0.0070556,-0.0193863
1.2075000,1.2075000,1.2075000,-0.0076486,0.0001121,-0.2827142,-0.0076486,-0.0069691,-0.0191438
1.2100000,1.2100000,1.2100000,-0.0075510,0.0001113,-0.2809159,-0.0075510,-0.0068838,-0.0189049
1.2125000,1.2125000,1.2125000,-0.0074548,0.0001104,-0.2791328,-0.0074548,-0.0067998,-0.0186695
1.2150000,1.2150000,1.2150000,-0.0073600,0.0001095,-0.2773650,-0.0073600,-0.0067170,-0.0184376
1.2175000,1.2175000,1.2175000,-0.0072667,0.0001087,-0.2756121,-0.0072667,-0.0066354,-0.0182091
1.2200000,1.2200000,1.2200000,-0.0071747,0.0001079,-0.2738741,-0.0071747,-0.0065550,-0.0179839
1.2225000,1.2225000,1.2225000,-0.0070841,0.0001070,-0.2721508,-0.0070841,-0.0064757,-0.0177620
1.2250000,1.2250000,1.2250000,-0.0069949,0.0001062,-0.2704420,-0.0069949,-0.0063976,-0.0175434
1.2275000,1.2275000,1.2275000,-0.0069069,0.0001054,-0.2687476,-0.0069069,-0.0063206,-0.0173280
1.2300000,1.2300000,1.2300000,-0.0068203,0.0001046,-0.2670674,-0.0068203,-0.0062447,-0.0171157
1.2325000,1.2325000,1.2325000,-0.0067349,0.0001038,-0.2654013,-0.0067349,-0.0061699,-0.0169064
1.2350000,1.2350000,1.2350000,-0.0066507,0.0001030,-0.2637492,-0.0066507,-0.0060961,-0.0167002
1.2375000,1.2375000,1.2375000,-0.0065678,0.0001023,-0.2621108,-0.0065678,-0.0060234,-0.0164970
1.2400000,1.2400000,1.2400000,-0.0064862,0.0001015,-0.2604860,-0.0064862,-0.0059517,-0.0162967
1.2425000,1.2425000,1.2425000,-0.0064057,0.0001008,-0.2588747,-0.0064057,-0.0058810,-0.0160993
1.2450000,1.2450000,1.2450000,-0.0063263,0.0001000,-0.2572768,-0.0063263,-0.0058114,-0.0159047
1.2475000,1.2475000,1.2475000,-0.0062481,0.0000993,-0.2556921,-0.0062481,-0.0057427,-0.0157129
1.2500000,1.2500000,1.2500000,-0.0061711,0.0000986,-0.2541205,-0.0061711,-0.0056750,-0.0155238
1.2525000,1.2525000,1.2525000,-0.0060952,0.0000978,-0.2525618,-0.0060952,-0.0056082,-0.0153374
1.2550000,1.2550000,1.2550000,-0.0060203,0.0000971,-0.2510160,-0.0060203,-0.0055424,-0.0151537
1.2575000,1.2575000,1.2575000,-0.0059465,0.0000964,-0.2494828,-0.0059465,-0.0054774,-0.0149726
1.2600000,1.2600000,1.2600000,-0.0058738,0.0000957,-0.2479621,-0.0058738,-0.0054134,-0.0147940
1.2625000,1.2625000,1.2625000,-0.0058021,0.0000950,-0.2464539,-0.0058021,-0.0053503,-0.0146179
1.2650000,1.2650000,1.2650000,-0.0057315,0.0000943,-0.2449579,-0.0057315,-0.0052880,-0.0144444
1.2675000,1.2675000,1.2675000,-0.0056618,0.0000937,-0.2434742,-0.0056618,-0.0052267,-0.0142733
1.2700000,1.2700000,1.2700000,-0.0055932,0.0000930,-0.2420024,-0.0055932,-0.0051661,-0.0141045
1.2725000,1.2725000,1.2725000,-0.0055255,0.0000923,-0.2405426,-0.0055255,-0.0051064,-0.0139382
1.2750000,1.2750000,1.2750000,-0.0054588,0.0000917,-0.2390946,-0.0054588,-0.0050475,-0.0137741
1.2775000,1.2775000,1.2775000,-0.0053930,0.0000910,-0.2376582,-0.0053930,-0.0049894,-0.0136124
1.2800000,1.2800000,1.2800000,-0.0053282,0.0000904,-0.2362334,-0.0053282,-0.0049321,-0.0134529
1.2825000,1.2825000,1.2825000,-0.0052642,0.0000898,-0.2348201,-0.0052642,-0.0048756,-0.0132956
1.2850000,1.2850000,1.2850000,-0.0052012,0.0000891,-0.2334180,-0.0052012,-0.0048199,-0.0131405
1.2875000,1.2875000,1.2875000,-0.0051390,0.0000885,-0.2320272,-0.0051390,-0.0047649,-0.0129875
1.2900000,1.2900000,1.2900000,-0.0050777,0.0000879,-0.2306475,-0.0050777,-0.0047107,-0.0128367
1.2925000,1.2925000,1.2925000,-0.0050173,0.0000873,-0.2292787,-0.0050173,-0.0046572,-0.0126879
1.2950000,1.2950000,1.2950000,-0.0049577,0.0000867,-0.2279209,-0.0049577,-0.0046044,-0.0125411
1.2975000,1.2975000,1.2975000,-0.0048989,0.0000861,-0.2265738,-0.0048989,-0.0045524,-0.0123964
1.3000000,1.3000000,1.3000000,-0.0048410,0.0000855,-0.2252374,-0.0048410,-0.0045010,-0.0122537
1.3025000,1.3025000,1.3025000,-0.0047838,0.0000849,-0.2239115,-0.0047838,-0.0044503,-0.0121128
1.3050000,1.3050000,1.3050000,-0.0047275,0.0000844,-0.2225961,-0.0047275,-0.0044003,-0.0119740
1.3075000,1.3075000,1.3075000,-0.0046719,0.0000838,-0.2212910,-0.0046719,-0.0043510,-0.0118370
1.3100000,1.3100000,1.3100000,-0.0046170,0.0000832,-0.2199962,-0.0046170,-0.0043023,-0.0117018
1.3125000,1.3125000,1.3125000,-0.0045630,0.0000827,-0.2187115,-0.0045630,-0.0042543,-0.0115685
1.3150000,1.3150000,1.3150000,-0.0045096,0.0000821,-0.2174368,-0.0045096,-0.0042069,-0.0114370
1.3175000,1.3175000,1.3175000,-0.0044571,0.0000816,-0.2161721,-0.0044571,-0.0041601,-0.0113072
1.3200000,1.3200000,1.3200000,-0.0044052,0.0000810,-0.2149173,-0.0044052,-0.0041140,-0.0111792
1.3225000,1.3225000,1.3225000,-0.0043540,0.0000805,-0.2136722,-0.0043540,-0.0040685,-0.0110529
1.3250000,1.3250000,1.3250000,-0.0043035,0.0000799,-0.2124368,-0.0043035,-0.0040235,-0.0109283
1.3275000,1.3275000,1.3275000,-0.0042537,0.0000794,-0.2112109,-0.0042537,-0.0039792,-0.0108054
1.3300000,1.3300000,1.3300000,-0.0042046,0.0000789,-0.2099945,-0.0042046,-0.0039354,-0.0106841
1.3325000,1.3325000,1.3325000,-0.0041561,0.0000784,-0.2087875,-0.0041561,-0.0038922,-0.0105644
1.3350000,1.3350000,1.3350000,-0.0041083,0.0000779,-0.2075897,-0.0041083,-0.0038496,-0.0104463
1.3375000,1.3375000,1.3375000,-0.0040612,0.0000774,-0.2064012,-0.0040612,-0.0038076,-0.0103298
1.3400000,1.3400000,1.3400000,-0.0040146,0.0000768,-0.2052218,-0.0040146,-0.0037660,-0.0102148
1.3425000,1.3425000,1.3425000,-0.0039687,0.0000763,-0.2040513,-0.0039687,-0.0037250,-0.0101014
1.3450000,1.3450000,1.3450000,-0.0039234,0.0000759,-0.2028899,-0.0039234,-0.0036846,-0.0099894
1.3475000,1.3475000,1.3475000,-0.0038788,0.0000754,-0.2017372,-0.0038788,-0.0036447,-0.0098789
1.3500000,1.3500000,1.3500000,-0.0038347,0.0000749,-0.2005934,-0.0038347,-0.0036052,-0.0097698
1.3525000,1.3525000,1.3525000,-0.0037912,0.0000744,-0.1994582,-0.0037912,-0.0035663,-0.0096622
1.3550000,1.3550000,1.3550000,-0.0037482,0.0000739,-0.1983316,-0.0037482,-0.0035279,-0.0095560
1.3575000,1.3575000,1.3575000,-0.0037059,0.0000735,-0.1972136,-0.0037059,-0.0034900,-0.0094511
1.3600000,1.3600000,1.3600000,-0.0036641,0.0000730,-0.1961039,-0.0036641,-0.0034526,-0.0093477
1.3625000,1.3625000,1.3625000,-0.0036228,0.0000725,-0.1950027,-0.0036228,-0.0034156,-0.0092455
1.3650000,1.3650000,1.3650000,-0.0035821,0.0000721,-0.1939097,-0.0035821,-0.0033791,-0.0091447
1.3675000,1.3675000,1.3675000,-0.0035419,0.0000716,-0.1928249,-0.0035419,-0.0033431,-0.0090452
1.3700000,1.3700000,1.3700000,-0.0035023,0.0000712,-0.1917482,-0.0035023,-0.0033076,-0.0089470
1.3725000,1.3725000,1.3725000,-0.0034632,0.0000707,-0.1906796,-0.0034632,-0.0032724,-0.0088500
1.3750000,1.3750000,1.3750000,-0.0034245,0.0000703,-0.1896189,-0.0034245,-0.0032378,-0.0087543
1.3775000,1.3775000,1.3775000,-0.0033864,0.0000698,-0.1885662,-0.0033864,-0.0032035,-0.0086598
