# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol],UMincline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,105323.1067692,105323.1067692
0.0050000,0.0050000,0.0050000,91759.8118707,91759.8118707
0.0100000,0.0100000,0.0100000,80700.3159801,80700.3159801
0.0150000,0.0150000,0.0150000,71717.7510035,71717.7510035
0.0200000,0.0200000,0.0200000,64037.4750571,64037.4750571
0.0250000,0.0250000,0.0250000,57939.9388659,57939.9388659
0.0300000,0.0300000,0.0300000,53469.0169716,53469.0169716
0.0350000,0.0350000,0.0350000,50579.6281602,50579.6281602
0.0400000,0.0400000,0.0400000,49073.6628548,49073.6628548
0.0450000,0.0450000,0.0450000,47664.4096736,47664.4096736
0.0500000,0.0500000,0.0500000,47259.3456573,47259.3456573
0.0550000,0.0550000,0.0550000,48342.1349286,48342.1349286
0.0600000,0.0600000,0.0600000,51056.3899679,51056.3899679
0.0650000,0.0650000,0.0650000,54152.8575752,54152.8575752
0.0700000,0.0700000,0.0700000,58888.8643204,58888.8643204
0.0750000,0.0750000,0.0750000,65739.1814751,65739.1814751
0.0800000,0.0800000,0.0800000,75212.3524844,75212.3524844
0.0850000,0.0850000,0.0850000,84239.2276831,84239.2276831
0.0900000,0.0900000,0.0900000,87489.7511653,87489.7511653
0.0950000,0.0950000,0.0950000,94193.0605422,94193.0605422
0.1000000,0.1000000,0.1000000,102968.5310776,102968.5310776
0.1050000,0.1050000,0.1050000,102896.0053269,102896.0053269
0.1100000,0.1100000,0.1100000,102938.3343990,102938.3343990
0.1150000,0.1150000,0.1150000,104117.2820634,104117.2820634
0.1200000,0.1200000,0.1200000,106277.7010741,106277.7010741
0.1250000,0.1250000,0.1250000,109263.7367211,109263.7367211
0.1300000,0.1300000,0.1300000,112922.5110689,112922.5110689
0.1350000,0.1350000,0.1350000,117113.0703157,117113.0703157
0.1400000,0.1400000,0.1400000,121717.0685679,121717.0685679
0.1450000,0.1450000,0.1450000,117620.6599911,117620.6599911
0.1500000,0.1500000,0.1500000,105237.8288576,105237.8288576
0.1550000,0.1550000,0.1550000,94212.3248167,94212.3248167
0.1600000,0.1600000,0.1600000,82658.1897419,82658.1897419
0.1650000,0.1650000,0.1650000,72560.1564517,72560.1564517
0.1700000,0.1700000,0.1700000,63931.2823465,63931.2823465
0.1750000,0.1750000,0.1750000,56753.3066236,56753.3066236
0.1800000,0.1800000,0.1800000,50987.8457261,50987.8457261
0.1850000,0.1850000,0.1850000,46586.8860420,46586.8860420
0.1900000,0.1900000,0.1900000,43501.7870713,43501.7870713
0.1950000,0.1950000,0.1950000,41690.3344267,41690.3344267
0.2000000,0.2000000,0.2000000,41121.6566375,41121.6566375
0.2050000,0.2050000,0.2050000,41779.0168671,41779.0168671
0.2100000,0.2100000,0.2100000,43660.6089493,43660.6089493
0.2150000,0.2150000,0.2150000,41197.3714728,41197.3714728
0.2200000,0.2200000,0.2200000,33166.6160506,33166.6160506
0.2250000,0.2250000,0.2250000,27218.3765890,27218.3765890
0.2300000,0.2300000,0.2300000,22669.6440453,22669.6440453
0.2350000,0.2350000,0.2350000,19076.6626501,19076.6626501
0.2400000,0.2400000,0.2400000,16156.4143211,16156.4143211
0.2450000,0.2450000,0.2450000,13729.2246157,13729.2246157
0.2500000,0.2500000,0.2500000,11305.7290377,11305.7290377
0.2550000,0.2550000,0.2550000,9000.8151827,9000.8151827
0.2600000,0.2600000,0.2600000,7188.4659841,7188.4659841
0.2650000,0.2650000,0.2650000,5756.3532700,5756.3532700
0.2700000,0.2700000,0.2700000,4619.6316424,4619.6316424
0.2750000,0.2750000,0.2750000,3713.7966183,3713.7966183
0.2800000,0.2800000,0.2800000,2989.4750674,2989.4750674
0.2850000,0.2850000,0.2850000,2408.6134653,2408.6134653
0.2900000,0.2900000,0.2900000,1941.6798410,1941.6798410
0.2950000,0.2950000,0.2950000,1507.8027039,1489.0440384
0.3000000,0.3000000,0.3000000,1143.4799990,1124.7213335
0.3050000,0.3050000,0.3050000,872.7269166,853.9682511
0.3100000,0.3100000,0.3100000,670.0920227,651.3333572
0.3150000,0.3150000,0.3150000,517.4253416,498.6666760
0.3200000,0.3200000,0.3200000,401.6833045,382.9246389
0.3250000,0.3250000,0.3250000,313.4211297,294.6624641
0.3300000,0.3300000,0.3300000,245.7494758,226.9908104
