# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,308912120946.5048828
0.0050000,0.0050000,0.0050000,88926698790.7114868
0.0100000,0.0100000,0.0100000,28876763724.6967773
0.0150000,0.0150000,0.0150000,10547801304.7598991
0.0200000,0.0200000,0.0200000,4639018032.2148914
0.0250000,0.0250000,0.0250000,2921538438.0293550
0.0300000,0.0300000,0.0300000,2070748392.8098218
0.0350000,0.0350000,0.0350000,1409227308.1352074
0.0400000,0.0400000,0.0400000,962292483.3756557
0.0450000,0.0450000,0.0450000,615298866.0370159
0.0500000,0.0500000,0.0500000,395566732.3734540
0.0550000,0.0550000,0.0550000,257575932.7636760
0.0600000,0.0600000,0.0600000,164939017.5254619
0.0650000,0.0650000,0.0650000,101749836.0808811
0.0700000,0.0700000,0.0700000,64462367.7125726
0.0750000,0.0750000,0.0750000,41229345.6914110
0.0800000,0.0800000,0.0800000,27033875.1916207
0.0850000,0.0850000,0.0850000,17000923.9835347
0.0900000,0.0900000,0.0900000,10902924.6004762
0.0950000,0.0950000,0.0950000,7122646.5847644
0.1000000,0.1000000,0.1000000,4731492.5495488
0.1050000,0.1050000,0.1050000,3191390.8520398
0.1100000,0.1100000,0.1100000,2183255.2801380
0.1150000,0.1150000,0.1150000,1513690.1925066
0.1200000,0.1200000,0.1200000,1032064.3422797
0.1250000,0.1250000,0.1250000,709449.6807322
0.1300000,0.1300000,0.1300000,493801.3098985
0.1350000,0.1350000,0.1350000,343824.5629645
0.1400000,0.1400000,0.1400000,239480.9500325
0.1450000,0.1450000,0.1450000,168614.1855969
0.1500000,0.1500000,0.1500000,119930.0109013
0.1550000,0.1550000,0.1550000,86120.8431287
0.1600000,0.1600000,0.1600000,62399.8880210
0.1650000,0.1650000,0.1650000,45594.6046979
0.1700000,0.1700000,0.1700000,33578.7582660
0.1750000,0.1750000,0.1750000,24912.1533672
0.1800000,0.1800000,0.1800000,18609.3799058
0.1850000,0.1850000,0.1850000,13989.6815772
0.1900000,0.1900000,0.1900000,10578.4311147
0.1950000,0.1950000,0.1950000,8041.8026035
0.2000000,0.2000000,0.2000000,6143.0267286
0.2050000,0.2050000,0.2050000,4712.8214181
