# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,26983966.6635286,38875173893.7440872,24904453320.9735718,157059994179.9036560,2391903317.0406084,110539013383.0575714,2010343370545.6564941,20749881459565.2578125,146323579151389.6562500
0.0025000,0.0025000,0.0025000,inf,nan,22185442.0911768,20610005335.1321526,13203300504.6676846,83266782968.5635834,1268078601.3744898,58603259344.0660553,1065802905067.4553223,11000751947555.7871094,77574876241681.1406250
0.0050000,0.0050000,0.0050000,inf,nan,22971589.1726862,11277714922.1829453,7224788983.5631056,45563322684.0659409,693880913.5649667,32067517720.3501968,583204803006.2482910,6019586885976.0634766,42448801889346.1328125
0.0075000,0.0075000,0.0075000,inf,nan,29520200.5323012,6353919116.9901352,4070476746.9748898,25670642483.4606590,390930826.4389237,18067025461.8476028,328581584287.9711914,3391477768066.9863281,23915956890356.8359375
0.0100000,0.0100000,0.0100000,inf,nan,44223313.9449169,3680525940.0627489,2357832096.5644307,14869828822.9340324,226443954.3727526,10465400134.6889610,190332727519.2500610,1964533478908.6142578,13853460462252.5859375
0.0125000,0.0125000,0.0125000,inf,nan,72961806.4194163,2192520328.7824073,1404577881.4278474,8858110151.2472725,134891533.8775386,6234345693.1042471,113383517515.5392151,1170297185846.9885254,8252680973143.5107422
0.0150000,0.0150000,0.0150000,inf,nan,128550347.3441640,1348162288.1558664,863661030.8191245,5446799853.8681488,82941202.0232116,3833461762.0946507,69719143161.9941406,719612387292.7050781,5074550799719.4833984
0.0175000,0.0175000,0.0175000,inf,nan,239182296.8604099,864768868.8942538,553987359.5953320,3493828608.5493636,53199994.1546104,2458958540.7518783,44721308382.4729462,461595477365.6486206,3255072136751.5859375
0.0200000,0.0200000,0.0200000,inf,nan,400297135.3016772,592325092.9669701,379453323.8465250,2393119610.4351454,36437791.5615930,1684278433.7440879,30632328171.1428261,316175044642.1639404,2229599091908.7387695
0.0225000,0.0225000,0.0225000,inf,nan,207550727.9730022,451562476.6869363,289277459.4971237,1824419434.8612289,27777379.7161171,1284026694.6694052,23353008711.0160561,241041010004.6478882,1699770332669.6184082
0.0250000,0.0250000,0.0250000,inf,nan,113347406.9212598,367662007.0013158,235529086.8497904,1485447246.1726041,22615710.8023915,1045457829.9955938,19014152003.2490845,196257082793.9207764,1383963651527.1520996
0.0275000,0.0275000,0.0275000,inf,nan,65229832.7664857,324809658.9764319,208076925.3303234,1312317222.9904220,19979297.4252347,923608776.1942059,16798092016.7588768,173383836881.1463318,1222666498341.0705566
0.0300000,0.0300000,0.0300000,inf,nan,39961276.6899204,262588834.5036951,168217244.9742264,1060931350.0477841,16151703.2514421,746683321.3119299,13580296255.4124031,140170891663.5795898,988455387887.4179688
0.0325000,0.0325000,0.0325000,inf,nan,26784611.3032476,214772132.5423877,137584890.6251092,867743632.9797273,13209964.9554056,610717676.1326874,11107484892.3120728,114647526378.1190033,808470056433.8508301
0.0350000,0.0350000,0.0350000,inf,nan,20652470.6858764,187066113.2346437,119835871.4553465,755806529.3938559,11505498.2806725,531936266.3091902,9674693527.3537922,99858919530.0269623,704184432368.9436035
0.0375000,0.0375000,0.0375000,inf,nan,19398035.1552699,150254727.9113202,96254066.1250739,607078344.4757969,9241204.5201789,427261387.8396083,7770908421.2574682,80208623798.8163147,565614101318.5529785
0.0400000,0.0400000,0.0400000,inf,nan,22623850.3638915,117491353.1588629,75265271.0067414,474707664.6987556,7225673.2549512,334098846.8765199,6076545049.6923075,62720058605.9116364,442288420967.2031860
0.0425000,0.0425000,0.0425000,inf,nan,31517451.2611121,94983638.3351038,60846475.8739027,383771450.4608455,5841099.1183832,270097916.4442592,4912542282.5251665,50705655230.0835266,357565340977.8248291
0.0450000,0.0450000,0.0450000,inf,nan,21983910.6587593,79350553.4239221,50831712.9074716,320609876.6679823,4879464.5404386,225644798.3269382,4104055311.2409048,42360739544.2747192,298718692226.5523682
0.0475000,0.0475000,0.0475000,inf,nan,14468461.6758438,64123409.1767979,41077190.8314610,259085486.2419020,3942981.3153780,182344029.5069385,3316456143.8912683,34231015679.4097366,241387670787.4495544
0.0500000,0.0500000,0.0500000,inf,nan,10300742.9223181,50371079.9990584,32267331.6211761,203521851.4997956,3097122.8979636,143238363.3792284,2605214755.0799150,26889811458.6941910,189618947200.4562073
0.0525000,0.0525000,0.0525000,inf,nan,8238940.6880660,40158711.0581653,25725208.6504365,162260618.6620921,2468996.2011412,114198729.2258207,2077046712.1896262,21438198888.3855743,151175091137.7039795
0.0550000,0.0550000,0.0550000,inf,nan,6024865.0099976,32414684.1462366,20764163.4454677,130975293.9680250,1992579.3832713,92180023.1465763,1676664373.3333335,17306156491.6031952,122039509796.3111267
0.0575000,0.0575000,0.0575000,inf,nan,4424456.9808684,26307593.0655717,16851939.0551916,106300465.5795834,1616989.2516469,74813898.2800491,1360811427.0058157,14046022774.4563026,99049712150.9066315
0.0600000,0.0600000,0.0600000,inf,nan,3590324.5677395,21621854.8159270,13850254.2193576,87368232.5743049,1328832.9645689,61489412.9735274,1118465001.4378722,11544595763.7419891,81410154397.8603363
