# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1650000,0.1650000,0.1650000,1830.5858183,-0.0292858,482.5420655
0.1675000,0.1675000,0.1675000,1588.9779504,-0.0278228,403.0408678
0.1700000,0.1700000,0.1700000,1380.9736531,-0.0264289,337.6791230
0.1725000,0.1725000,0.1725000,1201.7117168,-0.0251006,283.7449201
0.1750000,0.1750000,0.1750000,1047.0527768,-0.0238348,239.0853612
0.1775000,0.1775000,0.1775000,913.4711001,-0.0226285,201.9835308
0.1800000,0.1800000,0.1800000,797.9624156,-0.0214789,171.0641968
0.1825000,0.1825000,0.1825000,697.9655055,-0.0203833,145.2211610
0.1850000,0.1850000,0.1850000,611.2955693,-0.0193391,123.5610121
0.1875000,0.1875000,0.1875000,536.0876358,-0.0183439,105.3593615
0.1900000,0.1900000,0.1900000,470.7485380,-0.0173954,90.0266025
0.1925000,0.1925000,0.1925000,413.9161716,-0.0164913,77.0809121
0.1950000,0.1950000,0.1950000,364.4249426,-0.0156296,66.1267582
0.1975000,0.1975000,0.1975000,321.2764669,-0.0148083,56.8377361
0.2000000,0.2000000,0.2000000,283.6147238,-0.0140254,48.9430649
0.2025000,0.2025000,0.2025000,250.7049846,-0.0132792,42.2173078
0.2050000,0.2050000,0.2050000,221.9159372,-0.0125679,36.4727503
0.2075000,0.2075000,0.2075000,196.7045178,-0.0118899,31.5536338
0.2100000,0.2100000,0.2100000,174.6030336,-0.0112436,27.3314019
0.2125000,0.2125000,0.2125000,155.2082207,-0.0106275,23.7003766
0.2150000,0.2150000,0.2150000,138.1719126,-0.0100403,20.5736770
0.2175000,0.2175000,0.2175000,123.1929621,-0.0094807,17.8794778
0.2200000,0.2200000,0.2200000,110.0099863,-0.0089483,15.5577570
0.2225000,0.2225000,0.2225000,98.3945972,-0.0084440,13.5575642
0.2250000,0.2250000,0.2250000,88.1453294,-0.0079712,11.8347406
0.2275000,0.2275000,0.2275000,79.0832423,-0.0075356,10.3500288
0.2300000,0.2300000,0.2300000,71.0502527,-0.0071436,9.0676244
0.2325000,0.2325000,0.2325000,63.9099733,-0.0067983,7.9543115
0.2350000,0.2350000,0.2350000,57.5489454,-0.0064968,6.9793167
0.2375000,0.2375000,0.2375000,51.8756379,-0.0062297,6.1148772
0.2400000,0.2400000,0.2400000,46.8164059,-0.0059852,5.3372665
0.2425000,0.2425000,0.2425000,42.3099963,-0.0057523,4.6277497
0.2450000,0.2450000,0.2450000,38.3027999,-0.0055237,3.9728332
0.2475000,0.2475000,0.2475000,34.7459187,-0.0052954,3.3634262
0.2500000,0.2500000,0.2500000,31.5938475,-0.0050664,2.7931564
0.2525000,0.2525000,0.2525000,28.8040803,-0.0048371,2.2566633
0.2550000,0.2550000,0.2550000,26.3370610,-0.0046089,1.7487318
0.2575000,0.2575000,0.2575000,24.1561783,-0.0043833,1.2645562
0.2600000,0.2600000,0.2600000,22.2277193,-0.0041624,0.8006838
0.2625000,0.2625000,0.2625000,20.5207920,-0.0039481,0.3558387
0.2650000,0.2650000,0.2650000,19.0072532,-0.0037424,-0.0689630
0.2675000,0.2675000,0.2675000,17.6616510,-0.0035473,-0.4710612
0.2700000,0.2700000,0.2700000,16.4611709,-0.0033649,-0.8471890
0.2725000,0.2725000,0.2725000,15.3855438,-0.0031968,-1.1944453
0.2750000,0.2750000,0.2750000,14.4168761,-0.0030440,-1.5109210
0.2775000,0.2775000,0.2775000,13.5393803,-0.0029062,-1.7959335
0.2800000,0.2800000,0.2800000,12.7390495,-0.0027812,-2.0499641
0.2825000,0.2825000,0.2825000,12.0033772,-0.0026639,-2.2744310
0.2850000,0.2850000,0.2850000,11.3212477,-0.0025470,-2.4714008
0.2875000,0.2875000,0.2875000,10.6830566,-0.0024214,-2.6433031
0.2900000,0.2900000,0.2900000,10.0810010,-0.0022786,-2.7926810
0.2925000,0.2925000,0.2925000,9.5093630,-0.0021122,-2.9220006
0.2950000,0.2950000,0.2950000,8.9645866,-0.0019195,-3.0335408
0.2975000,0.2975000,0.2975000,8.4450426,-0.0017020,-3.1293689
0.3000000,0.3000000,0.3000000,7.9505231,-0.0014644,-3.2113915
0.3025000,0.3025000,0.3025000,7.4816159,-0.0012134,-3.2814379
0.3050000,0.3050000,0.3050000,7.0391210,-0.0009558,-3.3413212
0.3075000,0.3075000,0.3075000,6.6236072,-0.0006975,-3.3928321
0.3100000,0.3100000,0.3100000,6.2351171,-0.0004429,-3.4376519
0.3125000,0.3125000,0.3125000,5.8729848,-0.0001938,-3.4772164
0.3150000,0.3150000,0.3150000,5.5357422,0.0000505,-3.5125898
0.3175000,0.3175000,0.3175000,5.2211384,0.0002929,-3.5444081
0.3200000,0.3200000,0.3200000,4.9263113,0.0005378,-3.5729256
0.3225000,0.3225000,0.3225000,4.6481133,0.0007894,-3.5981486
0.3250000,0.3250000,0.3250000,4.3835283,0.0010499,-3.6200116
0.3275000,0.3275000,0.3275000,4.1300617,0.0013193,-3.6385368
0.3300000,0.3300000,0.3300000,3.8859954,0.0015940,-3.6539312
0.3325000,0.3325000,0.3325000,3.6504520,0.0018686,-3.6666053
0.3350000,0.3350000,0.3350000,3.4232859,0.0021361,-3.6771148
0.3375000,0.3375000,0.3375000,3.2048689,0.0023895,-3.6860487
0.3400000,0.3400000,0.3400000,2.9958486,0.0026230,-3.6938981
0.3425000,0.3425000,0.3425000,2.7969412,0.0028322,-3.7009471
0.3450000,0.3450000,0.3450000,2.6087831,0.0030144,-3.7072231
0.3475000,0.3475000,0.3475000,2.4318444,0.0031686,-3.7125267
0.3500000,0.3500000,0.3500000,2.2663912,0.0032950,-3.7165328
0.3525000,0.3525000,0.3525000,2.1124787,0.0033951,-3.7189306
0.3550000,0.3550000,0.3550000,1.9699655,0.0034709,-3.7195540
0.3575000,0.3575000,0.3575000,1.8385393,0.0035247,-3.7184548
0.3600000,0.3600000,0.3600000,1.7177506,0.0035594,-3.7158993
0.3625000,0.3625000,0.3625000,1.6070499,0.0035775,-3.7122949
0.3650000,0.3650000,0.3650000,1.5058255,0.0035818,-3.7080878
0.3675000,0.3675000,0.3675000,1.4134377,0.0035746,-3.7036763
0.3700000,0.3700000,0.3700000,1.3292458,0.0035583,-3.6993679
0.3725000,0.3725000,0.3725000,1.2526261,0.0035350,-3.6953805
0.3750000,0.3750000,0.3750000,1.1829795,0.0035063,-3.6918647
0.3775000,0.3775000,0.3775000,1.1197269,0.0034737,-3.6889165
0.3800000,0.3800000,0.3800000,1.0622961,0.0034382,-3.6865699
0.3825000,0.3825000,0.3825000,1.0101015,0.0034006,-3.6847729
0.3850000,0.3850000,0.3850000,0.9625248,0.0033612,-3.6833684
0.3875000,0.3875000,0.3875000,0.9189031,0.0033202,-3.6820940
0.3900000,0.3900000,0.3900000,0.8785322,0.0032774,-3.6806025
0.3925000,0.3925000,0.3925000,0.8406873,0.0032328,-3.6784955
0.3950000,0.3950000,0.3950000,0.8046601,0.0031864,-3.6753587
0.3975000,0.3975000,0.3975000,0.7698076,0.0031383,-3.6707975
0.4000000,0.4000000,0.4000000,0.7356003,0.0030887,-3.6644767
0.4025000,0.4025000,0.4025000,0.7016624,0.0030382,-3.6561713
0.4050000,0.4050000,0.4050000,0.6677923,0.0029872,-3.6458192
0.4075000,0.4075000,0.4075000,0.6339613,0.0029365,-3.6335561
0.4100000,0.4100000,0.4100000,0.6002872,0.0028867,-3.6197084
0.4125000,0.4125000,0.4125000,0.5669932,0.0028384,-3.6047373
0.4150000,0.4150000,0.4150000,0.5343588,0.0027921,-3.5891518
0.4175000,0.4175000,0.4175000,0.5026743,0.0027484,-3.5734229
0.4200000,0.4200000,0.4200000,0.4722056,0.0027077,-3.5579296
0.4225000,0.4225000,0.4225000,0.4431712,0.0026701,-3.5429436
0.4250000,0.4250000,0.4250000,0.4157326,0.0026358,-3.5286413
0.4275000,0.4275000,0.4275000,0.3899919,0.0026048,-3.5151228
0.4300000,0.4300000,0.4300000,0.3659967,0.0025769,-3.5024273
0.4325000,0.4325000,0.4325000,0.3437470,0.0025517,-3.4905492
0.4350000,0.4350000,0.4350000,0.3232061,0.0025290,-3.4794621
0.4375000,0.4375000,0.4375000,0.3043104,0.0025083,-3.4691563
0.4400000,0.4400000,0.4400000,0.2869815,0.0024892,-3.4596796
