# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,147982668903.3848267,4054952704917935.0000000,2662479643997193.5000000,15468763357118260.0000000,294887443339776.1250000,10926175805487182.0000000,4054952704922035.5000000,4054952704913834.5000000,4780135591642522.0000000,3023223198805380.5000000,80200063232787520.0000000,4054952704917935.0000000,2662479643997193.5000000,15468763357118260.0000000,294887443339776.1250000,10926175805487182.0000000,4054952704922035.5000000,4054952704913834.5000000,4780135591642522.0000000,3023223198805380.5000000,80200063232787520.0000000
0.0025000,0.0025000,0.0025000,inf,nan,46442538045.1678925,924258994635063.0000000,606867927364984.7500000,3525847245150103.0000000,67214680980897.5078125,2490439988856508.5000000,924258994638561.7500000,924258994631564.2500000,1089552366613907.0000000,689093421705349.1250000,18280270070184092.0000000,924258994635063.0000000,606867927364984.7500000,3525847245150103.0000000,67214680980897.5078125,2490439988856508.5000000,924258994638561.7500000,924258994631564.2500000,1089552366613907.0000000,689093421705349.1250000,18280270070184092.0000000
0.0050000,0.0050000,0.0050000,inf,nan,16725198629.3621616,247712278410156.0000000,162647738542922.5312500,944968538468797.3750000,18014322549723.9609375,667467212982168.7500000,247712278413177.8125000,247712278407134.1875000,292012845693402.8750000,184685139683688.8437500,4899327415301397.0000000,247712278410156.0000000,162647738542922.5312500,944968538468797.3750000,18014322549723.9609375,667467212982168.7500000,247712278413177.8125000,247712278407134.1875000,292012845693402.8750000,184685139683688.8437500,4899327415301397.0000000
0.0075000,0.0075000,0.0075000,inf,nan,6828453587.6436462,75609235855127.7343750,49644979544642.4531250,288432821675655.5625000,5498511740484.8046875,203731069834123.3750000,75609235857762.4218750,75609235852493.0468750,89131101067997.4375000,56371457946707.6562500,1495422091147363.7500000,75609235855127.7343750,49644979544642.4531250,288432821675655.5625000,5498511740484.8046875,203731069834123.3750000,75609235857762.4218750,75609235852493.0468750,89131101067997.4375000,56371457946707.6562500,1495422091147363.7500000
0.0100000,0.0100000,0.0100000,inf,nan,3307865386.7613964,25676416180311.7500000,16859119173508.2382812,97949959048066.6718750,1867259017659.2578125,69185780519107.1875000,25676416182625.9492188,25676416177997.5507812,30268355707447.9218750,19143389012738.5156250,507835867170948.3125000,25676416180311.7500000,16859119173508.2382812,97949959048066.6718750,1867259017659.2578125,69185780519107.1875000,25676416182625.9492188,25676416177997.5507812,30268355707447.9218750,19143389012738.5156250,507835867170948.3125000
0.0125000,0.0125000,0.0125000,inf,nan,1729615213.7519655,9532116841640.1250000,6258781805400.3544922,36362961357935.5156250,693201170431.3759766,25684542167157.2187500,9532116843684.6464844,9532116839595.6035156,11236829204729.5820312,7106794793048.7939453,188529082627694.6875000,9532116841640.1250000,6258781805400.3544922,36362961357935.5156250,693201170431.3759766,25684542167157.2187500,9532116843684.6464844,9532116839595.6035156,11236829204729.5820312,7106794793048.7939453,188529082627694.6875000
0.0150000,0.0150000,0.0150000,inf,nan,1025788041.0347089,3816330042875.6909180,2505799687368.8818359,14558474352167.7148438,277533565730.1306763,10283203902851.1074219,3816330044690.1665039,3816330041061.2153320,4498837938425.2080078,2845314941880.0004883,75480535449900.5468750,3816330042875.6909180,2505799687368.8818359,14558474352167.7148438,277533565730.1306763,10283203902851.1074219,3816330044690.1665039,3816330041061.2153320,4498837938425.2080078,2845314941880.0004883,75480535449900.5468750
0.0175000,0.0175000,0.0175000,inf,nan,816364920.8694073,1630274666621.8962402,1070437121361.2944336,6219146618640.4570312,118557729975.5401001,4392819651284.4277344,1630274668237.8283691,1630274665005.9641113,1921831036061.4152832,1215472670391.0527344,32244073137791.5156250,1630274666621.8962402,1070437121361.2944336,6219146618640.4570312,118557729975.5401001,4392819651284.4277344,1630274668237.8283691,1630274665005.9641113,1921831036061.4152832,1215472670391.0527344,32244073137791.5156250
0.0200000,0.0200000,0.0200000,inf,nan,418596107.3832232,736734236038.6193848,483739077964.7041016,2810483090229.8247070,53577105522.5419159,1985151010714.3083496,736734237481.4654541,736734234595.7733154,868490904714.7664795,549281877207.7861328,14571359461928.9589844,736734236038.6193848,483739077964.7041016,2810483090229.8247070,53577105522.5419159,1985151010714.3083496,736734237481.4654541,736734234595.7733154,868490904714.7664795,549281877207.7861328,14571359461928.9589844
0.0225000,0.0225000,0.0225000,inf,nan,225431955.9854015,349756143123.4731445,229649543521.7690125,1334245141626.4482422,25435060339.0497742,942428031121.5947266,349756144414.1001587,349756141832.8461304,412306112994.2242432,260765282054.4989929,6917588373189.1943359,349756143123.4731445,229649543521.7690125,1334245141626.4482422,25435060339.0497742,942428031121.5947266,349756144414.1001587,349756141832.8461304,412306112994.2242432,260765282054.4989929,6917588373189.1943359
0.0250000,0.0250000,0.0250000,inf,nan,127272441.4901047,173430006064.3650513,113873942461.7823486,661598840535.9985352,12612184694.9729195,467312383527.1816406,173430007220.0938416,173430004908.6362610,204446020699.9696655,129303016793.9671631,3430155497119.1093750,173430006064.3650513,113873942461.7823486,661598840535.9985352,12612184694.9729195,467312383527.1816406,173430007220.0938416,173430004908.6362610,204446020699.9696655,129303016793.9671631,3430155497119.1093750
0.0275000,0.0275000,0.0275000,inf,nan,75733519.8149962,89392529193.9509277,58695009844.2453156,341013857919.7629395,6500780241.8917437,240871028526.3970337,89392530229.3194733,89392528158.5823822,105379382084.7032623,66647773161.7610016,1768035910534.1723633,89392529193.9509277,58695009844.2453156,341013857919.7629395,6500780241.8917437,240871028526.3970337,89392530229.3194733,89392528158.5823822,105379382084.7032623,66647773161.7610016,1768035910534.1723633
0.0300000,0.0300000,0.0300000,inf,nan,48458359.2413441,47702083189.3508148,31321104941.8587341,181973683460.1426086,3468958718.0281630,128534911614.2590027,47702084116.6837082,47702082262.0179214,56233066632.8999863,35564914075.1959152,943468951211.2060547,47702083189.3508148,31321104941.8587341,181973683460.1426086,3468958718.0281630,128534911614.2590027,47702084116.6837082,47702082262.0179214,56233066632.8999863,35564914075.1959152,943468951211.2060547
