# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,71474803.8904272
0.0050000,0.0050000,0.0050000,48758087.8614649
0.0100000,0.0100000,0.0100000,33172840.7855301
0.0150000,0.0150000,0.0150000,22566527.8411418
0.0200000,0.0200000,0.0200000,15388220.3100358
0.0250000,0.0250000,0.0250000,10546440.8421056
0.0300000,0.0300000,0.0300000,7286204.9859683
0.0350000,0.0350000,0.0350000,5091752.0556776
0.0400000,0.0400000,0.0400000,3613815.1714082
0.0450000,0.0450000,0.0450000,2617277.8745982
0.0500000,0.0500000,0.0500000,1944499.7921680
0.0550000,0.0550000,0.0550000,1490106.5686508
0.0600000,0.0600000,0.0600000,1183892.7591525
0.0650000,0.0650000,0.0650000,979333.0474307
0.0700000,0.0700000,0.0700000,845904.6751446
0.0750000,0.0750000,0.0750000,763965.4461774
0.0800000,0.0800000,0.0800000,689435.2835959
0.0850000,0.0850000,0.0850000,623380.9138107
0.0900000,0.0900000,0.0900000,501246.3940810
0.0950000,0.0950000,0.0950000,409678.9755804
0.1000000,0.1000000,0.1000000,340382.8267803
0.1050000,0.1050000,0.1050000,287333.0185345
0.1100000,0.1100000,0.1100000,246141.7871052
0.1150000,0.1150000,0.1150000,213602.7700387
0.1200000,0.1200000,0.1200000,187367.1106667
0.1250000,0.1250000,0.1250000,165714.9360853
0.1300000,0.1300000,0.1300000,147394.0147761
0.1350000,0.1350000,0.1350000,131504.4159736
0.1400000,0.1400000,0.1400000,116660.2153298
0.1450000,0.1450000,0.1450000,96487.9177551
0.1500000,0.1500000,0.1500000,80033.7117285
0.1550000,0.1550000,0.1550000,66518.9308170
0.1600000,0.1600000,0.1600000,55357.1357329
0.1650000,0.1650000,0.1650000,46099.7225329
0.1700000,0.1700000,0.1700000,38397.9689822
0.1750000,0.1750000,0.1750000,31976.5937939
0.1800000,0.1800000,0.1800000,26615.2615394
0.1850000,0.1850000,0.1850000,22135.5143800
0.1900000,0.1900000,0.1900000,18391.3939359
0.1950000,0.1950000,0.1950000,15262.5800896
0.2000000,0.2000000,0.2000000,12649.2656787
0.2050000,0.2050000,0.2050000,10468.2503516
0.2100000,0.2100000,0.2100000,8649.9102286
0.2150000,0.2150000,0.2150000,7135.8116067
