# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,3670775.0906908,3670775.0906908
0.0050000,0.0050000,0.0050000,2527215.6620343,2527215.6620343
0.0100000,0.0100000,0.0100000,1750928.3898418,1750928.3898418
0.0150000,0.0150000,0.0150000,1224143.9724045,1224143.9724045
0.0200000,0.0200000,0.0200000,859780.9120603,859780.9120603
0.0250000,0.0250000,0.0250000,603477.7739487,603477.7739487
0.0300000,0.0300000,0.0300000,427232.7926418,427232.7926418
0.0350000,0.0350000,0.0350000,309634.3440987,309634.3440987
0.0400000,0.0400000,0.0400000,231308.6622463,231308.6622463
0.0450000,0.0450000,0.0450000,179406.5303658,179406.5303658
0.0500000,0.0500000,0.0500000,141644.4051550,141644.4051550
0.0550000,0.0550000,0.0550000,115326.6747289,115326.6747289
0.0600000,0.0600000,0.0600000,96336.8833412,96336.8833412
0.0650000,0.0650000,0.0650000,83008.8505629,83008.8505629
0.0700000,0.0700000,0.0700000,73632.7553077,73632.7553077
0.0750000,0.0750000,0.0750000,62255.5023937,62255.5023937
0.0800000,0.0800000,0.0800000,52419.2821028,52419.2821028
0.0850000,0.0850000,0.0850000,44745.9453668,44745.9453668
0.0900000,0.0900000,0.0900000,38778.0838972,38778.0838972
0.0950000,0.0950000,0.0950000,34064.9050791,34064.9050791
0.1000000,0.1000000,0.1000000,30060.1578892,30060.1578892
0.1050000,0.1050000,0.1050000,25265.8851245,25265.8851245
0.1100000,0.1100000,0.1100000,21085.1336626,21085.1336626
0.1150000,0.1150000,0.1150000,17402.1190558,17402.1190558
0.1200000,0.1200000,0.1200000,14473.6037760,14473.6037760
0.1250000,0.1250000,0.1250000,12125.3606199,12125.3606199
0.1300000,0.1300000,0.1300000,10129.2961307,10129.2961307
0.1350000,0.1350000,0.1350000,8444.7427383,8444.7427383
0.1400000,0.1400000,0.1400000,7066.7996772,7066.7996772
0.1450000,0.1450000,0.1450000,5930.3011138,5930.3011138
0.1500000,0.1500000,0.1500000,4985.9915691,4985.9915691
0.1550000,0.1550000,0.1550000,4192.1031690,4192.1031690
0.1600000,0.1600000,0.1600000,3520.6374050,3520.6374050
0.1650000,0.1650000,0.1650000,2955.3780733,2955.3780733
0.1700000,0.1700000,0.1700000,2478.1413356,2478.1413356
0.1750000,0.1750000,0.1750000,2074.5609983,2074.5609983
0.1800000,0.1800000,0.1800000,1756.6684092,1733.0916974
0.1850000,0.1850000,0.1850000,1460.1303031,1436.1945452
0.1900000,0.1900000,0.1900000,1209.0613200,1184.8889803
0.1950000,0.1950000,0.1950000,1000.3898881,976.1976114
0.2000000,0.2000000,0.2000000,827.0587501,802.8823466
0.2050000,0.2050000,0.2050000,683.0799596,659.0213863
0.2100000,0.2100000,0.2100000,563.4327239,539.7276741
0.2150000,0.2150000,0.2150000,464.0781565,440.9408253
0.2200000,0.2200000,0.2200000,381.8269245,357.9911985
0.2250000,0.2250000,0.2250000,313.9800874,289.8140257
0.2300000,0.2300000,0.2300000,258.1637034,233.9383939
0.2350000,0.2350000,0.2350000,212.3135362,188.2272416
0.2400000,0.2400000,0.2400000,174.6705720,150.9023338
0.2450000,0.2450000,0.2450000,143.7676577,120.4848395
0.2500000,0.2500000,0.2500000,118.4068811,95.7465536
0.2550000,0.2550000,0.2550000,97.6203256,75.6692377
0.2600000,0.2600000,0.2600000,80.6196166,59.4104154
0.2650000,0.2650000,0.2650000,66.7508121,46.1812180
0.2700000,0.2700000,0.2700000,55.4622733,35.0902482
0.2750000,0.2750000,0.2750000,46.2816983,26.2069241
0.2800000,0.2800000,0.2800000,38.8008938,19.1231821
0.2850000,0.2850000,0.2850000,32.6736393,13.5024053
0.2900000,0.2900000,0.2900000,27.6237838,9.0677063
0.2950000,0.2950000,0.2950000,23.4458873,5.5511612
0.3000000,0.3000000,0.3000000,19.9885580,2.7430333
0.3050000,0.3050000,0.3050000,17.1313600,0.5813367
0.3100000,0.3100000,0.3100000,14.7671654,-1.0620975
0.3150000,0.3150000,0.3150000,12.7926809,-2.2914932
0.3200000,0.3200000,0.3200000,11.1086545,-3.1914143
0.3250000,0.3250000,0.3250000,9.6309185,-3.9462648
0.3300000,0.3300000,0.3300000,8.3046327,-4.5540566
0.3350000,0.3350000,0.3350000,7.1066382,-4.9588782
0.3400000,0.3400000,0.3400000,6.0329249,-5.2061914
0.3450000,0.3450000,0.3450000,5.0833070,-5.3484956
0.3500000,0.3500000,0.3500000,4.2527261,-6.0809434
0.3550000,0.3550000,0.3550000,3.5302293,-6.6271011
0.3600000,0.3600000,0.3600000,2.9024046,-6.9559015
0.3650000,0.3650000,0.3650000,2.3568063,-7.1203217
0.3700000,0.3700000,0.3700000,1.8825957,-7.4005608
0.3750000,0.3750000,0.3750000,1.4692513,-7.6082145
0.3800000,0.3800000,0.3800000,1.1059852,-7.6813525
0.3850000,0.3850000,0.3850000,0.7827986,-7.6533476
0.3900000,0.3900000,0.3900000,0.4918053,-7.5501951
0.3950000,0.3950000,0.3950000,0.2275884,-7.3921208
0.4000000,0.4000000,0.4000000,-0.0131632,-7.2027677
0.4050000,0.4050000,0.4050000,-0.2320644,-6.9878338
0.4100000,0.4100000,0.4100000,-0.4293067,-6.7526774
0.4150000,0.4150000,0.4150000,-0.6040974,-6.5051377
0.4200000,0.4200000,0.4200000,-0.7555012,-6.4075853
0.4250000,0.4250000,0.4250000,-0.8833210,-6.3100228
0.4300000,0.4300000,0.4300000,-0.9884765,-6.1709867
0.4350000,0.4350000,0.4350000,-1.0728566,-6.0023358
0.4400000,0.4400000,0.4400000,-1.1389435,-5.8286792
0.4450000,0.4450000,0.4450000,-1.1893765,-5.6798348
0.4500000,0.4500000,0.4500000,-1.2265348,-5.5081241
0.4550000,0.4550000,0.4550000,-1.2523196,-5.3180133
0.4600000,0.4600000,0.4600000,-1.2682503,-5.1168881
0.4650000,0.4650000,0.4650000,-1.2757023,-4.9102629
0.4700000,0.4700000,0.4700000,-1.2760013,-4.7022278
0.4750000,0.4750000,0.4750000,-1.2703537,-4.4957865
0.4800000,0.4800000,0.4800000,-1.2597916,-4.2931148
0.4850000,0.4850000,0.4850000,-1.2451840,-4.0957565
0.4900000,0.4900000,0.4900000,-1.2272264,-3.9047740
0.4950000,0.4950000,0.4950000,-1.2063576,-3.7435973
0.5000000,0.5000000,0.5000000,-1.1826837,-3.5865086
0.5050000,0.5050000,0.5050000,-1.1560513,-3.4335410
0.5100000,0.5100000,0.5100000,-1.1262690,-3.2854981
0.5150000,0.5150000,0.5150000,-1.0933244,-3.1428927
0.5200000,0.5200000,0.5200000,-1.0574782,-3.0060214
0.5250000,0.5250000,0.5250000,-1.0192305,-2.8750204
0.5300000,0.5300000,0.5300000,-0.9792230,-2.7499088
0.5350000,0.5350000,0.5350000,-0.9381365,-2.6306200
0.5400000,0.5400000,0.5400000,-0.8966137,-2.5170269
0.5450000,0.5450000,0.5450000,-0.8552142,-2.4089601
0.5500000,0.5500000,0.5500000,-0.8143968,-2.3062221
0.5550000,0.5550000,0.5550000,-0.7745187,-2.2085974
0.5600000,0.5600000,0.5600000,-0.7358443,-2.1444583
0.5650000,0.5650000,0.5650000,-0.6985593,-2.0786861
0.5700000,0.5700000,0.5700000,-0.6627840,-2.0054992
0.5750000,0.5750000,0.5750000,-0.6285875,-1.9279565
0.5800000,0.5800000,0.5800000,-0.5959990,-1.8483163
0.5850000,0.5850000,0.5850000,-0.5650174,-1.7682331
0.5900000,0.5900000,0.5900000,-0.5356193,-1.6889054
0.5950000,0.5950000,0.5950000,-0.5077652,-1.6111877
0.6000000,0.6000000,0.6000000,-0.4814048,-1.5356744
0.6050000,0.6050000,0.6050000,-0.4564799,-1.4646290
0.6100000,0.6100000,0.6100000,-0.4329281,-1.4089400
0.6150000,0.6150000,0.6150000,-0.4106845,-1.3559385
0.6200000,0.6200000,0.6200000,-0.3896836,-1.3054753
0.6250000,0.6250000,0.6250000,-0.3698600,-1.2574095
0.6300000,0.6300000,0.6300000,-0.3511500,-1.2116086
0.6350000,0.6350000,0.6350000,-0.3334913,-1.1679477
0.6400000,0.6400000,0.6400000,-0.3168242,-1.1263091
0.6450000,0.6450000,0.6450000,-0.3010915,-1.0865825
0.6500000,0.6500000,0.6500000,-0.2862385,-1.0486639
0.6550000,0.6550000,0.6550000,-0.2722133,-1.0124555
0.6600000,0.6600000,0.6600000,-0.2589670,-0.9778654
0.6650000,0.6650000,0.6650000,-0.2464531,-0.9448074
