# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,75634724.9361071,3584948216.8231673,2293844153.8338776,14524165940.3408413,218761578.6297114,10220336978.1930408,3584948049.8700523,3584948383.7762823,4226076063.6365132,2672805185.2420135,74955296847.5757294,3584948216.8231673,2293844153.8338776,14524165940.3408413,218761578.6297114,10220336978.1930408,3584948049.8700523,3584948383.7762823,4226076063.6365132,2672805185.2420135,74955296847.5757294
0.0025000,0.0025000,0.0025000,inf,nan,43059128.2970174,2147327476.1701663,1374013117.1495612,8699212676.7510376,131058619.2156155,6121468389.4960718,2147327343.9809041,2147327608.3594284,2531352950.9983912,1600968177.3887026,44894495680.5934525,2147327476.1701663,1374013117.1495612,8699212676.7510376,131058619.2156155,6121468389.4960718,2147327343.9809041,2147327608.3594284,2531352950.9983912,1600968177.3887026,44894495680.5934525
0.0050000,0.0050000,0.0050000,inf,nan,25352150.6977686,1315826315.1862118,842008075.0972242,5329947829.3526564,80341688.1542029,3750612140.0775304,1315826215.1267638,1315826415.2456598,1551147117.9461606,981031575.7431419,27506823429.5758247,1315826315.1862118,842008075.0972242,5329947829.3526564,80341688.1542029,3750612140.0775304,1315826215.1267638,1315826415.2456598,1551147117.9461606,981031575.7431419,27506823429.5758247
0.0075000,0.0075000,0.0075000,inf,nan,15386586.0023994,824937342.2834965,527948195.1109267,3340609355.1543021,50412100.3210587,2350781484.5252328,824937272.0566944,824937412.5102986,972468148.8742882,615042860.4820917,17240593445.7753143,824937342.2834965,527948195.1109267,3340609355.1543021,50412100.3210587,2350781484.5252328,824937272.0566944,824937412.5102986,972468148.8742882,615042860.4820917,17240593445.7753143
0.0100000,0.0100000,0.0100000,inf,nan,9603965.0003336,530167987.8071055,339383740.0593196,2145730602.2707355,32455445.2143031,1509999226.0533476,530167945.4029765,530168030.2112345,624982595.9727273,395273700.2477191,11074396072.9397869,530167987.8071055,339383740.0593196,2145730602.2707355,32455445.2143031,1509999226.0533476,530167945.4029765,530168030.2112345,624982595.9727273,395273700.2477191,11074396072.9397869
0.0125000,0.0125000,0.0125000,inf,nan,6158635.5398854,351096088.0488234,224860878.0342828,1419419847.7493067,21567256.4171077,998945414.9323810,351096071.7037063,351096104.3939406,413885692.0656989,261764295.5765378,7326418307.1907206,351096088.0488234,224860878.0342828,1419419847.7493067,21567256.4171077,998945414.9323810,351096071.7037063,351096104.3939406,413885692.0656989,261764295.5765378,7326418307.1907206
0.0150000,0.0150000,0.0150000,inf,nan,4060595.9009590,242102858.8912760,155195762.0386173,976776449.2262316,14967511.1858406,687512958.5919714,242102867.0538731,242102850.7286789,285400244.3039632,180502963.3538041,5042468754.5113897,242102858.8912760,155195762.0386173,976776449.2262316,14967511.1858406,687512958.5919714,242102867.0538731,242102850.7286789,285400244.3039632,180502963.3538041,5042468754.5113897
0.0175000,0.0175000,0.0175000,inf,nan,2763126.3553124,176961551.9226890,113614198.9026224,711442914.9081674,11060639.2891957,500864816.6952107,176961583.2256248,176961520.6197531,208609143.9912518,131936007.1500769,3673704632.9585109,176961551.9226890,113614198.9026224,711442914.9081674,11060639.2891957,500864816.6952107,176961583.2256248,176961520.6197531,208609143.9912518,131936007.1500769,3673704632.9585109
0.0200000,0.0200000,0.0200000,inf,nan,1957130.7046748,130763357.2400568,83889104.3505615,526632618.5246919,8128626.5850736,370715984.5478237,130763397.0294452,130763317.4506684,154148919.4849959,97492336.8852994,2719032678.6844630,130763357.2400568,83889104.3505615,526632618.5246919,8128626.5850736,370715984.5478237,130763397.0294452,130763317.4506684,154148919.4849959,97492336.8852994,2719032678.6844630
0.0225000,0.0225000,0.0225000,inf,nan,1465364.2911942,98709138.1673936,63417148.3208169,396224746.5305931,6198787.6779938,278974252.6123686,98709197.0554754,98709079.2793119,116362162.2521160,73593893.2357510,2046243456.0173395,98709138.1673936,63417148.3208169,396224746.5305931,6198787.6779938,278974252.6123686,98709197.0554754,98709079.2793119,116362162.2521160,73593893.2357510,2046243456.0173395
0.0250000,0.0250000,0.0250000,inf,nan,1186779.0389955,78559767.5503553,50566639.9662926,313990104.7665485,4998190.4075907,221133491.6259930,78559844.4313978,78559690.6693128,92609302.3189074,58571265.5693721,1622085967.1015108,78559767.5503553,50566639.9662926,313990104.7665485,4998190.4075907,221133491.6259930,78559844.4313978,78559690.6693128,92609302.3189074,58571265.5693721,1622085967.1015108
0.0275000,0.0275000,0.0275000,inf,nan,1067075.4791702,66334537.8579661,42790495.7162373,263801300.7829665,4283916.5161455,185845201.8345358,66334631.7066476,66334444.0092847,78197727.1856835,49456585.1510457,1363331029.4749739,66334537.8579661,42790495.7162373,263801300.7829665,4283916.5161455,185845201.8345358,66334631.7066476,66334444.0092847,78197727.1856835,49456585.1510457,1363331029.4749739
0.0300000,0.0300000,0.0300000,inf,nan,1083789.5140790,55275610.4791993,35449931.2081578,222774838.9018005,3427961.7185937,156812576.9791056,55275683.3268194,55275537.6315791,65161034.4754283,41211456.7270217,1150137356.8991041,55275610.4791993,35449931.2081578,222774838.9018005,3427961.7185937,156812576.9791056,55275683.3268194,55275537.6315791,65161034.4754283,41211456.7270217,1150137356.8991041
0.0325000,0.0325000,0.0325000,inf,nan,1240377.1674209,41901547.0223755,26891355.8871300,168607913.5094585,2611150.0040426,118695758.1050986,41901633.7283843,41901460.3163667,49395169.5228449,31240248.2204645,870589791.4213781,41901547.0223755,26891355.8871300,168607913.5094585,2611150.0040426,118695758.1050986,41901633.7283843,41901460.3163667,49395169.5228449,31240248.2204645,870589791.4213781
0.0350000,0.0350000,0.0350000,inf,nan,1367748.3720410,32263060.8707159,20722286.9441361,129585583.5642372,2021789.6314753,91235420.9810645,32263160.6616599,32262961.0797719,38032948.0480486,24054148.3925378,669195456.5443304,32263060.8707159,20722286.9441361,129585583.5642372,2021789.6314753,91235420.9810645,32263160.6616599,32262961.0797719,38032948.0480486,24054148.3925378,669195456.5443304
0.0375000,0.0375000,0.0375000,inf,nan,1535616.0938358,25241449.8658183,16226998.1443240,101174370.5595382,1591670.8323145,71241505.0307318,25241562.0069851,25241337.7246515,29755600.5380586,18819094.1692794,522558733.1970054,25241449.8658183,16226998.1443240,101174370.5595382,1591670.8323145,71241505.0307318,25241562.0069851,25241337.7246515,29755600.5380586,18819094.1692794,522558733.1970054
0.0400000,0.0400000,0.0400000,inf,nan,2026716.4082897,20063349.3932146,12910737.0798821,80239791.0262186,1273662.7107312,56508396.8120029,20063473.1879216,20063225.5985077,23651454.7767101,14958493.4141746,414503882.8119834,20063349.3932146,12910737.0798821,80239791.0262186,1273662.7107312,56508396.8120029,20063473.1879216,20063225.5985077,23651454.7767101,14958493.4141746,414503882.8119834
0.0425000,0.0425000,0.0425000,inf,nan,2896463.2170915,16191984.9371293,10430140.4952550,64605804.0167351,1035075.6657489,45504921.5842444,16192119.7258778,16191850.1483808,19087740.1365099,12072146.8433569,333801463.2058470,16191984.9371293,10430140.4952550,64605804.0167351,1035075.6657489,45504921.5842444,16192119.7258778,16191850.1483808,19087740.1365099,12072146.8433569,333801463.2058470
0.0450000,0.0450000,0.0450000,inf,nan,4322794.8458619,13253396.6112375,8546025.8701343,52755955.5874840,853157.4380360,37164043.4857168,13253541.7707761,13253251.4516988,15623618.1928077,9881243.7564232,272626000.2570441,13253396.6112375,8546025.8701343,52755955.5874840,853157.4380360,37164043.4857168,13253541.7707761,13253251.4516988,15623618.1928077,9881243.7564232,272626000.2570441
0.0475000,0.0475000,0.0475000,inf,nan,6649376.5355392,10986137.3295638,7091202.4205688,43629629.4472795,712021.3974911,30739489.6420267,10986292.2718916,10985982.3872360,12950884.9758048,8190858.8476795,225504475.0879489,10986137.3295638,7091202.4205688,43629629.4472795,712021.3974911,30739489.6420267,10986292.2718916,10985982.3872360,12950884.9758048,8190858.8476795,225504475.0879489
0.0500000,0.0500000,0.0500000,inf,nan,5616460.3752749,9206799.4421547,5948410.0659382,36482424.8541955,600540.7720692,25707499.2393920,9206963.6134868,9206635.2708226,10853332.4310250,6864250.1370022,188595754.8918532,9206799.4421547,5948410.0659382,36482424.8541955,600540.7720692,25707499.2393920,9206963.6134868,9206635.2708226,10853332.4310250,6864250.1370022,188595754.8918532
0.0525000,0.0525000,0.0525000,inf,nan,4194577.5915219,7786270.1320975,5035123.5613871,30789996.8082139,510897.7984926,21699156.2566726,7786443.0118093,7786097.2523858,9178757.3599668,5805155.8695058,159194322.6759109,7786270.1320975,5035123.5613871,30789996.8082139,510897.7984926,21699156.2566726,7786443.0118093,7786097.2523858,9178757.3599668,5805155.8695058,159194322.6759109
0.0550000,0.0550000,0.0550000,inf,nan,3795574.7907483,6618262.2482600,4280076.3819344,26168325.5390198,434392.1500012,18442209.8322381,6618438.3685082,6618086.1280117,7801864.3446476,4934332.2649487,135300167.1331809,6618262.2482600,4280076.3819344,26168325.5390198,434392.1500012,18442209.8322381,6618438.3685082,6618086.1280117,7801864.3446476,4934332.2649487,135300167.1331809
