# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,5041905.7015679,103827.6421490,66733.2418131,416594.4774197,6407.5373032,293385.9528516,5233490.3313086,53259062.6389104,371790837.8765584
0.0025000,0.0025000,0.0025000,inf,nan,3962710.4622661,95153.5169159,61153.4454067,381905.6961414,5860.6837684,268956.1649137,4799791.0959208,48854733.0991075,341088271.0798984
0.0050000,0.0050000,0.0050000,inf,nan,3576800.5894233,87700.4031066,56360.8060228,352080.8995541,5392.1310232,247952.7991360,4426507.1627102,45061737.2657360,314637947.3125247
0.0075000,0.0075000,0.0075000,inf,nan,3788615.4348293,81188.7998824,52173.0523480,326031.1915232,4982.5525954,229607.5389486,4100707.7029760,41753106.8241845,291575536.6167362
0.0100000,0.0100000,0.0100000,inf,nan,4652890.7653962,75501.4700988,48515.4719259,303279.5114819,4625.0057663,213584.8390363,3816226.4197516,38864905.7746219,271449018.8147867
0.0125000,0.0125000,0.0125000,inf,nan,6394407.5787323,70340.9510124,45199.8138379,282606.3924208,4302.2711564,199027.8483238,3557093.0751386,36230092.5883310,253070176.3664277
0.0150000,0.0150000,0.0150000,inf,nan,7959360.8162331,65698.2852726,42214.1115754,264037.7991260,4010.5769594,185950.9357787,3325137.6540192,33877372.8908679,236688801.8542531
0.0175000,0.0175000,0.0175000,inf,nan,6042265.7474621,61167.5714067,39292.7475460,245989.7251561,3724.4298855,173234.6718379,3102073.4899332,31635214.3883521,221188877.5675945
0.0200000,0.0200000,0.0200000,inf,nan,5315135.5010729,56643.7730857,36382.3675091,227911.5908523,3439.8497125,160502.2637909,2876773.7193100,29354704.2181219,205337507.0192979
0.0225000,0.0225000,0.0225000,inf,nan,5572769.3656128,52471.8998893,33698.1875883,211244.8979001,3177.3351777,148763.7223533,2669265.3861446,27256164.4536638,190762471.4165148
0.0250000,0.0250000,0.0250000,inf,nan,6884335.2895896,48636.2811524,31230.1076465,195927.3125406,2935.8794746,137975.1363537,2478779.6272366,25331883.6143207,177410638.5469306
0.0275000,0.0275000,0.0275000,inf,nan,9620101.8013584,45120.9419365,28967.8291788,181895.3302497,2714.4555218,128091.7678342,2304534.7027538,23574036.4624796,165228189.9556112
0.0300000,0.0300000,0.0300000,inf,nan,14600343.0431477,41909.7966645,26900.9796459,169085.0539305,2512.0281021,119068.5998879,2145745.8856213,21974786.1070096,154161343.7021452
0.0325000,0.0325000,0.0325000,inf,nan,23448064.8397455,38986.8175031,25019.2205234,157432.8716722,2327.5643800,110860.8137406,2001634.1126498,20526373.6932463,144156991.6139268
0.0350000,0.0350000,0.0350000,inf,nan,13423453.6465198,36336.1786836,23312.3398298,146876.0388951,2160.0428717,103424.1984667,1871433.4594500,19221196.3246140,135163255.6153129
0.0375000,0.0375000,0.0375000,inf,nan,10840142.0022354,33942.3783564,21770.3301578,137353.1712909,2008.4609686,96715.4978510,1754397.5205754,18051874.0533797,127129969.0253950
0.0400000,0.0400000,0.0400000,inf,nan,12121592.5250250,31790.3398425,20383.4534067,128804.6560338,1871.8411304,90692.6996619,1649804.7890174,17011306.9009216,120009089.5369932
0.0425000,0.0425000,0.0425000,inf,nan,17237806.2676046,29865.4943052,19142.2935177,121172.9893455,1749.2358776,85315.2730271,1556963.1359771,16092722.9295288,113755050.9721106
0.0450000,0.0450000,0.0450000,inf,nan,13616057.8543794,28153.8469250,18037.7985553,114403.0487148,1639.7317157,80544.3597602,1475213.4935943,15289718.3961902,108325060.9083953
0.0475000,0.0475000,0.0475000,inf,nan,11296993.4882975,26642.0286443,17061.3134669,108442.3079667,1542.4521243,76342.9254121,1403932.8407708,14596290.9813276,103679350.9355709
0.0500000,0.0500000,0.0500000,inf,nan,11742946.6913717,25317.3354620,16204.6048034,103241.0030001,1456.5597415,72675.8755602,1342536.5860353,14006867.0082423,99781385.6714141
0.0525000,0.0525000,0.0525000,inf,nan,14961279.7872278,24167.7571240,15459.8785961,98752.2554141,1381.2578631,69510.1424255,1290480.4321019,13516323.4572437,96598035.7768237
0.0550000,0.0550000,0.0550000,inf,nan,22436991.1292757,23181.9968711,14819.7924739,94932.1604563,1315.7913721,66814.7463608,1247261.7948050,13120005.4360584,94099719.0847448
0.0575000,0.0575000,0.0575000,inf,nan,20360982.9851741,22349.4836903,14277.4629668,91739.8447893,1259.4471977,64560.8360937,1212420.8347859,12813739.5983149,92260512.6184032
0.0600000,0.0600000,0.0600000,inf,nan,23310272.6484675,21660.3782660,13826.4687900,89137.4984952,1211.5543918,62721.7108544,1185541.1439334,12593843.8072467,91058236.7375220
0.0625000,0.0625000,0.0625000,inf,nan,34757793.9889952,21105.5735553,13460.8507307,87090.3845538,1171.4838979,61272.8266902,1166250.1103857,12457133.1246983,90474510.9339993
0.0650000,0.0650000,0.0650000,inf,nan,58752687.6535655,20676.6906173,13175.1085766,85566.8277498,1138.6480702,60191.7883691,1154218.9661216,12400921.9687858,90494778.9218308
0.0675000,0.0675000,0.0675000,inf,nan,33330395.6495555,20366.0700152,12964.1953345,84538.1836053,1112.4999864,59458.3273281,1149162.5001163,12423022.0307894,91108298.6589378
0.0700000,0.0700000,0.0700000,inf,nan,19927757.9101078,20166.7587878,12823.5087843,83978.7865280,1092.5325798,59054.2651302,1150838.3980967,12521735.2781067,92308090.8430318
0.0725000,0.0725000,0.0725000,inf,nan,12711507.6016567,20072.4926606,12748.8802137,83865.8749338,1078.2776012,58963.4609008,1159046.1476730,12695841.1025227,94090837.2995091
0.0750000,0.0750000,0.0750000,inf,nan,8879934.1790849,20077.6728451,12736.5599788,84179.4896989,1069.3044044,59171.7402222,1173625.4257745,12944576.4114556,96456718.6091408
0.0775000,0.0775000,0.0775000,inf,nan,7067679.4267584,20177.3364690,12783.1993436,84902.3409633,1065.2185328,59666.8020379,1194453.8648960,13267607.2172514,99409178.4165164
0.0800000,0.0800000,0.0800000,inf,nan,6645613.4708856,20367.1194052,12885.8278835,86019.6371267,1065.6600705,60438.0992883,1221444.0769213,13664990.0726546,102954600.2567281
0.0825000,0.0825000,0.0825000,inf,nan,7418060.3594407,20643.2100431,13041.8255935,87518.8689312,1070.3017093,61476.6883340,1254539.7998017,14137121.5497807,107101881.6095960
0.0850000,0.0850000,0.0850000,inf,nan,9520189.1560219,21002.2923935,13248.8887455,89389.5409162,1078.8464727,62775.0417954,1293711.0249996,14684673.8894884,111861889.4409114
0.0875000,0.0875000,0.0875000,inf,nan,13448615.4955621,21441.4768629,13504.9884979,91622.8423794,1091.0250320,64326.8193282,1338947.9644508,15308514.9854844,117246781.9485404
0.0900000,0.0900000,0.0900000,inf,nan,20233276.5753251,21958.2170991,13808.3212959,94211.2504124,1106.5925499,66126.5911482,1390253.7271581,16009611.0424644,123269182.8453365
0.0925000,0.0925000,0.0925000,inf,nan,31836158.1473938,22550.2115354,14157.2502255,97148.0587278,1125.3249911,68169.5099218,1447635.5997152,16788910.5902549,129941197.5315237
0.0950000,0.0950000,0.0950000,inf,nan,52002875.1413618,23215.2886559,14550.2367208,100426.8279866,1147.0148514,70450.9280145,1511094.8642745,17647209.0744467,137273265.1698174
0.0975000,0.0975000,0.0975000,inf,nan,88130573.9397859,23951.2756062,14985.7623719,104040.7562638,1171.4662797,72965.9591359,1580615.1435004,18584994.0013418,145272847.1654765
0.1000000,0.1000000,0.1000000,inf,nan,155678062.6828029,24755.8505914,15462.2410715,107981.9722350,1198.4895913,75708.9861555,1656149.3360001,19602271.6048811,153942960.9804738
0.1025000,0.1025000,0.1025000,inf,nan,289975991.3359242,25626.3805304,15977.9223448,112240.7586170,1227.8952142,78673.1203204,1737605.2976507,20698377.2254471,163280578.5686468
0.1050000,0.1050000,0.1050000,inf,nan,585365351.5343934,26559.7466755,16530.7874462,116804.7192999,1259.4871527,81849.6212090,1824830.5327841,21871773.0262032,173274920.8415041
0.1075000,0.1075000,0.1075000,inf,nan,1378377173.3737628,27552.1623033,17118.4406441,121657.9102814,1293.0561049,85227.2914100,1917596.2812060,23119838.2796686,183905693.0994335
