# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,24039682.0929250,83183.5643910,53417.7468825,334226.9747114,5107.9673432,235349.2826145,83203.6896325,83163.4391495,98060.0134504,62018.5979780,1726254.7324272,83183.5643910,53417.7468825,334226.9747114,5107.9673432,235349.2826145,83203.6896325,83163.4391495,98060.0134504,62018.5979780,1726254.7324272
0.0025000,0.0025000,0.0025000,inf,nan,15969421.8189376,72995.4936065,46854.5214299,293608.5145713,4460.0021353,206737.1988949,73015.2700347,72975.7171782,86049.9202850,54422.7481153,1516367.1734554,72995.4936065,46854.5214299,293608.5145713,4460.0021353,206737.1988949,73015.2700347,72975.7171782,86049.9202850,54422.7481153,1516367.1734554
0.0050000,0.0050000,0.0050000,inf,nan,5789985.1331766,64745.0567163,41538.7196852,260730.3450237,3935.5636703,183576.4720955,64764.4411687,64725.6722639,76323.9851398,48271.5266285,1346467.3767513,64745.0567163,41538.7196852,260730.3450237,3935.5636703,183576.4720955,64764.4411687,64725.6722639,76323.9851398,48271.5266285,1346467.3767513
0.0075000,0.0075000,0.0075000,inf,nan,2930216.7745464,57884.7710808,37117.8009841,233404.7946685,3499.0210201,164326.6626782,57903.8438409,57865.6983207,68236.8142350,43156.7506513,1205255.8585262,57884.7710808,37117.8009841,233404.7946685,3499.0210201,164326.6626782,57903.8438409,57865.6983207,68236.8142350,43156.7506513,1205255.8585262
0.0100000,0.0100000,0.0100000,inf,nan,2255060.9933891,52211.6344350,33460.9294669,210687.9118697,3137.6450661,148333.0450712,52230.4348413,52192.8340287,61549.1006240,38927.0691814,1087942.8325969,52211.6344350,33460.9294669,210687.9118697,3137.6450661,148333.0450712,52230.4348413,52192.8340287,61549.1006240,38927.0691814,1087942.8325969
0.0125000,0.0125000,0.0125000,inf,nan,2471946.6811267,47377.4802658,30363.6577059,191365.3907108,2837.5746431,134722.5308177,47398.1686981,47356.7918336,55850.4121112,35322.9021061,988101.1195724,47377.4802658,30363.6577059,191365.3907108,2837.5746431,134722.5308177,47398.1686981,47356.7918336,55850.4121112,35322.9021061,988101.1195724
0.0150000,0.0150000,0.0150000,inf,nan,3308008.5272681,43317.0844548,27748.8513828,175182.5525769,2582.1020301,123323.2322755,43338.0314442,43296.1374653,51063.8599748,32295.6207281,904479.3379447,43317.0844548,27748.8513828,175182.5525769,2582.1020301,123323.2322755,43338.0314442,43296.1374653,51063.8599748,32295.6207281,904479.3379447
0.0175000,0.0175000,0.0175000,inf,nan,4883920.1159969,39561.7152062,25325.5556671,160305.5910904,2342.1570096,112839.4978198,39583.0115259,39540.4188865,46636.8849862,29495.7559063,827566.5409442,39561.7152062,25325.5556671,160305.5910904,2342.1570096,112839.4978198,39583.0115259,39540.4188865,46636.8849862,29495.7559063,827566.5409442
0.0200000,0.0200000,0.0200000,inf,nan,7637868.6993781,36232.3411024,23179.0403074,147084.8198704,2129.7697973,103524.6741175,36254.0857210,36210.5964838,42712.0896039,27013.4973547,759231.9574273,36232.3411024,23179.0403074,147084.8198704,2129.7697973,103524.6741175,36254.0857210,36210.5964838,42712.0896039,27013.4973547,759231.9574273
0.0225000,0.0225000,0.0225000,inf,nan,12505669.8733667,33372.5190862,21333.8999718,135754.9365608,1946.5186624,95541.0056503,33394.7802534,33350.2579191,39340.8204425,24881.3195236,700660.7822946,33372.5190862,21333.8999718,135754.9365608,1946.5186624,95541.0056503,33394.7802534,33350.2579191,39340.8204425,24881.3195236,700660.7822946
