# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1725000,0.1725000,0.1725000,1800.6109999,0.0253918,368.5745187
0.1750000,0.1750000,0.1750000,1570.1940020,0.0145632,315.1400098
0.1775000,0.1775000,0.1775000,1372.4526007,0.0041585,269.7652281
0.1800000,0.1800000,0.1800000,1202.3292148,-0.0058321,231.1377211
0.1825000,0.1825000,0.1825000,1055.6088466,-0.0154181,198.1771657
0.1850000,0.1850000,0.1850000,928.7694016,-0.0246094,169.9909621
0.1875000,0.1875000,0.1875000,818.8602318,-0.0334155,145.8389598
0.1900000,0.1900000,0.1900000,723.4032666,-0.0418462,125.1053087
0.1925000,0.1925000,0.1925000,640.3122860,-0.0499111,107.2758992
0.1950000,0.1950000,0.1950000,567.8268125,-0.0576198,91.9202026
0.1975000,0.1975000,0.1975000,504.4578230,-0.0649819,78.6765972
0.2000000,0.2000000,0.2000000,448.9430463,-0.0720069,67.2404620
0.2025000,0.2025000,0.2025000,400.2100595,-0.0787042,57.3544828
0.2050000,0.2050000,0.2050000,357.3457451,-0.0850831,48.8007284
0.2075000,0.2075000,0.2075000,319.5709530,-0.0911530,41.3941540
0.2100000,0.2100000,0.2100000,286.2194173,-0.0969220,34.9772544
0.2125000,0.2125000,0.2125000,256.7196621,-0.1023621,29.4156500
0.2150000,0.2150000,0.2150000,230.5707839,-0.1067818,24.5944207
0.2175000,0.2175000,0.2175000,207.2449247,-0.1034520,20.4150210
0.2200000,0.2200000,0.2200000,185.8827252,-0.0680903,16.7926027
0.2225000,0.2225000,0.2225000,165.6003308,-0.0103394,13.6535882
0.2250000,0.2250000,0.2250000,146.7552816,0.0191377,10.9334241
0.2275000,0.2275000,0.2275000,129.8919773,0.0269049,8.5745736
0.2300000,0.2300000,0.2300000,115.0248842,0.0271990,6.5248992
0.2325000,0.2325000,0.2325000,101.9680789,0.0251511,4.7366245
0.2350000,0.2350000,0.2350000,90.5087600,0.0223399,3.1660518
0.2375000,0.2375000,0.2375000,80.4491304,0.0192887,1.7741332
0.2400000,0.2400000,0.2400000,71.6138447,0.0161895,0.5277346
0.2425000,0.2425000,0.2425000,63.8495097,0.0131182,-0.5989747
0.2450000,0.2450000,0.2450000,57.0224436,0.0101045,-1.6238513
0.2475000,0.2475000,0.2475000,51.0162166,0.0071574,-2.5574395
0.2500000,0.2500000,0.2500000,45.7293608,0.0042749,-3.4048761
0.2525000,0.2525000,0.2525000,41.0733269,0.0014478,-4.1683122
0.2550000,0.2550000,0.2550000,36.9706767,-0.0013378,-4.8490266
0.2575000,0.2575000,0.2575000,33.3534678,-0.0040997,-5.4487764
0.2600000,0.2600000,0.2600000,30.1617855,-0.0068579,-5.9703728
0.2625000,0.2625000,0.2625000,27.3423956,-0.0096325,-6.4177225
0.2650000,0.2650000,0.2650000,24.8475363,-0.0124414,-6.7956086
0.2675000,0.2675000,0.2675000,22.6339264,-0.0152982,-7.1094119
0.2700000,0.2700000,0.2700000,20.6621123,-0.0182097,-7.3648769
0.2725000,0.2725000,0.2725000,18.8962727,-0.0211728,-7.5679395
0.2750000,0.2750000,0.2750000,17.3045112,-0.0241713,-7.7245908
0.2775000,0.2775000,0.2775000,15.8594837,-0.0271739,-7.8407443
0.2800000,0.2800000,0.2800000,14.5390199,-0.0301349,-7.9220956
0.2825000,0.2825000,0.2825000,13.3263349,-0.0329999,-7.9739925
0.2850000,0.2850000,0.2850000,12.2095884,-0.0357143,-8.0013443
0.2875000,0.2875000,0.2875000,11.1808490,-0.0382320,-8.0085894
0.2900000,0.2900000,0.2900000,10.2347728,-0.0405205,-7.9997147
0.2925000,0.2925000,0.2925000,9.3673505,-0.0425613,-7.9782982
0.2950000,0.2950000,0.2950000,8.5749613,-0.0443479,-7.9475516
0.2975000,0.2975000,0.2975000,7.8538008,-0.0458808,-7.9103620
0.3000000,0.3000000,0.3000000,7.1996331,-0.0471648,-7.8693655
0.3025000,0.3025000,0.3025000,6.6077701,-0.0482063,-7.8270780
0.3050000,0.3050000,0.3050000,6.0731830,-0.0490122,-7.7860622
0.3075000,0.3075000,0.3075000,5.5906708,-0.0495901,-7.7490384
0.3100000,0.3100000,0.3100000,5.1550385,-0.0499475,-7.7188186
0.3125000,0.3125000,0.3125000,4.7612536,-0.0500920,-7.6979954
0.3150000,0.3150000,0.3150000,4.4045672,-0.0500305,-7.6884378
0.3175000,0.3175000,0.3175000,4.0805989,-0.0497694,-7.6907736
0.3200000,0.3200000,0.3200000,3.7853911,-0.0493148,-7.7040782
0.3225000,0.3225000,0.3225000,3.5154369,-0.0486737,-7.7259132
0.3250000,0.3250000,0.3250000,3.2676846,-0.0478550,-7.7527085
0.3275000,0.3275000,0.3275000,3.0395141,-0.0468704,-7.7803431
0.3300000,0.3300000,0.3300000,2.8286783,-0.0457334,-7.8047400
0.3325000,0.3325000,0.3325000,2.6332052,-0.0444570,-7.8223280
0.3350000,0.3350000,0.3350000,2.4512667,-0.0430484,-7.8303110
0.3375000,0.3375000,0.3375000,2.2810476,-0.0415049,-7.8267566
0.3400000,0.3400000,0.3400000,2.1206651,-0.0398127,-7.8105539
0.3425000,0.3425000,0.3425000,1.9681869,-0.0379506,-7.7813003
0.3450000,0.3450000,0.3450000,1.8217598,-0.0358999,-7.7391661
0.3475000,0.3475000,0.3475000,1.6798084,-0.0336563,-7.6847737
0.3500000,0.3500000,0.3500000,1.5412335,-0.0312392,-7.6191178
0.3525000,0.3525000,0.3525000,1.4055341,-0.0286944,-7.5435359
0.3550000,0.3550000,0.3550000,1.2728126,-0.0260903,-7.4597194
0.3575000,0.3575000,0.3575000,1.1436687,-0.0235078,-7.3697306
0.3600000,0.3600000,0.3600000,1.0190204,-0.0210289,-7.2759775
0.3625000,0.3625000,0.3625000,0.8999047,-0.0187264,-7.1811037
0.3650000,0.3650000,0.3650000,0.7873039,-0.0166580,-7.0877838
0.3675000,0.3675000,0.3675000,0.6820220,-0.0148626,-6.9984554
0.3700000,0.3700000,0.3700000,0.5846177,-0.0133612,-6.9150606
0.3725000,0.3725000,0.3725000,0.4953868,-0.0121585,-6.8388779
0.3750000,0.3750000,0.3750000,0.4143805,-0.0112459,-6.7704985
0.3775000,0.3775000,0.3775000,0.3414438,-0.0106043,-6.7099423
0.3800000,0.3800000,0.3800000,0.2762626,-0.0102072,-6.6568508
0.3825000,0.3825000,0.3825000,0.2184105,-0.0100227,-6.6106734
0.3850000,0.3850000,0.3850000,0.1673906,-0.0100158,-6.5707849
0.3875000,0.3875000,0.3875000,0.1226700,-0.0101503,-6.5365230
0.3900000,0.3900000,0.3900000,0.0837074,-0.0103904,-6.5071753
0.3925000,0.3925000,0.3925000,0.0499727,-0.0107022,-6.4819660
0.3950000,0.3950000,0.3950000,0.0209615,-0.0110551,-6.4600744
0.3975000,0.3975000,0.3975000,-0.0037981,-0.0114230,-6.4406886
0.4000000,0.4000000,0.4000000,-0.0247431,-0.0117847,-6.4230660
0.4025000,0.4025000,0.4025000,-0.0422789,-0.0121249,-6.4065665
0.4050000,0.4050000,0.4050000,-0.0567852,-0.0124335,-6.3906423
0.4075000,0.4075000,0.4075000,-0.0686232,-0.0127062,-6.3747893
0.4100000,0.4100000,0.4100000,-0.0781419,-0.0129432,-6.3584896
0.4125000,0.4125000,0.4125000,-0.0856807,-0.0131486,-6.3411771
0.4150000,0.4150000,0.4150000,-0.0915692,-0.0133291,-6.3222541
0.4175000,0.4175000,0.4175000,-0.0961217,-0.0134929,-6.3011702
0.4200000,0.4200000,0.4200000,-0.0996299,-0.0136485,-6.2775577
0.4225000,0.4225000,0.4225000,-0.1023550,-0.0138039,-6.2513973
0.4250000,0.4250000,0.4250000,-0.1045209,-0.0139654,-6.2231612
0.4275000,0.4275000,0.4275000,-0.1063109,-0.0141379,-6.1938731
0.4300000,0.4300000,0.4300000,-0.1078692,-0.0143244,-6.1650365
0.4325000,0.4325000,0.4325000,-0.1093052,-0.0145268,-6.1384326
0.4350000,0.4350000,0.4350000,-0.1107009,-0.0147454,-6.1158483
0.4375000,0.4375000,0.4375000,-0.1121173,-0.0149800,-6.0988382
0.4400000,0.4400000,0.4400000,-0.1135993,-0.0152294,-6.0886347
0.4425000,0.4425000,0.4425000,-0.1151777,-0.0154917,-6.0862664
0.4450000,0.4450000,0.4450000,-0.1168696,-0.0157633,-6.0928424
0.4475000,0.4475000,0.4475000,-0.1186786,-0.0160394,-6.1098418
0.4500000,0.4500000,0.4500000,-0.1205961,-0.0163130,-6.1391881
0.4525000,0.4525000,0.4525000,-0.1226074,-0.0165754,-6.1829584
0.4550000,0.4550000,0.4550000,-0.1247019,-0.0168158,-6.2427568
0.4575000,0.4575000,0.4575000,-0.1268919,-0.0170213,-6.3189827
0.4600000,0.4600000,0.4600000,-0.1292396,-0.0171763,-6.4103185
0.4625000,0.4625000,0.4625000,-0.1318942,-0.0172609,-6.5136694
0.4650000,0.4650000,0.4650000,-0.1351334,-0.0172489,-6.6245747
0.4675000,0.4675000,0.4675000,-0.1393987,-0.0171056,-6.7379052
0.4700000,0.4700000,0.4700000,-0.1453080,-0.0167878,-6.8485935
0.4725000,0.4725000,0.4725000,-0.1536302,-0.0162460,-6.9521984
0.4750000,0.4750000,0.4750000,-0.1652149,-0.0154303,-7.0452239
0.4775000,0.4775000,0.4775000,-0.1808861,-0.0142990,-7.1252111
0.4800000,0.4800000,0.4800000,-0.2013194,-0.0128273,-7.1906688
0.4825000,0.4825000,0.4825000,-0.2269320,-0.0110147,-7.2409189
0.4850000,0.4850000,0.4850000,-0.2578094,-0.0088872,-7.2759163
0.4875000,0.4875000,0.4875000,-0.2936825,-0.0064961,-7.2960825
0.4900000,0.4900000,0.4900000,-0.3339560,-0.0039115,-7.3021741
0.4925000,0.4925000,0.4925000,-0.3777755,-0.0012140,-7.2951883
0.4950000,0.4950000,0.4950000,-0.4241166,0.0015143,-7.2763018
0.4975000,0.4975000,0.4975000,-0.4718800,0.0041978,-7.2468233
0.5000000,0.5000000,0.5000000,-0.5199788,0.0067726,-7.2081441
0.5025000,0.5025000,0.5025000,-0.5674101,0.0091899,-7.1616763
0.5050000,0.5050000,0.5050000,-0.6133073,0.0114168,-7.1087801
0.5075000,0.5075000,0.5075000,-0.6569710,0.0134354,-7.0506943
0.5100000,0.5100000,0.5100000,-0.6978810,0.0152406,-6.9884842
0.5125000,0.5125000,0.5125000,-0.7356903,0.0168374,-6.9230182
0.5150000,0.5150000,0.5150000,-0.7702056,0.0182374,-6.8549709
0.5175000,0.5175000,0.5175000,-0.8013603,0.0194564,-6.7848474
0.5200000,0.5200000,0.5200000,-0.8291829,0.0205118,-6.7130163
0.5225000,0.5225000,0.5225000,-0.8537688,0.0214206,-6.6397422
0.5250000,0.5250000,0.5250000,-0.8752555,0.0221985,-6.5652129
0.5275000,0.5275000,0.5275000,-0.8938049,0.0228595,-6.4895588
0.5300000,0.5300000,0.5300000,-0.9095909,0.0234155,-6.4128675
0.5325000,0.5325000,0.5325000,-0.9227913,0.0238765,-6.3351970
0.5350000,0.5350000,0.5350000,-0.9335824,0.0242514,-6.2565867
0.5375000,0.5375000,0.5375000,-0.9421362,0.0245476,-6.1770695
0.5400000,0.5400000,0.5400000,-0.9486186,0.0247719,-6.0966818
0.5425000,0.5425000,0.5425000,-0.9531892,0.0249304,-6.0154722
0.5450000,0.5450000,0.5450000,-0.9560025,0.0250290,-5.9335064
0.5475000,0.5475000,0.5475000,-0.9572096,0.0250737,-5.8508699
0.5500000,0.5500000,0.5500000,-0.9569600,0.0250704,-5.7676671
0.5525000,0.5525000,0.5525000,-0.9554022,0.0250255,-5.6840191
0.5550000,0.5550000,0.5550000,-0.9526831,0.0249455,-5.6000599
0.5575000,0.5575000,0.5575000,-0.9489452,0.0248370,-5.5159319
0.5600000,0.5600000,0.5600000,-0.9443236,0.0247063,-5.4317815
0.5625000,0.5625000,0.5625000,-0.9389426,0.0245595,-5.3477552
0.5650000,0.5650000,0.5650000,-0.9329131,0.0244019,-5.2639959
0.5675000,0.5675000,0.5675000,-0.9263311,0.0242384,-5.1806403
0.5700000,0.5700000,0.5700000,-0.9192778,0.0240734,-5.0978167
0.5725000,0.5725000,0.5725000,-0.9118199,0.0239107,-5.0156435
0.5750000,0.5750000,0.5750000,-0.9040110,0.0237540,-4.9342285
0.5775000,0.5775000,0.5775000,-0.8958938,0.0236061,-4.8536683
0.5800000,0.5800000,0.5800000,-0.8875023,0.0234693,-4.7740485
0.5825000,0.5825000,0.5825000,-0.8788635,0.0233452,-4.6954435
0.5850000,0.5850000,0.5850000,-0.8699987,0.0232342,-4.6179173
0.5875000,0.5875000,0.5875000,-0.8609227,0.0231357,-4.5415241
0.5900000,0.5900000,0.5900000,-0.8516428,0.0230479,-4.4663088
0.5925000,0.5925000,0.5925000,-0.8421580,0.0229680,-4.3923075
0.5950000,0.5950000,0.5950000,-0.8324587,0.0228925,-4.3195490
0.5975000,0.5975000,0.5975000,-0.8225277,0.0228175,-4.2480547
0.6000000,0.6000000,0.6000000,-0.8123431,0.0227388,-4.1778397
0.6025000,0.6025000,0.6025000,-0.8018812,0.0226526,-4.1089136
0.6050000,0.6050000,0.6050000,-0.7911205,0.0225554,-4.0412809
0.6075000,0.6075000,0.6075000,-0.7800444,0.0224445,-3.9749416
0.6100000,0.6100000,0.6100000,-0.7686438,0.0223179,-3.9098920
0.6125000,0.6125000,0.6125000,-0.7569184,0.0221744,-3.8461249
0.6150000,0.6150000,0.6150000,-0.7448767,0.0220136,-3.7836302
0.6175000,0.6175000,0.6175000,-0.7325360,0.0218355,-3.7223953
0.6200000,0.6200000,0.6200000,-0.7199210,0.0216409,-3.6624054
0.6225000,0.6225000,0.6225000,-0.7070624,0.0214308,-3.6036441
0.6250000,0.6250000,0.6250000,-0.6939954,0.0212066,-3.5460933
0.6275000,0.6275000,0.6275000,-0.6807583,0.0209699,-3.4897338
0.6300000,0.6300000,0.6300000,-0.6673908,0.0207224,-3.4345453
0.6325000,0.6325000,0.6325000,-0.6539329,0.0204657,-3.3805066
0.6350000,0.6350000,0.6350000,-0.6404238,0.0202015,-3.3275960
0.6375000,0.6375000,0.6375000,-0.6269013,0.0199315,-3.2757915
0.6400000,0.6400000,0.6400000,-0.6134008,0.0196570,-3.2250705
0.6425000,0.6425000,0.6425000,-0.5999553,0.0193795,-3.1754102
0.6450000,0.6450000,0.6450000,-0.5865950,0.0191002,-3.1267880
0.6475000,0.6475000,0.6475000,-0.5733471,0.0188202,-3.0791810
0.6500000,0.6500000,0.6500000,-0.5602357,0.0185406,-3.0325665
0.6525000,0.6525000,0.6525000,-0.5472823,0.0182622,-2.9869220
0.6550000,0.6550000,0.6550000,-0.5345054,0.0179857,-2.9422250
0.6575000,0.6575000,0.6575000,-0.5219209,0.0177118,-2.8984534
0.6600000,0.6600000,0.6600000,-0.5095421,0.0174409,-2.8555855
0.6625000,0.6625000,0.6625000,-0.4973804,0.0171737,-2.8135996
0.6650000,0.6650000,0.6650000,-0.4854446,0.0169104,-2.7724747
0.6675000,0.6675000,0.6675000,-0.4737421,0.0166513,-2.7321899
0.6700000,0.6700000,0.6700000,-0.4622783,0.0163966,-2.6927249
0.6725000,0.6725000,0.6725000,-0.4510572,0.0161466,-2.6540597
0.6750000,0.6750000,0.6750000,-0.4400815,0.0159014,-2.6161748
0.6775000,0.6775000,0.6775000,-0.4293525,0.0156610,-2.5790510
0.6800000,0.6800000,0.6800000,-0.4188707,0.0154255,-2.5426697
0.6825000,0.6825000,0.6825000,-0.4086357,0.0151949,-2.5070125
0.6850000,0.6850000,0.6850000,-0.3986461,0.0149693,-2.4720617
0.6875000,0.6875000,0.6875000,-0.3889001,0.0147486,-2.4377999
0.6900000,0.6900000,0.6900000,-0.3793950,0.0145327,-2.4042102
0.6925000,0.6925000,0.6925000,-0.3701278,0.0143217,-2.3712759
0.6950000,0.6950000,0.6950000,-0.3610952,0.0141154,-2.3389811
0.6975000,0.6975000,0.6975000,-0.3522934,0.0139137,-2.3073100
0.7000000,0.7000000,0.7000000,-0.3437183,0.0137166,-2.2762474
0.7025000,0.7025000,0.7025000,-0.3353656,0.0135239,-2.2457784
0.7050000,0.7050000,0.7050000,-0.3272310,0.0133356,-2.2158886
0.7075000,0.7075000,0.7075000,-0.3193097,0.0131516,-2.1865639
0.7100000,0.7100000,0.7100000,-0.3115972,0.0129718,-2.1577906
0.7125000,0.7125000,0.7125000,-0.3040886,0.0127960,-2.1295553
0.7150000,0.7150000,0.7150000,-0.2967792,0.0126241,-2.1018452
0.7175000,0.7175000,0.7175000,-0.2896642,0.0124561,-2.0746477
0.7200000,0.7200000,0.7200000,-0.2827386,0.0122918,-2.0479504
0.7225000,0.7225000,0.7225000,-0.2759979,0.0121311,-2.0217415
0.7250000,0.7250000,0.7250000,-0.2694371,0.0119740,-1.9960094
0.7275000,0.7275000,0.7275000,-0.2630517,0.0118203,-1.9707429
0.7300000,0.7300000,0.7300000,-0.2568368,0.0116699,-1.9459309
0.7325000,0.7325000,0.7325000,-0.2507881,0.0115228,-1.9215629
0.7350000,0.7350000,0.7350000,-0.2449008,0.0113787,-1.8976285
0.7375000,0.7375000,0.7375000,-0.2391708,0.0112377,-1.8741176
0.7400000,0.7400000,0.7400000,-0.2335935,0.0110997,-1.8510205
0.7425000,0.7425000,0.7425000,-0.2281647,0.0109645,-1.8283276
0.7450000,0.7450000,0.7450000,-0.2228804,0.0108321,-1.8060297
0.7475000,0.7475000,0.7475000,-0.2177364,0.0107024,-1.7841177
