# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1950000,0.1950000,0.1950000,1693.7184730,0.1574123,inf
0.1975000,0.1975000,0.1975000,1517.6898923,0.1603891,1802.5032484
0.2000000,0.2000000,0.2000000,1360.3573163,0.1631610,1490.5580200
0.2025000,0.2025000,0.2025000,1219.6799678,0.1657330,1237.0760633
0.2050000,0.2050000,0.2050000,1093.8494716,0.1681102,1030.1825185
0.2075000,0.2075000,0.2075000,981.2616956,0.1702979,860.6009033
0.2100000,0.2100000,0.2100000,880.4922738,0.1723016,721.0448847
0.2125000,0.2125000,0.2125000,790.2752955,0.1741267,605.7613907
0.2150000,0.2150000,0.2150000,709.4847213,0.1757788,510.1753940
0.2175000,0.2175000,0.2175000,637.1181464,0.1772636,429.9548650
0.2200000,0.2200000,0.2200000,572.2825911,0.1785866,359.2559931
0.2225000,0.2225000,0.2225000,514.1820432,0.1797535,299.1609455
0.2250000,0.2250000,0.2250000,462.1065154,0.1807699,249.5688093
0.2275000,0.2275000,0.2275000,415.4224177,0.1816413,208.6345518
0.2300000,0.2300000,0.2300000,373.5640730,0.1823734,174.7385210
0.2325000,0.2325000,0.2325000,336.0262265,0.1829714,146.5774303
0.2350000,0.2350000,0.2350000,302.3574231,0.1834409,123.1072001
0.2375000,0.2375000,0.2375000,272.1541342,0.1837865,103.4887740
0.2400000,0.2400000,0.2400000,245.0554841,0.1840081,87.0450400
0.2425000,0.2425000,0.2425000,220.7382614,0.1840814,73.2272207
0.2450000,0.2450000,0.2450000,198.9116355,0.1838960,61.5886618
0.2475000,0.2475000,0.2475000,179.3111219,0.1831339,51.7643291
0.2500000,0.2500000,0.2500000,161.6926738,0.1811501,43.4547202
0.2525000,0.2525000,0.2525000,145.8299441,0.1770460,36.4132014
0.2550000,0.2550000,0.2550000,131.5179868,0.1701201,30.4360057
0.2575000,0.2575000,0.2575000,118.5819257,0.1604939,25.3543050
0.2600000,0.2600000,0.2600000,106.8824628,0.1492741,21.0278884
0.2625000,0.2625000,0.2625000,96.3111933,0.1379773,17.3400873
0.2650000,0.2650000,0.2650000,86.7785419,0.1277922,14.1936639
0.2675000,0.2675000,0.2675000,78.2027762,0.1192849,11.5074476
0.2700000,0.2700000,0.2700000,70.5045906,0.1125241,9.2135632
0.2725000,0.2725000,0.2725000,63.6062607,0.1073205,7.2551314
0.2750000,0.2750000,0.2750000,57.4327593,0.1034032,5.5843584
0.2775000,0.2775000,0.2775000,51.9131075,0.1005088,4.1609419
0.2800000,0.2800000,0.2800000,46.9813112,0.0984132,2.9507251
0.2825000,0.2825000,0.2825000,42.5768044,0.0969366,1.9245097
0.2850000,0.2850000,0.2850000,38.6445162,0.0959379,1.0569163
0.2875000,0.2875000,0.2875000,35.1346946,0.0953066,0.3252161
0.2900000,0.2900000,0.2900000,32.0025928,0.0949557,-0.2918122
0.2925000,0.2925000,0.2925000,29.2080875,0.0948157,-0.8147556
0.2950000,0.2950000,0.2950000,26.7152700,0.0948299,-1.2638425
0.2975000,0.2975000,0.2975000,24.4920339,0.0949503,-1.6584185
