# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,61202811934.4088516,61202811934.4088516
0.0050000,0.0050000,0.0050000,19854860627.0277443,19854860627.0277443
0.0100000,0.0100000,0.0100000,7084551946.2087278,7084551946.2087278
0.0150000,0.0150000,0.0150000,2740280596.2350049,2740280596.2350049
0.0200000,0.0200000,0.0200000,1135967827.3022959,1135967827.3022959
0.0250000,0.0250000,0.0250000,500134678.8870845,500134678.8870845
0.0300000,0.0300000,0.0300000,232154415.8353638,232154415.8353638
0.0350000,0.0350000,0.0350000,112936367.1223153,112936367.1223153
0.0400000,0.0400000,0.0400000,57295298.4976470,57295298.4976470
0.0450000,0.0450000,0.0450000,30155799.1483214,30155799.1483214
0.0500000,0.0500000,0.0500000,16426769.1507059,16426769.1507059
0.0550000,0.0550000,0.0550000,9258827.9049806,9258827.9049806
0.0600000,0.0600000,0.0600000,5400111.5171162,5400111.5171162
0.0650000,0.0650000,0.0650000,3255871.3991075,3255871.3991075
0.0700000,0.0700000,0.0700000,2033774.3840897,2033774.3840897
0.0750000,0.0750000,0.0750000,1317983.6666027,1317983.6666027
0.0800000,0.0800000,0.0800000,892840.4915904,892840.4915904
0.0850000,0.0850000,0.0850000,647912.3306168,647912.3306168
0.0900000,0.0900000,0.0900000,442011.4098465,442011.4098465
0.0950000,0.0950000,0.0950000,309068.3721499,309068.3721499
0.1000000,0.1000000,0.1000000,222941.6573698,222941.6573698
0.1050000,0.1050000,0.1050000,164764.1958637,164764.1958637
0.1100000,0.1100000,0.1100000,122073.1089705,122073.1089705
0.1150000,0.1150000,0.1150000,90991.8543271,90991.8543271
0.1200000,0.1200000,0.1200000,68196.6580802,68196.6580802
0.1250000,0.1250000,0.1250000,51910.5409072,51910.5409072
0.1300000,0.1300000,0.1300000,40804.1744293,40804.1744293
0.1350000,0.1350000,0.1350000,33386.9163033,33386.9163033
0.1400000,0.1400000,0.1400000,26663.1066351,26663.1066351
0.1450000,0.1450000,0.1450000,21581.7102393,21581.7102393
0.1500000,0.1500000,0.1500000,17734.6754520,17734.6754520
0.1550000,0.1550000,0.1550000,14114.8026506,14114.8026506
0.1600000,0.1600000,0.1600000,10817.2607049,10817.2607049
0.1650000,0.1650000,0.1650000,8394.7307744,8394.7307744
0.1700000,0.1700000,0.1700000,6599.2066135,6599.2066135
0.1750000,0.1750000,0.1750000,5237.9531440,5237.9531440
0.1800000,0.1800000,0.1800000,4142.9438914,4142.9438914
0.1850000,0.1850000,0.1850000,3319.5051073,3319.5051073
0.1900000,0.1900000,0.1900000,2692.6656301,2692.6656301
0.1950000,0.1950000,0.1950000,2137.1436043,2137.1436043
0.2000000,0.2000000,0.2000000,1728.4293561,1702.8417693
0.2050000,0.2050000,0.2050000,1390.7728437,1365.1852569
0.2100000,0.2100000,0.2100000,1124.0575416,1100.0685992
0.2150000,0.2150000,0.2150000,872.9429987,847.7188196
0.2200000,0.2200000,0.2200000,676.4998640,651.5006610
0.2250000,0.2250000,0.2250000,523.5141358,498.7244025
0.2300000,0.2300000,0.2300000,404.0669084,379.4396805
0.2350000,0.2350000,0.2350000,310.5915070,286.0369984
0.2400000,0.2400000,0.2400000,237.2920492,212.6433203
0.2450000,0.2450000,0.2450000,179.7150514,155.0392086
0.2500000,0.2500000,0.2500000,134.4280791,109.7667121
0.2550000,0.2550000,0.2550000,98.7748948,74.1557077
0.2600000,0.2600000,0.2600000,70.6834166,46.1371693
0.2650000,0.2650000,0.2650000,48.5224110,24.1022566
0.2700000,0.2700000,0.2700000,31.0175337,6.7956466
0.2750000,0.2750000,0.2750000,17.1979651,-6.7654699
0.2800000,0.2800000,0.2800000,6.3178863,-17.3530977
0.2850000,0.2850000,0.2850000,-2.2524644,-25.5876197
0.2900000,0.2900000,0.2900000,-9.0930444,-31.9392002
0.2950000,0.2950000,0.2950000,-14.6725917,-37.2715701
0.3000000,0.3000000,0.3000000,-19.3652295,-42.7625065
0.3050000,0.3050000,0.3050000,-23.8194686,-47.3673987
0.3100000,0.3100000,0.3100000,-28.3270144,-53.5552962
0.3150000,0.3150000,0.3150000,-32.2288788,-57.8991071
0.3200000,0.3200000,0.3200000,-35.2249273,-60.8214948
0.3250000,0.3250000,0.3250000,-37.4354186,-62.6497159
0.3300000,0.3300000,0.3300000,-39.0288459,-63.6377538
0.3350000,0.3350000,0.3350000,-40.1342338,-63.9831086
0.3400000,0.3400000,0.3400000,-40.8691605,-63.8395910
0.3450000,0.3450000,0.3450000,-41.3605886,-63.3271138
0.3500000,0.3500000,0.3500000,-41.9465903,-62.5392157
0.3550000,0.3550000,0.3550000,-43.3867774,-62.4309353
0.3600000,0.3600000,0.3600000,-45.4281795,-65.3708679
0.3650000,0.3650000,0.3650000,-47.1019409,-67.1647754
0.3700000,0.3700000,0.3700000,-48.1155158,-68.0837788
0.3750000,0.3750000,0.3750000,-48.5337796,-68.3376987
0.3800000,0.3800000,0.3800000,-48.5353417,-68.0891595
0.3850000,0.3850000,0.3850000,-48.4338078,-67.4643273
0.3900000,0.3900000,0.3900000,-48.5105626,-66.5611245
0.3950000,0.3950000,0.3950000,-48.6653530,-66.9410741
0.4000000,0.4000000,0.4000000,-48.6485554,-67.1735721
0.4050000,0.4050000,0.4050000,-48.3702716,-66.7902704
0.4100000,0.4100000,0.4100000,-47.9216424,-65.9724069
0.4150000,0.4150000,0.4150000,-47.5309661,-64.8525049
0.4200000,0.4200000,0.4200000,-47.3286131,-63.5278279
0.4250000,0.4250000,0.4250000,-47.1918983,-63.5730171
0.4300000,0.4300000,0.4300000,-46.9294523,-63.2095176
0.4350000,0.4350000,0.4350000,-46.4311588,-62.3987895
0.4400000,0.4400000,0.4400000,-45.6790893,-61.2821675
0.4450000,0.4450000,0.4450000,-44.7096203,-60.2614530
0.4500000,0.4500000,0.4500000,-43.5776948,-59.0142479
0.4550000,0.4550000,0.4550000,-42.3370087,-57.5725284
0.4600000,0.4600000,0.4600000,-41.0324368,-56.1841004
0.4650000,0.4650000,0.4650000,-39.6986747,-54.7267747
0.4700000,0.4700000,0.4700000,-38.3613327,-53.2207374
0.4750000,0.4750000,0.4750000,-37.0386950,-51.6970594
0.4800000,0.4800000,0.4800000,-35.7434271,-50.1780562
0.4850000,0.4850000,0.4850000,-34.4840011,-48.6795621
0.4900000,0.4900000,0.4900000,-33.2658096,-47.2126090
0.4950000,0.4950000,0.4950000,-32.0920076,-45.7846705
0.5000000,0.5000000,0.5000000,-30.9641392,-44.4005874
0.5050000,0.5050000,0.5050000,-29.8825994,-43.0632575
0.5100000,0.5100000,0.5100000,-28.8469739,-41.7741516
0.5150000,0.5150000,0.5150000,-27.8562876,-40.5337000
0.5200000,0.5200000,0.5200000,-26.9091867,-39.4164154
0.5250000,0.5250000,0.5250000,-26.0040717,-38.3740063
0.5300000,0.5300000,0.5300000,-25.1391961,-37.3715713
0.5350000,0.5350000,0.5350000,-24.3127390,-36.4076859
0.5400000,0.5400000,0.5400000,-23.5228583,-35.4808558
0.5450000,0.5450000,0.5450000,-22.7677291,-34.5895559
0.5500000,0.5500000,0.5500000,-22.0455707,-33.7322596
0.5550000,0.5550000,0.5550000,-21.3546632,-32.9074597
0.5600000,0.5600000,0.5600000,-20.6933563,-32.1136833
0.5650000,0.5650000,0.5650000,-20.0600736,-31.3495019
0.5700000,0.5700000,0.5700000,-19.4533150,-30.6135389
0.5750000,0.5750000,0.5750000,-18.8716582,-29.9044730
0.5800000,0.5800000,0.5800000,-18.3137592,-29.2210411
0.5850000,0.5850000,0.5850000,-17.7783520,-28.5646982
0.5900000,0.5900000,0.5900000,-17.2642464,-27.9453113
0.5950000,0.5950000,0.5950000,-16.7703253,-27.3466319
0.6000000,0.6000000,0.6000000,-16.2955411,-26.7677599
0.6050000,0.6050000,0.6050000,-15.8389120,-26.2078365
0.6100000,0.6100000,0.6100000,-15.3995173,-25.6660437
0.6150000,0.6150000,0.6150000,-14.9764943,-25.1416027
0.6200000,0.6200000,0.6200000,-14.5690335,-24.6337727
0.6250000,0.6250000,0.6250000,-14.1763755,-24.1418494
0.6300000,0.6300000,0.6300000,-13.7978073,-23.6651635
0.6350000,0.6350000,0.6350000,-13.4326590,-23.2030787
0.6400000,0.6400000,0.6400000,-13.0803011,-22.7549908
0.6450000,0.6450000,0.6450000,-12.7401411,-22.3203254
0.6500000,0.6500000,0.6500000,-12.4116215,-21.8985369
0.6550000,0.6550000,0.6550000,-12.0942172,-21.4891066
0.6600000,0.6600000,0.6600000,-11.7874330,-21.0915416
0.6650000,0.6650000,0.6650000,-11.4908020,-20.7053731
0.6700000,0.6700000,0.6700000,-11.2038831,-20.3301554
0.6750000,0.6750000,0.6750000,-10.9262601,-19.9654642
0.6800000,0.6800000,0.6800000,-10.6575391,-19.6108961
0.6850000,0.6850000,0.6850000,-10.3973478,-19.2660667
0.6900000,0.6900000,0.6900000,-10.1453336,-18.9306102
0.6950000,0.6950000,0.6950000,-9.9011626,-18.6041777
0.7000000,0.7000000,0.7000000,-9.6645181,-18.2864371
0.7050000,0.7050000,0.7050000,-9.4350999,-17.9770714
0.7100000,0.7100000,0.7100000,-9.2126230,-17.6757783
0.7150000,0.7150000,0.7150000,-8.9968168,-17.3822695
0.7200000,0.7200000,0.7200000,-8.7874240,-17.0962695
0.7250000,0.7250000,0.7250000,-8.5842000,-16.8175152
0.7300000,0.7300000,0.7300000,-8.3869121,-16.5483005
0.7350000,0.7350000,0.7350000,-8.1953388,-16.2863092
0.7400000,0.7400000,0.7400000,-8.0092689,-16.0306414
0.7450000,0.7450000,0.7450000,-7.8285014,-15.7810905
0.7500000,0.7500000,0.7500000,-7.6528444,-15.5374582
0.7550000,0.7550000,0.7550000,-7.4821149,-15.2995545
0.7600000,0.7600000,0.7600000,-7.3161382,-15.0671970
0.7650000,0.7650000,0.7650000,-7.1547474,-14.8402106
0.7700000,0.7700000,0.7700000,-6.9977830,-14.6184272
0.7750000,0.7750000,0.7750000,-6.8450926,-14.4016853
0.7800000,0.7800000,0.7800000,-6.6965303,-14.1898299
0.7850000,0.7850000,0.7850000,-6.5519566,-13.9827118
0.7900000,0.7900000,0.7900000,-6.4112378,-13.7801876
0.7950000,0.7950000,0.7950000,-6.2742460,-13.5821196
0.8000000,0.8000000,0.8000000,-6.1408585,-13.3883751
0.8050000,0.8050000,0.8050000,-6.0109577,-13.1988264
0.8100000,0.8100000,0.8100000,-5.8844309,-13.0133507
0.8150000,0.8150000,0.8150000,-5.7611698,-12.8318296
0.8200000,0.8200000,0.8200000,-5.6410706,-12.6541492
0.8250000,0.8250000,0.8250000,-5.5240335,-12.4801996
0.8300000,0.8300000,0.8300000,-5.4099627,-12.3098750
0.8350000,0.8350000,0.8350000,-5.2987661,-12.1430734
0.8400000,0.8400000,0.8400000,-5.1903553,-11.9796963
0.8450000,0.8450000,0.8450000,-5.0846449,-11.8196488
0.8500000,0.8500000,0.8500000,-4.9815532,-11.6628394
0.8550000,0.8550000,0.8550000,-4.8810012,-11.5091794
0.8600000,0.8600000,0.8600000,-4.7829130,-11.3585837
0.8650000,0.8650000,0.8650000,-4.6872156,-11.2109698
0.8700000,0.8700000,0.8700000,-4.5938385,-11.0662580
0.8750000,0.8750000,0.8750000,-4.5027138,-10.9243714
0.8800000,0.8800000,0.8800000,-4.4137760,-10.7860508
0.8850000,0.8850000,0.8850000,-4.3269621,-10.6529715
0.8900000,0.8900000,0.8900000,-4.2422111,-10.5223278
0.8950000,0.8950000,0.8950000,-4.1594642,-10.3940605
0.9000000,0.9000000,0.9000000,-4.0786648,-10.2681125
0.9050000,0.9050000,0.9050000,-3.9997581,-10.1444282
0.9100000,0.9100000,0.9100000,-3.9226912,-10.0229536
0.9150000,0.9150000,0.9150000,-3.8474129,-9.9036365
0.9200000,0.9200000,0.9200000,-3.7738739,-9.7864262
0.9250000,0.9250000,0.9250000,-3.7020264,-9.6712734
0.9300000,0.9300000,0.9300000,-3.6318244,-9.5581302
0.9350000,0.9350000,0.9350000,-3.5632230,-9.4469503
0.9400000,0.9400000,0.9400000,-3.4961792,-9.3376886
0.9450000,0.9450000,0.9450000,-3.4306512,-9.2303011
0.9500000,0.9500000,0.9500000,-3.3665985,-9.1247455
0.9550000,0.9550000,0.9550000,-3.3039819,-9.0209804
0.9600000,0.9600000,0.9600000,-3.2427635,-8.9189655
0.9650000,0.9650000,0.9650000,-3.1829066,-8.8186618
0.9700000,0.9700000,0.9700000,-3.1243756,-8.7200313
0.9750000,0.9750000,0.9750000,-3.0671360,-8.6230372
0.9800000,0.9800000,0.9800000,-3.0111544,-8.5276434
0.9850000,0.9850000,0.9850000,-2.9563984,-8.4338151
0.9900000,0.9900000,0.9900000,-2.9028366,-8.3415182
0.9950000,0.9950000,0.9950000,-2.8504385,-8.2507198
1.0000000,1.0000000,1.0000000,-2.7991746,-8.1613876
1.0050000,1.0050000,1.0050000,-2.7490162,-8.0734903
1.0100000,1.0100000,1.0100000,-2.6999355,-7.9869975
1.0150000,1.0150000,1.0150000,-2.6519054,-7.9018795
1.0200000,1.0200000,1.0200000,-2.6048999,-7.8181073
1.0250000,1.0250000,1.0250000,-2.5588933,-7.7356529
1.0300000,1.0300000,1.0300000,-2.5138611,-7.6544888
1.0350000,1.0350000,1.0350000,-2.4697791,-7.5745883
1.0400000,1.0400000,1.0400000,-2.4266242,-7.4959255
1.0450000,1.0450000,1.0450000,-2.3843736,-7.4184749
1.0500000,1.0500000,1.0500000,-2.3430053,-7.3422119
1.0550000,1.0550000,1.0550000,-2.3024980,-7.2671124
1.0600000,1.0600000,1.0600000,-2.2628308,-7.1931529
1.0650000,1.0650000,1.0650000,-2.2239836,-7.1203105
1.0700000,1.0700000,1.0700000,-2.1859367,-7.0485630
1.0750000,1.0750000,1.0750000,-2.1486710,-6.9778886
1.0800000,1.0800000,1.0800000,-2.1121679,-6.9082660
1.0850000,1.0850000,1.0850000,-2.0764093,-6.8396746
1.0900000,1.0900000,1.0900000,-2.0413776,-6.7720941
1.0950000,1.0950000,1.0950000,-2.0070558,-6.7055050
1.1000000,1.1000000,1.1000000,-1.9734271,-6.6398879
1.1050000,1.1050000,1.1050000,-1.9404755,-6.5752240
1.1100000,1.1100000,1.1100000,-1.9081851,-6.5114952
1.1150000,1.1150000,1.1150000,-1.8765405,-6.4486835
1.1200000,1.1200000,1.1200000,-1.8455269,-6.3867714
1.1250000,1.1250000,1.1250000,-1.8151296,-6.3257420
1.1300000,1.1300000,1.1300000,-1.7853346,-6.2655785
1.1350000,1.1350000,1.1350000,-1.7561280,-6.2062648
1.1400000,1.1400000,1.1400000,-1.7274964,-6.1477850
1.1450000,1.1450000,1.1450000,-1.6994267,-6.0901236
1.1500000,1.1500000,1.1500000,-1.6719061,-6.0332654
1.1550000,1.1550000,1.1550000,-1.6449223,-5.9771956
1.1600000,1.1600000,1.1600000,-1.6184631,-5.9218998
1.1650000,1.1650000,1.1650000,-1.5925168,-5.8673639
1.1700000,1.1700000,1.1700000,-1.5670718,-5.8135740
1.1750000,1.1750000,1.1750000,-1.5421169,-5.7605167
1.1800000,1.1800000,1.1800000,-1.5176413,-5.7081788
1.1850000,1.1850000,1.1850000,-1.4936343,-5.6565473
1.1900000,1.1900000,1.1900000,-1.4700855,-5.6056097
1.1950000,1.1950000,1.1950000,-1.4469849,-5.5553536
1.2000000,1.2000000,1.2000000,-1.4243224,-5.5057671
1.2050000,1.2050000,1.2050000,-1.4020886,-5.4568381
1.2100000,1.2100000,1.2100000,-1.3802741,-5.4085554
1.2150000,1.2150000,1.2150000,-1.3588697,-5.3609075
1.2200000,1.2200000,1.2200000,-1.3378664,-5.3138834
1.2250000,1.2250000,1.2250000,-1.3172557,-5.2674724
