# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,100000000000000000000.0000000
0.0050000,0.0050000,0.0050000,100000000000000000000.0000000
0.0100000,0.0100000,0.0100000,4171735629475864576.0000000
0.0150000,0.0150000,0.0150000,32349861625882032.0000000
0.0200000,0.0200000,0.0200000,1027858782577778.2500000
0.0250000,0.0250000,0.0250000,70763439105113.8593750
0.0300000,0.0300000,0.0300000,7946289877033.6435547
0.0350000,0.0350000,0.0350000,1250783060743.3508301
0.0400000,0.0400000,0.0400000,252095555347.8938293
0.0450000,0.0450000,0.0450000,61372300598.0889511
0.0500000,0.0500000,0.0500000,17341285322.8014832
0.0550000,0.0550000,0.0550000,5528387168.0672054
0.0600000,0.0600000,0.0600000,1946880150.5387790
0.0650000,0.0650000,0.0650000,745424211.4328622
0.0700000,0.0700000,0.0700000,306496613.2208766
0.0750000,0.0750000,0.0750000,134026275.6853673
0.0800000,0.0800000,0.0800000,61849174.0895717
0.0850000,0.0850000,0.0850000,29930081.2510441
0.0900000,0.0900000,0.0900000,15109418.3461731
0.0950000,0.0950000,0.0950000,7922501.5780845
0.1000000,0.1000000,0.1000000,4298806.3920389
0.1050000,0.1050000,0.1050000,2406149.4005316
0.1100000,0.1100000,0.1100000,1385406.9672846
0.1150000,0.1150000,0.1150000,818226.1179228
0.1200000,0.1200000,0.1200000,494723.8010428
0.1250000,0.1250000,0.1250000,305646.9811427
0.1300000,0.1300000,0.1300000,192602.5286881
0.1350000,0.1350000,0.1350000,123588.0170205
0.1400000,0.1400000,0.1400000,80633.4866828
0.1450000,0.1450000,0.1450000,53418.2977488
0.1500000,0.1500000,0.1500000,35889.2774828
0.1550000,0.1550000,0.1550000,24426.0387445
0.1600000,0.1600000,0.1600000,16823.3749116
0.1650000,0.1650000,0.1650000,11715.0213477
0.1700000,0.1700000,0.1700000,8240.9383161
0.1750000,0.1750000,0.1750000,5851.6579088
0.1800000,0.1800000,0.1800000,4191.2364755
0.1850000,0.1850000,0.1850000,3026.0908387
0.1900000,0.1900000,0.1900000,2201.0683063
0.1950000,0.1950000,0.1950000,1624.1726420
0.2000000,0.2000000,0.2000000,1199.8445041
0.2050000,0.2050000,0.2050000,892.0903580
0.2100000,0.2100000,0.2100000,667.3146377
0.2150000,0.2150000,0.2150000,502.0689689
0.2200000,0.2200000,0.2200000,379.8523627
0.2250000,0.2250000,0.2250000,288.9564728
0.2300000,0.2300000,0.2300000,221.0042761
0.2350000,0.2350000,0.2350000,169.9525322
0.2400000,0.2400000,0.2400000,131.4073682
0.2450000,0.2450000,0.2450000,102.1525081
0.2500000,0.2500000,0.2500000,79.8210802
0.2550000,0.2550000,0.2550000,62.6672634
0.2600000,0.2600000,0.2600000,49.4063634
0.2650000,0.2650000,0.2650000,39.0925498
0.2700000,0.2700000,0.2700000,31.0187248
0.2750000,0.2750000,0.2750000,24.6461498
0.2800000,0.2800000,0.2800000,19.5677798
0.2850000,0.2850000,0.2850000,15.4873796
0.2900000,0.2900000,0.2900000,12.1949408
0.2950000,0.2950000,0.2950000,9.5380544
0.3000000,0.3000000,0.3000000,7.3989508
0.3050000,0.3050000,0.3050000,5.6811653
0.3100000,0.3100000,0.3100000,4.3034166
0.3150000,0.3150000,0.3150000,3.1972817
0.3200000,0.3200000,0.3200000,2.3062037
0.3250000,0.3250000,0.3250000,1.5846611
0.3300000,0.3300000,0.3300000,0.9973184
0.3350000,0.3350000,0.3350000,0.5180670
0.3400000,0.3400000,0.3400000,0.1285423
0.3450000,0.3450000,0.3450000,-0.1841472
0.3500000,0.3500000,0.3500000,-0.4299356
0.3550000,0.3550000,0.3550000,-0.6176414
0.3600000,0.3600000,0.3600000,-0.7557643
0.3650000,0.3650000,0.3650000,-0.8525178
0.3700000,0.3700000,0.3700000,-0.9155623
0.3750000,0.3750000,0.3750000,-0.9517443
0.3800000,0.3800000,0.3800000,-0.9669577
0.3850000,0.3850000,0.3850000,-0.9661260
0.3900000,0.3900000,0.3900000,-0.9532685
0.3950000,0.3950000,0.3950000,-0.9316079
0.4000000,0.4000000,0.4000000,-0.9036918
0.4050000,0.4050000,0.4050000,-0.8715114
0.4100000,0.4100000,0.4100000,-0.8366065
0.4150000,0.4150000,0.4150000,-0.8001561
0.4200000,0.4200000,0.4200000,-0.7630540
0.4250000,0.4250000,0.4250000,-0.7259690
0.4300000,0.4300000,0.4300000,-0.6893946
0.4350000,0.4350000,0.4350000,-0.6536877
0.4400000,0.4400000,0.4400000,-0.6190996
