# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,108564359002038.7812500,108564359002038.7812500
0.0050000,0.0050000,0.0050000,12650546729469.7246094,12650546729469.7246094
0.0100000,0.0100000,0.0100000,2043790029196.0578613,2043790029196.0578613
0.0150000,0.0150000,0.0150000,419958628351.4460449,419958628351.4460449
0.0200000,0.0200000,0.0200000,103768762901.1816101,103768762901.1816101
0.0250000,0.0250000,0.0250000,29668409973.4335709,29668409973.4335709
0.0300000,0.0300000,0.0300000,9548016813.3851109,9548016813.3851109
0.0350000,0.0350000,0.0350000,3388903738.1644726,3388903738.1644726
0.0400000,0.0400000,0.0400000,1306190574.3003747,1306190574.3003747
0.0450000,0.0450000,0.0450000,540225450.5174832,540225450.5174832
0.0500000,0.0500000,0.0500000,237567312.1023645,237567312.1023645
0.0550000,0.0550000,0.0550000,110334899.5209686,110334899.5209686
0.0600000,0.0600000,0.0600000,53888125.2360368,53888125.2360368
0.0650000,0.0650000,0.0650000,27637719.6308492,27637719.6308492
0.0700000,0.0700000,0.0700000,14913529.9739698,14913529.9739698
0.0750000,0.0750000,0.0750000,8196362.0552399,8196362.0552399
0.0800000,0.0800000,0.0800000,4604964.2120077,4604964.2120077
0.0850000,0.0850000,0.0850000,2668359.4956727,2668359.4956727
0.0900000,0.0900000,0.0900000,1592321.3260459,1592321.3260459
0.0950000,0.0950000,0.0950000,977278.8699889,977278.8699889
0.1000000,0.1000000,0.1000000,615717.2728181,615717.2728181
0.1050000,0.1050000,0.1050000,396581.7018200,396581.7018200
0.1100000,0.1100000,0.1100000,261070.1918916,261070.1918916
0.1150000,0.1150000,0.1150000,168724.7075091,168724.7075091
0.1200000,0.1200000,0.1200000,110867.3630085,110867.3630085
0.1250000,0.1250000,0.1250000,74003.1436622,74003.1436622
0.1300000,0.1300000,0.1300000,50142.4223507,50142.4223507
0.1350000,0.1350000,0.1350000,34469.1029487,34469.1029487
0.1400000,0.1400000,0.1400000,24030.6206140,24030.6206140
0.1450000,0.1450000,0.1450000,16987.8629294,16987.8629294
0.1500000,0.1500000,0.1500000,12177.9545438,12177.9545438
0.1550000,0.1550000,0.1550000,8855.0938251,8855.0938251
0.1600000,0.1600000,0.1600000,6534.4821901,6534.4821901
0.1650000,0.1650000,0.1650000,4896.9228962,4896.9228962
0.1700000,0.1700000,0.1700000,3729.6764586,3729.6764586
0.1750000,0.1750000,0.1750000,2889.3010956,2889.3010956
0.1800000,0.1800000,0.1800000,2278.0095649,2278.0095649
0.1850000,0.1850000,0.1850000,1799.3383100,1775.1662021
0.1900000,0.1900000,0.1900000,1394.1069138,1370.0075954
0.1950000,0.1950000,0.1950000,1093.8466160,1069.8690399
0.2000000,0.2000000,0.2000000,868.8832870,845.0742856
0.2050000,0.2050000,0.2050000,698.3514848,674.7638331
0.2100000,0.2100000,0.2100000,567.3989765,544.1726838
0.2150000,0.2150000,0.2150000,465.1837648,442.7821665
0.2200000,0.2200000,0.2200000,383.6853856,363.0537293
0.2250000,0.2250000,0.2250000,317.7058799,297.1417760
0.2300000,0.2300000,0.2300000,264.0950425,243.0478560
0.2350000,0.2350000,0.2350000,217.6837334,198.7018769
0.2400000,0.2400000,0.2400000,169.0127569,149.3039823
0.2450000,0.2450000,0.2450000,129.9182488,111.2060212
0.2500000,0.2500000,0.2500000,98.7701759,78.3662078
0.2550000,0.2550000,0.2550000,73.2841606,52.0875905
0.2600000,0.2600000,0.2600000,50.8017287,31.2081892
0.2650000,0.2650000,0.2650000,30.7439680,10.5810693
0.2700000,0.2700000,0.2700000,14.8469432,-5.2953091
0.2750000,0.2750000,0.2750000,2.7268329,-17.2208164
0.2800000,0.2800000,0.2800000,-6.4558014,-26.1099501
0.2850000,0.2850000,0.2850000,-13.4607976,-32.6605803
0.2900000,0.2900000,0.2900000,-18.9461000,-37.4074902
0.2950000,0.2950000,0.2950000,-23.6193302,-45.2743019
0.3000000,0.3000000,0.3000000,-28.1617499,-52.3039675
0.3050000,0.3050000,0.3050000,-32.6238415,-57.4602482
0.3100000,0.3100000,0.3100000,-37.1876346,-61.4210365
0.3150000,0.3150000,0.3150000,-41.7026238,-67.2759821
0.3200000,0.3200000,0.3200000,-45.3772912,-71.3612043
0.3250000,0.3250000,0.3250000,-47.9732389,-74.0688415
0.3300000,0.3300000,0.3300000,-49.6742745,-75.7070079
0.3350000,0.3350000,0.3350000,-50.8313074,-76.5178843
0.3400000,0.3400000,0.3400000,-51.7723146,-76.6918691
0.3450000,0.3450000,0.3450000,-52.5669793,-76.3786563
0.3500000,0.3500000,0.3500000,-53.1160384,-76.7604504
0.3550000,0.3550000,0.3550000,-53.3897412,-76.9452422
0.3600000,0.3600000,0.3600000,-53.4715080,-76.6031821
0.3650000,0.3650000,0.3650000,-53.4955152,-75.8643868
0.3700000,0.3700000,0.3700000,-53.5454555,-74.8305305
0.3750000,0.3750000,0.3750000,-53.6061226,-73.8596458
0.3800000,0.3800000,0.3800000,-53.6108033,-74.1191436
0.3850000,0.3850000,0.3850000,-53.4855340,-73.7811745
0.3900000,0.3900000,0.3900000,-53.2174932,-73.0063525
0.3950000,0.3950000,0.3950000,-52.9322525,-71.9167018
0.4000000,0.4000000,0.4000000,-52.8325062,-70.6048947
0.4050000,0.4050000,0.4050000,-52.8943037,-70.9060463
0.4100000,0.4100000,0.4100000,-52.8738777,-71.5983650
0.4150000,0.4150000,0.4150000,-52.6536583,-71.4894916
0.4200000,0.4200000,0.4200000,-52.2572834,-70.8092139
0.4250000,0.4250000,0.4250000,-51.6918983,-69.7274295
0.4300000,0.4300000,0.4300000,-50.9274207,-68.3698005
0.4350000,0.4350000,0.4350000,-49.9542351,-66.9875835
0.4400000,0.4400000,0.4400000,-48.7982171,-65.7978540
0.4450000,0.4450000,0.4450000,-47.5032372,-64.3302532
0.4500000,0.4500000,0.4500000,-46.1147102,-62.7416813
0.4550000,0.4550000,0.4550000,-44.6718365,-61.1736212
0.4600000,0.4600000,0.4600000,-43.2055844,-59.5336035
0.4650000,0.4650000,0.4650000,-41.7392204,-57.8605572
0.4700000,0.4700000,0.4700000,-40.2896491,-56.1826651
0.4750000,0.4750000,0.4750000,-38.8688141,-54.5201147
0.4800000,0.4800000,0.4800000,-37.4849009,-52.9326496
0.4850000,0.4850000,0.4850000,-36.1432921,-51.4752473
0.4900000,0.4900000,0.4900000,-34.8472973,-50.0565703
0.4950000,0.4950000,0.4950000,-33.5987029,-48.6799024
0.5000000,0.5000000,0.5000000,-32.3981837,-47.3471451
0.5050000,0.5050000,0.5050000,-31.2456129,-46.0591744
0.5100000,0.5100000,0.5100000,-30.1402949,-44.8161103
0.5150000,0.5150000,0.5150000,-29.0811377,-43.6175223
0.5200000,0.5200000,0.5200000,-28.0667749,-42.4625848
0.5250000,0.5250000,0.5250000,-27.0956511,-41.3581293
0.5300000,0.5300000,0.5300000,-26.1660844,-40.3355909
0.5350000,0.5350000,0.5350000,-25.2763171,-39.3491928
0.5400000,0.5400000,0.5400000,-24.4245603,-38.3955500
0.5450000,0.5450000,0.5450000,-23.6090334,-37.4738436
0.5500000,0.5500000,0.5500000,-22.8279966,-36.5831549
0.5550000,0.5550000,0.5550000,-22.0797760,-35.7225008
0.5600000,0.5600000,0.5600000,-21.3627783,-34.8908609
0.5650000,0.5650000,0.5650000,-20.6754969,-34.0871981
0.5700000,0.5700000,0.5700000,-20.0165077,-33.3104737
0.5750000,0.5750000,0.5750000,-19.3844554,-32.5596591
0.5800000,0.5800000,0.5800000,-18.7780376,-31.8337445
