# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1481215139.1669400,1481215139.1669400
0.0050000,0.0050000,0.0050000,1289599453.3319287,1289599453.3319287
0.0100000,0.0100000,0.0100000,1049022760.7106810,1049022760.7106810
0.0150000,0.0150000,0.0150000,798851988.9407355,798851988.9407355
0.0200000,0.0200000,0.0200000,575212355.4627142,575212355.4627142
0.0250000,0.0250000,0.0250000,395075847.4891012,395075847.4891012
0.0300000,0.0300000,0.0300000,261290219.9186277,261290219.9186277
0.0350000,0.0350000,0.0350000,168230901.5260607,168230901.5260607
0.0400000,0.0400000,0.0400000,106192310.1130946,106192310.1130946
0.0450000,0.0450000,0.0450000,66127016.2131376,66127016.2131376
0.0500000,0.0500000,0.0500000,40838302.1525372,40838302.1525372
0.0550000,0.0550000,0.0550000,25123645.3695522,25123645.3695522
0.0600000,0.0600000,0.0600000,15452278.2448542,15452278.2448542
0.0650000,0.0650000,0.0650000,9528999.7297622,9528999.7297622
0.0700000,0.0700000,0.0700000,5904981.6117881,5904981.6117881
0.0750000,0.0750000,0.0750000,3683324.4283934,3683324.4283934
0.0800000,0.0800000,0.0800000,2315512.5982057,2315512.5982057
0.0850000,0.0850000,0.0850000,1468299.1847217,1468299.1847217
0.0900000,0.0900000,0.0900000,939699.6992879,939699.6992879
0.0950000,0.0950000,0.0950000,607181.9783122,607181.9783122
0.1000000,0.1000000,0.1000000,396165.7365119,396165.7365119
0.1050000,0.1050000,0.1050000,261023.4179740,261023.4179740
0.1100000,0.1100000,0.1100000,173635.8307085,173635.8307085
0.1150000,0.1150000,0.1150000,116569.1957445,116569.1957445
0.1200000,0.1200000,0.1200000,78996.6892871,78996.6892871
0.1250000,0.1250000,0.1250000,54024.5915827,54024.5915827
0.1300000,0.1300000,0.1300000,37273.0787689,37273.0787689
0.1350000,0.1350000,0.1350000,25934.2468997,25934.2468997
0.1400000,0.1400000,0.1400000,18191.6363481,18191.6363481
0.1450000,0.1450000,0.1450000,12859.6078042,12859.6078042
0.1500000,0.1500000,0.1500000,9157.4203600,9157.4203600
0.1550000,0.1550000,0.1550000,6566.4913846,6566.4913846
0.1600000,0.1600000,0.1600000,4739.4412420,4739.4412420
0.1650000,0.1650000,0.1650000,3441.6432477,3441.6432477
0.1700000,0.1700000,0.1700000,2513.3465296,2513.3465296
0.1750000,0.1750000,0.1750000,1844.9274142,1844.9274142
0.1800000,0.1800000,0.1800000,1382.2398836,1360.5873826
0.1850000,0.1850000,0.1850000,1028.6003615,1007.5292693
0.1900000,0.1900000,0.1900000,769.1955651,747.7904332
0.1950000,0.1950000,0.1950000,577.6654706,556.4843665
0.2000000,0.2000000,0.2000000,435.0072430,414.8943422
0.2050000,0.2050000,0.2050000,327.7591388,308.1941354
0.2100000,0.2100000,0.2100000,246.8102246,227.1551724
0.2150000,0.2150000,0.2150000,185.7049532,165.5700584
0.2200000,0.2200000,0.2200000,139.5239903,119.3757916
0.2250000,0.2250000,0.2250000,104.4673661,84.8914888
0.2300000,0.2300000,0.2300000,77.5477314,58.1995579
0.2350000,0.2350000,0.2350000,56.5286885,38.3227390
0.2400000,0.2400000,0.2400000,39.9729387,22.6190724
0.2450000,0.2450000,0.2450000,27.0110910,10.4407064
0.2500000,0.2500000,0.2500000,17.0606428,1.6199901
0.2550000,0.2550000,0.2550000,9.5800466,-4.9481470
0.2600000,0.2600000,0.2600000,4.0219702,-10.3518719
0.2650000,0.2650000,0.2650000,-0.0948195,-14.4128198
0.2700000,0.2700000,0.2700000,-3.1390063,-17.1482324
0.2750000,0.2750000,0.2750000,-5.3784593,-18.9089479
0.2800000,0.2800000,0.2800000,-7.0190560,-20.3765540
0.2850000,0.2850000,0.2850000,-8.2230931,-21.3069204
0.2900000,0.2900000,0.2900000,-9.1057249,-21.7122556
0.2950000,0.2950000,0.2950000,-9.7374915,-21.8856956
0.3000000,0.3000000,0.3000000,-10.1656258,-22.1716592
0.3050000,0.3050000,0.3050000,-10.4360233,-22.5813773
0.3100000,0.3100000,0.3100000,-10.5919463,-23.0878711
0.3150000,0.3150000,0.3150000,-10.6584462,-23.1684905
0.3200000,0.3200000,0.3200000,-10.6375587,-22.9976941
0.3250000,0.3250000,0.3250000,-10.5216382,-23.3167643
0.3300000,0.3300000,0.3300000,-10.3093660,-23.2492218
0.3350000,0.3350000,0.3350000,-10.0110526,-22.9137903
0.3400000,0.3400000,0.3400000,-9.6452051,-22.3960345
0.3450000,0.3450000,0.3450000,-9.2331600,-21.8060863
0.3500000,0.3500000,0.3500000,-8.7952504,-21.2140891
0.3550000,0.3550000,0.3550000,-8.3488544,-20.5457397
0.3600000,0.3600000,0.3600000,-7.9075869,-19.8324282
0.3650000,0.3650000,0.3650000,-7.4810522,-19.0968907
0.3700000,0.3700000,0.3700000,-7.0751138,-18.3554908
0.3750000,0.3750000,0.3750000,-6.6926669,-17.6198879
0.3800000,0.3800000,0.3800000,-6.3344737,-16.8982619
0.3850000,0.3850000,0.3850000,-5.9996764,-16.1962185
0.3900000,0.3900000,0.3900000,-5.6861335,-15.5229972
0.3950000,0.3950000,0.3950000,-5.3909305,-14.8868048
0.4000000,0.4000000,0.4000000,-5.1110844,-14.2761776
0.4050000,0.4050000,0.4050000,-4.8441464,-13.6963296
0.4100000,0.4100000,0.4100000,-4.5884753,-13.1558524
0.4150000,0.4150000,0.4150000,-4.3431920,-12.6384135
0.4200000,0.4200000,0.4200000,-4.1079656,-12.1437982
0.4250000,0.4250000,0.4250000,-3.8827731,-11.6715447
0.4300000,0.4300000,0.4300000,-3.6677069,-11.2210195
0.4350000,0.4350000,0.4350000,-3.4628515,-10.8207769
0.4400000,0.4400000,0.4400000,-3.2682188,-10.4660686
0.4450000,0.4450000,0.4450000,-3.0837244,-10.1190084
0.4500000,0.4500000,0.4500000,-2.9091884,-9.7810400
0.4550000,0.4550000,0.4550000,-2.7443483,-9.4531382
0.4600000,0.4600000,0.4600000,-2.5888771,-9.1359187
0.4650000,0.4650000,0.4650000,-2.4424009,-8.8297231
0.4700000,0.4700000,0.4700000,-2.3045154,-8.5346851
0.4750000,0.4750000,0.4750000,-2.1747992,-8.2507827
0.4800000,0.4800000,0.4800000,-2.0528244,-7.9778774
0.4850000,0.4850000,0.4850000,-1.9381654,-7.7157465
0.4900000,0.4900000,0.4900000,-1.8304046,-7.4641065
0.4950000,0.4950000,0.4950000,-1.7291368,-7.2226321
0.5000000,0.5000000,0.5000000,-1.6339722,-6.9909707
0.5050000,0.5050000,0.5050000,-1.5445381,-6.7687534
0.5100000,0.5100000,0.5100000,-1.4604806,-6.5556037
0.5150000,0.5150000,0.5150000,-1.3814640,-6.3511435
0.5200000,0.5200000,0.5200000,-1.3071720,-6.1549980
0.5250000,0.5250000,0.5250000,-1.2373063,-5.9667997
0.5300000,0.5300000,0.5300000,-1.1715870,-5.7861902
0.5350000,0.5350000,0.5350000,-1.1097513,-5.6128227
0.5400000,0.5400000,0.5400000,-1.0515531,-5.4463625
0.5450000,0.5450000,0.5450000,-0.9967618,-5.2864885
0.5500000,0.5500000,0.5500000,-0.9451619,-5.1328928
0.5550000,0.5550000,0.5550000,-0.8965519,-4.9852815
0.5600000,0.5600000,0.5600000,-0.8507435,-4.8433742
0.5650000,0.5650000,0.5650000,-0.8075607,-4.7069039
0.5700000,0.5700000,0.5700000,-0.7668391,-4.5756169
0.5750000,0.5750000,0.5750000,-0.7284253,-4.4492717
0.5800000,0.5800000,0.5800000,-0.6921759,-4.3276395
0.5850000,0.5850000,0.5850000,-0.6579571,-4.2105028
0.5900000,0.5900000,0.5900000,-0.6256437,-4.0976555
0.5950000,0.5950000,0.5950000,-0.5951191,-3.9889022
0.6000000,0.6000000,0.6000000,-0.5662740,-3.8840574
0.6050000,0.6050000,0.6050000,-0.5390065,-3.7829455
0.6100000,0.6100000,0.6100000,-0.5132212,-3.6853998
0.6150000,0.6150000,0.6150000,-0.4888292,-3.5912623
0.6200000,0.6200000,0.6200000,-0.4657471,-3.5003833
0.6250000,0.6250000,0.6250000,-0.4438970,-3.4126208
0.6300000,0.6300000,0.6300000,-0.4232059,-3.3278399
0.6350000,0.6350000,0.6350000,-0.4036058,-3.2459128
0.6400000,0.6400000,0.6400000,-0.3850327,-3.1667182
0.6450000,0.6450000,0.6450000,-0.3674268,-3.0901408
0.6500000,0.6500000,0.6500000,-0.3507323,-3.0160712
0.6550000,0.6550000,0.6550000,-0.3348966,-2.9444054
0.6600000,0.6600000,0.6600000,-0.3198705,-2.8750448
0.6650000,0.6650000,0.6650000,-0.3056081,-2.8078953
0.6700000,0.6700000,0.6700000,-0.2920659,-2.7428676
0.6750000,0.6750000,0.6750000,-0.2792036,-2.6798769
0.6800000,0.6800000,0.6800000,-0.2669831,-2.6188422
0.6850000,0.6850000,0.6850000,-0.2553686,-2.5596865
0.6900000,0.6900000,0.6900000,-0.2443267,-2.5023366
0.6950000,0.6950000,0.6950000,-0.2338258,-2.4467225
0.7000000,0.7000000,0.7000000,-0.2238363,-2.3927777
0.7050000,0.7050000,0.7050000,-0.2143304,-2.3404386
0.7100000,0.7100000,0.7100000,-0.2052819,-2.2896447
0.7150000,0.7150000,0.7150000,-0.1966664,-2.2403382
0.7200000,0.7200000,0.7200000,-0.1884605,-2.1924638
0.7250000,0.7250000,0.7250000,-0.1806425,-2.1459689
0.7300000,0.7300000,0.7300000,-0.1731920,-2.1008032
0.7350000,0.7350000,0.7350000,-0.1660895,-2.0569185
0.7400000,0.7400000,0.7400000,-0.1593169,-2.0142688
0.7450000,0.7450000,0.7450000,-0.1528571,-1.9728101
