# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,2431079134.3331184
0.0050000,0.0050000,0.0050000,917074936.1187960
0.0100000,0.0100000,0.0100000,372673734.4008740
0.0150000,0.0150000,0.0150000,162051723.6982366
0.0200000,0.0200000,0.0200000,75057837.5545022
0.0250000,0.0250000,0.0250000,37309185.3295426
0.0300000,0.0300000,0.0300000,20194399.1871356
0.0350000,0.0350000,0.0350000,12142703.8866148
0.0400000,0.0400000,0.0400000,8221529.4833929
0.0450000,0.0450000,0.0450000,4821883.0759050
0.0500000,0.0500000,0.0500000,2931382.3569119
0.0550000,0.0550000,0.0550000,1856713.7853160
0.0600000,0.0600000,0.0600000,1224333.3574993
0.0650000,0.0650000,0.0650000,839385.6331995
0.0700000,0.0700000,0.0700000,597583.6961832
0.0750000,0.0750000,0.0750000,441671.4859174
0.0800000,0.0800000,0.0800000,335330.7829735
0.0850000,0.0850000,0.0850000,257469.3280965
0.0900000,0.0900000,0.0900000,195131.6070371
0.0950000,0.0950000,0.0950000,152318.4876570
0.1000000,0.1000000,0.1000000,113766.0324130
0.1050000,0.1050000,0.1050000,85774.0885004
0.1100000,0.1100000,0.1100000,66091.3838986
0.1150000,0.1150000,0.1150000,52172.3839180
0.1200000,0.1200000,0.1200000,39323.8233392
0.1250000,0.1250000,0.1250000,29304.1292627
0.1300000,0.1300000,0.1300000,22144.3207356
0.1350000,0.1350000,0.1350000,16979.2820568
0.1400000,0.1400000,0.1400000,13221.0346270
0.1450000,0.1450000,0.1450000,10464.5687931
0.1500000,0.1500000,0.1500000,8427.2512893
0.1550000,0.1550000,0.1550000,6462.9380097
0.1600000,0.1600000,0.1600000,4894.9639091
0.1650000,0.1650000,0.1650000,3734.2918575
0.1700000,0.1700000,0.1700000,2868.2669753
0.1750000,0.1750000,0.1750000,2217.1491355
0.1800000,0.1800000,0.1800000,1739.2751528
0.1850000,0.1850000,0.1850000,1363.1705634
0.1900000,0.1900000,0.1900000,1074.3905393
0.1950000,0.1950000,0.1950000,851.2346065
0.2000000,0.2000000,0.2000000,677.4820786
0.2050000,0.2050000,0.2050000,538.8087862
0.2100000,0.2100000,0.2100000,427.8326316
0.2150000,0.2150000,0.2150000,340.7642193
0.2200000,0.2200000,0.2200000,272.4641932
0.2250000,0.2250000,0.2250000,218.7129658
0.2300000,0.2300000,0.2300000,176.2705983
0.2350000,0.2350000,0.2350000,142.6536585
0.2400000,0.2400000,0.2400000,115.9453654
0.2450000,0.2450000,0.2450000,94.6505230
0.2500000,0.2500000,0.2500000,77.5975695
0.2550000,0.2550000,0.2550000,63.8799262
0.2600000,0.2600000,0.2600000,52.8054658
0.2650000,0.2650000,0.2650000,43.8357484
0.2700000,0.2700000,0.2700000,36.5354088
0.2750000,0.2750000,0.2750000,30.5557578
0.2800000,0.2800000,0.2800000,25.6374004
0.2850000,0.2850000,0.2850000,21.5969564
0.2900000,0.2900000,0.2900000,18.2962497
0.2950000,0.2950000,0.2950000,15.6165139
0.3000000,0.3000000,0.3000000,13.4457520
0.3050000,0.3050000,0.3050000,11.6749291
0.3100000,0.3100000,0.3100000,10.2015226
0.3150000,0.3150000,0.3150000,8.9405333
0.3200000,0.3200000,0.3200000,7.8360758
0.3250000,0.3250000,0.3250000,6.8621669
0.3300000,0.3300000,0.3300000,6.0107659
0.3350000,0.3350000,0.3350000,5.2770353
0.3400000,0.3400000,0.3400000,4.6507030
0.3450000,0.3450000,0.3450000,4.1145176
0.3500000,0.3500000,0.3500000,3.6467303
0.3550000,0.3550000,0.3550000,3.2247663
0.3600000,0.3600000,0.3600000,2.8288255
0.3650000,0.3650000,0.3650000,2.4451316
0.3700000,0.3700000,0.3700000,2.0681254
0.3750000,0.3750000,0.3750000,1.7003898
0.3800000,0.3800000,0.3800000,1.3499347
0.3850000,0.3850000,0.3850000,1.0259745
0.3900000,0.3900000,0.3900000,0.7351360
0.3950000,0.3950000,0.3950000,0.4794758
0.4000000,0.4000000,0.4000000,0.2564850
0.4050000,0.4050000,0.4050000,0.0604800
0.4100000,0.4100000,0.4100000,-0.1152455
0.4150000,0.4150000,0.4150000,-0.2759923
0.4200000,0.4200000,0.4200000,-0.4239904
0.4250000,0.4250000,0.4250000,-0.5585799
0.4300000,0.4300000,0.4300000,-0.6778721
0.4350000,0.4350000,0.4350000,-0.7804421
0.4400000,0.4400000,0.4400000,-0.8660302
0.4450000,0.4450000,0.4450000,-0.9352657
0.4500000,0.4500000,0.4500000,-0.9890915
0.4550000,0.4550000,0.4550000,-1.0285139
0.4600000,0.4600000,0.4600000,-1.0547642
0.4650000,0.4650000,0.4650000,-1.0695157
0.4700000,0.4700000,0.4700000,-1.0748455
0.4750000,0.4750000,0.4750000,-1.0729318
0.4800000,0.4800000,0.4800000,-1.0656664
0.4850000,0.4850000,0.4850000,-1.0544090
0.4900000,0.4900000,0.4900000,-1.0400113
0.4950000,0.4950000,0.4950000,-1.0230235
0.5000000,0.5000000,0.5000000,-1.0038814
0.5050000,0.5050000,0.5050000,-0.9829456
0.5100000,0.5100000,0.5100000,-0.9604420
0.5150000,0.5150000,0.5150000,-0.9364711
0.5200000,0.5200000,0.5200000,-0.9111406
0.5250000,0.5250000,0.5250000,-0.8846543
0.5300000,0.5300000,0.5300000,-0.8572480
0.5350000,0.5350000,0.5350000,-0.8290862
0.5400000,0.5400000,0.5400000,-0.8002497
0.5450000,0.5450000,0.5450000,-0.7708008
0.5500000,0.5500000,0.5500000,-0.7408485
0.5550000,0.5550000,0.5550000,-0.7105712
0.5600000,0.5600000,0.5600000,-0.6802007
0.5650000,0.5650000,0.5650000,-0.6499912
0.5700000,0.5700000,0.5700000,-0.6201882
0.5750000,0.5750000,0.5750000,-0.5910083
0.5800000,0.5800000,0.5800000,-0.5626287
0.5850000,0.5850000,0.5850000,-0.5351847
0.5900000,0.5900000,0.5900000,-0.5087718
0.5950000,0.5950000,0.5950000,-0.4834514
0.6000000,0.6000000,0.6000000,-0.4592559
0.6050000,0.6050000,0.6050000,-0.4361951
0.6100000,0.6100000,0.6100000,-0.4142612
0.6150000,0.6150000,0.6150000,-0.3934332
0.6200000,0.6200000,0.6200000,-0.3736807
0.6250000,0.6250000,0.6250000,-0.3549665
0.6300000,0.6300000,0.6300000,-0.3372493
0.6350000,0.6350000,0.6350000,-0.3204852
0.6400000,0.6400000,0.6400000,-0.3046290
0.6450000,0.6450000,0.6450000,-0.2896353
0.6500000,0.6500000,0.6500000,-0.2754593
0.6550000,0.6550000,0.6550000,-0.2620569
0.6600000,0.6600000,0.6600000,-0.2493857
0.6650000,0.6650000,0.6650000,-0.2374047
0.6700000,0.6700000,0.6700000,-0.2260749
0.6750000,0.6750000,0.6750000,-0.2153589
0.6800000,0.6800000,0.6800000,-0.2052213
0.6850000,0.6850000,0.6850000,-0.1956285
0.6900000,0.6900000,0.6900000,-0.1865489
0.6950000,0.6950000,0.6950000,-0.1779526
0.7000000,0.7000000,0.7000000,-0.1698114
0.7050000,0.7050000,0.7050000,-0.1620988
0.7100000,0.7100000,0.7100000,-0.1547899
0.7150000,0.7150000,0.7150000,-0.1478613
0.7200000,0.7200000,0.7200000,-0.1412909
0.7250000,0.7250000,0.7250000,-0.1350582
0.7300000,0.7300000,0.7300000,-0.1291436
0.7350000,0.7350000,0.7350000,-0.1235292
0.7400000,0.7400000,0.7400000,-0.1181976
0.7450000,0.7450000,0.7450000,-0.1131330
0.7500000,0.7500000,0.7500000,-0.1083203
0.7550000,0.7550000,0.7550000,-0.1037454
0.7600000,0.7600000,0.7600000,-0.0993950
0.7650000,0.7650000,0.7650000,-0.0952566
0.7700000,0.7700000,0.7700000,-0.0913186
0.7750000,0.7750000,0.7750000,-0.0875700
0.7800000,0.7800000,0.7800000,-0.0840005
0.7850000,0.7850000,0.7850000,-0.0806003
0.7900000,0.7900000,0.7900000,-0.0773604
0.7950000,0.7950000,0.7950000,-0.0742722
0.8000000,0.8000000,0.8000000,-0.0713277
0.8050000,0.8050000,0.8050000,-0.0685191
0.8100000,0.8100000,0.8100000,-0.0658394
0.8150000,0.8150000,0.8150000,-0.0632819
0.8200000,0.8200000,0.8200000,-0.0608403
0.8250000,0.8250000,0.8250000,-0.0585084
0.8300000,0.8300000,0.8300000,-0.0562808
0.8350000,0.8350000,0.8350000,-0.0541521
0.8400000,0.8400000,0.8400000,-0.0521174
0.8450000,0.8450000,0.8450000,-0.0501718
0.8500000,0.8500000,0.8500000,-0.0483110
0.8550000,0.8550000,0.8550000,-0.0465307
0.8600000,0.8600000,0.8600000,-0.0448269
0.8650000,0.8650000,0.8650000,-0.0431959
0.8700000,0.8700000,0.8700000,-0.0416342
0.8750000,0.8750000,0.8750000,-0.0401384
0.8800000,0.8800000,0.8800000,-0.0387054
0.8850000,0.8850000,0.8850000,-0.0373320
0.8900000,0.8900000,0.8900000,-0.0360155
0.8950000,0.8950000,0.8950000,-0.0347532
0.9000000,0.9000000,0.9000000,-0.0335426
0.9050000,0.9050000,0.9050000,-0.0323812
0.9100000,0.9100000,0.9100000,-0.0312667
0.9150000,0.9150000,0.9150000,-0.0301971
0.9200000,0.9200000,0.9200000,-0.0291701
0.9250000,0.9250000,0.9250000,-0.0281839
0.9300000,0.9300000,0.9300000,-0.0272367
0.9350000,0.9350000,0.9350000,-0.0263266
0.9400000,0.9400000,0.9400000,-0.0254520
0.9450000,0.9450000,0.9450000,-0.0246113
0.9500000,0.9500000,0.9500000,-0.0238031
0.9550000,0.9550000,0.9550000,-0.0230258
0.9600000,0.9600000,0.9600000,-0.0222782
0.9650000,0.9650000,0.9650000,-0.0215590
0.9700000,0.9700000,0.9700000,-0.0208668
0.9750000,0.9750000,0.9750000,-0.0202006
0.9800000,0.9800000,0.9800000,-0.0195592
0.9850000,0.9850000,0.9850000,-0.0189416
0.9900000,0.9900000,0.9900000,-0.0183468
0.9950000,0.9950000,0.9950000,-0.0177737
1.0000000,1.0000000,1.0000000,-0.0172216
1.0050000,1.0050000,1.0050000,-0.0166895
1.0100000,1.0100000,1.0100000,-0.0161766
1.0150000,1.0150000,1.0150000,-0.0156821
1.0200000,1.0200000,1.0200000,-0.0152052
1.0250000,1.0250000,1.0250000,-0.0147453
1.0300000,1.0300000,1.0300000,-0.0143016
1.0350000,1.0350000,1.0350000,-0.0138735
1.0400000,1.0400000,1.0400000,-0.0134604
1.0450000,1.0450000,1.0450000,-0.0130616
1.0500000,1.0500000,1.0500000,-0.0126766
1.0550000,1.0550000,1.0550000,-0.0123049
1.0600000,1.0600000,1.0600000,-0.0119459
1.0650000,1.0650000,1.0650000,-0.0115991
1.0700000,1.0700000,1.0700000,-0.0112640
