# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,482260.7727693,395346944.1600112,244968576.3597872,1726860895.1717641,19449831.0878475,1209419784.3336945,395347010.3163326,395346878.0036899,466050318.3019553,294756102.0161272,8860355319.2284565,395346944.1600112,244968576.3597872,1726860895.1717641,19449831.0878475,1209419784.3336945,395347010.3163326,395346878.0036899,466050318.3019553,294756102.0161272,8860355319.2284565
0.0025000,0.0025000,0.0025000,inf,nan,416013.5218170,309928840.7243364,193321695.1395222,1333960704.0166423,16013505.7422707,935083862.8758273,309928931.5063053,309928749.9423674,365356143.5195307,231071514.1314169,6851920279.1342173,309928840.7243364,193321695.1395222,1333960704.0166423,16013505.7422707,935083862.8758273,309928931.5063053,309928749.9423674,365356143.5195307,231071514.1314169,6851920279.1342173
0.0050000,0.0050000,0.0050000,inf,nan,394265.1699021,282173194.0166484,177304682.4495895,1191676006.7430913,15241204.0582741,836393025.4720734,282173304.2164680,282173083.8168287,332636710.1866677,210377927.5150405,6130488965.6054468,282173194.0166484,177304682.4495895,1191676006.7430913,15241204.0582741,836393025.4720734,282173304.2164680,282173083.8168287,332636710.1866677,210377927.5150405,6130488965.6054468
0.0075000,0.0075000,0.0075000,inf,nan,413662.7207248,272505331.3011688,171382549.6398747,1150250944.5802541,14741067.2449534,807274844.5685258,272505445.9432927,272505216.6590449,321239858.4785506,203169925.6044745,5916990266.0571060,272505331.3011688,171382549.6398747,1150250944.5802541,14741067.2449534,807274844.5685258,272505445.9432927,272505216.6590449,321239858.4785506,203169925.6044745,5916990266.0571060
0.0100000,0.0100000,0.0100000,inf,nan,477208.5276175,260262992.5013669,163401161.5256999,1098599527.1005292,14016533.6272298,771047548.8822576,260263105.2417288,260262879.7610051,306808114.4656293,194042489.2666085,5651497141.1589289,260262992.5013669,163401161.5256999,1098599527.1005292,14016533.6272298,771047548.8822576,260263105.2417288,260262879.7610051,306808114.4656293,194042489.2666085,5651497141.1589289
0.0125000,0.0125000,0.0125000,inf,nan,594909.1951170,244132374.6510115,153569499.6206221,1030841342.2708346,13203050.7917893,723454820.3022805,244132495.1406339,244132254.1613891,287792716.2322167,182016095.4600633,5302598720.2244387,244132374.6510115,153569499.6206221,1030841342.2708346,13203050.7917893,723454820.3022805,244132495.1406339,244132254.1613891,287792716.2322167,182016095.4600633,5302598720.2244387
0.0150000,0.0150000,0.0150000,inf,nan,785982.0846268,226939164.0631722,142815763.5833361,957292325.8449541,12250949.2494338,671878895.6135651,226939289.2707953,226939038.8555491,267524692.4483981,169197471.6945972,4924638991.8011446,226939164.0631722,142815763.5833361,957292325.8449541,12250949.2494338,671878895.6135651,226939289.2707953,226939038.8555491,267524692.4483981,169197471.6945972,4924638991.8011446
0.0175000,0.0175000,0.0175000,inf,nan,1083272.5408225,208351461.0001784,130854272.0769675,880978882.1475410,11256456.5338991,618269140.6078565,208351586.3002299,208351335.7001269,245612786.8248041,155339165.7655553,4531617201.5931072,208351461.0001784,130854272.0769675,880978882.1475410,11256456.5338991,618269140.6078565,208351586.3002299,208351335.7001269,245612786.8248041,155339165.7655553,4531617201.5931072
0.0200000,0.0200000,0.0200000,inf,nan,1541252.0376912,189075622.2294468,119015945.9361160,797136505.4047544,10227463.6167774,559492140.0382010,189075757.2624453,189075487.1964483,222889680.1274100,140967811.2297969,4100914699.6508527,189075622.2294468,119015945.9361160,797136505.4047544,10227463.6167774,559492140.0382010,189075757.2624453,189075487.1964483,222889680.1274100,140967811.2297969,4100914699.6508527
0.0225000,0.0225000,0.0225000,inf,nan,2250240.5255563,169547092.2747599,106592188.6630405,716833322.3185412,9154432.5736671,503040612.6105739,169547231.0476931,169546953.5018268,199868691.2572711,126408059.4659919,3686994975.4369121,169547092.2747599,106592188.6630405,716833322.3185412,9154432.5736671,503040612.6105739,169547231.0476931,169546953.5018268,199868691.2572711,126408059.4659919,3686994975.4369121
