# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,236114.5534827,6440981.8545159,4196611.8372632,25012601.1223936,444479.1846076,17647467.9252827,293837909.0683897,2863478706.1141968,19393796391.2709236
0.0025000,0.0025000,0.0025000,inf,nan,230011.5695043,5325718.8204662,3469860.7948198,20682339.0951053,367447.3138589,14592226.3918747,242978036.8642718,2367901827.8276463,16037650553.5179996
0.0050000,0.0050000,0.0050000,inf,nan,245717.3462846,4399856.9184148,2866537.9904598,17087400.6184654,303503.9284715,12055799.8092027,200753515.0355677,1956461879.8273478,13251273009.6908627
0.0075000,0.0075000,0.0075000,inf,nan,285691.8371329,3633226.5767954,2366981.8373072,14110666.1862005,250563.4140123,9955552.9276268,165789144.6206755,1615761157.6739898,10943942134.9517174
0.0100000,0.0100000,0.0100000,inf,nan,356000.6321124,2999834.0625017,1954252.2525088,11651225.8646259,206828.9245581,8220287.4297297,136900033.0963586,1334255870.1155756,9037489433.3254929
0.0125000,0.0125000,0.0125000,inf,nan,467593.4392043,2477478.5359685,1613881.0558132,9622893.1396844,170765.8797387,6789193.3356686,113074154.5737197,1102086297.5649750,7465149766.8476887
0.0150000,0.0150000,0.0150000,inf,nan,638698.9887072,2047339.2382042,1333602.9106889,7952602.7133459,141073.4030610,5610718.5318304,93453544.9140719,910893636.2043902,6170321355.8245993
0.0175000,0.0175000,0.0175000,inf,nan,872601.6052223,1693561.6934607,1103085.6303817,6578804.3935952,116655.6974321,4641435.5469207,77315448.9803585,753636363.4537549,5105322480.6807852
0.0200000,0.0200000,0.0200000,inf,nan,1224915.1694487,1402862.0065289,913672.2815732,5449927.1595223,96594.6759695,3844957.8439874,64054290.2892251,624414605.9689314,4230202328.0868340
0.0225000,0.0225000,0.0225000,inf,nan,1763598.2199489,1164160.8321927,758142.6296793,4522958.3606103,80124.6476475,3190937.3492313,53164991.3320106,518307659.1368796,3511640858.6301270
0.0250000,0.0250000,0.0250000,inf,nan,2596412.4486302,968253.0784355,630497.8752070,3762161.5942465,66609.4760916,2654159.8288564,44227921.3256965,431227356.3748842,2921955976.9454479
0.0275000,0.0275000,0.0275000,inf,nan,3904795.7205055,807515.5161139,525770.0963392,3137941.7066183,55522.3610899,2213744.0720998,36895570.8107241,359788258.4106382,2438224581.4791718
0.0300000,0.0300000,0.0300000,inf,nan,5186955.6195455,675651.8578457,439856.1121397,2625855.2281740,46428.2120653,1852443.6885002,30880933.4693703,301194472.6122401,2041516213.8107629
0.0325000,0.0325000,0.0325000,inf,nan,3813681.9701539,567473.2275655,369374.4112597,2205758.1814608,38968.4693815,1556045.8307297,25947500.6579074,253142182.6247402,1716233084.1434414
0.0350000,0.0350000,0.0350000,inf,nan,3100371.8331541,478711.0089021,311543.1829126,1861079.5745232,32848.1649258,1312858.5969718,21900731.5475354,213736553.3107425,1449547436.4682000
0.0375000,0.0375000,0.0375000,inf,nan,2942766.2759204,405858.6258623,264077.2036974,1578207.2043351,27824.9834348,1113277.6753975,18580841.9087081,181421482.2980758,1230925904.3145542
0.0400000,0.0400000,0.0400000,inf,nan,2992719.7687994,346038.7112236,225101.2700149,1345972.0129345,23700.0793109,949422.5239441,15856750.0643128,154920625.3372419,1051730208.5482777
0.0425000,0.0425000,0.0425000,inf,nan,2517781.1205695,296892.2352889,193077.9422955,1155217.6932076,20310.4118389,814832.6991672,13621023.8499022,133188174.2884474,904883897.4964305
0.0450000,0.0450000,0.0450000,inf,nan,2448393.4365488,256486.4123146,166747.5267579,998443.1903482,17522.3786638,704215.6175986,11785683.5452535,115367974.8312714,784595562.2302412
0.0475000,0.0475000,0.0475000,inf,nan,2800635.0289120,223238.5123703,145078.4227803,869506.9495520,15226.5488948,613237.8829476,10278729.8696331,100759708.5228931,686129890.5642785
0.0500000,0.0500000,0.0500000,inf,nan,3049654.0623513,195853.0409637,127226.1820483,763383.0588337,13333.3203548,538353.2285560,9041281.3639777,88791012.1125674,605618926.8565519
0.0525000,0.0525000,0.0525000,inf,nan,3055449.0010686,173270.0806373,112499.8419634,675960.7237018,11769.3484679,476661.0332006,8025220.5916928,78994554.1099306,539906900.1334330
0.0550000,0.0550000,0.0550000,inf,nan,3590932.8609320,154622.9016735,100334.2997618,603879.7247822,10474.6159334,425790.2251605,7191262.8352346,70989227.2819245,486422921.4964307
0.0575000,0.0575000,0.0575000,inf,nan,4831341.8469956,139203.2342143,90267.6796738,544395.6160516,9400.0320720,383804.1702430,6507373.9450527,64464742.0877319,443076706.5667089
0.0600000,0.0600000,0.0600000,inf,nan,7184840.6098783,126432.8476661,81922.8107328,495269.4052348,8505.4682776,349122.8336837,5947475.5354699,59169018.3426806,408173238.2952298
0.0625000,0.0625000,0.0625000,inf,nan,4571826.1937481,115840.3046225,74992.0771372,454677.3167464,7758.1513380,320459.1118168,5490385.7906566,54897870.3568970,380342947.9563537
0.0650000,0.0650000,0.0650000,inf,nan,2824620.4861442,107041.9470448,69225.0272581,421136.9766247,7131.3495718,296766.7508920,5118952.8051908,51486565.0295002,358484561.6675806
0.0675000,0.0675000,0.0675000,inf,nan,1863966.8576583,99726.3345782,64418.2330829,393446.9877917,6603.2979653,277197.7141605,4819344.7506910,48774139.6009770,340269665.1439457
