# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,492394.2043111,394900300.4042471,252886862.6552812,1596984713.7387254,24244020.1395658,1123887460.9451706,394900057.2228056,394900543.5856886,465523797.3116800,294423100.9030957,8242725388.0883780,394900300.4042471,252886862.6552812,1596984713.7387254,24244020.1395658,1123887460.9451706,394900057.2228056,394900543.5856886,465523797.3116800,294423100.9030957,8242725388.0883780
0.0025000,0.0025000,0.0025000,inf,nan,511230.3761698,381394131.2071150,244440673.5612282,1539396589.6927261,23517159.4110397,1083489979.5473466,381393899.8983099,381394362.5159200,449602200.9863626,284353399.2283417,7946661256.6679831,381394131.2071150,244440673.5612282,1539396589.6927261,23517159.4110397,1083489979.5473466,381393899.8983099,381394362.5159200,449602200.9863626,284353399.2283417,7946661256.6679831
0.0050000,0.0050000,0.0050000,inf,nan,588731.8804140,366608906.0248114,234940315.5154879,1480074995.0761056,22619225.2838687,1041721392.6318562,366608677.8993438,366609134.1502789,432172803.8349084,273330080.5798925,7640291268.6819735,366608906.0248114,234940315.5154879,1480074995.0761056,22619225.2838687,1041721392.6318562,366608677.8993438,366609134.1502789,432172803.8349084,273330080.5798925,7640291268.6819735
0.0075000,0.0075000,0.0075000,inf,nan,737241.5334667,348510531.8486843,223422712.8925687,1405827103.5999968,21555545.1564072,989515492.8141360,348510311.9302502,348510751.7671183,410837738.0904313,259836600.2234957,7257483846.6400700,348510531.8486843,223422712.8925687,1405827103.5999968,21555545.1564072,989515492.8141360,348510311.9302502,348510751.7671183,410837738.0904313,259836600.2234957,7257483846.6400700
0.0100000,0.0100000,0.0100000,inf,nan,981888.2345160,327940281.7631031,210130302.6633548,1323692417.6651211,20214044.8165660,931751400.2407115,327940060.5916563,327940502.9345499,386588729.1084476,244500180.3465058,6833899049.5553865,327940281.7631031,210130302.6633548,1323692417.6651211,20214044.8165660,931751400.2407115,327940060.5916563,327940502.9345499,386588729.1084476,244500180.3465058,6833899049.5553865
0.0125000,0.0125000,0.0125000,inf,nan,1366622.3586333,302956797.9604195,194150579.2780927,1223073521.6761096,18692817.3807934,860837110.6502948,302956583.5458231,302957012.3750160,357137228.9753901,225873416.1606631,6313634588.1868763,302956797.9604195,194150579.2780927,1223073521.6761096,18692817.3807934,860837110.6502948,302956583.5458231,302957012.3750160,357137228.9753901,225873416.1606631,6313634588.1868763
0.0150000,0.0150000,0.0150000,inf,nan,1965455.1581029,276490494.3544495,177215314.2575904,1115848355.5575309,17062004.6233886,785385331.5392950,276490287.1007666,276490701.6081324,325937723.3208169,206141116.2127123,5760276383.8508902,276490494.3544495,177215314.2575904,1115848355.5575309,17062004.6233886,785385331.5392950,276490287.1007666,276490701.6081324,325937723.3208169,206141116.2127123,5760276383.8508902
0.0175000,0.0175000,0.0175000,inf,nan,2902813.5935995,249422779.7648141,159889039.3719962,1006277096.3035593,15354730.6987372,708278693.4974964,249422580.0229586,249422979.5066695,294029251.0623330,185960426.4140911,5194774990.5138159,249422779.7648141,159889039.3719962,1006277096.3035593,15354730.6987372,708278693.4974964,249422580.0229586,249422979.5066695,294029251.0623330,185960426.4140911,5194774990.5138159
0.0200000,0.0200000,0.0200000,inf,nan,4390660.9648497,222539439.0835786,142675408.1056564,897530906.7033242,13655171.1985264,631749209.7505975,222539247.1506397,222539631.0165175,262338125.9212753,165917199.0022577,4633500737.2112331,222539439.0835786,142675408.1056564,897530906.7033242,13655171.1985264,631749209.7505975,222539247.1506397,222539631.0165175,262338125.9212753,165917199.0022577,4633500737.2112331
0.0225000,0.0225000,0.0225000,inf,nan,6797575.7432206,196083227.7585002,125524268.5318882,792268423.1502225,12008848.8052278,557668369.3637745,196083034.3334363,196083421.1835640,231150517.4390247,146192423.4867579,4090180105.7915545,196083227.7585002,125524268.5318882,792268423.1502225,12008848.8052278,557668369.3637745,196083034.3334363,196083421.1835640,231150517.4390247,146192423.4867579,4090180105.7915545
0.0250000,0.0250000,0.0250000,inf,nan,10780776.4192380,170672036.4552273,109255522.2441941,690775329.8117204,10451453.1504717,486111992.8006498,170671851.1374964,170672221.7729583,201194819.1080697,127246776.3614134,3565162064.4296312,170672036.4552273,109255522.2441941,690775329.8117204,10451453.1504717,486111992.8006498,170671851.1374964,170672221.7729583,201194819.1080697,127246776.3614134,3565162064.4296312
0.0275000,0.0275000,0.0275000,inf,nan,17546387.3431042,147121212.6684031,94178523.5299197,595468922.8986783,9008545.6751695,419042458.3567287,147121035.8041221,147121389.5326841,173432194.1927742,109688150.6499588,3073270891.7392769,147121212.6684031,94178523.5299197,595468922.8986783,9008545.6751695,419042458.3567287,147121035.8041221,147121389.5326841,173432194.1927742,109688150.6499588,3073270891.7392769
0.0300000,0.0300000,0.0300000,inf,nan,29380692.7157067,125694625.0721331,80461932.7755891,508751854.8680631,7696118.1512477,358017770.5772411,125694456.9555082,125694793.1887579,148173701.3249888,93713277.1048948,2625713426.0466228,125694625.0721331,80461932.7755891,508751854.8680631,7696118.1512477,358017770.5772411,125694456.9555082,125694793.1887579,148173701.3249888,93713277.1048948,2625713426.0466228
0.0325000,0.0325000,0.0325000,inf,nan,50777552.0604546,106518291.8596541,68186211.1642512,431137232.1894513,6521749.8402339,303398878.0797951,106518132.7334269,106518450.9858813,125567895.6407466,79416110.2438175,2225136654.4874253,106518291.8596541,68186211.1642512,431137232.1894513,6521749.8402339,303398878.0797951,106518132.7334269,106518450.9858813,125567895.6407466,79416110.2438175,2225136654.4874253
0.0350000,0.0350000,0.0350000,inf,nan,90937523.4633214,89604801.4509973,57359256.0231872,362678353.7748696,5486104.7791735,255223185.3277146,89604651.5075552,89604951.3944393,105629616.8580448,66806035.5284680,1871814732.3516815,89604801.4509973,57359256.0231872,362678353.7748696,5486104.7791735,255223185.3277146,89604651.5075552,89604951.3944393,105629616.8580448,66806035.5284680,1871814732.3516815
0.0375000,0.0375000,0.0375000,inf,nan,99930777.7519895,74879659.0974325,47933263.4478943,303075394.3535347,4584543.3365808,213279625.6488115,74879518.4804559,74879799.7144091,88271047.6764833,55827512.4214002,1564199567.5808814,74879659.0974325,47933263.4478943,303075394.3535347,4584543.3365808,213279625.6488115,74879518.4804559,74879799.7144091,88271047.6764833,55827512.4214002,1564199567.5808814
0.0400000,0.0400000,0.0400000,inf,nan,62981145.5138397,62206706.5107197,39820994.2214167,251778384.1434600,3808674.8145667,177181125.7756807,62206575.3172422,62206837.7041972,73331679.4225766,46379026.3241286,1299452271.1052845,62206706.5107197,39820994.2214167,251778384.1434600,3808674.8145667,177181125.7756807,62206575.3172422,62206837.7041972,73331679.4225766,46379026.3241286,1299452271.1052845
