# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,325874.7241768,100953295.7459452,64769900.3237035,406454509.1046408,6274085.5089455,286125346.2087398,100953495.5731816,100953095.9187088,119007662.2850704,75267054.3665882,2098610122.4872494
0.0025000,0.0025000,0.0025000,inf,nan,293109.8989806,83004513.5096860,53285730.6758035,333732372.8652225,5179366.6287763,234952444.1443076,83004698.3890559,83004328.6303161,97848941.3238797,61885104.2439263,1723311499.3071351
0.0050000,0.0050000,0.0050000,inf,nan,289261.2149534,70510022.9627308,45268854.3872586,283436473.3130780,4402337.0470913,199546080.3967854,70510201.0005293,70509844.9249322,83119951.0472471,52569672.8621997,1463619951.3066199
0.0075000,0.0075000,0.0075000,inf,nan,313431.1393341,60184731.6775698,38649763.5267179,241774830.2384181,3764183.1491794,170224245.1248771,60184900.8736567,60184562.4814829,70948097.0311906,44871516.4546385,1248566500.6357961
0.0100000,0.0100000,0.0100000,inf,nan,368771.2271374,51688170.9075191,33204063.0396762,207496838.2282212,3239777.8502412,146095120.5902800,51688330.6148862,51688011.2001520,60932021.5060151,38536794.0794741,1071591082.8752899
0.0125000,0.0125000,0.0125000,inf,nan,463077.5743224,44768481.1941115,28767777.0175889,179589509.7286208,2811874.3764294,126451738.9617071,44768631.8041780,44768330.5840450,52774822.7692541,33377728.6125115,927518528.5585060
0.0150000,0.0150000,0.0150000,inf,nan,610359.5132726,39029029.4632791,25046790.2582088,156513219.5965107,2429410.0664767,110208018.5098525,39029192.7708968,39028866.1556613,46008934.3627648,29098605.0607049,808379143.6298187
0.0175000,0.0175000,0.0175000,inf,nan,833809.7174953,32654558.5117801,20956883.5907685,131381023.6811106,2033118.5832908,92490434.8051607,32654715.4416845,32654401.5818757,38494460.6584980,24346034.5961197,678385527.6537688
0.0200000,0.0200000,0.0200000,inf,nan,1171031.1957226,27210647.9149743,17463849.8830241,109467566.1695859,1694565.1737805,77064169.4861211,27210798.4832746,27210497.3466740,32076967.6085912,20287255.6149186,565239969.1619875
0.0225000,0.0225000,0.0225000,inf,nan,1683127.3171729,22594942.7334369,14502074.4164548,90890122.5893953,1407423.1028030,63986234.7354233,22595086.9869312,22594798.4799427,26635795.2388035,16845956.0488975,469318323.8217986
0.0250000,0.0250000,0.0250000,inf,nan,2470661.7588696,18706220.8554351,12006658.8944416,75240511.5752301,1165429.2389493,52969318.4599240,18706358.8687316,18706082.8421386,22051618.9961335,13946668.4244035,388513324.4271477
0.0275000,0.0275000,0.0275000,inf,nan,3702210.6809197,15448129.8055244,9915819.4978627,62130300.7293175,962616.7231557,43740004.6087779,15448261.6782776,15447997.9327711,18210854.8437916,11517555.8890183,320819615.0169572
0.0300000,0.0300000,0.0300000,inf,nan,5666664.5203070,12731563.9983936,8172413.1476423,51200362.4915316,793463.4379141,36045500.7328466,12731689.8526870,12731438.1441001,15008461.6602766,9492184.6043573,264383095.8292268
0.0325000,0.0325000,0.0325000,inf,nan,8871666.3659635,10475968.5096420,6724775.2729232,42126104.5507451,652973.9011801,29657320.7758117,10476088.4875390,10475848.5317450,12349478.1749568,7810495.7894806,217527936.4025752
0.0350000,0.0350000,0.0350000,inf,nan,14234570.9841612,8609838.0058415,5527041.2640897,34619458.9822450,536711.1673017,24372686.1983375,8609952.2671153,8609723.7445678,10149611.1261876,6419177.7047479,178766853.6664453
0.0375000,0.0375000,0.0375000,inf,nan,23465506.0638705,7070644.7120481,4539101.5436819,28428573.4858316,440793.1946141,20014309.4499837,7070753.4320954,7070535.9920007,8335150.3466189,5271611.9470515,146799525.1634065
0.0400000,0.0400000,0.0400000,inf,nan,39864908.3389774,5804387.5032771,3726313.4235721,23335979.1374158,361865.5733300,16429104.8932625,5804490.8712139,5804284.1353404,6842437.2147299,4327537.2690490,120503135.4407111
0.0425000,0.0425000,0.0425000,inf,nan,70054319.3546113,4764912.2380753,3059066.0273630,19155839.5585359,297059.9228309,13486252.9819171,4765010.4550062,4764814.0211444,5617063.4376703,3552542.8449387,98918178.6546237
0.0450000,0.0450000,0.0450000,inf,nan,62582511.2050228,3913115.3298920,2512270.1242281,15730732.5419659,243944.9148384,11074935.1975670,3913208.6073463,3913022.0524378,4612932.1902898,2917474.4826450,81231846.1386148
0.0475000,0.0475000,0.0475000,inf,nan,40880300.6749826,3216110.2104257,2064823.9873720,12928284.7145606,200474.8795678,9101965.4240226,3216198.7689448,3216021.6519065,3791275.5097872,2397813.1696287,66760654.2074582
0.0500000,0.0500000,0.0500000,inf,nan,24337147.6044630,2646410.3109293,1699089.7005714,10637874.8851132,164939.3402677,7489469.5765636,2646494.3787944,2646326.2430642,3119691.1623705,1973065.9338778,54933425.7324723
0.0525000,0.0525000,0.0525000,inf,nan,15033946.5673986,2181162.1573481,1400401.4895728,8767541.0172030,135915.5792510,6172708.4917605,2181241.9694313,2181082.3452648,2571238.5860476,1626194.0679243,45275322.3375940
0.0550000,0.0550000,0.0550000,inf,nan,9577028.9828542,1801447.3874245,1156618.1683437,7241166.2172242,112225.4197824,5098097.1637043,1801523.1841514,1801371.5906977,2123616.0813061,1343092.7385377,37393316.6032409
0.0575000,0.0575000,0.0575000,inf,nan,6268887.8137075,1491662.0303964,957725.0730185,5995977.0034835,92896.7565767,4221443.7581159,1491734.0568029,1491590.0039898,1758429.0819352,1112128.2005588,30963276.1609257
0.0600000,0.0600000,0.0600000,inf,nan,4210380.8975323,1238974.3218913,795486.3191313,4980358.7017978,77129.9266187,3506411.8275362,1239042.8267643,1238905.8170183,1460551.0061858,923733.5636796,25718684.8066269
0.0625000,0.0625000,0.0625000,inf,nan,2904052.5762066,1032857.8296208,663145.3295363,4151974.7507330,64268.7304885,2923196.4338885,1032923.0647064,1032792.5945352,1217572.8872223,770060.7081780,21440932.4845388
0.0650000,0.0650000,0.0650000,inf,nan,2065387.0343402,864694.0424382,555169.8945043,3476166.1826356,53775.7493267,2447397.4793106,864756.2617080,864631.8231685,1019334.8896837,644683.9899754,17951051.6741819
