# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,3662986.0678667,5165995647.3651495,3309708708.9957800,20867700081.7531471,318002402.0323182,14686867689.9787941,5165996070.9631453,5165995223.7671537,6089876123.6575928,3851575843.8070426,107717052180.3555145,5165995647.3651495,3309708708.9957800,20867700081.7531471,318002402.0323182,14686867689.9787941,5165996070.9631453,5165995223.7671537,6089876123.6575928,3851575843.8070426,107717052180.3555145
0.0025000,0.0025000,0.0025000,inf,nan,2604652.9498545,3009417191.7778378,1928048915.4165137,12156342011.0263596,185248456.1595229,8555739075.5284185,3009417582.4989610,3009416801.0567145,3547617759.1593547,2243710477.3212466,62749867330.8418274,3009417191.7778378,1928048915.4165137,12156342011.0263596,185248456.1595229,8555739075.5284185,3009417582.4989610,3009416801.0567145,3547617759.1593547,2243710477.3212466,62749867330.8418274
0.0050000,0.0050000,0.0050000,inf,nan,1982327.7083235,1794288055.3872228,1149550481.0695934,7247894722.3055010,110448886.9954825,5101132197.0609484,1794288416.2134149,1794287694.5610306,2115176382.8991666,1337755004.5915589,37412943109.5647354,1794288055.3872228,1149550481.0695934,7247894722.3055010,110448886.9954825,5101132197.0609484,1794288416.2134149,1794287694.5610306,2115176382.8991666,1337755004.5915589,37412943109.5647354
0.0075000,0.0075000,0.0075000,inf,nan,1518448.7221729,1093067124.3117766,700299199.0634941,4415339820.5124454,67284709.3804854,3107556459.6267996,1093067457.8605614,1093066790.7629919,1288549940.0868618,814950537.9095972,22791576198.9104385,1093067124.3117766,700299199.0634941,4415339820.5124454,67284709.3804854,3107556459.6267996,1093067457.8605614,1093066790.7629919,1288549940.0868618,814950537.9095972,22791576198.9104385
0.0100000,0.0100000,0.0100000,inf,nan,1114646.8937681,679452020.0715755,435309215.2292891,2744546185.3861446,41825040.6028236,1931638438.7720385,679452328.6519792,679451711.4911718,800964405.8285704,506574369.4283454,14167109640.5556049,679452020.0715755,435309215.2292891,2744546185.3861446,41825040.6028236,1931638438.7720385,679452328.6519792,679451711.4911718,800964405.8285704,506574369.4283454,14167109640.5556049
0.0125000,0.0125000,0.0125000,inf,nan,864966.9129519,430541248.2706065,275840885.0018098,1739062152.4453437,26504263.8700093,1223971158.7515492,430541533.9288947,430540962.6123182,507538729.6213055,320995677.2703388,8976907841.7849255,430541248.2706065,275840885.0018098,1739062152.4453437,26504263.8700093,1223971158.7515492,430541533.9288947,430540962.6123182,507538729.6213055,320995677.2703388,8976907841.7849255
0.0150000,0.0150000,0.0150000,inf,nan,724395.0563984,277988432.3903680,178106577.0757333,1122807084.0116875,17115118.2187671,790246694.8396848,277988696.9477522,277988167.8329837,327703550.8015873,207257923.5715427,5795869333.7206106,277988432.3903680,178106577.0757333,1122807084.0116875,17115118.2187671,790246694.8396848,277988696.9477522,277988167.8329837,327703550.8015873,207257923.5715427,5795869333.7206106
0.0175000,0.0175000,0.0175000,inf,nan,668803.2783660,182943725.0381124,117216297.6399553,738849250.9166901,11266112.6285344,520015162.1207567,182943970.1220711,182943479.9541536,215661161.7841403,136396094.8151891,3813927883.6835728,182943725.0381124,117216297.6399553,738849250.9166901,11266112.6285344,520015162.1207567,182943970.1220711,182943479.9541536,215661161.7841403,136396094.8151891,3813927883.6835728
0.0200000,0.0200000,0.0200000,inf,nan,517167.3298148,122870905.1484433,78731754.0825651,496154563.8209595,7569999.0921387,349206007.7106987,122871132.2189209,122870678.0779658,144844990.7110059,91608015.6625420,2561174545.7169175,122870905.1484433,78731754.0825651,496154563.8209595,7569999.0921387,349206007.7106987,122871132.2189209,122870678.0779658,144844990.7110059,91608015.6625420,2561174545.7169175
0.0225000,0.0225000,0.0225000,inf,nan,414892.3523339,84448282.9282365,54118153.5260649,340910349.9454424,5206759.9421469,239945434.5306702,84448493.2997004,84448072.5567726,99550912.7366087,62961525.4792699,1759833742.6516976,84448282.9282365,54118153.5260649,340910349.9454424,5206759.9421469,239945434.5306702,84448493.2997004,84448072.5567726,99550912.7366087,62961525.4792699,1759833742.6516976
