# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,346784.7137788,8036117.2983182,5157480.8296936,32333612.8408073,499959.3733942,22762623.0692456,410157645.9184680,4208005175.4779539,29549428475.1175499
0.0025000,0.0025000,0.0025000,inf,nan,306201.0153464,6504350.9983121,4175046.2799467,26161837.6224322,404996.8370703,18418171.4248223,331622615.5083341,3400560537.5767007,23870944759.7671089
0.0050000,0.0050000,0.0050000,inf,nan,296621.2713769,5285181.5894425,3393002.1210314,21251040.1368596,329351.6988346,14961283.9126702,269174097.2998139,2758786967.2614264,19358944880.9519501
0.0075000,0.0075000,0.0075000,inf,nan,316389.4821396,4311451.3178006,2768316.9431160,17330020.7100391,268886.7320673,12201084.2985202,219344297.8877018,2246915763.1427898,15761315564.4888649
0.0100000,0.0100000,0.0100000,inf,nan,368168.5153471,3531295.1252771,2267755.7302189,14189370.7779678,220405.2510054,9990184.7120886,179456509.4824558,1837344505.4956503,12883535208.0317631
0.0125000,0.0125000,0.0125000,inf,nan,424803.7540790,2904521.9051654,1865561.9150393,11666848.2163481,181428.6743570,8214392.9841429,147437796.4257267,1508702898.2554779,10575030826.6949520
0.0150000,0.0150000,0.0150000,inf,nan,384154.2800840,2399869.0831356,1541698.8652828,9636281.6258502,150027.7930556,6784903.6395851,121676868.2548045,1244385114.5903139,8718825194.2528572
0.0175000,0.0175000,0.0175000,inf,nan,382914.5342030,1992921.4744388,1280516.8711499,7999159.1080093,124694.8745239,5632378.2059709,100916333.4941976,1031437135.0538368,7223687937.4812517
0.0200000,0.0200000,0.0200000,inf,nan,420166.1221773,1664533.0917518,1069742.2829076,6678249.7838514,104246.6763563,4702456.1353789,84170992.6320027,859712985.8721557,6018183505.8307390
0.0225000,0.0225000,0.0225000,inf,nan,500804.3237684,1389750.3088398,892392.6289626,5587336.8935566,86484.2032324,3933823.4231637,70665791.4538216,721234031.9658486,5046151661.4292736
0.0250000,0.0250000,0.0250000,inf,nan,636490.6195767,1156589.4261281,742780.2383893,4648864.6095644,71996.8789676,3273162.2535135,58819120.1594075,602271894.1034981,4223368906.7298055
0.0275000,0.0275000,0.0275000,inf,nan,848097.8811149,967152.9574047,621229.0118963,3886307.8070805,60231.5846867,2736343.2937906,49137527.3906645,502892013.2271523,3525263051.8018799
0.0300000,0.0300000,0.0300000,inf,nan,1042711.4461544,813342.4845299,522541.7595575,3267081.6549914,50684.1107002,2300427.4180075,41273894.8673802,422162806.8875108,2958123500.0161123
0.0325000,0.0325000,0.0325000,inf,nan,993727.9287980,688539.3075140,442470.8060150,2764556.6562396,42942.3237971,1946667.8752539,34890400.2375393,356617949.7602125,2497606508.8798890
0.0350000,0.0350000,0.0350000,inf,nan,1065256.3992873,587339.5446763,377548.0149003,2356992.4069091,36669.6867471,1659759.6936440,29711286.4065746,303428253.3386089,2123844367.2562206
