# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,26777149861177716736.0000000
0.0050000,0.0050000,0.0050000,286359639645739520.0000000
0.0100000,0.0100000,0.0100000,10708418248194826.0000000
0.0150000,0.0150000,0.0150000,813499525881781.6250000
0.0200000,0.0200000,0.0200000,97576166233082.4687500
0.0250000,0.0250000,0.0250000,16101768251359.6250000
0.0300000,0.0300000,0.0300000,3362576157669.2241211
0.0350000,0.0350000,0.0350000,841538302375.4372559
0.0400000,0.0400000,0.0400000,243097959524.4511719
0.0450000,0.0450000,0.0450000,78902738251.8595734
0.0500000,0.0500000,0.0500000,28204541278.2056236
0.0550000,0.0550000,0.0550000,10935430336.2707596
0.0600000,0.0600000,0.0600000,4544360024.8699570
0.0650000,0.0650000,0.0650000,2005018449.7760909
0.0700000,0.0700000,0.0700000,932072302.6205949
0.0750000,0.0750000,0.0750000,453672003.1581210
0.0800000,0.0800000,0.0800000,230003399.3364822
0.0850000,0.0850000,0.0850000,120928657.6118220
0.0900000,0.0900000,0.0900000,65693129.3337795
0.0950000,0.0950000,0.0950000,36756477.4524785
0.1000000,0.1000000,0.1000000,21124683.8302541
0.1050000,0.1050000,0.1050000,12441329.9345653
0.1100000,0.1100000,0.1100000,7493323.4036477
0.1150000,0.1150000,0.1150000,4607199.0473355
0.1200000,0.1200000,0.1200000,2887190.4117470
0.1250000,0.1250000,0.1250000,1841604.6577767
0.1300000,0.1300000,0.1300000,1194216.4032971
0.1350000,0.1350000,0.1350000,786481.6895482
0.1400000,0.1400000,0.1400000,525572.2520344
0.1450000,0.1450000,0.1450000,356120.7227084
0.1500000,0.1500000,0.1500000,244527.7821549
0.1550000,0.1550000,0.1550000,170071.8450810
0.1600000,0.1600000,0.1600000,119778.4142542
0.1650000,0.1650000,0.1650000,85407.3897788
0.1700000,0.1700000,0.1700000,61655.0262373
0.1750000,0.1750000,0.1750000,45064.2858198
0.1800000,0.1800000,0.1800000,33354.9130816
0.1850000,0.1850000,0.1850000,25005.9216712
0.1900000,0.1900000,0.1900000,18992.0231760
0.1950000,0.1950000,0.1950000,14615.1969365
0.2000000,0.2000000,0.2000000,11395.8027394
0.2050000,0.2050000,0.2050000,9001.4037080
0.2100000,0.2100000,0.2100000,7058.0307457
0.2150000,0.2150000,0.2150000,5572.0550609
0.2200000,0.2200000,0.2200000,4441.8363945
0.2250000,0.2250000,0.2250000,3488.8129122
0.2300000,0.2300000,0.2300000,2745.4805539
0.2350000,0.2350000,0.2350000,2169.7355552
0.2400000,0.2400000,0.2400000,1733.7671328
0.2450000,0.2450000,0.2450000,1381.9822493
0.2500000,0.2500000,0.2500000,1104.6566128
0.2550000,0.2550000,0.2550000,884.8943594
0.2600000,0.2600000,0.2600000,709.9121461
0.2650000,0.2650000,0.2650000,569.9769808
0.2700000,0.2700000,0.2700000,457.6320474
0.2750000,0.2750000,0.2750000,367.1290657
0.2800000,0.2800000,0.2800000,294.0097075
0.2850000,0.2850000,0.2850000,234.7952268
0.2900000,0.2900000,0.2900000,186.7550958
0.2950000,0.2950000,0.2950000,147.7336182
