# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,100000000000000000000.0000000
0.0050000,0.0050000,0.0050000,100000000000000000000.0000000
0.0100000,0.0100000,0.0100000,22686743923154558976.0000000
0.0150000,0.0150000,0.0150000,197282974634235136.0000000
0.0200000,0.0200000,0.0200000,6640898658531671.0000000
0.0250000,0.0250000,0.0250000,473381470560799.4375000
0.0300000,0.0300000,0.0300000,54408368050588.4609375
0.0350000,0.0350000,0.0350000,8707818666401.4970703
0.0400000,0.0400000,0.0400000,1777122478456.1337891
0.0450000,0.0450000,0.0450000,436857860790.1009521
0.0500000,0.0500000,0.0500000,124411545562.3825989
0.0550000,0.0550000,0.0550000,39934571421.3228760
0.0600000,0.0600000,0.0600000,14165211245.1525402
0.0650000,0.0650000,0.0650000,5470255730.0094843
0.0700000,0.0700000,0.0700000,2266487521.3216076
0.0750000,0.0750000,0.0750000,997239609.9778168
0.0800000,0.0800000,0.0800000,463603133.3424023
0.0850000,0.0850000,0.0850000,225599609.9867009
0.0900000,0.0900000,0.0900000,114345087.5590235
0.0950000,0.0950000,0.0950000,60217125.3608451
0.1000000,0.1000000,0.1000000,32788689.8121800
0.1050000,0.1050000,0.1050000,18457646.6956175
0.1100000,0.1100000,0.1100000,10722516.9524845
0.1150000,0.1150000,0.1150000,6419493.9497693
0.1200000,0.1200000,0.1200000,3956845.0569290
0.1250000,0.1250000,0.1250000,2508999.1339632
0.1300000,0.1300000,0.1300000,1635579.1363368
0.1350000,0.1350000,0.1350000,1095470.0703706
0.1400000,0.1400000,0.1400000,753383.1442831
0.1450000,0.1450000,0.1450000,531624.0633910
0.1500000,0.1500000,0.1500000,384571.5767183
0.1550000,0.1550000,0.1550000,284859.3285969
0.1600000,0.1600000,0.1600000,215731.9198063
0.1650000,0.1650000,0.1650000,166729.5813170
0.1700000,0.1700000,0.1700000,131203.7318868
0.1750000,0.1750000,0.1750000,104858.6451486
0.1800000,0.1800000,0.1800000,84878.5227150
0.1850000,0.1850000,0.1850000,69394.4372166
0.1900000,0.1900000,0.1900000,57152.1737308
0.1950000,0.1950000,0.1950000,47301.1417494
0.2000000,0.2000000,0.2000000,39257.8163501
0.2050000,0.2050000,0.2050000,32616.1207128
0.2100000,0.2100000,0.2100000,27088.0650703
0.2150000,0.2150000,0.2150000,22464.2975848
0.2200000,0.2200000,0.2200000,18587.9650275
0.2250000,0.2250000,0.2250000,15337.5408694
0.2300000,0.2300000,0.2300000,12615.6885314
0.2350000,0.2350000,0.2350000,10342.1445309
0.2400000,0.2400000,0.2400000,8449.2283033
0.2450000,0.2450000,0.2450000,6879.0219233
0.2500000,0.2500000,0.2500000,5581.5747972
0.2550000,0.2550000,0.2550000,4513.7113692
0.2600000,0.2600000,0.2600000,3638.1769018
0.2650000,0.2650000,0.2650000,2922.9638708
0.2700000,0.2700000,0.2700000,2340.7321813
0.2750000,0.2750000,0.2750000,1868.2804857
0.2800000,0.2800000,0.2800000,1497.9376207
0.2850000,0.2850000,0.2850000,1189.5536338
0.2900000,0.2900000,0.2900000,941.3845179
0.2950000,0.2950000,0.2950000,742.1515423
0.3000000,0.3000000,0.3000000,582.5700796
0.3050000,0.3050000,0.3050000,455.0324383
0.3100000,0.3100000,0.3100000,353.3304808
0.3150000,0.3150000,0.3150000,272.4162629
0.3200000,0.3200000,0.3200000,208.1979130
0.3250000,0.3250000,0.3250000,157.3673552
0.3300000,0.3300000,0.3300000,117.2562104
0.3350000,0.3350000,0.3350000,85.7161797
0.3400000,0.3400000,0.3400000,61.0202597
0.3450000,0.3450000,0.3450000,41.7809646
0.3500000,0.3500000,0.3500000,26.8818651
0.3550000,0.3550000,0.3550000,15.4208041
0.3600000,0.3600000,0.3600000,6.6664069
0.3650000,0.3650000,0.3650000,0.0295172
0.3700000,0.3700000,0.3700000,-4.9550132
0.3750000,0.3750000,0.3750000,-8.6468232
0.3800000,0.3800000,0.3800000,-11.3242986
0.3850000,0.3850000,0.3850000,-13.2100329
0.3900000,0.3900000,0.3900000,-14.4917928
0.3950000,0.3950000,0.3950000,-15.3348204
0.4000000,0.4000000,0.4000000,-15.8811012
0.4050000,0.4050000,0.4050000,-16.2379985
0.4100000,0.4100000,0.4100000,-16.4687280
0.4150000,0.4150000,0.4150000,-16.5970528
0.4200000,0.4200000,0.4200000,-16.6254226
0.4250000,0.4250000,0.4250000,-16.5532677
0.4300000,0.4300000,0.4300000,-16.3855821
0.4350000,0.4350000,0.4350000,-16.1333870
