# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1424549868.2237461,1424549868.2237461
0.0050000,0.0050000,0.0050000,562072342.9631130,562072342.9631130
0.0100000,0.0100000,0.0100000,245840168.0196005,245840168.0196005
0.0150000,0.0150000,0.0150000,126374589.1334087,126374589.1334087
0.0200000,0.0200000,0.0200000,71477012.6248279,71477012.6248279
0.0250000,0.0250000,0.0250000,47314614.2715716,47314614.2715716
0.0300000,0.0300000,0.0300000,29538028.3404380,29538028.3404380
0.0350000,0.0350000,0.0350000,18087074.5869349,18087074.5869349
0.0400000,0.0400000,0.0400000,11657176.0060190,11657176.0060190
0.0450000,0.0450000,0.0450000,7585667.8979245,7585667.8979245
0.0500000,0.0500000,0.0500000,5166267.7308117,5166267.7308117
0.0550000,0.0550000,0.0550000,3599708.6122203,3599708.6122203
0.0600000,0.0600000,0.0600000,2531709.9382342,2531709.9382342
0.0650000,0.0650000,0.0650000,1781586.7093902,1781586.7093902
0.0700000,0.0700000,0.0700000,1210561.2433763,1210561.2433763
0.0750000,0.0750000,0.0750000,812305.5014175,812305.5014175
0.0800000,0.0800000,0.0800000,563328.7253837,563328.7253837
0.0850000,0.0850000,0.0850000,397819.1022047,397819.1022047
0.0900000,0.0900000,0.0900000,283011.5121219,283011.5121219
0.0950000,0.0950000,0.0950000,207590.8044239,207590.8044239
0.1000000,0.1000000,0.1000000,153363.1488605,153363.1488605
0.1050000,0.1050000,0.1050000,111652.5951095,111652.5951095
0.1100000,0.1100000,0.1100000,82977.3538490,82977.3538490
0.1150000,0.1150000,0.1150000,62891.7279865,62891.7279865
0.1200000,0.1200000,0.1200000,48551.1099692,48551.1099692
0.1250000,0.1250000,0.1250000,37750.5010416,37750.5010416
0.1300000,0.1300000,0.1300000,28638.4897216,28638.4897216
0.1350000,0.1350000,0.1350000,21906.5743472,21906.5743472
0.1400000,0.1400000,0.1400000,16916.6850935,16916.6850935
0.1450000,0.1450000,0.1450000,13174.6784548,13174.6784548
0.1500000,0.1500000,0.1500000,10331.3458606,10331.3458606
0.1550000,0.1550000,0.1550000,8000.1585238,8000.1585238
0.1600000,0.1600000,0.1600000,6041.9789155,6041.9789155
0.1650000,0.1650000,0.1650000,4552.0351733,4552.0351733
0.1700000,0.1700000,0.1700000,3453.5163387,3453.5163387
0.1750000,0.1750000,0.1750000,2636.9088585,2636.9088585
0.1800000,0.1800000,0.1800000,2025.2844473,2025.2844473
0.1850000,0.1850000,0.1850000,1590.1463069,1564.0416356
0.1900000,0.1900000,0.1900000,1239.6385259,1214.0391099
0.1950000,0.1950000,0.1950000,971.9293769,946.9525396
0.2000000,0.2000000,0.2000000,766.5353397,742.1027380
0.2050000,0.2050000,0.2050000,608.2572420,583.7643456
0.2100000,0.2100000,0.2100000,485.6654786,461.2727051
0.2150000,0.2150000,0.2150000,389.9097301,366.2341403
0.2200000,0.2200000,0.2200000,313.5935411,289.0306256
0.2250000,0.2250000,0.2250000,251.0513586,226.7505449
0.2300000,0.2300000,0.2300000,200.5627611,176.5127940
0.2350000,0.2350000,0.2350000,161.0521178,136.8802263
0.2400000,0.2400000,0.2400000,130.5186489,106.1714013
0.2450000,0.2450000,0.2450000,106.8118374,82.8363877
0.2500000,0.2500000,0.2500000,87.9779285,65.0831103
0.2550000,0.2550000,0.2550000,72.1423797,51.5691048
0.2600000,0.2600000,0.2600000,56.9529487,39.7179650
0.2650000,0.2650000,0.2650000,42.6125606,24.3384443
0.2700000,0.2700000,0.2700000,30.6306868,11.8560931
0.2750000,0.2750000,0.2750000,21.0013984,2.0719543
0.2800000,0.2800000,0.2800000,13.3091786,-5.5010603
0.2850000,0.2850000,0.2850000,7.1350721,-11.3530890
0.2900000,0.2900000,0.2900000,1.5714213,-15.8610790
0.2950000,0.2950000,0.2950000,-7.6357162,-25.1663149
0.3000000,0.3000000,0.3000000,-16.6378432,-34.5174932
0.3050000,0.3050000,0.3050000,-23.0976212,-40.9504006
0.3100000,0.3100000,0.3100000,-27.5460051,-45.2624400
0.3150000,0.3150000,0.3150000,-30.5817052,-48.0247857
0.3200000,0.3200000,0.3200000,-32.7926268,-49.6509223
0.3250000,0.3250000,0.3250000,-34.6518370,-53.5393928
0.3300000,0.3300000,0.3300000,-36.2498221,-56.2226878
0.3350000,0.3350000,0.3350000,-37.4446066,-57.8908067
0.3400000,0.3400000,0.3400000,-38.1699282,-58.7880530
0.3450000,0.3450000,0.3450000,-38.4683112,-59.1000418
0.3500000,0.3500000,0.3500000,-38.4407743,-58.9773877
0.3550000,0.3550000,0.3550000,-38.2750851,-58.6457130
0.3600000,0.3600000,0.3600000,-38.3537047,-58.0497207
0.3650000,0.3650000,0.3650000,-39.0132283,-57.2563540
0.3700000,0.3700000,0.3700000,-39.9734221,-56.6377969
0.3750000,0.3750000,0.3750000,-40.7573971,-57.9965473
0.3800000,0.3800000,0.3800000,-41.1700951,-58.6802788
0.3850000,0.3850000,0.3850000,-41.2050210,-58.8419030
0.3900000,0.3900000,0.3900000,-40.9163296,-58.6021588
0.3950000,0.3950000,0.3950000,-40.3685887,-58.0565158
0.4000000,0.4000000,0.4000000,-39.6214618,-57.2805089
0.4050000,0.4050000,0.4050000,-38.7259612,-56.3338911
0.4100000,0.4100000,0.4100000,-37.7243641,-55.2638857
0.4150000,0.4150000,0.4150000,-36.6514248,-54.1077465
0.4200000,0.4200000,0.4200000,-35.5378826,-52.8947827
0.4250000,0.4250000,0.4250000,-34.4229386,-51.6479656
0.4300000,0.4300000,0.4300000,-33.3801393,-50.3852076
0.4350000,0.4350000,0.4350000,-32.5186211,-51.5743639
0.4400000,0.4400000,0.4400000,-31.8961281,-52.8289730
0.4450000,0.4450000,0.4450000,-31.4365319,-53.4526139
0.4500000,0.4500000,0.4500000,-31.0032132,-53.5848376
0.4550000,0.4550000,0.4550000,-30.5295672,-53.3372009
0.4600000,0.4600000,0.4600000,-30.1932271,-52.7988086
0.4650000,0.4650000,0.4650000,-30.6166474,-52.0407495
0.4700000,0.4700000,0.4700000,-31.9391095,-53.1886916
0.4750000,0.4750000,0.4750000,-33.3412788,-55.1871873
0.4800000,0.4800000,0.4800000,-34.3485850,-56.4211240
0.4850000,0.4850000,0.4850000,-34.9072895,-57.0561888
0.4900000,0.4900000,0.4900000,-35.0894889,-57.2238293
0.4950000,0.4950000,0.4950000,-34.9849873,-57.0284568
0.5000000,0.5000000,0.5000000,-34.6620626,-56.5530841
0.5050000,0.5050000,0.5050000,-34.1577830,-55.8637520
0.5100000,0.5100000,0.5100000,-33.4935646,-55.0130124
0.5150000,0.5150000,0.5150000,-32.6952062,-54.0426769
0.5200000,0.5200000,0.5200000,-31.8032353,-52.9859894
0.5250000,0.5250000,0.5250000,-30.8694671,-51.8693498
0.5300000,0.5300000,0.5300000,-29.9384730,-50.7136825
0.5350000,0.5350000,0.5350000,-29.0280425,-49.5355259
0.5400000,0.5400000,0.5400000,-28.1291876,-48.3479026
0.5450000,0.5450000,0.5450000,-27.2231346,-47.5776288
0.5500000,0.5500000,0.5500000,-26.2965738,-46.9989967
0.5550000,0.5550000,0.5550000,-25.3465629,-46.2289795
0.5600000,0.5600000,0.5600000,-24.3785212,-45.3240429
0.5650000,0.5650000,0.5650000,-23.4024236,-44.3272587
0.5700000,0.5700000,0.5700000,-22.4296803,-43.2714205
0.5750000,0.5750000,0.5750000,-21.4712055,-42.1814202
0.5800000,0.5800000,0.5800000,-20.5364333,-41.0760654
0.5850000,0.5850000,0.5850000,-19.6329284,-39.9694739
0.5900000,0.5900000,0.5900000,-18.7663316,-38.8721470
0.5950000,0.5950000,0.5950000,-17.9404812,-37.7917957
0.6000000,0.6000000,0.6000000,-17.1576248,-36.7339801
0.6050000,0.6050000,0.6050000,-16.4186742,-35.7026037
0.6100000,0.6100000,0.6100000,-15.7234808,-34.7002971
0.6150000,0.6150000,0.6150000,-15.0711168,-33.7287157
0.6200000,0.6200000,0.6200000,-14.4601285,-32.7887709
0.6250000,0.6250000,0.6250000,-13.8887095,-31.8808100
0.6300000,0.6300000,0.6300000,-13.3547851,-31.0047564
0.6350000,0.6350000,0.6350000,-12.8560608,-30.1602183
0.6400000,0.6400000,0.6400000,-12.3900867,-29.3465729
0.6450000,0.6450000,0.6450000,-11.9543450,-28.5630328
0.6500000,0.6500000,0.6500000,-11.5463400,-27.8086961
0.6550000,0.6550000,0.6550000,-11.1636722,-27.1133418
0.6600000,0.6600000,0.6600000,-10.8040849,-26.4934071
0.6650000,0.6650000,0.6650000,-10.4654807,-25.8935711
0.6700000,0.6700000,0.6700000,-10.1459261,-25.3130844
0.6750000,0.6750000,0.6750000,-9.8436580,-24.7512191
0.6800000,0.6800000,0.6800000,-9.5570917,-24.2072704
0.6850000,0.6850000,0.6850000,-9.2848230,-23.6805571
0.6900000,0.6900000,0.6900000,-9.0256215,-23.1704219
0.6950000,0.6950000,0.6950000,-8.7784139,-22.6762316
0.7000000,0.7000000,0.7000000,-8.5422640,-22.1973768
0.7050000,0.7050000,0.7050000,-8.3163512,-21.7332720
0.7100000,0.7100000,0.7100000,-8.0999511,-21.2833544
0.7150000,0.7150000,0.7150000,-7.8924193,-20.8470844
0.7200000,0.7200000,0.7200000,-7.6931780,-20.4239439
