# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,8373137.4116042
0.0050000,0.0050000,0.0050000,5832284.7515376
0.0100000,0.0100000,0.0100000,4161090.6218816
0.0150000,0.0150000,0.0150000,3062511.7975990
0.0200000,0.0200000,0.0200000,2348452.3135106
0.0250000,0.0250000,0.0250000,1900217.0049037
0.0300000,0.0300000,0.0300000,1644998.5905963
0.0350000,0.0350000,0.0350000,1486659.3492072
0.0400000,0.0400000,0.0400000,1360819.9986046
0.0450000,0.0450000,0.0450000,1275598.9158603
0.0500000,0.0500000,0.0500000,1151116.9179727
0.0550000,0.0550000,0.0550000,1044720.4625816
0.0600000,0.0600000,0.0600000,940719.1700903
0.0650000,0.0650000,0.0650000,849125.8387796
0.0700000,0.0700000,0.0700000,720844.0449802
0.0750000,0.0750000,0.0750000,610276.6676704
0.0800000,0.0800000,0.0800000,518896.8362623
0.0850000,0.0850000,0.0850000,443228.2609923
0.0900000,0.0900000,0.0900000,380512.9620308
0.0950000,0.0950000,0.0950000,328583.7591490
0.1000000,0.1000000,0.1000000,285751.6197209
0.1050000,0.1050000,0.1050000,250710.1387623
0.1100000,0.1100000,0.1100000,222456.5866176
0.1150000,0.1150000,0.1150000,198253.1175309
0.1200000,0.1200000,0.1200000,179736.6458656
0.1250000,0.1250000,0.1250000,166212.0713084
0.1300000,0.1300000,0.1300000,157060.0483228
0.1350000,0.1350000,0.1350000,151802.9603297
0.1400000,0.1400000,0.1400000,150056.7721397
0.1450000,0.1450000,0.1450000,144367.5737329
0.1500000,0.1500000,0.1500000,117685.1239992
0.1550000,0.1550000,0.1550000,95738.2399805
0.1600000,0.1600000,0.1600000,77742.1688344
0.1650000,0.1650000,0.1650000,63027.9974454
0.1700000,0.1700000,0.1700000,51029.0820143
0.1750000,0.1750000,0.1750000,41268.1475668
0.1800000,0.1800000,0.1800000,33345.2948357
0.1850000,0.1850000,0.1850000,26927.0729147
0.1900000,0.1900000,0.1900000,21736.6893550
0.1950000,0.1950000,0.1950000,17545.3580566
0.2000000,0.2000000,0.2000000,14164.7360421
0.2050000,0.2050000,0.2050000,11440.3710811
0.2100000,0.2100000,0.2100000,9246.0680995
0.2150000,0.2150000,0.2150000,7479.0782012
0.2200000,0.2200000,0.2200000,6056.0158867
0.2250000,0.2250000,0.2250000,4909.4149818
0.2300000,0.2300000,0.2300000,3984.8402556
0.2350000,0.2350000,0.2350000,3238.4788297
0.2400000,0.2400000,0.2400000,2635.1427979
0.2450000,0.2450000,0.2450000,2146.6217264
0.2500000,0.2500000,0.2500000,1765.5880997
0.2550000,0.2550000,0.2550000,1443.4639567
0.2600000,0.2600000,0.2600000,1181.0678143
0.2650000,0.2650000,0.2650000,966.8591403
0.2700000,0.2700000,0.2700000,791.6105131
0.2750000,0.2750000,0.2750000,647.9376484
0.2800000,0.2800000,0.2800000,529.9105143
0.2850000,0.2850000,0.2850000,432.3917204
0.2900000,0.2900000,0.2900000,350.0294982
0.2950000,0.2950000,0.2950000,280.9210544
0.3000000,0.3000000,0.3000000,224.2518924
0.3050000,0.3050000,0.3050000,178.0462560
0.3100000,0.3100000,0.3100000,140.4083851
0.3150000,0.3150000,0.3150000,109.7656668
0.3200000,0.3200000,0.3200000,84.8381418
0.3250000,0.3250000,0.3250000,64.5816827
0.3300000,0.3300000,0.3300000,48.1371911
0.3350000,0.3350000,0.3350000,34.7958867
0.3400000,0.3400000,0.3400000,23.9821311
0.3450000,0.3450000,0.3450000,15.2404888
0.3500000,0.3500000,0.3500000,8.2135900
0.3550000,0.3550000,0.3550000,2.6139959
0.3600000,0.3600000,0.3600000,-1.7984600
0.3650000,0.3650000,0.3650000,-5.2288770
0.3700000,0.3700000,0.3700000,-7.8517434
0.3750000,0.3750000,0.3750000,-9.8128030
0.3800000,0.3800000,0.3800000,-11.2321462
0.3850000,0.3850000,0.3850000,-12.2099136
0.3900000,0.3900000,0.3900000,-12.8341525
0.3950000,0.3950000,0.3950000,-13.1877322
0.4000000,0.4000000,0.4000000,-13.3485952
0.4050000,0.4050000,0.4050000,-13.3815161
0.4100000,0.4100000,0.4100000,-13.3299423
0.4150000,0.4150000,0.4150000,-13.2186275
0.4200000,0.4200000,0.4200000,-13.0653765
0.4250000,0.4250000,0.4250000,-12.8939887
0.4300000,0.4300000,0.4300000,-12.7489638
0.4350000,0.4350000,0.4350000,-12.7064903
0.4400000,0.4400000,0.4400000,-12.8463849
0.4450000,0.4450000,0.4450000,-13.1770131
0.4500000,0.4500000,0.4500000,-13.6091272
0.4550000,0.4550000,0.4550000,-14.0246581
0.4600000,0.4600000,0.4600000,-14.3421675
0.4650000,0.4650000,0.4650000,-14.5276369
0.4700000,0.4700000,0.4700000,-14.5801247
0.4750000,0.4750000,0.4750000,-14.5172682
0.4800000,0.4800000,0.4800000,-14.3651126
0.4850000,0.4850000,0.4850000,-14.1501584
0.4900000,0.4900000,0.4900000,-13.8932705
