# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,4592738790.3759050
0.0050000,0.0050000,0.0050000,1795639285.4456198
0.0100000,0.0100000,0.0100000,751986014.1695679
0.0150000,0.0150000,0.0150000,335393699.1827520
0.0200000,0.0200000,0.0200000,160026103.6646399
0.0250000,0.0250000,0.0250000,84481571.6219568
0.0300000,0.0300000,0.0300000,54811537.6575509
0.0350000,0.0350000,0.0350000,43480090.2563082
0.0400000,0.0400000,0.0400000,33624735.6912590
0.0450000,0.0450000,0.0450000,25512140.6270715
0.0500000,0.0500000,0.0500000,19016165.4172832
0.0550000,0.0550000,0.0550000,13961849.3559742
0.0600000,0.0600000,0.0600000,10150342.5138633
0.0650000,0.0650000,0.0650000,7278566.2551020
0.0700000,0.0700000,0.0700000,5204701.9153033
0.0750000,0.0750000,0.0750000,3677384.0447182
0.0800000,0.0800000,0.0800000,2615797.6579023
0.0850000,0.0850000,0.0850000,1838776.3406873
0.0900000,0.0900000,0.0900000,1304964.3114229
0.0950000,0.0950000,0.0950000,931218.1936767
0.1000000,0.1000000,0.1000000,654223.0622460
0.1050000,0.1050000,0.1050000,462540.7529640
0.1100000,0.1100000,0.1100000,328297.2048778
0.1150000,0.1150000,0.1150000,234614.6504158
0.1200000,0.1200000,0.1200000,169244.6328605
0.1250000,0.1250000,0.1250000,123124.1395187
0.1300000,0.1300000,0.1300000,90259.3481646
0.1350000,0.1350000,0.1350000,66629.6948273
0.1400000,0.1400000,0.1400000,48547.7576727
0.1450000,0.1450000,0.1450000,35224.7256050
0.1500000,0.1500000,0.1500000,25749.8309533
0.1550000,0.1550000,0.1550000,18956.1961176
0.1600000,0.1600000,0.1600000,14047.1292861
0.1650000,0.1650000,0.1650000,10473.7040629
0.1700000,0.1700000,0.1700000,7854.3908365
0.1750000,0.1750000,0.1750000,5921.7871848
0.1800000,0.1800000,0.1800000,4486.9800115
0.1850000,0.1850000,0.1850000,3415.4882070
0.1900000,0.1900000,0.1900000,2610.8815709
0.1950000,0.1950000,0.1950000,2003.5335272
0.2000000,0.2000000,0.2000000,1548.8848816
0.2050000,0.2050000,0.2050000,1194.6251509
0.2100000,0.2100000,0.2100000,924.0050572
0.2150000,0.2150000,0.2150000,716.6930783
0.2200000,0.2200000,0.2200000,557.4953173
0.2250000,0.2250000,0.2250000,434.8813036
0.2300000,0.2300000,0.2300000,340.1375448
0.2350000,0.2350000,0.2350000,266.6858158
0.2400000,0.2400000,0.2400000,209.5441032
0.2450000,0.2450000,0.2450000,164.9301532
0.2500000,0.2500000,0.2500000,129.9772006
0.2550000,0.2550000,0.2550000,102.5162385
0.2600000,0.2600000,0.2600000,80.8973051
0.2650000,0.2650000,0.2650000,63.8508068
0.2700000,0.2700000,0.2700000,50.3894450
