# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,16435092.5646401,5097244943.4813328,3265637004.1036615,20590355970.5003510,313754240.0164677,14491654036.9897995,5097245315.7338371,5097244571.2288284,6008830126.2068872,3800317854.3701563,106285280756.1934967,5097244943.4813328,3265637004.1036615,20590355970.5003510,313754240.0164677,14491654036.9897995,5097245315.7338371,5097244571.2288284,6008830126.2068872,3800317854.3701563,106285280756.1934967
0.0025000,0.0025000,0.0025000,inf,nan,11111081.6915372,2973168156.9626179,1904794737.9652975,12010366187.9279366,182997581.3597053,8452979995.1071796,2973168492.8884463,2973167821.0367894,3504885990.3590012,2216684533.7498789,61996174305.7369461,2973168156.9626179,1904794737.9652975,12010366187.9279366,182997581.3597053,8452979995.1071796,2973168492.8884463,2973167821.0367894,3504885990.3590012,2216684533.7498789,61996174305.7369461
0.0050000,0.0050000,0.0050000,inf,nan,8280873.1573004,1775590693.3219824,1137534670.3601031,7172914131.5697746,109274290.7049216,5048335883.6769190,1775590995.7997448,1775590390.8442199,2093135206.9886596,1323814940.9544313,37025682064.4302826,1775590693.3219824,1137534670.3601031,7172914131.5697746,109274290.7049216,5048335883.6769190,1775590995.7997448,1775590390.8442199,2093135206.9886596,1323814940.9544313,37025682064.4302826
0.0075000,0.0075000,0.0075000,inf,nan,6862393.9021582,1084307574.9911523,694642472.3509245,4380617964.3881731,66716867.4714573,3083089450.1850901,1084307846.5601923,1084307303.4221122,1278223843.4536054,808419740.9695802,22612080658.2854805,1084307574.9911523,694642472.3509245,4380617964.3881731,66716867.4714573,3083089450.1850901,1084307846.5601923,1084307303.4221122,1278223843.4536054,808419740.9695802,22612080658.2854805
0.0100000,0.0100000,0.0100000,inf,nan,4399241.6064840,676683895.6290513,433481730.2799768,2734164167.8885932,41620059.6629824,1924295887.9086232,676684138.5449184,676683652.7131842,797701233.3250395,504510557.9265073,14113198914.3867836,676683895.6290513,433481730.2799768,2734164167.8885932,41620059.6629824,1924295887.9086232,676684138.5449184,676683652.7131842,797701233.3250395,504510557.9265073,14113198914.3867836
0.0125000,0.0125000,0.0125000,inf,nan,2893906.8618030,431710089.6479197,276524678.4456887,1744746782.9568324,26534568.6377371,1227929183.7118731,431710305.9280500,431709873.3677894,508916605.1910756,321867122.2968938,9005866276.7317276,431710089.6479197,276524678.4456887,1744746782.9568324,26534568.6377371,1227929183.7118731,431710305.9280500,431709873.3677894,508916605.1910756,321867122.2968938,9005866276.7317276
0.0150000,0.0150000,0.0150000,inf,nan,1957372.7616142,282046625.4177045,180628501.9305983,1140355839.9151978,17314958.4701255,802546224.6606421,282046816.8793743,282046433.9560348,332487506.2110301,210283562.6352472,5885992237.9419069,282046625.4177045,180628501.9305983,1140355839.9151978,17314958.4701255,802546224.6606421,282046816.8793743,282046433.9560348,332487506.2110301,210283562.6352472,5885992237.9419069
0.0175000,0.0175000,0.0175000,inf,nan,1368874.7480392,187765907.1352893,120239688.1869539,759305202.3381240,11520594.6761276,534368788.0117399,187766087.0267372,187765727.2438414,221345737.1539443,139991335.9550841,3919129203.3402004,187765907.1352893,120239688.1869539,759305202.3381240,11520594.6761276,534368788.0117399,187766087.0267372,187765727.2438414,221345737.1539443,139991335.9550841,3919129203.3402004
0.0200000,0.0200000,0.0200000,inf,nan,1000881.6266700,127942545.5026871,81906794.0617434,517739072.7267010,7834577.2251309,364348560.2212889,127942705.7614247,127942385.2439495,150823637.1538925,95389243.6794191,2672153186.1659570,127942545.5026871,81906794.0617434,517739072.7267010,7834577.2251309,364348560.2212889,127942705.7614247,127942385.2439495,150823637.1538925,95389243.6794191,2672153186.1659570
0.0225000,0.0225000,0.0225000,inf,nan,779425.0902525,89647199.6720255,57366083.6949747,363136925.0712021,5473598.6465936,255534206.2976889,89647341.7837918,89647057.5602591,105679597.5261579,66837646.0785109,1874075690.8498917,89647199.6720255,57366083.6949747,363136925.0712021,5473598.6465936,255534206.2976889,89647341.7837918,89647057.5602591,105679597.5261579,66837646.0785109,1874075690.8498917
0.0250000,0.0250000,0.0250000,inf,nan,662850.9569692,64882468.8085005,41493970.6829081,263191958.4151450,3945443.7783188,185188002.2227913,64882594.1547402,64882343.4622607,76485971.8459838,48373976.0169644,1358132864.7475424,64882468.8085005,41493970.6829081,263191958.4151450,3945443.7783188,185188002.2227913,64882594.1547402,64882343.4622607,76485971.8459838,48373976.0169644,1358132864.7475424
0.0275000,0.0275000,0.0275000,inf,nan,630655.3882486,47266294.2082482,30237486.8152023,191591446.7689081,2880097.2614676,134814560.5060395,47266423.0387924,47266165.3777039,55719341.6721901,35240005.8818511,988714222.5533729,47266294.2082482,30237486.8152023,191591446.7689081,2880097.2614676,134814560.5060395,47266423.0387924,47266165.3777039,55719341.6721901,35240005.8818511,988714222.5533729
0.0300000,0.0300000,0.0300000,inf,nan,678334.9838934,34923858.0696758,22329619.0005794,141741574.8295310,2120176.1945200,99729463.1768483,34923974.1683087,34923741.9710429,41169599.0322797,26037940.6595735,731391093.2859160,34923858.0696758,22329619.0005794,141741574.8295310,2120176.1945200,99729463.1768483,34923974.1683087,34923741.9710429,41169599.0322797,26037940.6595735,731391093.2859160
0.0325000,0.0325000,0.0325000,inf,nan,816490.5947278,26479877.8359848,16919748.4320455,107633721.7508492,1600449.9745886,75723985.0864138,26479982.3168693,26479773.3551004,31215507.4836313,19742420.3932613,555328991.9573802,26479877.8359848,16919748.4320455,107633721.7508492,1600449.9745886,75723985.0864138,26479982.3168693,26479773.3551004,31215507.4836313,19742420.3932613,555328991.9573802
0.0350000,0.0350000,0.0350000,inf,nan,1073944.5949194,20027151.6242891,12809245.1564344,81218377.1083075,1218334.6418103,57148215.6052339,20027268.6813697,20027034.5672084,23608783.4421297,14931505.6925600,419115501.9783850,20027151.6242891,12809245.1564344,81218377.1083075,1218334.6418103,57148215.6052339,20027268.6813697,20027034.5672084,23608783.4421297,14931505.6925600,419115501.9783850
0.0375000,0.0375000,0.0375000,inf,nan,1285975.0525922,15073812.5388970,9637142.1018753,61189675.6350649,914362.8155988,43052710.0196611,15073920.8605901,15073704.2172038,17769595.1253732,11238478.7390410,315737097.4191493,15073812.5388970,9637142.1018753,61189675.6350649,914362.8155988,43052710.0196611,15073920.8605901,15073704.2172038,17769595.1253732,11238478.7390410,315737097.4191493
0.0400000,0.0400000,0.0400000,inf,nan,1694254.1505180,11522482.6743445,7363306.6395516,46823658.3816081,696709.8595965,32942681.6865802,11522583.0992974,11522382.2493915,13583149.6798760,8590738.1574790,241589199.9018055,11522482.6743445,7363306.6395516,46823658.3816081,696709.8595965,32942681.6865802,11522583.0992974,11522382.2493915,13583149.6798760,8590738.1574790,241589199.9018055
0.0425000,0.0425000,0.0425000,inf,nan,2390437.4705308,8941019.3232051,5710853.9902164,36375067.5473427,538761.1766783,25589787.0009401,8941112.6336188,8940926.0127913,10540020.5138227,6666094.2817156,187662812.8188347,8941019.3232051,5710853.9902164,36375067.5473427,538761.1766783,25589787.0009401,8941112.6336188,8940926.0127913,10540020.5138227,6666094.2817156,187662812.8188347
0.0450000,0.0450000,0.0450000,inf,nan,3540798.9265939,7037676.8645999,4492849.2714027,28665746.9779639,422545.2586479,20164814.4637112,7037763.7898307,7037589.9393690,8296286.5688057,5247032.3357778,147876273.0723575,7037676.8645999,4492849.2714027,28665746.9779639,422545.2586479,20164814.4637112,7037763.7898307,7037589.9393690,8296286.5688057,5247032.3357778,147876273.0723575
0.0475000,0.0475000,0.0475000,inf,nan,5443208.2538675,5613815.5097248,3582010.0527498,22893601.6005468,335823.0787395,16103229.1540721,5613896.7295735,5613734.2898762,6617783.5540239,4185453.8185439,118089122.3744350,5613815.5097248,3582010.0527498,22893601.6005468,335823.0787395,16103229.1540721,5613896.7295735,5613734.2898762,6617783.5540239,4185453.8185439,118089122.3744350
0.0500000,0.0500000,0.0500000,inf,nan,8638268.9419397,4441768.7709117,2840758.1894528,18016568.0127001,269835.8576548,12677099.4581185,4441872.1460258,4441665.3957976,5236129.3797411,3311618.9926613,92971528.0441947,4441768.7709117,2840758.1894528,18016568.0127001,269835.8576548,12677099.4581185,4441872.1460258,4441665.3957976,5236129.3797411,3311618.9926613,92971528.0441947
