# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,9814848.5703889,9814848.5703889
0.0050000,0.0050000,0.0050000,5847743.3672854,5847743.3672854
0.0100000,0.0100000,0.0100000,3727543.9922823,3727543.9922823
0.0150000,0.0150000,0.0150000,2418688.3631197,2418688.3631197
0.0200000,0.0200000,0.0200000,1589290.1961266,1589290.1961266
0.0250000,0.0250000,0.0250000,1056748.6295623,1056748.6295623
0.0300000,0.0300000,0.0300000,713670.2694483,713670.2694483
0.0350000,0.0350000,0.0350000,488002.6779542,488002.6779542
0.0400000,0.0400000,0.0400000,338278.6234700,338278.6234700
0.0450000,0.0450000,0.0450000,238761.1004345,238761.1004345
0.0500000,0.0500000,0.0500000,172038.1092111,172038.1092111
0.0550000,0.0550000,0.0550000,127108.6735646,127108.6735646
0.0600000,0.0600000,0.0600000,94894.0675320,94894.0675320
0.0650000,0.0650000,0.0650000,72827.4147726,72827.4147726
0.0700000,0.0700000,0.0700000,56775.1260583,56775.1260583
0.0750000,0.0750000,0.0750000,43974.3112077,43974.3112077
0.0800000,0.0800000,0.0800000,34873.5335031,34873.5335031
0.0850000,0.0850000,0.0850000,28379.8257112,28379.8257112
0.0900000,0.0900000,0.0900000,23729.4264161,23729.4264161
0.0950000,0.0950000,0.0950000,20381.4407465,20381.4407465
0.1000000,0.1000000,0.1000000,17640.8982585,17640.8982585
0.1050000,0.1050000,0.1050000,14844.8653949,14844.8653949
0.1100000,0.1100000,0.1100000,12674.8981533,12674.8981533
0.1150000,0.1150000,0.1150000,10958.5412465,10958.5412465
0.1200000,0.1200000,0.1200000,9572.3307861,9572.3307861
0.1250000,0.1250000,0.1250000,8001.4218117,8001.4218117
0.1300000,0.1300000,0.1300000,6733.8934816,6733.8934816
0.1350000,0.1350000,0.1350000,5707.0882341,5707.0882341
0.1400000,0.1400000,0.1400000,4855.1661885,4855.1661885
0.1450000,0.1450000,0.1450000,4136.7212628,4136.7212628
0.1500000,0.1500000,0.1500000,3524.4916639,3524.4916639
0.1550000,0.1550000,0.1550000,2999.5900549,2999.5900549
0.1600000,0.1600000,0.1600000,2548.2068191,2548.2068191
0.1650000,0.1650000,0.1650000,2159.7047772,2159.7047772
0.1700000,0.1700000,0.1700000,1852.7681673,1825.5107610
0.1750000,0.1750000,0.1750000,1565.6969643,1538.4669993
0.1800000,0.1800000,0.1800000,1319.6775151,1292.4475657
0.1850000,0.1850000,0.1850000,1109.1463849,1082.1265243
0.1900000,0.1900000,0.1900000,922.4846735,895.9068609
0.1950000,0.1950000,0.1950000,758.9191566,735.0776917
0.2000000,0.2000000,0.2000000,617.8501326,592.6183287
0.2050000,0.2050000,0.2050000,500.7553174,476.2194657
0.2100000,0.2100000,0.2100000,404.0354267,379.5670127
0.2150000,0.2150000,0.2150000,324.6832274,299.7426105
0.2200000,0.2200000,0.2200000,260.0070001,235.0895689
0.2250000,0.2250000,0.2250000,207.2474780,182.8113931
0.2300000,0.2300000,0.2300000,162.4687538,135.8392462
0.2350000,0.2350000,0.2350000,120.7010916,94.5923563
0.2400000,0.2400000,0.2400000,83.3550907,56.2918468
0.2450000,0.2450000,0.2450000,53.6367486,26.4640344
0.2500000,0.2500000,0.2500000,30.5883602,3.3960436
0.2550000,0.2550000,0.2550000,12.9035363,-14.2834817
0.2600000,0.2600000,0.2600000,-0.5161702,-27.6725769
0.2650000,0.2650000,0.2650000,-10.5655345,-37.6506649
0.2700000,0.2700000,0.2700000,-17.9675558,-44.9223167
0.2750000,0.2750000,0.2750000,-23.2980735,-50.0521923
0.2800000,0.2800000,0.2800000,-27.0072953,-53.4929189
0.2850000,0.2850000,0.2850000,-29.4436730,-55.6073317
0.2900000,0.2900000,0.2900000,-30.8786801,-56.6862277
0.2950000,0.2950000,0.2950000,-31.5277082,-56.9625500
0.3000000,0.3000000,0.3000000,-31.5651503,-56.6227355
0.3050000,0.3050000,0.3050000,-31.1359385,-55.8158050
0.3100000,0.3100000,0.3100000,-30.3663766,-54.8952095
0.3150000,0.3150000,0.3150000,-29.3727493,-53.8526166
0.3200000,0.3200000,0.3200000,-28.2883368,-52.5663552
0.3250000,0.3250000,0.3250000,-27.4109586,-51.1062198
0.3300000,0.3300000,0.3300000,-27.2103090,-49.5273786
0.3350000,0.3350000,0.3350000,-27.6642205,-47.8732813
0.3400000,0.3400000,0.3400000,-28.8409122,-49.6964318
0.3450000,0.3450000,0.3450000,-31.4723951,-52.9257657
0.3500000,0.3500000,0.3500000,-34.0453317,-56.0815182
0.3550000,0.3550000,0.3550000,-35.5256513,-57.6194617
0.3600000,0.3600000,0.3600000,-36.3369129,-57.9762478
0.3650000,0.3650000,0.3650000,-37.9605969,-60.2972016
0.3700000,0.3700000,0.3700000,-39.9814056,-63.0561099
0.3750000,0.3750000,0.3750000,-41.0802141,-64.2379850
0.3800000,0.3800000,0.3800000,-41.1616671,-64.2907765
0.3850000,0.3850000,0.3850000,-40.4603571,-63.5422073
0.3900000,0.3900000,0.3900000,-39.2099699,-62.2332266
0.3950000,0.3950000,0.3950000,-37.6172972,-60.5415625
0.4000000,0.4000000,0.4000000,-35.9002762,-58.5985056
0.4050000,0.4050000,0.4050000,-34.3563870,-56.5010020
0.4100000,0.4100000,0.4100000,-33.4493341,-54.3204529
0.4150000,0.4150000,0.4150000,-33.3713993,-52.1091743
0.4200000,0.4200000,0.4200000,-33.6737810,-50.4545205
0.4250000,0.4250000,0.4250000,-34.0096821,-50.5085787
0.4300000,0.4300000,0.4300000,-34.1554498,-51.6559983
0.4350000,0.4350000,0.4350000,-33.9524203,-51.9570363
0.4400000,0.4400000,0.4400000,-33.3920045,-51.5466880
0.4450000,0.4450000,0.4450000,-32.5751061,-50.6569995
0.4500000,0.4500000,0.4500000,-31.6591390,-49.4764194
0.4550000,0.4550000,0.4550000,-30.7877637,-48.1180329
0.4600000,0.4600000,0.4600000,-29.9988969,-46.6336570
0.4650000,0.4650000,0.4650000,-29.2297676,-45.0815074
0.4700000,0.4700000,0.4700000,-28.4086988,-43.5713474
0.4750000,0.4750000,0.4750000,-27.5050333,-42.9218214
0.4800000,0.4800000,0.4800000,-26.5227646,-42.0366843
0.4850000,0.4850000,0.4850000,-25.4818049,-40.9933219
0.4900000,0.4900000,0.4900000,-24.4056546,-39.8486964
0.4950000,0.4950000,0.4950000,-23.3157772,-38.6446616
0.5000000,0.5000000,0.5000000,-22.2297191,-37.4118568
0.5050000,0.5050000,0.5050000,-21.1609220,-36.1725735
0.5100000,0.5100000,0.5100000,-20.1191876,-34.9428772
0.5150000,0.5150000,0.5150000,-19.1113237,-33.7341841
0.5200000,0.5200000,0.5200000,-18.1417778,-32.5544372
0.5250000,0.5250000,0.5250000,-17.2131890,-31.4089872
0.5300000,0.5300000,0.5300000,-16.3268392,-30.3012539
0.5350000,0.5350000,0.5350000,-15.4830128,-29.2332232
0.5400000,0.5400000,0.5400000,-14.6812753,-28.2058227
0.5450000,0.5450000,0.5450000,-13.9206872,-27.2192051
0.5500000,0.5500000,0.5500000,-13.1999652,-26.2729613
0.5550000,0.5550000,0.5550000,-12.5176031,-25.3662830
0.5600000,0.5600000,0.5600000,-11.8719615,-24.4980836
0.5650000,0.5650000,0.5650000,-11.2613334,-23.6670904
0.5700000,0.5700000,0.5700000,-10.6839918,-22.8719134
0.5750000,0.5750000,0.5750000,-10.1382228,-22.1110968
0.5800000,0.5800000,0.5800000,-9.6223498,-21.3831567
0.5850000,0.5850000,0.5850000,-9.1347491,-20.6866093
0.5900000,0.5900000,0.5900000,-8.6738598,-20.0199915
0.5950000,0.5950000,0.5950000,-8.2381901,-19.3818746
0.6000000,0.6000000,0.6000000,-7.8263201,-18.7708748
0.6050000,0.6050000,0.6050000,-7.4369027,-18.1856595
0.6100000,0.6100000,0.6100000,-7.0686628,-17.6249515
0.6150000,0.6150000,0.6150000,-6.7203957,-17.0875309
0.6200000,0.6200000,0.6200000,-6.3909646,-16.5722360
0.6250000,0.6250000,0.6250000,-6.0792976,-16.0779629
