# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,415301.6019621,318077604.2885337,203778467.2465563,1284903508.7954969,19574824.7705233,904324114.3736324,318077413.6475874,318077794.9294801,374962222.2029783,237146931.7359140,6632529550.9479628
0.0025000,0.0025000,0.0025000,inf,nan,437653.5255143,315167071.3490089,201913787.9245336,1273146416.5861678,19395679.9994107,896049378.5346406,315166880.9085925,315167261.7894253,371531173.0373500,234976945.7104329,6571840641.2006273
0.0050000,0.0050000,0.0050000,inf,nan,509023.8098218,307879786.3868825,197245072.9306952,1243709441.6862173,18947144.3900777,875331399.3993545,307879596.4588275,307879976.3149376,362940638.7577137,229543814.7821520,6419889981.9459171
0.0075000,0.0075000,0.0075000,inf,nan,641234.8003074,296565149.7877507,189996173.9875714,1198003946.8639443,18250725.8964241,843163507.1042987,296564960.6516639,296565338.9238375,349602506.0962857,221108038.9934328,6183962898.9693813
0.0100000,0.0100000,0.0100000,inf,nan,857050.3379369,281723230.7063224,180487468.2021324,1138049975.1418507,17337204.9859520,800967423.3074427,281723042.6707476,281723418.7418971,332106275.9766671,210042451.4645459,5874486640.5552225
0.0125000,0.0125000,0.0125000,inf,nan,1195706.8450366,264037172.4455692,169156624.9785649,1066607049.5243838,16248632.1484992,750685323.7667974,264036985.7930951,264037359.0980432,311257264.2322009,196856378.6493230,5505705594.6155272
0.0150000,0.0150000,0.0150000,inf,nan,1723044.8589802,244250047.9651836,156479707.9611320,986676790.1627260,15030746.2564446,694429773.6319710,244249862.9641932,244250232.9661739,287931434.1010042,182103828.3435699,5093113825.0875025
0.0175000,0.0175000,0.0175000,inf,nan,2549799.3642183,223126151.6124316,142946376.4026934,901346543.1961374,13730592.1263396,634373672.6120725,223125968.5148807,223126334.7099825,263029765.4163134,166354630.2270674,4652647903.9984627
0.0200000,0.0200000,0.0200000,inf,nan,3864994.9557211,201399752.1504259,129027052.7616202,813582370.9157138,12393366.0015426,572604559.7109843,201399571.1900410,201399933.1108107,237417842.6876910,150156228.0113311,4199618347.1018376
0.0225000,0.0225000,0.0225000,inf,nan,5998270.6032625,179702647.2353319,115126519.6527805,725936234.6958796,11057962.0346840,510918534.1661154,179702468.4683762,179702826.0022875,211840453.5076755,133979666.7294521,3747198193.7459469
0.0250000,0.0250000,0.0250000,inf,nan,9539439.2571356,158628632.3969676,101625183.3818517,640807079.1772804,9760918.9670561,451003978.3300951,158628456.1461734,158628808.6477617,186997587.0876819,118267658.4305535,3307770423.6316404
