# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,3857580742.4246225
0.0050000,0.0050000,0.0050000,3405940096.5660276
0.0100000,0.0100000,0.0100000,3135584876.7013330
0.0150000,0.0150000,0.0150000,2743357830.6318717
0.0200000,0.0200000,0.0200000,2286077181.9753642
0.0250000,0.0250000,0.0250000,1818255015.6183887
0.0300000,0.0300000,0.0300000,1402117192.9878929
0.0350000,0.0350000,0.0350000,1052224201.3032845
0.0400000,0.0400000,0.0400000,768795990.9241799
0.0450000,0.0450000,0.0450000,536471301.6988835
0.0500000,0.0500000,0.0500000,368030908.5613796
0.0550000,0.0550000,0.0550000,249327659.5902441
0.0600000,0.0600000,0.0600000,167457348.1599666
0.0650000,0.0650000,0.0650000,111880828.6322306
0.0700000,0.0700000,0.0700000,74545261.6180568
0.0750000,0.0750000,0.0750000,49613618.7619022
0.0800000,0.0800000,0.0800000,33065540.6089965
0.0850000,0.0850000,0.0850000,22100744.7271076
0.0900000,0.0900000,0.0900000,14833042.0862759
0.0950000,0.0950000,0.0950000,10001186.5092047
0.1000000,0.1000000,0.1000000,6780389.8553572
0.1050000,0.1050000,0.1050000,4625551.0982850
0.1100000,0.1100000,0.1100000,3176531.8215905
0.1150000,0.1150000,0.1150000,2196544.8270218
0.1200000,0.1200000,0.1200000,1529638.4460997
0.1250000,0.1250000,0.1250000,1072802.3746893
0.1300000,0.1300000,0.1300000,757732.7743905
0.1350000,0.1350000,0.1350000,538928.6099231
0.1400000,0.1400000,0.1400000,385918.9875694
0.1450000,0.1450000,0.1450000,278180.0614528
0.1500000,0.1500000,0.1500000,201802.2990178
0.1550000,0.1550000,0.1550000,147297.8747621
0.1600000,0.1600000,0.1600000,108152.1202487
0.1650000,0.1650000,0.1650000,79861.8971034
0.1700000,0.1700000,0.1700000,59293.7559425
0.1750000,0.1750000,0.1750000,44253.0170359
0.1800000,0.1800000,0.1800000,33192.6600329
0.1850000,0.1850000,0.1850000,25014.8551815
0.1900000,0.1900000,0.1900000,18937.2520534
0.1950000,0.1950000,0.1950000,14398.1803621
0.2000000,0.2000000,0.2000000,10991.7611451
0.2050000,0.2050000,0.2050000,8416.4551630
0.2100000,0.2100000,0.2100000,6447.9788652
0.2150000,0.2150000,0.2150000,4956.8766783
0.2200000,0.2200000,0.2200000,3822.6429831
0.2250000,0.2250000,0.2250000,2956.4032514
0.2300000,0.2300000,0.2300000,2292.3030835
0.2350000,0.2350000,0.2350000,1796.5787324
0.2400000,0.2400000,0.2400000,1402.0611178
0.2450000,0.2450000,0.2450000,1096.4802184
0.2500000,0.2500000,0.2500000,859.0747894
0.2550000,0.2550000,0.2550000,674.1213218
0.2600000,0.2600000,0.2600000,529.6614673
0.2650000,0.2650000,0.2650000,416.5407984
0.2700000,0.2700000,0.2700000,327.5890373
0.2750000,0.2750000,0.2750000,257.0989945
0.2800000,0.2800000,0.2800000,201.0538894
0.2850000,0.2850000,0.2850000,156.7183366
0.2900000,0.2900000,0.2900000,121.8005403
0.2950000,0.2950000,0.2950000,94.3296259
0.3000000,0.3000000,0.3000000,72.6897119
0.3050000,0.3050000,0.3050000,55.5939635
0.3100000,0.3100000,0.3100000,42.0408227
0.3150000,0.3150000,0.3150000,31.2643647
0.3200000,0.3200000,0.3200000,22.6811185
0.3250000,0.3250000,0.3250000,15.8451757
