# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,105977.2001448,105977.2001448
0.0050000,0.0050000,0.0050000,90624.4629880,90624.4629880
0.0100000,0.0100000,0.0100000,78622.3956743,78622.3956743
0.0150000,0.0150000,0.0150000,68028.0838080,68028.0838080
0.0200000,0.0200000,0.0200000,58859.7800422,58859.7800422
0.0250000,0.0250000,0.0250000,51128.2561413,51128.2561413
0.0300000,0.0300000,0.0300000,44677.2151536,44677.2151536
0.0350000,0.0350000,0.0350000,39368.5868735,39368.5868735
0.0400000,0.0400000,0.0400000,34854.0195877,34854.0195877
0.0450000,0.0450000,0.0450000,30552.6810022,30552.6810022
0.0500000,0.0500000,0.0500000,27054.1366333,27054.1366333
0.0550000,0.0550000,0.0550000,24256.3619612,24256.3619612
0.0600000,0.0600000,0.0600000,22057.1704606,22057.1704606
0.0650000,0.0650000,0.0650000,20357.4103125,20357.4103125
0.0700000,0.0700000,0.0700000,18804.9356995,18804.9356995
0.0750000,0.0750000,0.0750000,17592.8293046,17592.8293046
0.0800000,0.0800000,0.0800000,16452.4736836,16452.4736836
0.0850000,0.0850000,0.0850000,15396.7631088,15396.7631088
0.0900000,0.0900000,0.0900000,14448.1428971,14448.1428971
0.0950000,0.0950000,0.0950000,13690.3473880,13690.3473880
0.1000000,0.1000000,0.1000000,13063.3239167,13063.3239167
0.1050000,0.1050000,0.1050000,12519.1890360,12519.1890360
0.1100000,0.1100000,0.1100000,12020.8362250,12020.8362250
0.1150000,0.1150000,0.1150000,11540.5695606,11540.5695606
0.1200000,0.1200000,0.1200000,11058.7841594,11058.7841594
0.1250000,0.1250000,0.1250000,10562.7159903,10562.7159903
0.1300000,0.1300000,0.1300000,9963.1138275,9963.1138275
0.1350000,0.1350000,0.1350000,9368.3848749,9368.3848749
0.1400000,0.1400000,0.1400000,8808.4720618,8808.4720618
0.1450000,0.1450000,0.1450000,8271.4704298,8271.4704298
0.1500000,0.1500000,0.1500000,7748.1198907,7748.1198907
0.1550000,0.1550000,0.1550000,7161.5799811,7161.5799811
0.1600000,0.1600000,0.1600000,6393.4642901,6393.4642901
0.1650000,0.1650000,0.1650000,5542.3721814,5542.3721814
0.1700000,0.1700000,0.1700000,4802.7071909,4802.7071909
0.1750000,0.1750000,0.1750000,4159.7855825,4159.7855825
0.1800000,0.1800000,0.1800000,3600.8541458,3600.8541458
0.1850000,0.1850000,0.1850000,3114.8826287,3114.8826287
