# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,373684.2538231,373684.2538231
0.0050000,0.0050000,0.0050000,287157.0216932,287157.0216932
0.0100000,0.0100000,0.0100000,234841.5121120,234841.5121120
0.0150000,0.0150000,0.0150000,199648.0366637,199648.0366637
0.0200000,0.0200000,0.0200000,178431.7055489,178431.7055489
0.0250000,0.0250000,0.0250000,173118.5274177,173118.5274177
0.0300000,0.0300000,0.0300000,161902.2029460,161902.2029460
0.0350000,0.0350000,0.0350000,146884.8152454,146884.8152454
0.0400000,0.0400000,0.0400000,136811.8482035,136811.8482035
0.0450000,0.0450000,0.0450000,127631.4066326,127631.4066326
0.0500000,0.0500000,0.0500000,112227.0259222,112227.0259222
0.0550000,0.0550000,0.0550000,99168.6345085,99168.6345085
0.0600000,0.0600000,0.0600000,86835.9333361,86835.9333361
0.0650000,0.0650000,0.0650000,76721.1316294,76721.1316294
0.0700000,0.0700000,0.0700000,68445.8552395,68445.8552395
0.0750000,0.0750000,0.0750000,61651.9263472,61651.9263472
0.0800000,0.0800000,0.0800000,54558.5486913,54558.5486913
0.0850000,0.0850000,0.0850000,48135.9062414,48135.9062414
0.0900000,0.0900000,0.0900000,42694.0149755,42694.0149755
0.0950000,0.0950000,0.0950000,38131.8306471,38131.8306471
0.1000000,0.1000000,0.1000000,34160.0460824,34160.0460824
0.1050000,0.1050000,0.1050000,30761.7635552,30761.7635552
0.1100000,0.1100000,0.1100000,27304.9763835,27304.9763835
0.1150000,0.1150000,0.1150000,24210.3250733,24210.3250733
0.1200000,0.1200000,0.1200000,21161.4038019,21161.4038019
0.1250000,0.1250000,0.1250000,18466.9500862,18466.9500862
0.1300000,0.1300000,0.1300000,16244.6200485,16244.6200485
0.1350000,0.1350000,0.1350000,14364.1204468,14364.1204468
0.1400000,0.1400000,0.1400000,12735.3845926,12735.3845926
0.1450000,0.1450000,0.1450000,11130.4369236,11130.4369236
0.1500000,0.1500000,0.1500000,9560.2161349,9560.2161349
0.1550000,0.1550000,0.1550000,8203.2090888,8203.2090888
0.1600000,0.1600000,0.1600000,7022.7983497,7022.7983497
0.1650000,0.1650000,0.1650000,5993.4934778,5993.4934778
0.1700000,0.1700000,0.1700000,5096.4722567,5096.4722567
0.1750000,0.1750000,0.1750000,4316.8161757,4316.8161757
0.1800000,0.1800000,0.1800000,3641.8710349,3641.8710349
0.1850000,0.1850000,0.1850000,3060.3375695,3060.3375695
0.1900000,0.1900000,0.1900000,2561.8180025,2561.8180025
0.1950000,0.1950000,0.1950000,2136.6304631,2136.6304631
0.2000000,0.2000000,0.2000000,1804.6379318,1775.7655886
0.2050000,0.2050000,0.2050000,1499.7774137,1470.9050705
0.2100000,0.2100000,0.2100000,1243.3268729,1214.4545440
0.2150000,0.2150000,0.2150000,1028.4366520,999.5658533
0.2200000,0.2200000,0.2200000,848.9437226,820.1385581
0.2250000,0.2250000,0.2250000,698.5550502,670.7994847
0.2300000,0.2300000,0.2300000,570.7606925,544.0031201
0.2350000,0.2350000,0.2350000,462.9675524,436.8563950
0.2400000,0.2400000,0.2400000,369.5882004,345.2710634
0.2450000,0.2450000,0.2450000,290.2790858,265.4531758
0.2500000,0.2500000,0.2500000,226.1030152,201.5795346
0.2550000,0.2550000,0.2550000,174.8071758,150.6304688
0.2600000,0.2600000,0.2600000,134.0205858,110.0782987
0.2650000,0.2650000,0.2650000,101.7105053,77.6548161
0.2700000,0.2700000,0.2700000,76.1983805,52.1276877
0.2750000,0.2750000,0.2750000,56.1199520,32.1098294
0.2800000,0.2800000,0.2800000,40.3744083,16.4892783
0.2850000,0.2850000,0.2850000,28.0724220,4.3753888
0.2900000,0.2900000,0.2900000,18.4887799,-4.9448179
0.2950000,0.2950000,0.2950000,11.0251327,-12.0419053
0.3000000,0.3000000,0.3000000,5.1903403,-17.3723888
0.3050000,0.3050000,0.3050000,0.6019275,-21.3015046
0.3100000,0.3100000,0.3100000,-3.0098498,-24.1214487
0.3150000,0.3150000,0.3150000,-5.8245845,-26.0659712
0.3200000,0.3200000,0.3200000,-7.9785776,-28.5320924
0.3250000,0.3250000,0.3250000,-9.5976898,-30.2229977
0.3300000,0.3300000,0.3300000,-10.7889618,-31.2751261
0.3350000,0.3350000,0.3350000,-11.6227342,-31.8245613
0.3400000,0.3400000,0.3400000,-12.1434887,-31.9807151
0.3450000,0.3450000,0.3450000,-12.3925665,-31.8315321
0.3500000,0.3500000,0.3500000,-12.4186760,-31.4476597
0.3550000,0.3550000,0.3550000,-12.2780381,-30.8857953
0.3600000,0.3600000,0.3600000,-12.0301319,-30.1913757
0.3650000,0.3650000,0.3650000,-11.7288768,-29.4885996
0.3700000,0.3700000,0.3700000,-11.4122402,-28.7347885
0.3750000,0.3750000,0.3750000,-11.1021719,-29.1529053
0.3800000,0.3800000,0.3800000,-10.8242673,-29.2151153
0.3850000,0.3850000,0.3850000,-10.6247487,-29.0067148
0.3900000,0.3900000,0.3900000,-10.5385630,-28.5947740
0.3950000,0.3950000,0.3950000,-10.5424515,-28.0320526
0.4000000,0.4000000,0.4000000,-10.5907454,-27.3600359
0.4050000,0.4050000,0.4050000,-10.6761166,-27.2438522
0.4100000,0.4100000,0.4100000,-10.8265631,-27.1018508
0.4150000,0.4150000,0.4150000,-11.1153006,-26.6951756
0.4200000,0.4200000,0.4200000,-11.6451897,-27.1120132
0.4250000,0.4250000,0.4250000,-12.3845046,-29.2521500
0.4300000,0.4300000,0.4300000,-13.1293317,-30.5033284
0.4350000,0.4350000,0.4350000,-13.6941640,-31.6672872
0.4400000,0.4400000,0.4400000,-14.0172437,-32.4079530
0.4450000,0.4450000,0.4450000,-14.1764914,-32.6500473
0.4500000,0.4500000,0.4500000,-14.3582611,-32.5135720
0.4550000,0.4550000,0.4550000,-14.6507235,-32.0928949
0.4600000,0.4600000,0.4600000,-14.9170288,-31.4621396
0.4650000,0.4650000,0.4650000,-14.9921002,-31.4034294
0.4700000,0.4700000,0.4700000,-14.8185485,-31.2632119
0.4750000,0.4750000,0.4750000,-14.4176748,-30.7824457
0.4800000,0.4800000,0.4800000,-13.8404602,-30.0617877
0.4850000,0.4850000,0.4850000,-13.1436210,-29.1769170
0.4900000,0.4900000,0.4900000,-12.3807186,-28.2125354
0.4950000,0.4950000,0.4950000,-11.5965682,-27.3084355
0.5000000,0.5000000,0.5000000,-10.8227622,-26.3492772
0.5050000,0.5050000,0.5050000,-10.0777528,-25.3615276
0.5100000,0.5100000,0.5100000,-9.3718321,-24.3648871
0.5150000,0.5150000,0.5150000,-8.7126377,-23.3738814
0.5200000,0.5200000,0.5200000,-8.1070251,-22.3990765
0.5250000,0.5250000,0.5250000,-7.5587067,-21.4480106
0.5300000,0.5300000,0.5300000,-7.0646362,-20.5259101
0.5350000,0.5350000,0.5350000,-6.6149044,-19.6362395
0.5400000,0.5400000,0.5400000,-6.1971881,-18.7811269
