# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,475341.1161400,3797711.0748040,2448139.2950559,15121013.2701080,243489.6425991,10651998.6125718,3797742.3071126,3797679.8424953,4476889.1763962,2831433.3259134,78140313.0717750,3797711.0748040,2448139.2950559,15121013.2701080,243489.6425991,10651998.6125718,3797742.3071126,3797679.8424953,4476889.1763962,2831433.3259134,78140313.0717750
0.0025000,0.0025000,0.0025000,inf,nan,450956.3260305,2982360.2300814,1922705.7541913,11872008.9916934,191286.3293294,8363364.4628287,2982389.4758772,2982330.9842857,3515721.9628287,2223537.8044833,61351681.9639014,2982360.2300814,1922705.7541913,11872008.9916934,191286.3293294,8363364.4628287,2982389.4758772,2982330.9842857,3515721.9628287,2223537.8044833,61351681.9639014
0.0050000,0.0050000,0.0050000,inf,nan,471695.9077507,2368120.6798289,1526843.9223391,9424824.2266518,151942.8913265,6639520.3915022,2368147.8443322,2368093.5153256,2791632.5468422,1765583.4476556,48706123.9102995,2368120.6798289,1526843.9223391,9424824.2266518,151942.8913265,6639520.3915022,2368147.8443322,2368093.5153256,2791632.5468422,1765583.4476556,48706123.9102995
0.0075000,0.0075000,0.0075000,inf,nan,541516.7192781,1900982.1720948,1225758.6012268,7564084.7876688,122007.0338625,5328761.6560670,1901007.1660062,1900957.1781834,2240951.5476931,1417302.2033579,39090796.7714017,1900982.1720948,1225758.6012268,7564084.7876688,122007.0338625,5328761.6560670,1901007.1660062,1900957.1781834,2240951.5476931,1417302.2033579,39090796.7714017
0.0100000,0.0100000,0.0100000,inf,nan,672096.6221650,1542325.2566860,994569.8485745,6135790.2767088,99010.2779003,4322613.7986174,1542347.9960622,1542302.5173099,1818152.8589551,1149900.8337290,31709977.5206452,1542325.2566860,994569.8485745,6135790.2767088,99010.2779003,4322613.7986174,1542347.9960622,1542302.5173099,1818152.8589551,1149900.8337290,31709977.5206452
0.0125000,0.0125000,0.0125000,inf,nan,812910.2381944,1264330.2072329,815355.1954689,5029007.0660083,81174.4362556,3542937.5702093,1264350.6133766,1264309.8010892,1490441.5077031,942637.9767195,25990469.3602129,1264330.2072329,815355.1954689,5029007.0660083,81174.4362556,3542937.5702093,1264350.6133766,1264309.8010892,1490441.5077031,942637.9767195,25990469.3602129
0.0150000,0.0150000,0.0150000,inf,nan,596311.3161967,1046809.1136141,675108.7504530,4163235.9984930,67209.0904545,2933031.0156331,1046827.1129773,1046791.1142508,1234019.2021410,780462.2710299,21516330.3488008,1046809.1136141,675108.7504530,4163235.9984930,67209.0904545,2933031.0156331,1046827.1129773,1046791.1142508,1234019.2021410,780462.2710299,21516330.3488008
0.0175000,0.0175000,0.0175000,inf,nan,454750.2823240,875004.7375270,564323.1449026,3479634.9663674,56170.8827151,2451446.8572190,875020.2616273,874989.2134266,1031489.5371371,652371.2639972,17983520.3356779,875004.7375270,564323.1449026,3479634.9663674,56170.8827151,2451446.8572190,875020.2616273,874989.2134266,1031489.5371371,652371.2639972,17983520.3356779
0.0200000,0.0200000,0.0200000,inf,nan,365524.2155437,738050.7652858,475997.5843722,2934878.7760865,47365.0961675,2067667.5292855,738063.7506340,738037.7799376,870042.8804762,550263.4328637,15168174.8467374,738050.7652858,475997.5843722,2934878.7760865,47365.0961675,2067667.5292855,738063.7506340,738037.7799376,870042.8804762,550263.4328637,15168174.8467374
0.0225000,0.0225000,0.0225000,inf,nan,315044.0609329,627887.6354233,404939.4026998,2496835.6184826,40276.3619726,1759059.7911008,627898.0234634,627877.2473832,740178.3083682,468129.8658188,12904265.4242396,627887.6354233,404939.4026998,2496835.6184826,40276.3619726,1759059.7911008,627898.0234634,627877.2473832,740178.3083682,468129.8658188,12904265.4242396
