# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,228602059.0018337
0.0050000,0.0050000,0.0050000,99703951.5007805
0.0100000,0.0100000,0.0100000,46312919.7374724
0.0150000,0.0150000,0.0150000,22919319.6998225
0.0200000,0.0200000,0.0200000,12148755.1927306
0.0250000,0.0250000,0.0250000,6974356.0604241
0.0300000,0.0300000,0.0300000,4412470.4322619
0.0350000,0.0350000,0.0350000,3149443.5152571
0.0400000,0.0400000,0.0400000,2561459.3545644
0.0450000,0.0450000,0.0450000,2110921.1249312
0.0500000,0.0500000,0.0500000,1713704.6520660
0.0550000,0.0550000,0.0550000,1366980.4416107
0.0600000,0.0600000,0.0600000,1160514.5716314
0.0650000,0.0650000,0.0650000,858220.2345644
0.0700000,0.0700000,0.0700000,646005.6824492
0.0750000,0.0750000,0.0750000,498951.7095382
0.0800000,0.0800000,0.0800000,394153.2897538
0.0850000,0.0850000,0.0850000,317235.9155966
0.0900000,0.0900000,0.0900000,249800.2691929
0.0950000,0.0950000,0.0950000,179698.6327237
0.1000000,0.1000000,0.1000000,130678.7471976
0.1050000,0.1050000,0.1050000,95985.4034204
0.1100000,0.1100000,0.1100000,71147.5323246
0.1150000,0.1150000,0.1150000,53172.1371172
0.1200000,0.1200000,0.1200000,40032.0234976
0.1250000,0.1250000,0.1250000,30337.7350134
0.1300000,0.1300000,0.1300000,23125.6004844
0.1350000,0.1350000,0.1350000,17719.4735884
0.1400000,0.1400000,0.1400000,13639.6154128
0.1450000,0.1450000,0.1450000,10542.0016048
0.1500000,0.1500000,0.1500000,8177.4500820
0.1550000,0.1550000,0.1550000,6363.7892711
0.1600000,0.1600000,0.1600000,4966.6943386
0.1650000,0.1650000,0.1650000,3886.3458121
0.1700000,0.1700000,0.1700000,3048.0411212
0.1750000,0.1750000,0.1750000,2395.5188395
0.1800000,0.1800000,0.1800000,1886.1645596
0.1850000,0.1850000,0.1850000,1502.7931425
0.1900000,0.1900000,0.1900000,1190.0783157
0.1950000,0.1950000,0.1950000,944.2239709
0.2000000,0.2000000,0.2000000,750.5433979
0.2050000,0.2050000,0.2050000,597.6720348
0.2100000,0.2100000,0.2100000,476.7742240
0.2150000,0.2150000,0.2150000,380.9520622
0.2200000,0.2200000,0.2200000,304.8273853
0.2250000,0.2250000,0.2250000,244.2278470
0.2300000,0.2300000,0.2300000,195.9051385
0.2350000,0.2350000,0.2350000,157.2791270
0.2400000,0.2400000,0.2400000,126.2426160
0.2450000,0.2450000,0.2450000,101.1633579
0.2500000,0.2500000,0.2500000,80.9274852
0.2550000,0.2550000,0.2550000,64.7129846
0.2600000,0.2600000,0.2600000,51.7998411
0.2650000,0.2650000,0.2650000,41.5536197
0.2700000,0.2700000,0.2700000,33.4413638
0.2750000,0.2750000,0.2750000,27.0292237
0.2800000,0.2800000,0.2800000,21.9692363
0.2850000,0.2850000,0.2850000,17.9838400
0.2900000,0.2900000,0.2900000,14.8512758
0.2950000,0.2950000,0.2950000,12.3926439
0.3000000,0.3000000,0.3000000,10.4609844
0.3050000,0.3050000,0.3050000,8.9328201
0.3100000,0.3100000,0.3100000,7.7030009
0.3150000,0.3150000,0.3150000,6.6842229
0.3200000,0.3200000,0.3200000,5.8108563
0.3250000,0.3250000,0.3250000,5.0421948
0.3300000,0.3300000,0.3300000,4.3592544
0.3350000,0.3350000,0.3350000,3.7555378
0.3400000,0.3400000,0.3400000,3.2276746
0.3450000,0.3450000,0.3450000,2.7702593
0.3500000,0.3500000,0.3500000,2.3749089
0.3550000,0.3550000,0.3550000,2.0314722
0.3600000,0.3600000,0.3600000,1.7296506
0.3650000,0.3650000,0.3650000,1.4602234
0.3700000,0.3700000,0.3700000,1.2157769
0.3750000,0.3750000,0.3750000,0.9911330
0.3800000,0.3800000,0.3800000,0.7833588
0.3850000,0.3850000,0.3850000,0.5910861
0.3900000,0.3900000,0.3900000,0.4134729
0.3950000,0.3950000,0.3950000,0.2494476
0.4000000,0.4000000,0.4000000,0.0973620
0.4050000,0.4050000,0.4050000,-0.0450373
0.4100000,0.4100000,0.4100000,-0.1801561
0.4150000,0.4150000,0.4150000,-0.3096681
0.4200000,0.4200000,0.4200000,-0.4337192
0.4250000,0.4250000,0.4250000,-0.5508105
0.4300000,0.4300000,0.4300000,-0.6585345
0.4350000,0.4350000,0.4350000,-0.7546667
0.4400000,0.4400000,0.4400000,-0.8378500
0.4450000,0.4450000,0.4450000,-0.9076920
0.4500000,0.4500000,0.4500000,-0.9646084
0.4550000,0.4550000,0.4550000,-1.0095380
0.4600000,0.4600000,0.4600000,-1.0435049
0.4650000,0.4650000,0.4650000,-1.0672957
0.4700000,0.4700000,0.4700000,-1.0815019
0.4750000,0.4750000,0.4750000,-1.0867591
0.4800000,0.4800000,0.4800000,-1.0839905
0.4850000,0.4850000,0.4850000,-1.0746603
0.4900000,0.4900000,0.4900000,-1.0608734
0.4950000,0.4950000,0.4950000,-1.0450823
0.5000000,0.5000000,0.5000000,-1.0295035
0.5050000,0.5050000,0.5050000,-1.0155928
0.5100000,0.5100000,0.5100000,-1.0038049
0.5150000,0.5150000,0.5150000,-0.9936319
0.5200000,0.5200000,0.5200000,-0.9838569
0.5250000,0.5250000,0.5250000,-0.9729691
0.5300000,0.5300000,0.5300000,-0.9596062
