# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,30032872468846.6875000,9471708755718017024.0000000,6068277916615233536.0000000,38260146135530438656.0000000,583075590440010752.0000000,26927826717528227840.0000000,489543768776917975040.0000000,5051625524244443561984.0000000,35616887994847649071104.0000000
0.0025000,0.0025000,0.0025000,inf,nan,3715918362464.2856445,528430448174425728.0000000,338551670112270400.0000000,2134548971294096128.0000000,32530022016486068.0000000,1502314304129432320.0000000,27311844155918942208.0000000,281832223938176057344.0000000,1987080535863717265408.0000000
0.0050000,0.0050000,0.0050000,inf,nan,609735140874.4973145,51339922108321176.0000000,32892155281107396.0000000,207383163627830144.0000000,3160470376342643.5000000,145958091062120704.0000000,2653495764671271936.0000000,27381549505367195648.0000000,193055795072541327360.0000000
0.0075000,0.0075000,0.0075000,inf,nan,135463755821.6062317,7272150347387199.0000000,4659077927692942.0000000,29375220868126868.0000000,447671405968776.7500000,20674538311635960.0000000,375859944957571136.0000000,3878516723457174016.0000000,27345790996460855296.0000000
0.0100000,0.0100000,0.0100000,inf,nan,37355577766.4524384,1352804343653714.7500000,866706617206323.6250000,5464535909564415.0000000,83278226981598.9375000,3845988340944499.5000000,69919480520253984.0000000,721502460241413632.0000000,5087010550230206464.0000000
0.0125000,0.0125000,0.0125000,inf,nan,12128030632.9730301,309243028026247.9375000,198123976667504.0000000,1249160431848640.0000000,19036905316946.1093750,879170076398996.3750000,15983177953747270.0000000,164931177566693728.0000000,1162860402318891520.0000000
0.0150000,0.0150000,0.0150000,inf,nan,4520715868.2312965,83056632007066.0625000,53212226169518.6093750,335500081897832.1875000,5112939601618.0556641,236127902151050.3437500,4292769390463468.0000000,44297292888873088.0000000,312321591861151936.0000000
0.0175000,0.0175000,0.0175000,inf,nan,2055656942.1230481,25392168527321.9257812,16268102188435.2636719,102569473609075.9687500,1563133219178.9113770,72189295556172.0625000,1312390493251042.5000000,13542620488730662.0000000,95483324757116240.0000000
0.0200000,0.0200000,0.0200000,inf,nan,922041742.3812674,8633840680326.9414062,5531476999546.6230469,34875657057146.3007812,531495996962.8234253,24545793372311.2968750,446238853999751.6875000,4604760236281585.0000000,32466229115412640.0000000
0.0225000,0.0225000,0.0225000,inf,nan,443014131.9650738,3208440423116.2006836,2055564126125.5620117,12960220760195.6347656,197510226068.1916809,9121517006736.8906250,165827837162740.3750000,1711185494696931.7500000,12064849867359746.0000000
