# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,872029.3529266,872029.3529266
0.0050000,0.0050000,0.0050000,628021.7800005,628021.7800005
0.0100000,0.0100000,0.0100000,480525.6853539,480525.6853539
0.0150000,0.0150000,0.0150000,391787.6724146,391787.6724146
0.0200000,0.0200000,0.0200000,340647.5650246,340647.5650246
0.0250000,0.0250000,0.0250000,306896.2928176,306896.2928176
0.0300000,0.0300000,0.0300000,272652.5808690,272652.5808690
0.0350000,0.0350000,0.0350000,244365.1815635,244365.1815635
0.0400000,0.0400000,0.0400000,210799.4155662,210799.4155662
0.0450000,0.0450000,0.0450000,183542.2662070,183542.2662070
0.0500000,0.0500000,0.0500000,159637.8598798,159637.8598798
0.0550000,0.0550000,0.0550000,138070.4689380,138070.4689380
0.0600000,0.0600000,0.0600000,115458.8098809,115458.8098809
0.0650000,0.0650000,0.0650000,94845.8305367,94845.8305367
0.0700000,0.0700000,0.0700000,77813.8454964,77813.8454964
0.0750000,0.0750000,0.0750000,63741.2221650,63741.2221650
0.0800000,0.0800000,0.0800000,51714.8440617,51714.8440617
0.0850000,0.0850000,0.0850000,41835.3083739,41835.3083739
0.0900000,0.0900000,0.0900000,33850.9069193,33850.9069193
0.0950000,0.0950000,0.0950000,27396.3563509,27396.3563509
0.1000000,0.1000000,0.1000000,22176.5097367,22176.5097367
0.1050000,0.1050000,0.1050000,17953.4213761,17953.4213761
0.1100000,0.1100000,0.1100000,14535.4458498,14535.4458498
0.1150000,0.1150000,0.1150000,11768.2329016,11768.2329016
0.1200000,0.1200000,0.1200000,9527.3936171,9527.3936171
0.1250000,0.1250000,0.1250000,7712.5855885,7712.5855885
0.1300000,0.1300000,0.1300000,6242.7715383,6242.7715383
0.1350000,0.1350000,0.1350000,5051.0534339,5051.0534339
0.1400000,0.1400000,0.1400000,4086.1002793,4086.1002793
0.1450000,0.1450000,0.1450000,3305.7203037,3305.7203037
0.1500000,0.1500000,0.1500000,2674.5905123,2674.5905123
0.1550000,0.1550000,0.1550000,2164.1625138,2164.1625138
0.1600000,0.1600000,0.1600000,1775.7446767,1751.3520887
0.1650000,0.1650000,0.1650000,1441.4660975,1416.6854114
0.1700000,0.1700000,0.1700000,1171.0269810,1145.9268983
0.1750000,0.1750000,0.1750000,952.2500596,926.9298048
0.1800000,0.1800000,0.1800000,775.2749946,749.8139178
0.1850000,0.1850000,0.1850000,632.1076074,606.5774737
0.1900000,0.1900000,0.1900000,516.2582358,490.7425945
0.1950000,0.1950000,0.1950000,422.4529661,397.0670595
0.2000000,0.2000000,0.2000000,346.3965592,321.3100558
0.2050000,0.2050000,0.2050000,284.5740396,260.0418843
0.2100000,0.2100000,0.2100000,234.1352796,210.4894692
0.2150000,0.2150000,0.2150000,192.8692726,170.2552474
0.2200000,0.2200000,0.2200000,159.1054275,137.1321186
0.2250000,0.2250000,0.2250000,131.5222252,109.3156250
0.2300000,0.2300000,0.2300000,109.0188508,86.8925379
0.2350000,0.2350000,0.2350000,90.6617009,68.8308268
0.2400000,0.2400000,0.2400000,75.6475469,54.2958117
0.2450000,0.2450000,0.2450000,63.2554733,42.6123666
0.2500000,0.2500000,0.2500000,52.8032394,33.2343469
0.2550000,0.2550000,0.2550000,43.7123463,25.6788328
0.2600000,0.2600000,0.2600000,35.7008479,18.9344606
0.2650000,0.2650000,0.2650000,28.7608249,11.4055279
0.2700000,0.2700000,0.2700000,22.9102100,5.3537440
0.2750000,0.2750000,0.2750000,18.0866482,0.5072917
0.2800000,0.2800000,0.2800000,14.1750461,-3.2900847
0.2850000,0.2850000,0.2850000,11.0451429,-6.2408997
