# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,475341.1161400,3797711.0748040,2448139.2950559,15121013.2701080,243489.6425991,10651998.6125718,3797742.3071126,3797679.8424953,4476889.1763962,2831433.3259134,78140313.0717750
0.0025000,0.0025000,0.0025000,inf,nan,450956.3260305,2982360.2300814,1922705.7541913,11872008.9916934,191286.3293294,8363364.4628287,2982389.4758772,2982330.9842857,3515721.9628287,2223537.8044833,61351681.9639014
0.0050000,0.0050000,0.0050000,inf,nan,471695.9077507,2368120.6798289,1526843.9223391,9424824.2266518,151942.8913265,6639520.3915022,2368147.8443322,2368093.5153256,2791632.5468422,1765583.4476556,48706123.9102995
0.0075000,0.0075000,0.0075000,inf,nan,541516.7192781,1900982.1720948,1225758.6012268,7564084.7876688,122007.0338625,5328761.6560670,1901007.1660062,1900957.1781834,2240951.5476931,1417302.2033579,39090796.7714017
0.0100000,0.0100000,0.0100000,inf,nan,672096.6221650,1542325.2566860,994569.8485745,6135790.2767088,99010.2779003,4322613.7986174,1542347.9960622,1542302.5173099,1818152.8589551,1149900.8337290,31709977.5206452
0.0125000,0.0125000,0.0125000,inf,nan,812910.2381944,1264330.2072329,815355.1954689,5029007.0660083,81174.4362556,3542937.5702093,1264350.6133766,1264309.8010892,1490441.5077031,942637.9767195,25990469.3602129
0.0150000,0.0150000,0.0150000,inf,nan,596311.3161967,1046809.1136141,675108.7504530,4163235.9984930,67209.0904545,2933031.0156331,1046827.1129773,1046791.1142508,1234019.2021410,780462.2710299,21516330.3488008
0.0175000,0.0175000,0.0175000,inf,nan,454750.2823240,875004.7375270,564323.1449026,3479634.9663674,56170.8827151,2451446.8572190,875020.2616273,874989.2134266,1031489.5371371,652371.2639972,17983520.3356779
0.0200000,0.0200000,0.0200000,inf,nan,365524.2155437,738050.7652858,475997.5843722,2934878.7760865,47365.0961675,2067667.5292855,738063.7506340,738037.7799376,870042.8804762,550263.4328637,15168174.8467374
0.0225000,0.0225000,0.0225000,inf,nan,315044.0609329,627887.6354233,404939.4026998,2496835.6184826,40276.3619726,1759059.7911008,627898.0234634,627877.2473832,740178.3083682,468129.8658188,12904265.4242396
0.0250000,0.0250000,0.0250000,inf,nan,295911.6746864,538491.6104195,347126.4410359,2141503.0543695,34425.6536851,1508716.5151368,538497.8295724,538485.3912667,634794.8052872,401479.4863102,11067767.9124965
0.0275000,0.0275000,0.0275000,inf,nan,305395.1687385,462642.8444306,298192.0665003,1841996.4394012,29541.2039841,1297613.3350173,462646.1628341,462639.5260272,545381.3368031,344929.4435291,9518986.9244645
0.0300000,0.0300000,0.0300000,inf,nan,344880.2481410,400644.1925638,258186.4481249,1595657.9621088,25545.6328750,1124053.6820095,400644.5489761,400643.8361515,472294.9202679,298705.5350748,8245760.0433162
0.0325000,0.0325000,0.0325000,inf,nan,420149.7899860,349738.6843853,225332.3790016,1393478.3175914,22262.0400772,981601.9119985,349736.0203126,349741.3484579,412285.5319562,260752.2654631,7200733.2342619
0.0350000,0.0350000,0.0350000,inf,nan,542566.8525514,307787.8079714,198251.1418237,1226944.9189824,19553.0912590,864261.2807853,307782.0676830,307793.5482599,362832.2110326,229475.2390676,6339915.7942094
0.0375000,0.0375000,0.0375000,inf,nan,731485.4154551,273128.7397191,175870.5258426,1089441.2817851,17311.8887273,767370.6511075,273119.8702799,273137.6091582,321974.7565115,203634.7159309,5629114.5280315
0.0400000,0.0400000,0.0400000,inf,nan,615710.9536576,244466.5845996,157355.3977294,975817.4156680,15455.0793624,687301.8817669,244454.5359215,244478.6332777,288186.6958879,182265.2700728,5041713.9151271
0.0425000,0.0425000,0.0425000,inf,nan,501077.5670050,220792.6345835,142055.0335590,882063.9773146,13917.6252081,621230.3032886,220777.3594932,220807.9096737,260278.9249958,164614.8459854,4556992.4073122
0.0450000,0.0450000,0.0450000,inf,nan,442169.2763259,197140.2766571,127095.2834807,783883.5235983,12596.7916615,552247.2174684,197128.0296439,197152.5236704,232396.6076971,146980.5201639,4051240.8053729
0.0475000,0.0475000,0.0475000,inf,nan,429590.7252823,175257.4362747,112952.1610347,697236.1298061,11175.0317028,491183.4540629,175242.5441646,175272.3283849,206600.2663412,130665.4813671,3603257.2477800
0.0500000,0.0500000,0.0500000,inf,nan,461209.5588155,156375.9658156,100745.8536665,622509.1784579,9947.0199098,438518.3577742,156358.4417007,156393.4899305,184342.0563121,116588.1533010,3216886.3388044
0.0525000,0.0525000,0.0525000,inf,nan,541681.7009493,140079.9378002,90208.1575695,558047.9518934,8886.0143237,393086.2160490,140059.7997891,140100.0758113,165131.6661577,104438.4357754,2883576.6150338
0.0550000,0.0550000,0.0550000,inf,nan,683442.1006263,126020.5121516,81114.0959777,502465.1334387,7969.5642668,353909.6730882,125997.7832364,126043.2410668,148557.8696596,93956.2464933,2596158.3282780
0.0575000,0.0575000,0.0575000,inf,nan,909450.5383917,113902.2645187,73273.1166448,454586.2164412,7178.6402908,320161.2803507,113876.9724372,113927.5566002,134272.4091293,84921.3279533,2348561.4014824
0.0600000,0.0600000,0.0600000,inf,nan,1242925.1393765,103472.7384921,66522.3650366,413407.7862962,6496.9693128,291134.1137535,103444.9155845,103500.5613997,121977.6791554,77145.4579665,2135599.8928805
0.0625000,0.0625000,0.0625000,inf,nan,1112089.9412140,94514.3974710,60721.5023530,378065.3869601,5910.5223442,266219.1412963,94484.0805308,94544.7144111,111417.2391519,70466.4492656,1952805.9772900
0.0650000,0.0650000,0.0650000,inf,nan,830089.2478387,86838.3723068,55748.6794706,347808.5621922,5407.1163049,244887.6438019,86805.6024261,86871.1421875,102368.4428380,64743.4879786,1796300.9939546
0.0675000,0.0675000,0.0675000,inf,nan,658104.8426466,80279.5617444,51497.3815400,321981.3034138,4976.1016948,226677.4434282,80244.3841522,80314.7393365,94636.6624475,59853.4806981,1662694.4257151
0.0700000,0.0700000,0.0700000,inf,nan,566625.8358593,74692.7601718,47873.9336618,300006.6046996,4608.1153988,211182.0246898,74655.2240662,74730.2962775,88050.7239708,55688.1674749,1549004.0956552
0.0725000,0.0725000,0.0725000,inf,nan,540934.6041499,69007.1708159,44330.4593813,275666.8121969,4294.8833763,194113.0598067,68971.1898216,69043.1518102,81348.3306218,51449.2017235,1423914.5175874
0.0750000,0.0750000,0.0750000,inf,nan,577710.8454498,62713.8972531,40258.3611531,250787.9558681,3915.7601464,176576.2707967,62675.8423944,62751.9521119,73929.5755501,46757.1690375,1295255.9201268
0.0775000,0.0775000,0.0775000,inf,nan,684403.9909844,57140.2782600,36651.8197474,228751.8012385,3553.6384152,161043.1086170,57100.2097384,57180.3467817,67359.1772096,42601.6842594,1181297.0792504
0.0800000,0.0800000,0.0800000,inf,nan,881211.1158811,52200.2134643,33455.2227261,209217.1856310,3233.0246629,147273.1722862,52158.1939267,52242.2330019,61535.6371406,38918.5541268,1080274.3540686
0.0825000,0.0825000,0.0825000,inf,nan,1206344.8639360,47816.7544653,30618.8636682,191879.2887755,2948.9133788,135051.6660206,47772.8487513,47860.6601794,56368.2455826,35650.4087497,990611.9438500
0.0850000,0.0850000,0.0850000,inf,nan,1726426.7746836,43921.2484197,28098.3900391,176466.2236878,2696.8358523,124186.9976583,43875.5233085,43966.9735309,51776.0718998,32746.0631000,910904.2706322
0.0875000,0.0875000,0.0875000,inf,nan,2509891.4294572,40121.4812868,25679.0120942,161158.3607108,2462.9448991,113422.3375070,40084.5377077,40158.4248659,47296.7589624,29913.0968530,831948.4106938
0.0900000,0.0900000,0.0900000,inf,nan,3331054.9833960,36390.3851238,23270.1448213,146329.1484753,2224.7090944,102972.5938564,36352.0031952,36428.7670523,42898.3980288,27131.3291487,755289.6351095
0.0925000,0.0925000,0.0925000,inf,nan,2311260.6957275,33041.3297269,21108.3556756,133010.5217198,2011.3631341,93587.5369938,33001.5694511,33081.0900026,38950.4015746,24634.3969508,686441.9103446
0.0950000,0.0950000,0.0950000,inf,nan,1702510.1869821,30032.1559566,19166.3873633,121035.8097324,1832.3957429,85149.7038484,29991.0778367,30073.2340765,35403.0707702,22390.8679596,624543.4699071
0.0975000,0.0975000,0.0975000,inf,nan,1366188.0607938,27325.3240999,17419.9665358,110256.6422247,1660.8617125,77554.5268068,27282.9889444,27367.6592553,32212.1523451,20372.7539494,568827.1517592
