# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,2375355.2790418,2229008.0515256,1435939.2580333,8894169.4597702,141921.8306752,6264945.8322104,2229240.4847708,2228775.6182804,2627641.1826536,1661866.2021688,45956612.6159928
0.0025000,0.0025000,0.0025000,inf,nan,2357650.3665140,1754375.3585878,1130188.6765358,7001335.2871222,111612.0483171,4931682.8060700,1754609.8759648,1754140.8412108,2068125.7471919,1307997.5697528,36176363.2090851
0.0050000,0.0050000,0.0050000,inf,nan,2802471.3451683,1398077.3482880,900670.8642360,5580402.1179698,88863.2728383,3930815.4166389,1398313.9023826,1397840.7941935,1648107.8273282,1042354.9127817,28834426.9611736
0.0075000,0.0075000,0.0075000,inf,nan,2781371.5778751,1128034.6216377,726719.1677812,4503449.7925692,71625.0800325,3172239.4995279,1128273.1709032,1127796.0723721,1329770.9827677,841021.0143893,23269837.5176719
0.0100000,0.0100000,0.0100000,inf,nan,2635438.5102689,921319.2608217,593562.7247248,3679049.7445206,58432.0851108,2591554.8067686,921559.7692720,921078.7523715,1086086.8943252,686901.6645852,19010181.7298786
0.0125000,0.0125000,0.0125000,inf,nan,2920069.1101765,759927.3714282,489606.2780170,3035290.6145717,48138.5016909,2138111.1277295,760167.5643702,759687.1784862,895831.8726681,566573.8236411,15683920.3432575
0.0150000,0.0150000,0.0150000,inf,nan,1984265.7655165,633005.4439246,407852.6001976,2529092.3844220,40042.5542630,1781559.9133633,633247.1654686,632763.7223806,746211.3796142,471945.5151035,13068413.1294847
0.0175000,0.0175000,0.0175000,inf,nan,1354721.2563339,532584.8039485,343170.3063070,2128589.7838075,33638.6520531,1499457.6989533,532828.0581520,532341.5497451,627831.6326192,397075.5892358,10999031.3719959
0.0200000,0.0200000,0.0200000,inf,nan,963790.0585169,452338.6107894,291483.6034516,1808551.9242467,28522.5852409,1274032.4733367,452583.4059786,452093.8156003,533234.3063549,337246.9869243,9345407.1702793
0.0225000,0.0225000,0.0225000,inf,nan,721274.3039093,387563.8974652,249762.8474761,1550223.3556756,24393.9288839,1092073.3805228,387810.2458509,387317.5490795,456875.3608549,288953.3494226,8010631.3415643
