# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,41455246.9340664,41455246.9340664
0.0050000,0.0050000,0.0050000,20589279.9016082,20589279.9016082
0.0100000,0.0100000,0.0100000,11153053.3672572,11153053.3672572
0.0150000,0.0150000,0.0150000,6643278.2614745,6643278.2614745
0.0200000,0.0200000,0.0200000,4326418.4920308,4326418.4920308
0.0250000,0.0250000,0.0250000,3104410.3162806,3104410.3162806
0.0300000,0.0300000,0.0300000,2445023.3972133,2445023.3972133
0.0350000,0.0350000,0.0350000,2016415.2570011,2016415.2570011
0.0400000,0.0400000,0.0400000,1623288.9138149,1623288.9138149
0.0450000,0.0450000,0.0450000,1300835.6232538,1300835.6232538
0.0500000,0.0500000,0.0500000,1083693.9531605,1083693.9531605
0.0550000,0.0550000,0.0550000,873847.3550556,873847.3550556
0.0600000,0.0600000,0.0600000,647838.2735761,647838.2735761
0.0650000,0.0650000,0.0650000,486838.8976983,486838.8976983
0.0700000,0.0700000,0.0700000,370405.1085920,370405.1085920
0.0750000,0.0750000,0.0750000,285001.8946679,285001.8946679
0.0800000,0.0800000,0.0800000,221520.9958469,221520.9958469
0.0850000,0.0850000,0.0850000,173736.7285849,173736.7285849
0.0900000,0.0900000,0.0900000,137333.7068705,137333.7068705
0.0950000,0.0950000,0.0950000,106880.6836024,106880.6836024
0.1000000,0.1000000,0.1000000,81992.0904742,81992.0904742
0.1050000,0.1050000,0.1050000,63234.5439128,63234.5439128
0.1100000,0.1100000,0.1100000,48985.9895513,48985.9895513
0.1150000,0.1150000,0.1150000,36357.9096101,36357.9096101
0.1200000,0.1200000,0.1200000,26586.4887353,26586.4887353
0.1250000,0.1250000,0.1250000,19559.9910517,19559.9910517
0.1300000,0.1300000,0.1300000,14475.1498473,14475.1498473
0.1350000,0.1350000,0.1350000,10772.5860524,10772.5860524
0.1400000,0.1400000,0.1400000,8060.3152855,8060.3152855
0.1450000,0.1450000,0.1450000,6061.1002907,6061.1002907
0.1500000,0.1500000,0.1500000,4578.1136939,4578.1136939
0.1550000,0.1550000,0.1550000,3474.0347830,3474.0347830
0.1600000,0.1600000,0.1600000,2647.7746994,2647.7746994
0.1650000,0.1650000,0.1650000,2023.8206245,2023.8206245
0.1700000,0.1700000,0.1700000,1568.6606396,1543.7111409
0.1750000,0.1750000,0.1750000,1206.2050982,1180.9054387
0.1800000,0.1800000,0.1800000,930.8694759,905.5155996
0.1850000,0.1850000,0.1850000,720.9462747,695.6093170
0.1900000,0.1900000,0.1900000,560.2729388,535.0006509
0.1950000,0.1950000,0.1950000,436.8383523,411.6793030
0.2000000,0.2000000,0.2000000,341.6610846,316.6868460
0.2050000,0.2050000,0.2050000,267.8788716,243.3078426
0.2100000,0.2100000,0.2100000,210.0782332,186.4842052
0.2150000,0.2150000,0.2150000,164.3620797,140.9698594
0.2200000,0.2200000,0.2200000,128.2887640,104.3266955
0.2250000,0.2250000,0.2250000,99.9784937,75.8699719
0.2300000,0.2300000,0.2300000,77.7647238,53.7580276
0.2350000,0.2350000,0.2350000,60.2578100,36.5782777
0.2400000,0.2400000,0.2400000,46.4101408,23.2430951
0.2450000,0.2450000,0.2450000,35.4769246,12.9120065
0.2500000,0.2500000,0.2500000,26.8990247,3.9807613
0.2550000,0.2550000,0.2550000,20.2172790,-2.8626978
0.2600000,0.2600000,0.2600000,15.0407756,-8.0411372
0.2650000,0.2650000,0.2650000,11.0330546,-11.9163520
0.2700000,0.2700000,0.2700000,7.8970605,-14.7712055
0.2750000,0.2750000,0.2750000,5.3650265,-16.8273860
0.2800000,0.2800000,0.2800000,3.1944320,-18.2590149
0.2850000,0.2850000,0.2850000,1.1693629,-19.2031153
0.2900000,0.2900000,0.2900000,-0.8245849,-20.8424253
0.2950000,0.2950000,0.2950000,-2.7159618,-23.6128798
0.3000000,0.3000000,0.3000000,-4.3564716,-25.5745376
0.3050000,0.3050000,0.3050000,-5.6652735,-26.8939852
0.3100000,0.3100000,0.3100000,-6.6418429,-27.7053784
0.3150000,0.3150000,0.3150000,-7.3239809,-28.1167284
0.3200000,0.3200000,0.3200000,-7.7584759,-28.2149593
0.3250000,0.3250000,0.3250000,-7.9925497,-28.0699809
0.3300000,0.3300000,0.3300000,-8.0819177,-27.7379690
0.3350000,0.3350000,0.3350000,-8.1199334,-27.2640091
0.3400000,0.3400000,0.3400000,-8.2805509,-26.6842284
