# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1237699.2779865,1237699.2779865
0.0050000,0.0050000,0.0050000,808127.9052831,808127.9052831
0.0100000,0.0100000,0.0100000,550982.6610474,550982.6610474
0.0150000,0.0150000,0.0150000,390702.1723729,390702.1723729
0.0200000,0.0200000,0.0200000,286545.8436591,286545.8436591
0.0250000,0.0250000,0.0250000,216021.6250919,216021.6250919
0.0300000,0.0300000,0.0300000,166418.6968281,166418.6968281
0.0350000,0.0350000,0.0350000,130371.4039656,130371.4039656
0.0400000,0.0400000,0.0400000,103486.9803901,103486.9803901
0.0450000,0.0450000,0.0450000,83055.8709761,83055.8709761
0.0500000,0.0500000,0.0500000,67341.1985551,67341.1985551
0.0550000,0.0550000,0.0550000,55182.7148983,55182.7148983
0.0600000,0.0600000,0.0600000,45773.3448169,45773.3448169
0.0650000,0.0650000,0.0650000,38531.1040714,38531.1040714
0.0700000,0.0700000,0.0700000,33023.9227415,33023.9227415
0.0750000,0.0750000,0.0750000,28923.8643275,28923.8643275
0.0800000,0.0800000,0.0800000,25977.6860839,25977.6860839
0.0850000,0.0850000,0.0850000,23986.4987403,23986.4987403
0.0900000,0.0900000,0.0900000,22790.5464018,22790.5464018
0.0950000,0.0950000,0.0950000,22256.9933908,22256.9933908
0.1000000,0.1000000,0.1000000,21263.1760139,21263.1760139
0.1050000,0.1050000,0.1050000,19560.0256805,19560.0256805
0.1100000,0.1100000,0.1100000,18170.6436123,18170.6436123
0.1150000,0.1150000,0.1150000,17007.7918245,17007.7918245
0.1200000,0.1200000,0.1200000,15998.4625505,15998.4625505
0.1250000,0.1250000,0.1250000,15083.4017498,15083.4017498
0.1300000,0.1300000,0.1300000,14216.6727601,14216.6727601
0.1350000,0.1350000,0.1350000,13348.6435913,13348.6435913
0.1400000,0.1400000,0.1400000,12410.0025332,12410.0025332
0.1450000,0.1450000,0.1450000,11479.0957280,11479.0957280
0.1500000,0.1500000,0.1500000,10546.1641363,10546.1641363
0.1550000,0.1550000,0.1550000,9610.4648198,9610.4648198
0.1600000,0.1600000,0.1600000,8634.5652416,8634.5652416
0.1650000,0.1650000,0.1650000,7205.9180020,7205.9180020
0.1700000,0.1700000,0.1700000,5999.9163015,5999.9163015
0.1750000,0.1750000,0.1750000,5017.0984421,5017.0984421
0.1800000,0.1800000,0.1800000,4213.5389743,4213.5389743
