# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,151693229.9032720,28750097938.1308708,18419407368.9831505,116133883260.9477844,1769808531.6895144,81736033856.6572571,1485953259402.8894043,15333631589605.2675781,108111003188844.3750000
0.0025000,0.0025000,0.0025000,inf,nan,88989136.8266128,15462296589.5026550,9906267213.2501659,62458863470.5483246,951825945.5005727,43959087217.0749588,799172792862.6645508,8246708023717.2119141,58144077250135.8828125
0.0050000,0.0050000,0.0050000,inf,nan,51463902.8432391,8569296232.1751604,5490107343.7573910,34615116522.7849426,527502308.6679496,24362416156.4155235,442907343960.5907593,4570385549951.0146484,32223867541421.2304688
0.0075000,0.0075000,0.0075000,inf,nan,31028235.0007410,4880582732.8328028,3126849059.4521995,19714827875.8930702,300431526.0520376,13875463992.5861511,252255453050.0785522,2603037854985.8144531,18352921694164.5585938
0.0100000,0.0100000,0.0100000,inf,nan,19654586.9417697,2849883236.5835085,1825836053.8621266,11511956336.1288300,175426154.6471456,8102212315.5542631,147298095608.0698547,1519976529094.9440918,10716708052389.5898438
0.0125000,0.0125000,0.0125000,inf,nan,13366058.0649820,1702613651.4045963,1090812784.9433222,6877632608.0864401,104803461.4418978,4840535589.3297148,88000911836.8673248,908084983781.2784424,6402514981936.0185547
0.0150000,0.0150000,0.0150000,inf,nan,10194009.6532862,1038859704.5557364,665564814.0738305,4196434958.3764043,63945134.7892614,2953485911.7311974,53694326253.5235977,554072804124.7803955,3906521277883.4921875
0.0175000,0.0175000,0.0175000,inf,nan,8372262.1450171,646349403.1192991,414095159.6869267,2610907230.3988533,39783973.8413901,1837578177.2120078,33407047103.6709900,344726654164.5435181,2430507203619.8051758
0.0200000,0.0200000,0.0200000,inf,nan,5309531.5303955,409501740.7400356,262354191.8119665,1654168693.7910461,25204984.9735300,1164217673.8590524,21165255731.9668808,218402379059.3532104,1539845677871.1413574
0.0225000,0.0225000,0.0225000,inf,nan,3450719.0720195,263885197.2625596,169062392.3943935,1065952917.9034829,16241880.4633287,750226634.1164355,13638796578.7265701,140735921829.9813538,992250148448.7508545
0.0250000,0.0250000,0.0250000,inf,nan,2297910.1537114,172790787.5083183,110701327.1307021,697976513.0982794,10634935.3346443,491241928.4157152,8930355805.4090824,92148796234.9757843,649680926929.4556885
0.0275000,0.0275000,0.0275000,inf,nan,1570534.3442074,114876605.1589002,73597832.9898241,464030257.1083353,7070397.7744192,326588764.5848653,5936869439.7523975,61258424580.9300613,431884246113.9766846
0.0300000,0.0300000,0.0300000,inf,nan,1102613.6496243,77498909.8380366,49651423.8871196,313040545.6805955,4769958.6422510,220321102.2186011,4004840279.3705072,41321334815.3189621,291314734883.8931274
0.0325000,0.0325000,0.0325000,inf,nan,786481.3323490,53034189.6116589,33977935.0609993,214212646.1368822,3264342.6966388,150765345.4045674,2740243326.2171035,28271564555.8336182,199305027602.1117554
0.0350000,0.0350000,0.0350000,inf,nan,581740.5987390,36809607.4394283,23583616.2310927,148670889.7675756,2265910.2380481,104636637.6367661,1901560583.0688546,19616881315.8287659,138283475618.2401733
0.0375000,0.0375000,0.0375000,inf,nan,451953.5352727,25916404.7262057,16604911.7330976,104665500.5080688,1595612.5068775,73665386.3865857,1338451545.5987504,13805919890.0498848,97312098246.2796173
0.0400000,0.0400000,0.0400000,inf,nan,375299.5382214,18517484.2411645,11864848.0552144,74775623.5727518,1140368.0552134,52628730.5427330,955965413.8083758,9858886139.9145279,69482830084.2773438
0.0425000,0.0425000,0.0425000,inf,nan,339399.2540084,13436637.1663429,8609863.1138716,54250034.8286832,827776.6578868,38182717.4117505,693310133.7795594,7148473550.9052296,50372855884.3261261
0.0450000,0.0450000,0.0450000,inf,nan,338517.4182384,9911041.8671433,6351239.2368633,40007374.8262742,610883.9064610,28158658.8650880,511060186.0284262,5267859750.3191023,37113910091.0597458
0.0475000,0.0475000,0.0475000,inf,nan,372295.4053227,7439941.5712982,4768155.2931268,30024891.2401117,458866.3483024,21132923.0406735,383335424.0443726,3949999660.5631771,27823247942.0892067
0.0500000,0.0500000,0.0500000,inf,nan,445640.4781746,5659422.7691086,3627069.7228644,22838233.7693734,349062.5582794,16074640.5105092,291548496.1333498,3004053195.1351285,21159848348.5278053
0.0525000,0.0525000,0.0525000,inf,nan,569732.8556522,4375082.7312577,2802327.6592877,17657386.5216679,268767.1608077,12428276.0998735,225298585.2386021,2320806962.4634738,16344850257.5719948
0.0550000,0.0550000,0.0550000,inf,nan,626752.3461394,3321207.1266240,2127139.3494703,13421062.5452836,203920.1143073,9445525.5290474,171811515.5872347,1773495286.6255689,12507548161.4386883
0.0575000,0.0575000,0.0575000,inf,nan,668398.4107338,2550824.9544972,1633567.0196143,10309635.8395457,156513.7761469,7255654.0202864,132024323.7273183,1363151887.1468222,9615638546.3364391
0.0600000,0.0600000,0.0600000,inf,nan,789528.5516274,1982354.1994701,1269344.6762524,8013924.6017454,121527.7211415,5639885.7582051,102676577.1756998,1060547314.4313576,7483421583.7753353
0.0625000,0.0625000,0.0625000,inf,nan,1010710.6471110,1558906.1711963,998026.3688469,6304120.2165287,95461.2736196,4436479.8174441,80827729.6887321,835338073.1080866,5896960455.7172813
0.0650000,0.0650000,0.0650000,inf,nan,1371511.9634725,1240489.8343689,793991.7771644,5018673.4847022,75853.6855757,3531736.7477759,64410662.4885752,666193714.1184094,4705865806.8997679
0.0675000,0.0675000,0.0675000,inf,nan,1818649.7045393,998774.4624093,639090.8370683,4043138.1648533,60961.7887500,2845108.4972556,51960973.7795819,538003313.6886305,3803599602.1662607
0.0700000,0.0700000,0.0700000,inf,nan,2547174.6667502,813539.8067465,520369.5038228,3295831.1891028,49541.5177624,2319105.9670682,42433489.5854561,439981993.1749095,3114124781.2959862
0.0725000,0.0725000,0.0725000,inf,nan,3748845.0480316,670249.6757929,428515.2472824,2718030.8715007,40698.5809229,1912400.4428725,35076839.5862844,364376613.9988481,2582779434.0469551
0.0750000,0.0750000,0.0750000,inf,nan,5726152.4277941,558380.0143811,356785.9301288,2267222.9144778,33785.5708581,1595070.0912078,29347030.5261128,305573889.9160396,2169988240.8738508
0.0775000,0.0775000,0.0775000,inf,nan,9023908.6035330,470258.0197172,300266.0893805,1912410.7493347,28330.5289254,1345299.3507645,24847433.5214355,259481065.3203451,1846895654.9349101
0.0800000,0.0800000,0.0800000,inf,nan,10638649.4664423,400250.2055611,255346.7763067,1630835.4606366,23986.9864430,1147070.3998946,21286807.5989336,223092710.3978512,1592311311.9105959
0.0825000,0.0825000,0.0825000,inf,nan,7076912.2408418,344190.5907348,219359.2347096,1403552.7321643,20498.7843958,987319.8878334,18230332.7799199,190324486.4907098,1354373426.3958247
0.0850000,0.0850000,0.0850000,inf,nan,5145296.5588876,293224.2643232,187044.9972669,1194511.3906891,17563.1861479,840168.7983204,15577709.9508444,163137969.4224685,1163724893.6429110
0.0875000,0.0875000,0.0875000,inf,nan,4469762.3336015,251208.6434842,160096.5542701,1025399.1989848,14962.6826004,721120.4952684,13435617.5727919,141216277.9733644,1010178563.6657876
0.0900000,0.0900000,0.0900000,inf,nan,3503897.2472619,216942.7710849,138113.4808386,887580.3057769,12838.9254896,624097.2257417,11693408.8399564,123416479.1799963,885669582.5865544
0.0925000,0.0925000,0.0925000,inf,nan,2902971.6570989,188799.8200194,120053.8931867,774477.8411835,11092.0600763,544470.3693093,10159523.7503536,105847059.6592932,751995371.5358372
0.0950000,0.0950000,0.0950000,inf,nan,2758763.9094798,163420.8287784,104230.0612778,665037.3287155,9645.5034746,467762.0659273,8641097.9357786,90217125.3459258,642004299.3794789
0.0975000,0.0975000,0.0975000,inf,nan,2391663.5921747,139230.0700968,88734.2998222,567385.9020961,8302.8448244,399033.2397629,7395292.1423443,77393827.9206683,551765768.0200804
0.1000000,0.1000000,0.1000000,inf,nan,1510992.6080058,119256.7612865,75941.4840468,486750.5379144,7077.3425046,342281.3795458,6366444.1163422,66802832.4003411,477230613.1843258
0.1025000,0.1025000,0.1025000,inf,nan,979366.8429234,102664.8470113,65316.0122097,419753.8848177,6060.2591071,295129.4763470,5511348.0943383,57998393.2604382,415256571.8310832
0.1050000,0.1050000,0.1050000,inf,nan,649633.0884568,88801.0742938,56439.3774324,363757.2907397,5211.4291418,255720.4124679,4796257.0046548,50632418.9857206,363390167.6798663
0.1075000,0.1075000,0.1075000,inf,nan,440039.8851191,77151.7884772,48982.4904208,316686.2567613,4499.2637977,222594.1153522,4194648.6972545,44431420.0813513,319704175.5385733
0.1100000,0.1100000,0.1100000,inf,nan,303805.7935610,67310.5780518,42684.9525407,276899.7155919,3898.7613901,194595.5556229,3685552.8798584,38959757.0153001,276144332.5780813
0.1125000,0.1125000,0.1125000,inf,nan,213430.7576883,58953.9180483,37339.4532212,243091.6202118,3390.0099384,170805.4853007,3189987.0330768,33177825.0941644,235365553.8503958
0.1150000,0.1150000,0.1150000,inf,nan,152347.1168266,51606.6061656,32779.9624396,210129.7903128,2957.0542136,147753.1677080,2723762.2379113,28363418.4668363,201399897.2474366
0.1175000,0.1175000,0.1175000,inf,nan,110346.1700691,44093.7651162,28029.2779716,179726.7761826,2587.0339247,126359.5419784,2333959.5749547,24336243.2065966,172977364.4908144
0.1200000,0.1200000,0.1200000,inf,nan,81005.7421465,37792.9659787,24000.6735996,154217.7529990,2222.3868372,108410.4076272,2006647.0742757,20952739.3635198,149086886.1911670
0.1225000,0.1225000,0.1225000,inf,nan,60207.6439937,32487.9208491,20609.9117626,132729.5397642,1901.0905197,93291.1873456,1730674.2505823,18098036.2589350,128919597.0783039
0.1250000,0.1250000,0.1250000,inf,nan,45263.8807144,28004.6114801,17745.4854510,114559.6797029,1630.1800307,80507.4624329,1497073.6327866,15679776.1339038,111825285.7544919
0.1275000,0.1275000,0.1275000,inf,nan,34390.8479755,24202.3625199,15317.2501595,99140.3743038,1401.0005692,69659.5895120,1298599.1912711,13623350.7366796,97278807.8895980
0.1300000,0.1300000,0.1300000,inf,nan,26386.7751289,20966.9250051,13251.9931526,86010.5396119,1206.5228708,60423.0336766,1129368.7324565,11868211.0057555,84854066.6238335
0.1325000,0.1325000,0.1325000,inf,nan,20430.2702477,18205.0929535,11489.9848113,74794.0570218,1041.0122747,52533.0613145,984585.5887204,10364995.2258418,74203764.7993384
0.1350000,0.1350000,0.1350000,inf,nan,15952.3765283,15840.4941577,9982.2821478,65182.7685592,899.7699668,45772.7720876,860321.0449825,9073284.1185175,65043578.4239504
0.1375000,0.1375000,0.1375000,inf,nan,12510.0567886,13810.2841561,8688.6108685,56923.1216247,778.9297348,39963.6993874,753343.4859129,7959838.2063125,57139731.2821620
0.1400000,0.1400000,0.1400000,inf,nan,9876.4735665,12062.5378966,7575.6943542,49805.6329519,675.2976002,34958.3949425,660983.6360540,6997207.7547421,50299197.1401158
0.1425000,0.1425000,0.1425000,inf,nan,7854.1434851,10554.1826763,6615.9293616,43656.5397685,586.2247127,30634.5527653,581027.8020063,6162631.7763037,44361940.5765734
0.1450000,0.1450000,0.1450000,inf,nan,6288.2224105,9249.3528177,5786.3318696,38331.1551140,509.5061578,26890.3324783,511632.9323139,5437162.2552247,39194746.1965028
0.1475000,0.1475000,0.1475000,inf,nan,5066.2230236,8118.0743477,5067.6943144,33708.5566385,443.3000419,23640.6211360,451258.7488073,4804964.5936630,34350671.1267408
0.1500000,0.1500000,0.1500000,inf,nan,4105.6195154,7135.2090082,4443.9089409,29687.3232767,386.0625115,20814.0325388,398613.2920701,4197631.6769503,29806103.4222097
0.1525000,0.1525000,0.1525000,inf,nan,3345.3025491,6279.6029252,3901.4222544,26182.0988475,336.4953469,18350.4885357,349636.8136724,3647796.1960408,25919008.8075006
0.1550000,0.1550000,0.1550000,inf,nan,2739.6233015,5533.3974683,3428.7933696,23120.8109461,293.5035237,16199.2615246,304159.4268980,3176505.3766698,22585760.9887591
0.1575000,0.1575000,0.1575000,inf,nan,2254.1986525,4881.4691817,3016.3350443,20263.5032691,256.1607067,14199.2984103,265108.5488313,2771557.2522821,19720411.5809393
0.1600000,0.1600000,0.1600000,inf,nan,1862.9274681,4269.8424058,2638.9128398,17663.1292261,223.6810836,12371.2997406,231499.1619161,2422800.0454209,17251451.9098664
0.1625000,0.1625000,0.1625000,inf,nan,1545.8483717,3720.5570230,2290.6276301,15422.8121433,207.8321742,10796.6312256,202509.3204571,2121762.2208723,15119206.5756333
