# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,541680530152517358994849792.0000000,4846136051627475193004400834745729024.0000000,2912809502315584727685586815272615936.0000000,22673964921418135854944633821411147776.0000000,191614467449365344412311683076194304.0000000,15812955021633221282862966207491866624.0000000,395523516698608546090059623339002953728.0000000,4994293010893308085126089520919078764544.0000000,40472636844754697599017713617218545123328.0000000
0.0025000,0.0025000,0.0025000,inf,nan,1289706999518563840.0000000,16974185416068185582469120.0000000,10202472247425819966701568.0000000,79418340837637402170228736.0000000,671153154642556508700672.0000000,55386812845070342560940032.0000000,1385369588748416440644665344.0000000,17493123322583731045448810496.0000000,141760370481109367824511401984.0000000
0.0050000,0.0050000,0.0050000,inf,nan,4196579381620692.5000000,8183668671339459248128.0000000,4918860637730988097536.0000000,38289518579060974813184.0000000,323579300564018724864.0000000,26703332971918022148096.0000000,667920458278568133132288.0000000,8433861289629249953595392.0000000,68346131160090308994138112.0000000
0.0075000,0.0075000,0.0075000,inf,nan,133135639525113.1718750,79826619599736340480.0000000,47980439180201353216.0000000,373490540424899002368.0000000,3156315674693158400.0000000,260474475336236236800.0000000,6515150417499013513216.0000000,82267093667476913782784.0000000,666674181718680470028288.0000000
0.0100000,0.0100000,0.0100000,inf,nan,10918372647739.1894531,2849584840427988992.0000000,1712766151824872704.0000000,13332557336381401088.0000000,112671553539316432.0000000,9298203036194203648.0000000,232572467437048725504.0000000,2936702875501249167360.0000000,23798385226154709614592.0000000
0.0125000,0.0125000,0.0125000,inf,nan,1546192615959.3461914,210497364541897952.0000000,126521153326785552.0000000,984869146054125824.0000000,8322989465335903.0000000,686853470946535808.0000000,17180008463241347072.0000000,216932729961199501312.0000000,1757974468360650883072.0000000
0.0150000,0.0150000,0.0150000,inf,nan,310825861245.2545776,24779870377952232.0000000,14894142614993636.0000000,115939360950790832.0000000,979787038092665.3750000,80856784664640928.0000000,2022440464504134144.0000000,25537445603707863040.0000000,206949764465001857024.0000000
0.0175000,0.0175000,0.0175000,inf,nan,80004739278.1362000,4034673050825251.5000000,2425073028726928.5000000,18877315111852992.0000000,159529482318998.8437500,13165149346479788.0000000,329294952971408832.0000000,4158022011608462336.0000000,33695683186241540096.0000000
0.0200000,0.0200000,0.0200000,inf,nan,25318994154.1434975,834134867155306.5000000,501363532642033.8125000,3902726929165040.5000000,32981376784225.0195312,2721784454482175.5000000,68078977580038064.0000000,859636280687494400.0000000,6966300736890752000.0000000
0.0225000,0.0225000,0.0225000,inf,nan,9032576568.9552097,207126657783488.9062500,124495154968186.0468750,969098473012427.2500000,8189706044190.6064453,675854908688618.2500000,16904907109679050.0000000,213459016478641696.0000000,1729824276127005696.0000000
0.0250000,0.0250000,0.0250000,inf,nan,3612125396.8808680,59459420999209.7421875,35738564535118.7421875,278197117371131.4687500,2351000197061.4028320,194016286077828.6250000,4852857501183595.0000000,61277249123624368.0000000,496577166130852544.0000000
0.0275000,0.0275000,0.0275000,inf,nan,1585735789.2328043,19200109620793.3828125,11540379707169.9238281,89832962019958.7812500,759163229774.1735840,62650029250814.3125000,1567042184890894.7500000,19787112344854188.0000000,160350348104660896.0000000
0.0300000,0.0300000,0.0300000,inf,nan,721917079.2157451,6834002265421.6826172,4107631242222.7324219,31974754987373.7304688,270212692400.5016174,22299379529656.1718750,557766308408818.2500000,7042940571735356.0000000,57074421012936904.0000000
0.0325000,0.0325000,0.0325000,inf,nan,350739659.3446762,2640119684423.5605469,1586864541557.7404785,12352528441928.2109375,104388583191.9255981,8614724828249.0644531,215477057044545.2187500,2720838731378686.5000000,22049070952035636.0000000
0.0350000,0.0350000,0.0350000,inf,nan,180008852.6997342,1093751822519.7468262,657407879123.2015381,5117422006411.4951172,43246046243.7913666,3568919650347.6982422,89268156254274.9843750,1127193175502878.2500000,9134522382230800.0000000
0.0375000,0.0375000,0.0375000,inf,nan,96826483.8327984,481288180207.9705811,289281823090.7681885,2251841864782.8549805,19029632930.8611946,1570447475183.8476562,39281078432696.3125000,496004017076360.0625000,4019505931990485.5000000
0.0400000,0.0400000,0.0400000,inf,nan,54247652.9118884,223216741468.1580505,134166014503.4548950,1044382848974.2000732,8825695529.6860008,728358589429.5814209,18218196166687.6171875,230041988373471.0000000,1864208739664092.5000000
0.0425000,0.0425000,0.0425000,inf,nan,31497500.5309644,108426271962.3282471,65170357884.8319702,507303290042.4505005,4286998600.7658701,353796220189.0123291,8849386978871.0351562,111741552403185.1093750,905528173887005.5000000
0.0450000,0.0450000,0.0450000,inf,nan,18875711.0956391,54871844023.8619919,32981099262.6704483,256733471887.3998718,2169530704.3976936,179047401982.8856201,4478443023165.6435547,56549385140891.2500000,458262924486658.4375000
0.0475000,0.0475000,0.0475000,inf,nan,11636056.0448636,28804743521.2366219,17313310320.2565269,134770721279.9945679,1138889305.3072257,93989896817.4396667,2350915474946.8369141,29684930961897.2070312,240559099192308.2500000
0.0500000,0.0500000,0.0500000,inf,nan,7358603.9150450,15626803874.6725330,9392651821.3447781,73113447461.8181152,617874423.8831993,50989781522.6003952,1275352859056.8493652,16103671595063.1542969,130499248680951.7343750
0.0525000,0.0525000,0.0525000,inf,nan,4763550.0374667,8733986335.1338234,5249718564.1153097,40862776607.4852142,345369387.7461902,28498004796.0062447,712754953707.0826416,8999618812212.6464844,72929127051483.5156250
0.0550000,0.0550000,0.0550000,inf,nan,3151569.6676937,5016014896.0192842,3015001418.6879702,23466611844.5216103,198366212.8111168,16365852742.1785469,409273712221.5726318,5167411402397.7812500,41873155201355.5546875
0.0575000,0.0575000,0.0575000,inf,nan,2129162.9777874,2952924101.4172606,1775009317.6499367,13813859983.7383480,116820993.3619691,9633957181.9816093,240899900626.3936462,3041406221093.1435547,24644765254531.5742188
0.0600000,0.0600000,0.0600000,inf,nan,1469021.5619399,1779240549.3323174,1069611773.7766948,8321614666.1059351,70440689.2135472,5803666910.8763075,145070082452.3602600,1831218562673.1342773,14837031367189.9101562
0.0625000,0.0625000,0.0625000,inf,nan,1036749.9744287,1094984966.2569869,658253622.7909274,5121450620.3183527,43347819.2862733,3571800715.6279941,89269009999.0475616,1126432496442.7358398,9124756996662.5996094
0.0650000,0.0650000,0.0650000,inf,nan,751298.8578823,687101973.9354824,413109188.2321690,3212572883.0321441,27193625.4246887,2240557543.7150970,55973475205.7388916,706355358013.0458984,5722160631405.7900391
0.0675000,0.0675000,0.0675000,inf,nan,563057.4086635,438465323.2463633,263600592.9002742,2050515754.2275939,17365211.1148643,1430081343.6069558,35739360659.3333664,451030200163.0741577,3652612612251.4394531
0.0700000,0.0700000,0.0700000,inf,nan,441468.8377911,284687175.4899592,171183041.5818184,1330838531.2326713,11273744.9060603,928181511.5977943,23180395970.6754875,292477233023.9420166,2369126027057.3002930
0.0725000,0.0725000,0.0725000,inf,nan,367935.0603078,187538517.1858567,112740863.2884898,877112531.3072602,7423457.3943267,611717623.0628833,15282669666.5353184,192720218051.7694397,1560570711361.9575195
0.0750000,0.0750000,0.0750000,inf,nan,331763.2444337,125260080.7657050,75310604.9059170,585688152.0211462,4962959.2675886,408477989.7387043,10204845344.3915424,128778564375.2093964,1043221350957.8726807
0.0775000,0.0775000,0.0775000,inf,nan,327954.2878233,84858647.2544475,51029345.5550804,396625846.3632792,3364167.3476845,276626101.5199128,6906074004.5829086,87120808694.9678040,705618850444.8602295
0.0800000,0.0800000,0.0800000,inf,nan,356214.1497597,58231758.8091869,35011921.6035968,272199333.2006454,2307257.1907713,189848441.8817026,4735891992.7714615,59714138604.4905853,483505277114.7717896
0.0825000,0.0825000,0.0825000,inf,nan,420923.1422998,40400659.3451066,24295169.1188477,188821337.5228152,1600297.2346996,131693704.3517664,3287307873.0741506,41442987195.9784393,335455664524.9334106
0.0850000,0.0850000,0.0850000,inf,nan,531729.0825582,28336820.7437279,17036527.5186316,132501169.8365137,1121807.2343659,92410672.2206314,2305031678.1130524,29062638799.7060814,235314044502.5082397
0.0875000,0.0875000,0.0875000,inf,nan,706636.7053175,20069020.1016388,12067364.3908723,93815841.2891470,795195.7177008,65431362.2475991,1633726173.0577788,20594956540.2721405,166694835765.9221191
0.0900000,0.0900000,0.0900000,inf,nan,975001.5307280,14362631.0859587,8637654.1983979,67116120.9874655,569461.8054028,46810837.1940170,1168019000.2311265,14729997688.1407146,119280194948.1682739
0.0925000,0.0925000,0.0925000,inf,nan,1384823.8927177,10382718.0016682,6244929.5244791,48495284.0907229,411128.9515022,33824533.1328804,843260205.7104529,10629889251.9419556,86057228805.9895630
0.0950000,0.0950000,0.0950000,inf,nan,2014986.3433896,7563718.3034323,4548469.2525234,35350615.3996692,299639.8103016,24655550.1232036,614544406.6312286,7742587255.4553661,62662830696.2343979
0.0975000,0.0975000,0.0975000,inf,nan,2996992.1648558,5557450.2133490,3342606.0757980,25964517.2578530,220388.5886966,18109593.0082835,451631744.3873407,5690225173.4778786,46034810408.2148285
0.1000000,0.1000000,0.1000000,inf,nan,4554417.8429331,4118546.8727072,2477729.0990032,19233373.0681380,163540.8578460,13415203.0820995,334279593.0689195,4212558173.0895886,34097893882.5303078
0.1025000,0.1025000,0.1025000,inf,nan,7076338.3860203,3077663.7489341,1852060.1229806,14364759.4432074,122407.2956962,10019743.1312151,249420796.7999726,3141597475.7326612,25421882609.2513466
0.1050000,0.1050000,0.1050000,inf,nan,9892094.1412377,2318478.5903938,1395688.9491301,10814350.9027383,92393.7910622,7543600.2214255,187558705.6695041,2361012563.8145561,19098964319.1663399
0.1075000,0.1075000,0.1075000,inf,nan,6746701.7121335,1760352.5555518,1060151.9997869,8204791.6567449,70316.1312048,5723606.5276407,142109548.8430131,1787665492.8763416,14455392150.6864166
0.1100000,0.1100000,0.1100000,inf,nan,4818329.8162670,1346892.5138902,811557.8209884,6272178.4197394,53947.9601268,4375716.2311562,108468838.6263901,1363411593.8119307,11019961776.7293262
0.1125000,0.1125000,0.1125000,inf,nan,3709651.5008941,1038330.4711848,626006.8505592,4830403.2696649,41719.6202159,3370138.0966386,83389333.0019864,1047244879.3430201,8460359272.4459038
0.1150000,0.1150000,0.1150000,inf,nan,3234070.5504225,806397.7532690,486510.6447472,3747169.3562871,32515.6023614,2614608.7476589,64562625.3193373,810014672.0822685,6540345602.2221146
0.1175000,0.1175000,0.1175000,inf,nan,3376104.9648233,630845.8534349,380900.8178417,2927711.3101183,25537.0792285,2043039.2341162,50335139.3887208,630839385.2632158,5090694464.6188583
0.1200000,0.1200000,0.1200000,inf,nan,4321970.5574428,497064.4392852,300397.4172100,2303649.2694969,20207.8004210,1607741.8062791,39513679.0326233,494651119.4921972,3989294029.5235410
0.1225000,0.1225000,0.1225000,inf,nan,6595291.5018093,394436.9924219,238620.6420670,1825294.3259724,16109.1383757,1274063.7213232,31231187.0891908,390500533.7353674,3147409780.7034755
0.1250000,0.1250000,0.1250000,inf,nan,11414444.7179863,315196.6499304,190903.1996108,1456294.4604063,12934.9003229,1016653.3163558,24853334.3294615,310377283.5915492,2500125414.8774467
0.1275000,0.1275000,0.1275000,inf,nan,20030102.3745864,253624.0443952,153808.2117766,1169880.7416578,10459.6534800,816842.1095220,19913025.3686270,248382974.4403812,1999640458.6393294
0.1300000,0.1300000,0.1300000,inf,nan,12944806.1758625,205480.8258883,124788.7721427,946216.3334779,8516.3616208,660796.0023688,16064143.6923315,200147053.2410786,1610536623.4081557
0.1325000,0.1325000,0.1325000,inf,nan,9184429.2827371,167606.8315043,101945.8576179,770511.2590755,6980.4862338,538200.5230348,13048656.0687355,162411395.1717525,1306411244.1575446
0.1350000,0.1350000,0.1350000,inf,nan,7670869.3907766,137631.7111471,83855.0292501,631672.7545800,5758.6083645,441319.5896705,10673061.1062331,132732884.2852569,1067466934.2480390
