# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,38219257.1622454,6445510897.0184011,4202519679.4056149,24994609064.9843674,447013667.6472456,17636479592.3466225,292797762008.0110474,2848081951145.8408203,19264323983828.2265625
0.0025000,0.0025000,0.0025000,inf,nan,23355932.2768291,3768294110.0534244,2456952200.1879435,14612839350.0889950,261338260.2418250,10310984045.8297443,171181543763.5486450,1665106327389.9309082,11262723459610.0664062
0.0050000,0.0050000,0.0050000,inf,nan,14651223.8695410,2252781016.4445186,1468825700.0128157,8735943762.2244759,156232207.2684966,6164179461.9124584,102337153572.1302795,995448417519.1293945,6733183022794.9833984
0.0075000,0.0075000,0.0075000,inf,nan,9415270.6154869,1374811752.6906950,896383218.6675853,5331327805.6514578,95342504.3805632,3761843750.0077143,62454016241.1431808,607500035349.7043457,4109114489546.7236328
0.0100000,0.0100000,0.0100000,inf,nan,6190787.8192015,855197262.0973803,557591010.5182383,3316347833.4615502,59306096.1562214,2340051095.4739838,38849632586.7123413,377897049212.3147583,2556087947294.9794922
0.0125000,0.0125000,0.0125000,inf,nan,4164616.8880037,541519288.7004694,353071044.2306680,2099953707.1057198,37552101.4078561,1481749729.1876283,24600213271.7883606,239290953265.7811584,1618560849183.7663574
0.0150000,0.0150000,0.0150000,inf,nan,2871061.2446391,348644624.9867114,227315744.1843473,1352014226.0586703,24176176.6152581,953995289.2766855,15838471741.7739773,154064194313.0741272,1042089582461.3686523
0.0175000,0.0175000,0.0175000,inf,nan,2037498.4584916,228001573.4547483,148655962.6269380,884176994.9115541,15809686.5947933,623884169.5873828,10357972437.8301964,100754508613.5643616,681504248122.5242920
0.0200000,0.0200000,0.0200000,inf,nan,1501774.5228155,151324530.5753226,98662301.3397296,586832946.5741320,10492312.8233294,414074960.9618874,6874709610.3147659,66872214814.7063828,452325128422.4364624
0.0225000,0.0225000,0.0225000,inf,nan,1167011.8892906,101858147.6426055,66410145.8978734,395007705.8195599,7062020.6627359,278721004.7108252,4627545851.3727160,45013633703.1070786,304474018673.8099976
0.0250000,0.0250000,0.0250000,inf,nan,976594.6537914,69497052.3943523,45310721.3690470,269514322.5804511,4817977.0019745,190171544.5002826,3157428002.2622733,30713495792.9996758,207748000420.2842712
0.0275000,0.0275000,0.0275000,inf,nan,900521.8690785,48047035.3197142,31325362.1007700,186332651.1489730,3330601.6282684,131477694.3461743,2182973082.4865026,21234751125.8276825,143633764295.7764282
