# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1600000,0.1600000,0.1600000,1821.7302266,-0.8390282,inf
0.1625000,0.1625000,0.1625000,1632.3217920,-0.8234230,inf
0.1650000,0.1650000,0.1650000,1462.7082988,-0.8080821,inf
0.1675000,0.1675000,0.1675000,1310.8216807,-0.7930047,inf
0.1700000,0.1700000,0.1700000,1174.8069510,-0.7781892,inf
0.1725000,0.1725000,0.1725000,1053.0010976,-0.7636340,inf
0.1750000,0.1750000,0.1750000,943.9138858,-0.7493371,inf
0.1775000,0.1775000,0.1775000,846.2104348,-0.7352965,inf
0.1800000,0.1800000,0.1800000,758.6954312,-0.7215097,1661.4326386
0.1825000,0.1825000,0.1825000,680.2988500,-0.7079744,1355.9453797
0.1850000,0.1850000,0.1850000,610.0630599,-0.6946878,1112.2128598
0.1875000,0.1875000,0.1875000,547.1311930,-0.6816473,916.4992333
0.1900000,0.1900000,0.1900000,490.7366690,-0.6688499,758.3874960
0.1925000,0.1925000,0.1925000,440.1937694,-0.6562926,629.9190164
0.1950000,0.1950000,0.1950000,394.8891649,-0.6439724,524.9701491
0.1975000,0.1975000,0.1975000,354.2743073,-0.6318860,438.7970250
0.2000000,0.2000000,0.2000000,317.8586021,-0.6200302,367.7006152
0.2025000,0.2025000,0.2025000,285.2032869,-0.6084018,308.7784882
0.2050000,0.2050000,0.2050000,255.9159463,-0.5969974,259.7395254
0.2075000,0.2075000,0.2075000,229.6455995,-0.5858135,218.7646920
0.2100000,0.2100000,0.2100000,206.0783034,-0.5748468,184.4017316
0.2125000,0.2125000,0.2125000,184.9332184,-0.5640939,155.4850198
0.2150000,0.2150000,0.2150000,165.9590907,-0.5535512,131.0741929
0.2175000,0.2175000,0.2175000,148.9311063,-0.5432153,110.4068811
0.2200000,0.2200000,0.2200000,133.6480800,-0.5330827,92.8620958
0.2225000,0.2225000,0.2225000,119.9299427,-0.5231499,77.9317174
0.2250000,0.2250000,0.2250000,107.6154960,-0.5134135,65.1981709
0.2275000,0.2275000,0.2275000,96.5604034,-0.5038703,54.3168599
0.2300000,0.2300000,0.2300000,86.6353918,-0.4945171,45.0022746
0.2325000,0.2325000,0.2325000,77.7246352,-0.4853514,37.0169535
0.2350000,0.2350000,0.2350000,69.7243000,-0.4763716,30.1626721
0.2375000,0.2375000,0.2375000,62.5412314,-0.4675778,24.2733774
0.2400000,0.2400000,0.2400000,56.0917714,-0.4589720,19.2094974
0.2425000,0.2425000,0.2425000,50.3007025,-0.4505593,14.8533312
0.2450000,0.2450000,0.2450000,45.1003188,-0.4423472,11.1052758
0.2475000,0.2475000,0.2475000,40.4296255,-0.4343460,7.8806665
0.2500000,0.2500000,0.2500000,36.2336643,-0.4265671,5.1070582
0.2525000,0.2525000,0.2525000,32.4629560,-0.4190218,2.7218890
0.2550000,0.2550000,0.2550000,29.0730387,-0.4117187,0.6706061
0.2575000,0.2575000,0.2575000,26.0240776,-0.4046621,-1.0946139
0.2600000,0.2600000,0.2600000,23.2805137,-0.3978503,-2.6155343
0.2625000,0.2625000,0.2625000,20.8107270,-0.3912749,-3.9280995
0.2650000,0.2650000,0.2650000,18.5866948,-0.3849214,-5.0625639
0.2675000,0.2675000,0.2675000,16.5836379,-0.3787701,-6.0438016
0.2700000,0.2700000,0.2700000,14.7796592,-0.3727983,-6.8919285
0.2725000,0.2725000,0.2725000,13.1553854,-0.3669824,-7.6231744
0.2750000,0.2750000,0.2750000,11.6936263,-0.3612998,-8.2508322
0.2775000,0.2775000,0.2775000,10.3790615,-0.3557298,-8.7861064
0.2800000,0.2800000,0.2800000,9.1979628,-0.3502551,-9.2387595
0.2825000,0.2825000,0.2825000,8.1379505,-0.3448617,-9.6175352
0.2850000,0.2850000,0.2850000,7.1877839,-0.3395385,-9.9303960
