# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,596273.0310411,293912.3699863,188673.1042456,1178205.0438544,18353.8442813,829513.6901566,14792039.0577176,150665672.8430689,1052721688.8943707
0.0025000,0.0025000,0.0025000,inf,nan,610114.2603525,291985.5703205,187512.0962746,1169330.5802796,18261.0670352,823314.7173121,14648623.2795035,148982150.1742203,1039811019.5092784
0.0050000,0.0050000,0.0050000,inf,nan,684895.8717539,290769.4755221,186755.0049030,1164117.6050216,18185.7784366,819659.7956001,14573888.4875307,148156923.5115534,1033771126.6708169
0.0075000,0.0075000,0.0075000,inf,nan,831717.3606848,289272.6727038,185840.4064194,1157425.8367074,18116.7848539,814978.1553436,14470866.3296118,146976924.4891226,1024883380.5184554
0.0100000,0.0100000,0.0100000,inf,nan,1073068.9884375,287851.7484319,184973.0940380,1151060.8802151,18056.6549346,810525.5210769,14372695.1374570,145852451.6659064,1016417165.1701545
0.0125000,0.0125000,0.0125000,inf,nan,1447692.8189062,286540.3294394,184175.3066230,1145148.5440435,17883.6453442,806390.8847022,14280711.6256616,144795452.8134365,1008447768.6496530
0.0150000,0.0150000,0.0150000,inf,nan,2019411.9608561,285381.6629121,182986.4179256,1139853.5704879,17670.0563688,802690.6374679,14196753.3890437,143823070.9003349,1001087279.3514798
0.0175000,0.0175000,0.0175000,inf,nan,2892664.2356923,281898.8273230,180673.4457575,1134108.1164245,17421.1223479,798280.3822913,14123077.8379285,142956827.0668562,994478924.0702014
0.0200000,0.0200000,0.0200000,inf,nan,4239909.2426292,277844.0916320,178024.6065681,1118486.9809004,17139.3025057,787252.4516425,14062269.6640484,142221688.6152025,988790612.6075108
0.0225000,0.0225000,0.0225000,inf,nan,6350787.1645442,273305.4184990,175064.8193837,1100926.6038565,16827.2082098,774858.9987719,13969292.9280357,141645036.1289029,984207790.1432055
0.0250000,0.0250000,0.0250000,inf,nan,9722348.2479824,268322.2793373,171819.7983586,1081580.1087272,16487.5396686,761208.0735858,13743815.8987951,141153649.3282195,980925705.4440675
0.0275000,0.0275000,0.0275000,inf,nan,15229235.5605079,262934.4530875,168315.4719686,1060601.6043827,16123.0264075,746408.4312337,13497580.6000282,138767910.8085282,976070979.9806615
0.0300000,0.0300000,0.0300000,inf,nan,24454681.2968412,257181.2372318,164577.4700019,1038143.1087254,15736.3739075,730567.3619797,13232342.6738437,136185812.6372919,958636844.4225709
0.0325000,0.0325000,0.0325000,inf,nan,40356722.7819092,251100.7948053,160630.6972127,1014352.0285895,15330.2183201,713788.9122937,12949797.7384319,133423514.1458780,939924570.2383263
0.0350000,0.0350000,0.0350000,inf,nan,68661400.7497008,244729.6571942,156499.0065214,989369.2728236,14907.0906114,696172.5514045,12651560.6504672,130496356.5802727,920035705.7459995
0.0375000,0.0375000,0.0375000,inf,nan,120903775.8244913,238102.3922639,152204.9781025,963328.0338281,14469.3908657,677812.3082876,12339153.3438020,127418761.6300420,899065508.6525550
0.0400000,0.0400000,0.0400000,inf,nan,73970338.5579416,231251.4369456,147769.8040305,936353.2306010,14019.3728434,658796.3743494,12014001.0594785,124204216.0906121,877102955.6987245
0.0425000,0.0425000,0.0425000,inf,nan,42266892.8054666,224207.0835208,143213.2718260,908561.5663765,13559.1382806,639207.1389425,11677436.2694095,120865334.7724514,853531153.4281148
0.0450000,0.0450000,0.0450000,inf,nan,25134261.0938583,216997.6001414,138553.8346592,880062.1188704,13090.6398771,619121.6001606,11330709.1495062,117316690.9657274,828722817.5518547
0.0475000,0.0475000,0.0475000,inf,nan,15585689.3650805,209649.4591509,133808.7514884,850957.3532142,12615.6914814,598612.0736897,10972034.8413790,113593996.7929597,803007582.5483177
0.0500000,0.0500000,0.0500000,inf,nan,10166340.3108278,202187.6419486,128994.2772954,821344.4285151,12135.9836674,577747.1090077,10591217.1705039,109762880.7230887,776489085.6620624
0.0525000,0.0525000,0.0525000,inf,nan,7111354.0109494,194635.9866948,124125.8819803,791142.4985741,11653.1027275,556529.7823620,10202211.6529323,105838968.7599698,749275224.2602375
0.0550000,0.0550000,0.0550000,inf,nan,5507596.9881606,186949.1887464,119218.4764328,759332.0447572,11168.5510790,534124.7283007,9806612.8319876,101838395.0644684,721478152.8775698
0.0575000,0.0575000,0.0575000,inf,nan,4900858.0655463,178918.9470284,114103.6688477,727233.2832353,10683.7671912,511518.8665115,9406047.9975377,97777767.8681086,693214048.0682909
0.0600000,0.0600000,0.0600000,inf,nan,5114069.4287277,170861.0174620,108923.9525622,694975.9507562,10200.1433748,488803.5139944,9002170.8274596,93674101.3743355,664602615.4021922
0.0625000,0.0625000,0.0625000,inf,nan,6177078.9419013,162807.3675085,103750.2129440,662689.6789577,9708.2372031,466069.8846204,8596651.9550984,89544712.5135514,634162950.1717936
