# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,666804.5446894
0.0050000,0.0050000,0.0050000,650331.5186603
0.0100000,0.0100000,0.0100000,633609.4591667
0.0150000,0.0150000,0.0150000,613483.6746319
0.0200000,0.0200000,0.0200000,590011.5154763
0.0250000,0.0250000,0.0250000,552142.4848315
0.0300000,0.0300000,0.0300000,509772.7183489
0.0350000,0.0350000,0.0350000,464586.6249296
0.0400000,0.0400000,0.0400000,418193.6670651
0.0450000,0.0450000,0.0450000,372036.9569098
0.0500000,0.0500000,0.0500000,327330.4345192
0.0550000,0.0550000,0.0550000,285025.6944480
0.0600000,0.0600000,0.0600000,245805.7122220
0.0650000,0.0650000,0.0650000,210100.1737649
0.0700000,0.0700000,0.0700000,178115.9213752
0.0750000,0.0750000,0.0750000,149876.0190141
0.0800000,0.0800000,0.0800000,125188.4046180
0.0850000,0.0850000,0.0850000,103715.9763753
0.0900000,0.0900000,0.0900000,85449.1395000
0.0950000,0.0950000,0.0950000,70054.4689659
0.1000000,0.1000000,0.1000000,57187.2393643
0.1050000,0.1050000,0.1050000,46510.2609562
0.1100000,0.1100000,0.1100000,37706.6071309
0.1150000,0.1150000,0.1150000,30487.2965078
0.1200000,0.1200000,0.1200000,24595.0587519
0.1250000,0.1250000,0.1250000,19805.2407289
0.1300000,0.1300000,0.1300000,15924.7616457
0.1350000,0.1350000,0.1350000,12789.8488528
0.1400000,0.1400000,0.1400000,10263.1107062
0.1450000,0.1450000,0.1450000,8230.3467800
0.1500000,0.1500000,0.1500000,6597.3665638
0.1550000,0.1550000,0.1550000,5286.9869961
0.1600000,0.1600000,0.1600000,4236.3044682
0.1650000,0.1650000,0.1650000,3394.2842650
0.1700000,0.1700000,0.1700000,2719.6752424
0.1750000,0.1750000,0.1750000,2179.2356112
0.1800000,0.1800000,0.1800000,1758.1294474
0.1850000,0.1850000,0.1850000,1411.1448029
0.1900000,0.1900000,0.1900000,1132.9916482
0.1950000,0.1950000,0.1950000,909.9243336
0.2000000,0.2000000,0.2000000,730.9506486
0.2050000,0.2050000,0.2050000,587.2840993
0.2100000,0.2100000,0.2100000,471.9025176
0.2150000,0.2150000,0.2150000,379.1933850
0.2200000,0.2200000,0.2200000,304.6693272
0.2250000,0.2250000,0.2250000,244.7401058
0.2300000,0.2300000,0.2300000,196.5302875
0.2350000,0.2350000,0.2350000,157.7343708
0.2400000,0.2400000,0.2400000,126.5027711
0.2450000,0.2450000,0.2450000,101.3524650
0.2500000,0.2500000,0.2500000,81.0961274
0.2550000,0.2550000,0.2550000,64.7844806
0.2600000,0.2600000,0.2600000,51.6584998
0.2650000,0.2650000,0.2650000,41.1099986
0.2700000,0.2700000,0.2700000,32.6498805
0.2750000,0.2750000,0.2750000,25.8830271
0.2800000,0.2800000,0.2800000,20.4881979
0.2850000,0.2850000,0.2850000,16.2012923
0.2900000,0.2900000,0.2900000,12.8014458
0.2950000,0.2950000,0.2950000,10.1011246
0.3000000,0.3000000,0.3000000,7.9418599
0.3050000,0.3050000,0.3050000,6.1951076
0.3100000,0.3100000,0.3100000,4.7639147
0.3150000,0.3150000,0.3150000,3.5800629
0.3200000,0.3200000,0.3200000,2.5960281
0.3250000,0.3250000,0.3250000,1.7760214
0.3300000,0.3300000,0.3300000,1.0899194
0.3350000,0.3350000,0.3350000,0.5110857
0.3400000,0.3400000,0.3400000,0.0173537
0.3450000,0.3450000,0.3450000,-0.4070094
0.3500000,0.3500000,0.3500000,-0.7709619
0.3550000,0.3550000,0.3550000,-1.0787361
0.3600000,0.3600000,0.3600000,-1.3328469
0.3650000,0.3650000,0.3650000,-1.5363287
0.3700000,0.3700000,0.3700000,-1.6936504
0.3750000,0.3750000,0.3750000,-1.8108117
0.3800000,0.3800000,0.3800000,-1.8952060
0.3850000,0.3850000,0.3850000,-1.9552552
0.3900000,0.3900000,0.3900000,-1.9995040
0.3950000,0.3950000,0.3950000,-2.0352316
0.4000000,0.4000000,0.4000000,-2.0671650
0.4050000,0.4050000,0.4050000,-2.0970210
0.4100000,0.4100000,0.4100000,-2.1242511
