# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,290165.5880754,201764577.6070147,129261763.6709098,815053171.3085134,12415958.9859517,573640386.5075160,201764807.5190676,201764347.6949618,237847913.0921281,150428228.4177813,4207215495.6792612,201764577.6070147,129261763.6709098,815053171.3085134,12415958.9859517,573640386.5075160,201764807.5190676,201764347.6949618,237847913.0921281,150428228.4177813,4207215495.6792612
0.0025000,0.0025000,0.0025000,inf,nan,272390.5681153,180275949.0321042,115494652.9208210,728250345.7887613,11093271.0318750,512547822.3557869,180276162.1219184,180275735.9422900,212516283.9113643,134407099.4069816,3759147863.0129228,180275949.0321042,115494652.9208210,728250345.7887613,11093271.0318750,512547822.3557869,180276162.1219184,180275735.9422900,212516283.9113643,134407099.4069816,3759147863.0129228
0.0050000,0.0050000,0.0050000,inf,nan,281637.6460760,174069949.6532009,111518693.0054124,703181037.1882422,10711306.8175359,494903845.7647876,174070160.9998393,174069738.3065624,205200411.0340239,129780135.1340525,3629742692.1005235,174069949.6532009,111518693.0054124,703181037.1882422,10711306.8175359,494903845.7647876,174070160.9998393,174069738.3065624,205200411.0340239,129780135.1340525,3629742692.1005235
0.0075000,0.0075000,0.0075000,inf,nan,319219.2753751,166623683.2296836,106748138.6781155,673101627.8008207,10253009.1994887,473733720.0337374,166623891.8240149,166623474.6353523,196422463.2387910,124228473.4910547,3474475894.9641004,166623683.2296836,106748138.6781155,673101627.8008207,10253009.1994887,473733720.0337374,166623891.8240149,166623474.6353523,196422463.2387910,124228473.4910547,3474475894.9641004
0.0100000,0.0100000,0.0100000,inf,nan,390695.2140966,158353686.3947228,101449853.6942194,639694709.5614997,9744016.7065341,450221668.7809713,158353892.4473628,158353480.3420828,186673470.0715904,118062668.8307002,3302032853.6948357,158353686.3947228,101449853.6942194,639694709.5614997,9744016.7065341,450221668.7809713,158353892.4473628,158353480.3420828,186673470.0715904,118062668.8307002,3302032853.6948357
0.0125000,0.0125000,0.0125000,inf,nan,507028.6825523,147420390.0799854,94445297.0236049,595529275.1219840,9071110.6839324,419137692.9543064,147420594.7223324,147420185.4376383,173784876.1344367,109911206.2950116,3074055497.0829573,147420390.0799854,94445297.0236049,595529275.1219840,9071110.6839324,419137692.9543064,147420594.7223324,147420185.4376383,173784876.1344367,109911206.2950116,3074055497.0829573
0.0150000,0.0150000,0.0150000,inf,nan,686957.9080909,136657826.7804900,87550117.5458506,552053475.2867181,8408717.8137479,388539082.3986216,136658025.0029927,136657628.5579873,161097548.9005511,101887035.9992192,2849637929.7529702,136657826.7804900,87550117.5458506,552053475.2867181,8408717.8137479,388539082.3986216,136658025.0029927,136657628.5579873,161097548.9005511,101887035.9992192,2849637929.7529702
0.0175000,0.0175000,0.0175000,inf,nan,961275.4226014,126155824.2206481,80821878.3182978,509630121.7008041,7762372.5498958,358681194.5733956,126156015.6907614,126155632.7505349,148717380.7770274,94057130.1819896,2630653006.8615355,126155824.2206481,80821878.3182978,509630121.7008041,7762372.5498958,358681194.5733956,126156015.6907614,126155632.7505349,148717380.7770274,94057130.1819896,2630653006.8615355
0.0200000,0.0200000,0.0200000,inf,nan,1380340.8572195,115948641.6024330,74282527.0553087,468397615.8336005,7134182.2899020,329661437.2161193,115948826.0384789,115948457.1663871,136684757.8405010,86447031.2409082,2417815139.5866861,115948641.6024330,74282527.0553087,468397615.8336005,7134182.2899020,329661437.2161193,115948826.0384789,115948457.1663871,136684757.8405010,86447031.2409082,2417815139.5866861
0.0225000,0.0225000,0.0225000,inf,nan,2027325.8378122,106061819.9411304,67948425.9911731,428459142.3910075,6525717.7900143,301552432.2079344,106061997.1103109,106061642.7719500,125029788.8308512,79075781.6150741,2211656953.6338053,106061819.9411304,67948425.9911731,428459142.3910075,6525717.7900143,301552432.2079344,106061997.1103109,106061642.7719500,125029788.8308512,79075781.6150741,2211656953.6338053
