# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,2047165.4990242,2395808595.2264199,1534928035.0383589,9677690644.4056702,147477187.5032435,6811243556.3546572,123826668498.6953888,1277762467489.3952637,9008904544213.3554688
0.0025000,0.0025000,0.0025000,inf,nan,1406213.9931729,1447362174.1861382,927286161.4515146,5846485457.8193150,89094295.2612660,4114809126.2497864,74805170890.7546387,771903874156.4754639,5442293573052.2480469
0.0050000,0.0050000,0.0050000,inf,nan,994879.2265261,892424578.3347116,571754780.7515367,3604828772.7801056,54935154.5165421,2537112778.5735984,46122180678.8001175,475919096071.4027100,3355413112863.9189453
0.0075000,0.0075000,0.0075000,inf,nan,730879.4114315,561015411.4457372,359432032.3359028,2266097670.7694912,34536007.0835278,1594903341.9583197,28992237052.2982941,299150452887.6281128,2109073665192.3850098
0.0100000,0.0100000,0.0100000,inf,nan,565046.8497618,359346901.8100778,230230646.9534272,1451443217.5989201,22123438.1626434,1021543660.0825109,18567895487.0582275,191576857337.4750977,1350597298841.1193848
0.0125000,0.0125000,0.0125000,inf,nan,468267.6974771,234510378.4761675,150253502.4611100,947144402.8992860,14440502.3922930,666615046.9838688,12114550304.1227341,124979719387.3277283,881026357481.1964111
0.0150000,0.0150000,0.0150000,inf,nan,424244.4250801,156036486.4874631,99979741.0441367,630122139.8500288,9611586.5225754,443493389.1754212,8057375205.5118494,83108279434.2705383,585783363559.9632568
0.0175000,0.0175000,0.0175000,inf,nan,425641.3140086,106037712.5971286,67949346.6533940,428120799.8333797,6535592.8523938,301324561.8926351,5471840130.2300596,56422228166.7668152,397603450431.6662598
0.0200000,0.0200000,0.0200000,inf,nan,472385.8526274,73822237.4939013,47312383.0688682,297951306.8081778,4554373.7482255,209711728.7667299,3805328562.7171888,39219064070.6906738,276280580353.5564575
0.0225000,0.0225000,0.0225000,inf,nan,396887.9876932,52890141.3117876,33904542.4041322,213357557.2355097,3267821.4957634,150175621.9250650,2721886830.0720987,28032056529.3413963,197372270682.6289673
0.0250000,0.0250000,0.0250000,inf,nan,348807.1430053,39225835.0467397,25153150.9453737,158118842.5407650,2428752.3595958,111299966.2719757,2013968907.9962134,20719539195.5879288,145778600419.1269531
0.0275000,0.0275000,0.0275000,inf,nan,336862.9996404,30309760.0160624,19443990.7774628,122057698.4746985,1882067.8887981,85921768.5215948,1551356628.9734509,15937818210.9797421,112025923685.6373749
0.0300000,0.0300000,0.0300000,inf,nan,358943.8589341,24404367.7006622,15645901.6876882,98416833.2394426,1508897.1950397,69273740.6094508,1251093131.1181858,12830916797.7066975,90079403668.0093231
0.0325000,0.0325000,0.0325000,inf,nan,418081.7776000,18492678.6073980,11855136.8502095,74585376.5704464,1142876.0230648,52498808.6183966,951068051.0377947,9791558506.8378868,68925689869.9427643
0.0350000,0.0350000,0.0350000,inf,nan,523065.4212084,14064392.5760748,9018031.1256235,56698045.2331303,870336.8806043,39909503.1971965,722223313.9862155,7430347988.6051359,52279099422.5778885
0.0375000,0.0375000,0.0375000,inf,nan,690319.3497036,10831390.9797608,6945086.6889041,43662752.5838903,670286.8382188,30734072.9099784,556103213.4763205,5720703160.6665096,40247336568.1009903
0.0400000,0.0400000,0.0400000,inf,nan,947600.6679463,8419529.9633089,5399674.2589116,33923116.8167970,521741.8791238,23879082.5009647,431572973.6514615,4436327548.5964890,31195016579.4602928
0.0425000,0.0425000,0.0425000,inf,nan,1340656.5290800,6648556.9032956,4264821.7378138,26772852.2806695,412615.5000385,18846492.1233843,340187361.1098619,3494054346.3574882,24555102231.0572090
0.0450000,0.0450000,0.0450000,inf,nan,1945049.3948149,5331487.4469381,3420741.6576896,21456535.0241343,331403.8832430,15104632.5935508,272277811.0304210,2794095715.3730912,19623948772.1861610
0.0475000,0.0475000,0.0475000,inf,nan,2827936.2804424,4338671.4113013,2784378.7493484,17450340.4142122,270132.2462090,12284836.2820836,221139113.2588173,2267242602.8148990,15913508182.2858524
0.0500000,0.0500000,0.0500000,inf,nan,2009130.8654510,3579672.0494023,2297800.3618672,14388847.7665662,223239.3169317,10129921.4835210,182092929.6056665,1865201608.0028291,13083200883.4013672
0.0525000,0.0525000,0.0525000,inf,nan,1506389.8051555,2991053.1935008,1920371.9120002,12015709.1640297,186825.4907324,8459472.6204950,151856649.0676410,1554082581.9942265,10894001621.9175873
0.0550000,0.0550000,0.0550000,inf,nan,1218180.2069326,2528086.6958345,1623443.9842339,10150153.6579774,158142.3236137,7146265.5448261,128114847.9749142,1309976834.0690548,9177264923.7629013
0.0575000,0.0575000,0.0575000,inf,nan,1089598.4773352,2159082.6879563,1386719.8281918,8664085.7006191,135243.4966005,6100149.1707908,109226291.6800088,1115933902.6803551,7813410767.0333548
0.0600000,0.0600000,0.0600000,inf,nan,1097402.9941255,1844929.3312800,1181499.6506977,7452610.6631200,113339.2583095,5244957.2400959,94022346.7479456,959881495.4405854,6717259648.0251932
0.0625000,0.0625000,0.0625000,inf,nan,1243963.8654295,1464573.2925516,937758.5335647,5916946.0952783,89914.1839722,4164096.6794533,75675459.2581615,780630069.3349731,5502784336.1414566
0.0650000,0.0650000,0.0650000,inf,nan,1499209.9172019,1170824.9839394,749512.4386849,4731012.3769874,71822.9674388,3329385.8505148,60522449.3080546,624427081.2467951,4402274284.2052908
0.0675000,0.0675000,0.0675000,inf,nan,1907178.8623821,942810.6115867,603387.4944316,3810501.7281119,57780.5746356,2681487.6606073,48762277.8287452,503210777.1604720,3548320894.9842668
0.0700000,0.0700000,0.0700000,inf,nan,2616274.3238286,764951.0445942,489401.8956250,3092303.5829196,46827.8091345,2176040.0256030,39566863.6257387,408245781.2188950,2878208556.7804165
0.0725000,0.0725000,0.0725000,inf,nan,3784543.5937044,617519.7557267,395011.7310460,2496424.0187889,37787.6004483,1756639.8032525,31948837.7781393,329691365.4710521,2324647281.5952396
0.0750000,0.0750000,0.0750000,inf,nan,5145084.2753395,502113.1500031,321062.9012057,2030344.2849875,30691.9543457,1428596.2381539,25990314.5342635,268251462.3075819,1891704092.7366934
0.0775000,0.0775000,0.0775000,inf,nan,3369177.1088536,411508.6983973,263006.4605375,1664420.3837794,25123.0870008,1171045.2676439,21312229.6507974,220016322.4858571,1551822391.2009218
0.0800000,0.0800000,0.0800000,inf,nan,2254834.1876592,340129.6393689,217269.1273410,1376131.8133578,20737.6028742,968136.4301769,17596570.9863952,181412418.3757039,1278303360.1021042
0.0825000,0.0825000,0.0825000,inf,nan,1542635.6172266,282287.4665534,180336.9521877,1141148.7272247,17244.9344580,802833.2163153,14585768.0136440,150395500.1561512,1059895433.5927039
0.0850000,0.0850000,0.0850000,inf,nan,1080900.0374741,236066.0426815,150713.0266291,954566.1553646,14402.9699475,671503.5791340,12203836.4541178,125865246.8302272,887210820.0258356
0.0875000,0.0875000,0.0875000,inf,nan,779113.3218588,199397.9532895,127210.2432276,806569.2859385,12148.5356724,567331.5519403,10315416.0718615,106426203.4114900,750417697.0162466
