# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,6896110.8129660,33199411.8209015,21225260.8017974,134767226.0646346,2014415.1626677,94821138.2859122,33199454.7542795,33199368.8875235,39136754.8810660,24752257.1303761,695392883.4828523
0.0025000,0.0025000,0.0025000,inf,nan,4371855.0144873,25214574.0492178,16110528.0694650,102499435.2029473,1523575.8870269,72111360.9673869,25214604.0799204,25214544.0185152,29723918.2825959,18799056.5515447,528834841.5918807
0.0050000,0.0050000,0.0050000,inf,nan,2884528.7015757,19563381.6837035,12494158.8120213,79609681.2295306,1178270.3021077,56004094.9816967,19563402.0197566,19563361.3476505,23062073.4406448,14585735.9277027,410704795.0536544
0.0075000,0.0075000,0.0075000,inf,nan,2006045.2431419,15376781.2526138,9814688.4941733,62657178.6721653,922570.8402378,44074578.8655680,15376791.8413567,15376770.6638709,18126746.4011047,11464361.0391502,323213828.7039554
0.0100000,0.0100000,0.0100000,inf,nan,1503863.3320999,12261631.2041542,7821727.8004454,50031780.4181906,732674.0896682,35190560.9740243,12261632.9966433,12261629.4116651,14454486.6477692,9141820.0430885,258059357.3525729
0.0125000,0.0125000,0.0125000,inf,nan,1253213.8446422,9769509.2598979,6234171.9385593,39830209.4077954,585096.0361607,28016597.8222069,9769510.0347074,9769508.4850884,11516676.5988370,7283785.8255772,205453671.8458197
0.0150000,0.0150000,0.0150000,inf,nan,1193450.3771369,7810186.9940473,4981996.3655406,31869543.3841602,466513.6374019,22415848.8183448,7810181.4390167,7810192.5490779,9206951.4848718,5822987.3997728,164379799.6208222
0.0175000,0.0175000,0.0175000,inf,nan,1307782.6946630,6280668.2433375,4004882.1936086,25649512.2688060,374191.1935145,18039976.2800633,6280656.9704653,6280679.5162097,7403895.4320884,4682634.6246232,132289141.0205919
0.0200000,0.0200000,0.0200000,inf,nan,1617320.1722875,5078522.7810393,3237214.6939751,20756218.8445880,301830.0132165,14597681.7240515,5078506.3656967,5078539.1963820,5986759.7146499,3786359.3004867,107045252.1886815
0.0225000,0.0225000,0.0225000,inf,nan,2186711.5229906,4127925.2188803,2630429.4492013,16883154.3411546,244772.4487253,11873251.1594028,4127904.2008998,4127946.2368609,4866158.4226315,3077628.8141455,87066050.1889348
0.0250000,0.0250000,0.0250000,inf,nan,3083209.5165781,3338899.1205032,2130812.5263232,13608621.0214639,199547.5375328,9572495.5908844,3338884.1178854,3338914.1231211,3936023.8415270,2489360.0527902,70198163.2122508
0.0275000,0.0275000,0.0275000,inf,nan,4272647.4429021,2693825.0182614,1718850.4545717,10983338.0366665,161133.3018753,7725659.1583781,2693806.1654724,2693843.8710505,3175585.4591920,2008416.5911117,56654447.6608516
0.0300000,0.0300000,0.0300000,inf,nan,5908630.1952228,2182308.7999877,1392241.5594054,8900721.6307210,130375.3916277,6260616.0011713,2182286.3976037,2182331.2023718,2572590.2928841,1627048.9623907,45910664.3450303
0.0325000,0.0325000,0.0325000,inf,nan,7325581.5519154,1776170.7052923,1132965.8968344,7246436.5536250,105987.1989437,5096918.3912106,1776145.0402218,1776196.3703629,2093818.9476053,1324247.3764899,37376827.1617356
0.0350000,0.0350000,0.0350000,inf,nan,4653122.1391457,1453323.4967967,926901.9804777,5930829.9261035,86627.9589162,4171487.0647110,1453294.8424666,1453352.1511269,1713234.1308896,1083544.4037500,30590329.2504040
0.0375000,0.0375000,0.0375000,inf,nan,3034672.0146645,1196430.0627711,762967.2549319,4883501.1406396,71246.5198865,3434789.8085753,1196398.6793664,1196461.4461758,1410398.1827031,892014.1330208,25187916.3747814
0.0400000,0.0400000,0.0400000,inf,nan,2033245.3222972,991859.9475313,632450.0839448,4049079.2591208,59017.4372306,2847869.8933970,991826.0822734,991893.8127891,1169242.9929870,739494.1992062,20883893.2860048
0.0425000,0.0425000,0.0425000,inf,nan,1403874.5146781,828878.0767437,528490.4779189,3383938.6653807,49291.3467486,2380034.8441283,828841.9641954,828914.1892919,977113.6395670,617980.9267697,17453173.1389140
0.0450000,0.0450000,0.0450000,inf,nan,1005938.5752518,699013.6726926,445676.2293369,2853643.0998216,41556.4078543,2007057.8293268,698975.5350810,699051.8103042,824024.4409830,521158.8162307,14718086.5394558
0.0475000,0.0475000,0.0475000,inf,nan,757427.6611719,595568.9609531,379728.5667513,2430954.9948957,35408.3251689,1709776.8863000,595529.0085039,595608.9134023,702079.8008511,444034.2539774,12538108.3713288
0.0500000,0.0500000,0.0500000,inf,nan,610497.7549253,513236.3518716,327257.2609334,2094283.6508477,30527.0189945,1473002.9762812,513194.7831502,513277.9205929,605022.9265389,382650.0968967,10801849.6082609
0.0525000,0.0525000,0.0525000,inf,nan,538251.5434815,447799.8506428,285569.6495675,1826474.3069730,26658.4522964,1284667.9354515,447756.8528995,447842.8483860,527883.8397778,333863.0547387,9420808.5321473
0.0550000,0.0550000,0.0550000,inf,nan,527733.4628352,395901.9341423,252521.5624803,1613862.2888880,23600.4606523,1135158.9608256,395857.6836583,395946.1846263,466704.5620282,295169.8820801,8324489.9970326
0.0575000,0.0575000,0.0575000,inf,nan,576655.3209741,354556.6524581,225832.3989229,1445533.5364468,20939.7031527,1016798.3228762,354509.1476569,354604.1572593,417965.1396706,264344.3647819,7456589.7787090
0.0600000,0.0600000,0.0600000,inf,nan,692736.4852362,310298.8836200,197551.7960129,1269918.0872915,18271.4401360,892996.0283347,310249.1815817,310348.5856583,365792.3644436,231347.4044680,6548269.2120210
0.0625000,0.0625000,0.0625000,inf,nan,792697.3665332,274028.4266789,174377.6289838,1122455.3576239,16087.2311428,789248.8938915,273976.6799826,274080.1733753,323035.3424101,204305.4893496,5787430.9089359
0.0650000,0.0650000,0.0650000,inf,nan,604520.6804072,242269.8680647,154274.0282641,991064.9158237,14266.6463889,696941.0646336,242237.9015493,242301.8345801,285597.1211980,180627.4792346,5110650.7051000
0.0675000,0.0675000,0.0675000,inf,nan,498273.8309432,204582.5278183,130242.4048984,837165.9487663,12026.0874787,588697.3552512,204549.7401318,204615.3155047,241169.8221452,152529.1881753,4316885.6166133
0.0700000,0.0700000,0.0700000,inf,nan,453196.6496389,173524.3656773,110439.4182785,710319.3003739,10181.2020647,499481.3071830,173490.8512757,173557.8800789,204557.2554731,129373.3678416,3662653.9676131
0.0725000,0.0725000,0.0725000,inf,nan,459981.0864051,147930.3872124,94121.4787531,605777.8459219,8662.1151299,425953.6679452,147896.2350354,147964.5393895,174386.0805434,110291.4413494,3123467.8828469
0.0750000,0.0750000,0.0750000,inf,nan,518253.8352417,126850.1827981,80682.0140108,519668.1058228,7411.8626297,365389.7604058,126815.4765411,126884.8890551,149535.9176112,94574.8183309,2679346.4294689
