# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,350256.5717428,222853945.5501314,143571403.0762165,888642977.6869845,14245954.2333322,625940973.1450622,222853856.5533693,222854034.5468934,262708878.3477456,166151683.4253936,4591641023.2750130,222853945.5501314,143571403.0762165,888642977.6869845,14245954.2333322,625940973.1450622,222853856.5533693,222854034.5468934,262708878.3477456,166151683.4253936,4591641023.2750130
0.0025000,0.0025000,0.0025000,inf,nan,367970.8716897,221393047.6122310,142630214.1280350,882817792.2420865,14152546.5994244,621837828.3574786,221392958.7077825,221393136.5166794,260986715.1717742,165062491.7976859,4561542055.3626747,221393047.6122310,142630214.1280350,882817792.2420865,14152546.5994244,621837828.3574786,221392958.7077825,221393136.5166794,260986715.1717742,165062491.7976859,4561542055.3626747
0.0050000,0.0050000,0.0050000,inf,nan,423770.7755903,217076891.9820392,139849514.9521503,865607548.7537405,13876578.3228694,609715275.1309716,217076803.3535752,217076980.6105033,255898663.4364421,161844525.3304015,4472616034.1784506,217076891.9820392,139849514.9521503,865607548.7537405,13876578.3228694,609715275.1309716,217076803.3535752,217076980.6105033,255898663.4364421,161844525.3304015,4472616034.1784506
0.0075000,0.0075000,0.0075000,inf,nan,526183.8591870,210099376.5307238,135354225.5335156,837785391.3322897,13430447.7257398,590117900.9235942,210099288.3590722,210099464.7023754,247673297.4760410,156642347.1257444,4328857827.5739841,210099376.5307238,135354225.5335156,837785391.3322897,13430447.7257398,590117900.9235942,210099288.3590722,210099464.7023754,247673297.4760410,156642347.1257444,4328857827.5739841
0.0100000,0.0100000,0.0100000,inf,nan,691433.9743156,200765373.3332416,129340761.6820089,800566960.6048074,12833649.0572380,563901978.9948010,200765285.7945769,200765460.8719064,236670012.3223876,149683258.5597723,4136548701.2162108,200765373.3332416,129340761.6820089,800566960.6048074,12833649.0572380,563901978.9948010,200765285.7945769,200765460.8719064,236670012.3223876,149683258.5597723,4136548701.2162108
0.0125000,0.0125000,0.0125000,inf,nan,947060.8491261,189465823.9538731,122060989.9551595,755511089.7360945,12111179.9650837,532165520.6225555,189465737.2180275,189465910.6897188,223349665.0610415,141258731.2457244,3903743210.6147122,189465823.9538731,122060989.9551595,755511089.7360945,12111179.9650837,532165520.6225555,189465737.2180275,189465910.6897188,223349665.0610415,141258731.2457244,3903743210.6147122
0.0150000,0.0150000,0.0150000,inf,nan,1338423.3274170,176647453.7728521,113802715.8574990,704399044.5842966,11291604.8888532,496163214.2303008,176647368.0017892,176647539.5439151,208238872.9043700,131701827.1528264,3639645229.7815380,176647453.7728521,113802715.8574990,704399044.5842966,11291604.8888532,496163214.2303008,176647368.0017892,176647539.5439151,208238872.9043700,131701827.1528264,3639645229.7815380
0.0175000,0.0175000,0.0175000,inf,nan,1940170.0144035,162780680.2393128,104869008.4710423,649106562.2919724,10405002.9751682,457216291.8763619,162780595.5857952,162780764.8928303,191892182.1948765,121363272.1831637,3353946769.1284842,162780680.2393128,104869008.4710423,649106562.2919724,10405002.9751682,457216291.8763619,162780595.5857952,162780764.8928303,191892182.1948765,121363272.1831637,3353946769.1284842
0.0200000,0.0200000,0.0200000,inf,nan,2876632.6352060,148329146.0222585,95558571.9527679,591482368.7905240,9481019.9108079,416626959.3682749,148329062.6287328,148329229.4157841,174856152.9013661,110588741.2125953,3056200270.2354341,148329146.0222585,95558571.9527679,591482368.7905240,9481019.9108079,416626959.3682749,148329062.6287328,148329229.4157841,174856152.9013661,110588741.2125953,3056200270.2354341
0.0225000,0.0225000,0.0225000,inf,nan,4358769.0174995,133723676.4889829,86148967.4565771,533244337.5312033,8547202.6838199,375605252.5178148,133723594.4866948,133723758.4912709,157638658.6839893,99699441.7470575,2755282053.6505504,133723676.4889829,86148967.4565771,533244337.5312033,8547202.6838199,375605252.5178148,133723594.4866948,133723758.4912709,157638658.6839893,99699441.7470575,2755282053.6505504
0.0250000,0.0250000,0.0250000,inf,nan,6752731.7890694,119342518.9784093,76883882.1679743,475900695.8400185,7627736.0466540,335213536.4579213,119342438.4867537,119342599.4700650,140685592.1828842,88977381.0534988,2458985188.8953190,119342518.9784093,76883882.1679743,475900695.8400185,7627736.0466540,335213536.4579213,119342438.4867537,119342599.4700650,140685592.1828842,88977381.0534988,2458985188.8953190
0.0275000,0.0275000,0.0275000,inf,nan,10710760.3565672,105498677.4845449,67964969.6270010,420699523.1027474,6742632.7042102,296330933.1758450,105498598.6106454,105498756.3584443,124365934.6515842,78655923.3669330,2173758549.6186805,105498677.4845449,67964969.6270010,420699523.1027474,6742632.7042102,296330933.1758450,105498598.6106454,105498756.3584443,124365934.6515842,78655923.3669330,2173758549.6186805
0.0300000,0.0300000,0.0300000,inf,nan,17429022.9019037,92434199.1917863,59548168.8464093,368605968.4082704,5907368.0419118,259637274.0933772,92434122.0302944,92434276.3532782,108965020.7031389,68915530.1418643,1904589096.4153812,92434199.1917863,59548168.8464093,368605968.4082704,5907368.0419118,259637274.0933772,92434122.0302944,92434276.3532782,108965020.7031389,68915530.1418643,1904589096.4153812
0.0325000,0.0325000,0.0325000,inf,nan,29173601.9178135,80320531.5578431,51743934.4323339,320303673.6277920,5132903.0333039,225614102.4835396,80320456.1909361,80320606.9247500,94684959.2533194,59884026.2801450,1655009230.1854048,80320531.5578431,51743934.4323339,320303673.6277920,5132903.0333039,225614102.4835396,80320456.1909361,80320606.9247500,94684959.2533194,59884026.2801450,1655009230.1854048
0.0350000,0.0350000,0.0350000,inf,nan,50396053.3940351,69263612.8463601,44620516.2659739,276215070.4932173,4426009.8213540,194558970.3620566,69263539.3439194,69263686.3488009,81650634.4380002,51640395.4443726,1427201668.2530339,69263612.8463601,44620516.2659739,276215070.4932173,4426009.8213540,194558970.3620566,69263539.3439194,69263686.3488009,81650634.4380002,51640395.4443726,1427201668.2530339
0.0375000,0.0375000,0.0375000,inf,nan,90204636.7246104,59312182.8153354,38209313.7898632,236534517.6728890,3789803.2018430,166608779.6191298,59312111.2352770,59312254.3953938,69919502.5751430,44220976.2006920,1222170665.2828627,59312182.8153354,38209313.7898632,236534517.6728890,3789803.2018430,166608779.6191298,59312111.2352770,59312254.3953938,69919502.5751430,44220976.2006920,1222170665.2828627
0.0400000,0.0400000,0.0400000,inf,nan,168113589.4363191,50467854.7187816,32511365.0242776,201268460.9473619,3224384.7205593,141768070.0816125,50467785.1075158,50467924.3300474,59493465.4311767,37626971.3318020,1039949522.8220710,50467854.7187816,32511365.0242776,201268460.9473619,3224384.7205593,141768070.0816125,50467785.1075158,50467924.3300474,59493465.4311767,37626971.3318020,1039949522.8220710
0.0425000,0.0425000,0.0425000,inf,nan,157389183.3655457,42695702.2387847,27504167.3196271,170277646.7269455,2727519.6832630,119938753.9043662,42695634.6317769,42695769.8457925,50331350.5073092,31832341.0630737,879818708.5069218,42695702.2387847,27504167.3196271,170277646.7269455,2727519.6832630,119938753.9043662,42695634.6317769,42695769.8457925,50331350.5073092,31832341.0630737,879818708.5069218
0.0450000,0.0450000,0.0450000,inf,nan,110173883.4284458,35934409.7523091,23148216.7710646,143317594.5621309,2295286.2289108,100948623.6254105,35934344.1747179,35934475.3299004,42360876.5678946,26791370.7271607,740514979.3666193,35934409.7523091,23148216.7710646,143317594.5621309,2295286.2289108,100948623.6254105,35934344.1747179,35934475.3299004,42360876.5678946,26791370.7271607,740514979.3666193
0.0475000,0.0475000,0.0475000,inf,nan,110852003.8018206,30105347.1484931,19392854.7539074,120074781.5790057,1922655.6204112,84576839.7801874,30105283.6158625,30105410.6811237,35489351.3871891,22445436.6131148,620418348.4158025,30105347.1484931,19392854.7539074,120074781.5790057,1922655.6204112,84576839.7801874,30105283.6158625,30105410.6811237,35489351.3871891,22445436.6131148,620418348.4158025
0.0500000,0.0500000,0.0500000,inf,nan,170969422.6178653,25120215.5124650,16181193.7173918,100197128.5620222,1603981.1385880,70575404.7033280,25120154.0314503,25120276.9934797,29612684.7781064,18728706.3062828,517709607.5735249,25120215.5124650,16181193.7173918,100197128.5620222,1603981.1385880,70575404.7033280,25120154.0314503,25120276.9934797,29612684.7781064,18728706.3062828,517709607.5735249
0.0525000,0.0525000,0.0525000,inf,nan,307079928.3496499,20887141.2884471,13454043.3894943,83318299.6660412,1333387.7556150,58686278.7680359,20887081.8575559,20887200.7193384,24622572.6281542,15572682.2715771,430495885.3027666,20887141.2884471,13454043.3894943,83318299.6660412,1333387.7556150,58686278.7680359,20887081.8575559,20887200.7193384,24622572.6281542,15572682.2715771,430495885.3027666
0.0550000,0.0550000,0.0550000,inf,nan,374498835.0861833,17315264.6447546,11152866.8517980,69075998.0531394,1105065.5139721,48654267.4689929,17315207.2550882,17315322.0344210,20411905.8421363,12909622.7692096,356905180.9039368,17315264.6447546,11152866.8517980,69075998.0531394,1105065.5139721,48654267.4689929,17315207.2550882,17315322.0344210,20411905.8421363,12909622.7692096,356905180.9039368
0.0575000,0.0575000,0.0575000,inf,nan,191215144.6951236,14317975.2350864,9221865.1828559,57124868.2795409,913476.4090527,40236109.6027190,14317919.8710696,14318030.5991032,16878584.7831184,10674954.3189827,295153031.6278556,14317975.2350864,9221865.1828559,57124868.2795409,913476.4090527,40236109.6027190,14317919.8710696,14318030.5991032,16878584.7831184,10674954.3189827,295153031.6278556
0.0600000,0.0600000,0.0600000,inf,nan,102355505.6056086,11815004.9184107,7609325.6837538,47144841.0195160,753488.1776539,33206355.1168300,11814951.5584993,11815058.2783221,13927986.2518321,8808831.9550602,243585630.1252940,11815004.9184107,7609325.6837538,47144841.0195160,753488.1776539,33206355.1168300,11814951.5584993,11815058.2783221,13927986.2518321,8808831.9550602,243585630.1252940
0.0625000,0.0625000,0.0625000,inf,nan,57094889.3713120,9733604.6668526,6268380.0814641,38845826.1609121,620449.5239205,27360670.8216235,9733553.2842117,9733656.0494934,11474350.8713603,7257016.6850872,200704073.7563438,9733604.6668526,6268380.0814641,38845826.1609121,620449.5239205,27360670.8216235,9733553.2842117,9733656.0494934,11474350.8713603,7257016.6850872,200704073.7563438
0.0650000,0.0650000,0.0650000,inf,nan,33031879.9602220,8009024.2408700,5157313.5323909,31969625.8182838,510220.7608072,22517187.8641874,8008974.8040180,8009073.6777219,9441348.5468470,5971233.1183115,165174249.0776589,8009024.2408700,5157313.5323909,31969625.8182838,510220.7608072,22517187.8641874,8008974.8040180,8009073.6777219,9441348.5468470,5971233.1183115,165174249.0776589
0.0675000,0.0675000,0.0675000,inf,nan,19752655.2073775,6584488.9274625,4239549.6034056,26289841.9841587,419172.2919860,18516436.6632448,6584441.4008765,6584536.4540485,7762051.0435957,4909152.1224499,135826354.5240468,6584488.9274625,4239549.6034056,26289841.9841587,419172.2919860,18516436.6632448,6584441.4008765,6584536.4540485,7762051.0435957,4909152.1224499,135826354.5240468
