# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1157355.2590012,1157355.2590012
0.0050000,0.0050000,0.0050000,777999.7707406,777999.7707406
0.0100000,0.0100000,0.0100000,552706.8715997,552706.8715997
0.0150000,0.0150000,0.0150000,416803.9841468,416803.9841468
0.0200000,0.0200000,0.0200000,336003.0571374,336003.0571374
0.0250000,0.0250000,0.0250000,292111.8014146,292111.8014146
0.0300000,0.0300000,0.0300000,260637.8786049,260637.8786049
0.0350000,0.0350000,0.0350000,226519.8771882,226519.8771882
0.0400000,0.0400000,0.0400000,203271.4168254,203271.4168254
0.0450000,0.0450000,0.0450000,179534.1275101,179534.1275101
0.0500000,0.0500000,0.0500000,153978.1239788,153978.1239788
0.0550000,0.0550000,0.0550000,130467.3776029,130467.3776029
0.0600000,0.0600000,0.0600000,108942.8415215,108942.8415215
0.0650000,0.0650000,0.0650000,91561.1567849,91561.1567849
0.0700000,0.0700000,0.0700000,77273.1156016,77273.1156016
0.0750000,0.0750000,0.0750000,65152.8968599,65152.8968599
0.0800000,0.0800000,0.0800000,54388.9067247,54388.9067247
0.0850000,0.0850000,0.0850000,44509.9561431,44509.9561431
0.0900000,0.0900000,0.0900000,35263.1056864,35263.1056864
0.0950000,0.0950000,0.0950000,27942.1000452,27942.1000452
0.1000000,0.1000000,0.1000000,22121.8239127,22121.8239127
0.1050000,0.1050000,0.1050000,17523.8642853,17523.8642853
0.1100000,0.1100000,0.1100000,13892.7846323,13892.7846323
0.1150000,0.1150000,0.1150000,11023.8316037,11023.8316037
0.1200000,0.1200000,0.1200000,8748.8558646,8748.8558646
0.1250000,0.1250000,0.1250000,6943.0034471,6943.0034471
0.1300000,0.1300000,0.1300000,5516.4524326,5516.4524326
0.1350000,0.1350000,0.1350000,4388.0273500,4388.0273500
0.1400000,0.1400000,0.1400000,3494.1974680,3494.1974680
0.1450000,0.1450000,0.1450000,2785.2069529,2785.2069529
0.1500000,0.1500000,0.1500000,2222.0512657,2222.0512657
0.1550000,0.1550000,0.1550000,1796.3877874,1773.2956306
0.1600000,0.1600000,0.1600000,1438.1515584,1413.1287069
0.1650000,0.1650000,0.1650000,1152.0847482,1126.4119099
0.1700000,0.1700000,0.1700000,923.6988475,897.8622057
0.1750000,0.1750000,0.1750000,741.1860756,715.4506427
0.1800000,0.1800000,0.1800000,595.1141831,569.6934657
0.1850000,0.1850000,0.1850000,478.0534944,453.1009953
0.1900000,0.1900000,0.1900000,384.1559756,359.7485065
0.1950000,0.1950000,0.1950000,308.7869017,284.9415580
0.2000000,0.2000000,0.2000000,248.2539875,224.9545403
0.2050000,0.2050000,0.2050000,199.6102356,176.8260756
0.2100000,0.2100000,0.2100000,160.5007531,138.1986274
0.2150000,0.2150000,0.2150000,129.0415619,107.1925531
0.2200000,0.2200000,0.2200000,103.7243166,82.3070341
0.2250000,0.2250000,0.2250000,83.3410779,62.3420159
0.2300000,0.2300000,0.2300000,66.9239374,46.3366030
0.2350000,0.2350000,0.2350000,53.6956613,33.5203598
0.2400000,0.2400000,0.2400000,43.0304719,23.2747531
0.2450000,0.2450000,0.2450000,34.4252351,15.1025768
0.2500000,0.2500000,0.2500000,27.4780983,8.6036689
0.2550000,0.2550000,0.2550000,21.8697655,3.4555972
0.2600000,0.2600000,0.2600000,17.3451373,-0.6017261
0.2650000,0.2650000,0.2650000,13.6962085,-3.7783171
0.2700000,0.2700000,0.2700000,10.7489048,-6.2439254
0.2750000,0.2750000,0.2750000,8.3566068,-8.1358772
0.2800000,0.2800000,0.2800000,6.3998996,-9.5653589
0.2850000,0.2850000,0.2850000,4.7873705,-10.6224574
0.2900000,0.2900000,0.2900000,3.4521171,-11.3802092
0.2950000,0.2950000,0.2950000,2.3442568,-11.8978569
0.3000000,0.3000000,0.3000000,1.4237402,-12.2234717
0.3050000,0.3050000,0.3050000,0.6560712,-12.3960683
0.3100000,0.3100000,0.3100000,0.0106931,-12.4473127
0.3150000,0.3150000,0.3150000,-0.5387848,-12.4029021
0.3200000,0.3200000,0.3200000,-1.0132454,-12.2836822
0.3250000,0.3250000,0.3250000,-1.4268893,-12.1065521
0.3300000,0.3300000,0.3300000,-1.7877437,-12.7708665
0.3350000,0.3350000,0.3350000,-2.1003201,-13.4719676
0.3400000,0.3400000,0.3400000,-2.3692056,-13.9463717
0.3450000,0.3450000,0.3450000,-2.6014409,-14.2375789
0.3500000,0.3500000,0.3500000,-2.8061830,-14.9300284
0.3550000,0.3550000,0.3550000,-2.9920125,-15.9312908
0.3600000,0.3600000,0.3600000,-3.1639058,-16.7135162
0.3650000,0.3650000,0.3650000,-3.3220659,-17.3070704
0.3700000,0.3700000,0.3700000,-3.4634019,-17.7382511
0.3750000,0.3750000,0.3750000,-3.5846989,-18.0299303
0.3800000,0.3800000,0.3800000,-3.6861411,-18.2020656
0.3850000,0.3850000,0.3850000,-3.7749392,-18.2721118
0.3900000,0.3900000,0.3900000,-3.8689766,-18.2553560
0.3950000,0.3950000,0.3950000,-3.9971758,-18.4169178
0.4000000,0.4000000,0.4000000,-4.1899782,-18.5112030
0.4050000,0.4050000,0.4050000,-4.4600114,-18.5176992
0.4100000,0.4100000,0.4100000,-4.7889294,-19.8442134
0.4150000,0.4150000,0.4150000,-5.1355459,-20.9740386
0.4200000,0.4200000,0.4200000,-5.4565317,-21.7931808
0.4250000,0.4250000,0.4250000,-5.7211836,-22.3430316
0.4300000,0.4300000,0.4300000,-5.9151435,-22.6613149
0.4350000,0.4350000,0.4350000,-6.0388484,-22.7821445
0.4400000,0.4400000,0.4400000,-6.1119148,-22.7361433
0.4450000,0.4450000,0.4450000,-6.2531413,-22.5506093
0.4500000,0.4500000,0.4500000,-7.2715934,-25.1436680
0.4550000,0.4550000,0.4550000,-11.7149682,-29.9775081
0.4600000,0.4600000,0.4600000,-17.8496159,-37.2859758
0.4650000,0.4650000,0.4650000,-22.8961480,-42.6195854
0.4700000,0.4700000,0.4700000,-26.5783448,-46.3717117
0.4750000,0.4750000,0.4750000,-29.0910859,-48.8632315
